term,freq,idf,logidf,tfidf,logtfidf
thi,43,139.0,4.93447393313,5977.0,212.182379125
thou,34,139.0,4.93447393313,4726.0,167.772113726
thee,20,139.0,4.93447393313,2780.0,98.6894786626
fear,19,139.0,4.93447393313,2641.0,93.7550047295
sick,16,139.0,4.93447393313,2224.0,78.9515829301
parent,36,59.5714285714,4.08717607274,2144.57142857,147.138338619
spirit,20,104.25,4.64679186068,2085.0,92.9358372136
god,62,32.0769230769,3.46813686434,1988.76923077,215.024485589
spank,14,139.0,4.93447393313,1946.0,69.0826350638
punish,14,139.0,4.93447393313,1946.0,69.0826350638
creator,15,119.142857143,4.7803232533,1787.14285714,71.7048487995
color,19,92.6666666667,4.52900882502,1760.66666667,86.0511676754
p,21,83.4,4.42364830936,1751.4,92.8966144966
hath,12,139.0,4.93447393313,1668.0,59.2136871976
perfect,12,139.0,4.93447393313,1668.0,59.2136871976
prophet,12,139.0,4.93447393313,1668.0,59.2136871976
weak,10,139.0,4.93447393313,1390.0,49.3447393313
consent,10,139.0,4.93447393313,1390.0,49.3447393313
heal,9,139.0,4.93447393313,1251.0,44.4102653982
