term,freq,idf,logidf,tfidf,logtfidf
worker,94,92.6666666667,4.52900882502,8710.66666667,425.726829552
get,56,139.0,4.93447393313,7784.0,276.330540255
want,47,119.142857143,4.7803232533,5599.71428572,224.675192905
love,73,64.1538461538,4.1612840449,4683.23076923,303.773735278
too,36,119.142857143,4.7803232533,4289.14285715,172.091637119
tri,29,139.0,4.93447393313,4031.0,143.099744061
say,52,75.8181818182,4.32833812956,3942.54545455,225.073582737
room,28,139.0,4.93447393313,3892.0,138.165270128
fr,27,139.0,4.93447393313,3753.0,133.230796195
am,27,119.142857143,4.7803232533,3216.85714286,129.068727839
talk,22,139.0,4.93447393313,3058.0,108.558426529
poor,55,55.6,4.01818320126,3058.0,221.000076069
ask,21,139.0,4.93447393313,2919.0,103.623952596
go,47,59.5714285714,4.08717607274,2799.85714286,192.097275419
pray,20,139.0,4.93447393313,2780.0,98.6894786626
done,20,139.0,4.93447393313,2780.0,98.6894786626
cathol,83,33.36,3.50735757749,2768.88,291.110678932
christ,26,104.25,4.64679186068,2710.5,120.816588378
peter,45,59.5714285714,4.08717607274,2680.71428571,183.922923273
picket,19,139.0,4.93447393313,2641.0,93.7550047295
