term,freq,idf,logidf,tfidf,logtfidf
thi,42,139.0,4.93447393313,5838.0,207.247905191
thou,32,139.0,4.93447393313,4448.0,157.90316586
we,48,75.8181818182,4.32833812956,3639.27272727,207.760230219
my,29,119.142857143,4.7803232533,3455.14285715,138.629374346
prejudic,23,139.0,4.93447393313,3197.0,113.492900462
thee,19,139.0,4.93447393313,2641.0,93.7550047295
our,42,55.6,4.01818320126,2335.2,168.763694453
realiti,22,104.25,4.64679186068,2293.5,102.229420935
faith,39,52.125,3.95364468012,2032.875,154.192142525
evil,13,139.0,4.93447393313,1807.0,64.1481611307
me,12,139.0,4.93447393313,1668.0,59.2136871976
heaven,10,139.0,4.93447393313,1390.0,49.3447393313
unto,10,139.0,4.93447393313,1390.0,49.3447393313
p,16,83.4,4.42364830936,1334.4,70.7783729498
want,11,119.142857143,4.7803232533,1310.57142857,52.5835557863
spiritu,20,64.1538461538,4.1612840449,1283.07692308,83.225680898
lamp,9,139.0,4.93447393313,1251.0,44.4102653982
god,36,32.0769230769,3.46813686434,1154.76923077,124.852927116
uniti,8,139.0,4.93447393313,1112.0,39.475791465
