term,freq,idf,logidf,tfidf,logtfidf
shall,175,139.0,4.93447393313,24325.0,863.532938298
unto,134,139.0,4.93447393313,18626.0,661.219507039
hath,88,139.0,4.93447393313,12232.0,434.233706115
s,179,64.1538461538,4.1612840449,11483.5384615,744.869844037
god,351,32.0769230769,3.46813686434,11259.0,1217.31603938
ie,74,139.0,4.93447393313,10286.0,365.151071052
wit,128,69.5,4.24132675257,8896.0,542.889824329
thou,62,139.0,4.93447393313,8618.0,305.937383854
lord,154,55.6,4.01818320126,8562.4,618.800212994
sermon,59,139.0,4.93447393313,8201.0,291.133962055
sunday,50,139.0,4.93447393313,6950.0,246.723696657
outlin,49,139.0,4.93447393313,6811.0,241.789222723
thee,48,139.0,4.93447393313,6672.0,236.85474879
wrath,48,139.0,4.93447393313,6672.0,236.85474879
say,82,75.8181818182,4.32833812956,6217.09090909,354.923726624
wbc,44,139.0,4.93447393313,6116.0,217.116853058
ye,43,139.0,4.93447393313,5977.0,212.182379125
belov,40,139.0,4.93447393313,5560.0,197.378957325
thi,38,139.0,4.93447393313,5282.0,187.510009459
vengeanc,38,139.0,4.93447393313,5282.0,187.510009459
