,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
3,Shepherd_test15,10,19.1156508923,"s, christ, don, get, ask, listen, t, said, ill, re",0.0301345779037,0.0228932912986,0.9,0.1,172.6,0.562392557891,0.610927319506,0.637635122432,Shepherd,4,4.3,4.0725568793
4,Shepherd_test9,10,21.7475309372,"s, get, don, christ, want, t, god, know, said, sin",0.0344628906962,0.022069136717,0.9,0.1,164.6,0.580189136086,0.607476313033,0.663909438197,Shepherd,4,3.99638554217,3.82746118226
6,Shepherd_test0,10,20.4200758934,"s, christ, don, prais, sin, god, get, know, thank, say",0.0334592179559,0.0250519079507,0.8,0.2,153.2,0.617624225921,0.630772997946,0.714156793611,Shepherd,4,3.99638554217,4.31385669684
9,Shepherd_test10,10,20.1818270683,"s, get, don, ill, preacher, know, said, t, love, let",0.033324532826,0.018739492936,0.9,0.1,153.0,0.596134660426,0.617661063659,0.592432188807,Shepherd,4,4.0,4.01659738447
15,Shepherd_test20,10,16.059180975,"s, get, ask, don, want, christ, t, god, elder, jesus",0.0345315357383,0.0213420620593,0.8,0.2,151.6,0.648600307275,0.601363688825,0.624042178621,Shepherd,4,4.28,4.03374629301
16,Shepherd_test6,10,17.0218338966,"sin, s, christ, want, get, god, ill, know, worship, car",0.0312171833517,0.0208891716583,0.9,0.1,150.2,0.686234726219,0.628908900544,0.686569121128,Shepherd,4,3.99638554217,3.94925106332
21,Shepherd_test16,10,22.3298308849,"s, christ, sin, don, jesus, god, get, know, thing, t",0.0263449102888,0.0284226654058,0.4,0.6,157.8,0.578036342648,0.645368619916,0.726182756515,Shepherd,4,2.5,1.94879961553
23,Shepherd_test19,10,17.0787220001,"s, pray, don, get, ask, christ, sin, t, prayer, want",0.0331657626165,0.0245116432445,0.7,0.3,170.4,0.60807396131,0.5730207692,0.620223285374,Shepherd,4,4.28,4.03943954622
30,Shepherd_test14,10,16.795456171,"s, know, want, get, rememb, sin, god, love, don, mom",0.0368018552661,0.0202401177053,0.9,0.1,153.9,0.690956040063,0.569204633107,0.482032165693,Shepherd,4,4.0,4.07412374831
31,Shepherd_test4,10,17.0034530163,"s, get, don, christ, pray, god, heaven, ill, want, t",0.032586859392,0.0204442086256,0.9,0.1,154.1,0.600591162175,0.596905270591,0.628352023591,Shepherd,4,4.28,3.89041478264
32,Shepherd_test8,10,17.8102719784,"s, get, don, christ, t, god, ask, love, know, ill",0.0315211310966,0.0268340028784,0.5,0.5,160.5,0.574625960117,0.593839046641,0.634607572381,Shepherd,4,3.1,3.28356351678
34,Shepherd_test3,10,14.395786047,"s, christ, don, pray, want, jesus, ill, t, know, preacher",0.0304450608369,0.024780560936,0.7,0.3,143.3,0.623987496753,0.576345255685,0.719808068563,Shepherd,4,4.36002190581,4.19637124447
37,Shepherd_test13,10,14.6379029751,"s, christ, want, get, sin, ill, do, widow, someon, don",0.0355910124998,0.021906888744,0.8,0.2,142.9,0.640223131238,0.626307525285,0.677801966874,Shepherd,4,3.99638554217,3.96007278926
44,Shepherd_test21,10,15.2972631454,"s, get, don, god, want, christ, t, know, said, ill",0.0348976593556,0.0197763922085,1.0,0.0,157.3,0.567256913798,0.586615047649,0.47949460188,Shepherd,4,4.0,3.95007173213
45,Shepherd_test1,10,15.7255291939,"s, don, christ, t, get, ask, ill, said, god, want",0.0332938082227,0.0193709467571,0.9,0.1,164.1,0.597183228815,0.604625888107,0.621156355241,Shepherd,4,4.28,3.93296194473
49,Shepherd_test11,10,17.1534490585,"s, get, christ, love, want, prayer, heaven, god, ask, said",0.033712388614,0.018806903526,0.9,0.1,170.3,0.640597412223,0.589050117535,0.567303545501,Shepherd,4,4.0,4.0593776791
50,Shepherd_test2,10,16.1685640812,"s, get, christ, know, don, god, preacher, want, pray, ask",0.031480478187,0.0242937679662,0.7,0.3,163.4,0.602285189824,0.644613243621,0.614674133469,Shepherd,4,4.28,4.40268064217
56,Shepherd_test18,10,15.1403269768,"don, s, ask, get, t, want, ill, pray, spirit, said",0.0319788968156,0.0221083260131,0.9,0.1,149.7,0.582030481009,0.577335388104,0.637381115562,Shepherd,4,3.99638554217,3.727958547
59,Shepherd_test7,10,15.5190479755,"sin, s, christ, jesus, god, pray, get, don, spirit, ask",0.0327710914745,0.0245281052053,0.8,0.2,140.5,0.595576067353,0.58392323845,0.488364393438,Shepherd,4,4.3,3.81442076366
64,Shepherd_test17,10,17.0386059284,"s, ask, get, sin, said, want, bad, preacher, god, don",0.0313662018858,0.026386466008,0.5,0.5,170.5,0.595052015473,0.578501468134,0.555666082298,Shepherd,4,3.4,3.60145275573
71,Shepherd_test12,10,16.5100929737,"s, get, don, encourag, love, want, ask, christ, ill, t",0.0317622729203,0.0228080737859,0.9,0.1,159.3,0.616645627351,0.614830202461,0.649896650016,Shepherd,4,3.99638554217,4.16957711676
72,Shepherd_test5,10,18.490639925,"s, get, christ, don, love, ask, t, preach, go, want",0.0351928493115,0.0211571664028,0.8,0.2,185.7,0.594356902315,0.607116346012,0.683876142473,Shepherd,4,4.3,3.94042746882
73,DorothyDay_test8,10,14.5491070747,"poverti, worker, say, fr, get, know, too, prayer, love, bread",0.0269041056334,0.0198510166904,0.8,0.2,79.9,0.700314635884,0.764032029505,0.587667415171,DorothyDay,4,4.00189393939,3.79197099157
75,DorothyDay_test13,10,15.5636088848,"fr, ammon, too, worker, room, night, go, love, negro, i",0.0254405479408,0.0170488804425,1.0,0.0,80.3,0.72782136433,0.738204224609,0.637167968061,DorothyDay,4,4.6,5.38065527534
76,DorothyDay_test3,10,15.9172270298,"get, worker, too, poverti, talk, destitut, pray, dollar, tri, room",0.0251200774598,0.0215756235578,0.7,0.3,89.3,0.703398354118,0.659438875942,0.699109471647,DorothyDay,4,3.99827948156,4.13801210155
88,DorothyDay_test23,10,13.3087930679,"worker, say, rememb, am, get, maurin, ask, labor, i, love",0.0255135983721,0.0200349920799,0.7,0.3,69.3,0.750938112666,0.736905253977,0.765258364675,DorothyDay,4,4.03939393939,4.15407628846
89,DorothyDay_test16,10,15.1854910851,"i, worker, room, talk, too, felt, larri, want, julia, prayer",0.0245674446564,0.0219473044892,0.7,0.3,76.2,0.748983845213,0.744801384041,0.701510476982,DorothyDay,4,4.03939393939,4.04795731225
