,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,avgSD,avgEVC
0,Shepherd_train32,10,14.4705359936,"you, we, my, your, s, me, love, get, don, christ, ask, our, t, know, said, ill, god, want, thing, walk",0.036546375104,0.0200007229837,0.8,0.2,0.592346547451,0.649421026255,0.556176179704
1,DorothyDay_test8,10,8.79873180389,"we, our, negro, room, worker, get, too, fr, me, my, go, you, farm, talk, helen, retreat, tri, us, cotton, away",0.0260896373336,0.0178937696521,0.9,0.1,0.695868443781,0.755905191478,0.633999963971
2,Shepherd_train27,10,14.9183650017,"you, we, s, your, my, me, christ, don, get, want, our, ask, prayer, t, said, ill, pray, go, listen, thing",0.0305846584918,0.0216226569159,0.8,0.2,0.564212048881,0.671798532089,0.652968907235
3,Unitarian_train13,10,22.4948279858,"my, we, you, me, our, your, sing, am, nt, get, i, want, let, s, know, rememb, anger, fig, talk, love",0.0265209560659,0.0227004183634,0.8,0.2,0.713242663814,0.668327680739,0.686347693686
4,Unitarian_test6,10,21.6939570904,"we, you, me, our, my, your, love, unitarian, want, s, am, congreg, too, i, know, wonder, rememb, say, let, tell",0.0288828715107,0.0197236528041,0.9,0.1,0.649021058197,0.709102095096,0.772890891636
5,JohnPiper_train57,9,11.7486011982,"you, vers, we, god, christ, s, your, say, nt, truth, jesus, sin, our, etern, fear, my, righteous, whi, me, testimoni",0.0313522433709,0.0188462163881,0.777777777778,0.222222222222,0.680697226912,0.713805726018,0.692887290861
6,WBC_train34,10,15.0328660011,"shall, unto, ye, you, lord, say, s, god, me, curs, sin, thou, we, heaven, wit, sermon, my, hell, bless, belov",0.0238919338543,0.0275295349253,0.4,0.6,0.558718802883,0.759910548939,0.832220819846
7,DorothyDay_train68,10,15.8213720322,"we, worker, me, our, priest, my, get, labor, strike, too, hour, talk, farm, am, fr, prison, pay, know, go, bread",0.0247095022116,0.0216266119417,0.6,0.4,0.683500709608,0.7883117022,0.692314684766
8,Shepherd_train44,10,13.7263901234,"you, we, your, me, my, s, don, christ, get, ill, t, want, ask, know, our, said, say, i, lord, whi",0.0307594541612,0.0209325779946,0.7,0.3,0.566019396461,0.643177952264,0.618421936089
9,Shepherd_test15,10,14.5548279285,"we, you, s, my, your, me, sin, christ, ask, get, our, don, ill, god, someth, want, t, thing, jesus, know",0.0326268849691,0.0212052542224,0.9,0.1,0.622954781468,0.656981589309,0.658457018714
10,DorothyDay_test13,10,16.3630609512,"we, you, love, our, my, worker, me, too, talk, get, say, go, your, tri, want, us, let, am, know, ask",0.0285012886578,0.0239853058357,0.6,0.4,0.743883234906,0.732711262722,0.717566726319
11,PastorAnderson_test5,10,50.1101391315,"you, s, re, nt, say, we, your, get, go, bibl, me, want, vers, unto, know, my, talk, ve, preach, let",0.0283448717019,0.0183850308351,0.9,0.1,0.70344944821,0.715518416424,0.759036112458
12,DorothyDay_test3,10,7.46296906471,"we, room, our, me, poverti, worker, love, christ, night, get, am, talk, my, too, go, put, cloth, cotton, babi, pay",0.0249211758706,0.0187935702773,0.7,0.3,0.671217996331,0.739042912602,0.576681873208
13,DorothyDay_train29,10,11.8139009476,"we, worker, our, me, my, get, room, am, night, cathol, farm, too, negro, i, bishop, go, maurin, told, you, cloth",0.0271302907824,0.0154070016007,0.9,0.1,0.688362571791,0.751935925613,0.622020409942
14,Unitarian_train25,10,18.7384130955,"my, me, you, we, our, tell, feel, i, am, ask, love, your, s, know, authent, get, talk, nt, say, think",0.0261433453777,0.0208607284593,0.7,0.3,0.752823729232,0.657383899374,0.643472165994
15,JohnPiper_test8,10,13.3398640156,"you, we, your, vers, my, god, say, s, sin, jesus, me, prayer, perish, whi, nt, our, righteous, perfect, sacrific, pray",0.0290245949082,0.0237258566882,0.6,0.4,0.694064571139,0.718966675235,0.55679554003
16,DorothyDay_train65,10,11.6394319534,"we, our, me, get, my, room, worker, too, retreat, talk, fr, you, love, go, she, want, seem, us, ask, job",0.0245220903635,0.0236026485537,0.6,0.4,0.709356210371,0.735754638197,0.741712272771
17,WBC_train23,10,17.3414258957,"unto, shall, you, we, your, ye, thou, me, s, lord, my, babylon, god, our, hath, thi, thing, christ, let, say",0.0220680943679,0.0286126236363,0.2,0.8,0.633670762971,0.684810687139,0.76121591951
18,WBC_train13,10,16.5966060162,"unto, shall, we, me, thi, my, glori, ye, god, you, thou, thee, s, lord, christ, your, belov, redeem, our, spirit",0.0251252766736,0.0269929709394,0.3,0.7,0.57741370159,0.711252282161,0.720762459866
19,DorothyDay_train58,10,10.4583261013,"we, our, me, get, love, too, worker, you, my, room, peter, know, am, your, she, tri, labor, say, thing, us",0.0319707505034,0.0241026746781,0.8,0.2,0.75793721626,0.729016021261,0.704622923898
20,JohnPiper_test15,10,11.5253670216,"you, we, vers, sin, your, walk, god, christ, s, say, me, nt, jesus, hope, my, our, cleans, thing, get, herod",0.0297336700916,0.0281517376286,0.7,0.3,0.674010623802,0.760364939113,0.724535612106
21,Shepherd_test9,10,14.4373619556,"we, you, my, me, s, your, get, know, our, want, don, christ, god, ask, ill, t, pray, preach, everyth, said",0.0329488309093,0.0157258967741,0.9,0.1,0.646635869722,0.638300302054,0.61328968784
22,NaumanKhan_train5,10,27.5705370903,"you, allah, your, we, don't, quran, want, get, say, someth, know, go, talk, thing, me, my, realli, miracl, happen, am",0.0207252306814,0.0184634208816,0.6,0.4,0.731329993098,0.651116459445,0.684618430068
23,Rabbinic_train16,6,6.14420104027,"we, jacob, our, you, my, jewri, israel, choic, get, torah, comparison, me, want, ben, should, your, let, esau, gurion, know",0.0188800624633,0.0167019877446,0.833333333333,0.166666666667,0.72899458047,0.695012390059,0.570030066423
24,Rabbinic_train15,10,10.8029558659,"we, mose, our, torah, my, you, your, moment, me, know, israel, rabbi, am, whi, happi, get, us, rememb, rebecca, ourselv",0.0234244680495,0.016902598467,0.8,0.2,0.774645400115,0.744884139809,0.77770561568
25,JohnPiper_train41,10,12.5929219723,"we, you, vers, your, god, love, righteous, christ, s, say, our, glori, jesus, gospel, nt, me, my, get, let, want",0.0377514273826,0.0201680828783,0.9,0.1,0.717394393243,0.6765117342,0.594968081219
26,DorothyDay_train64,10,12.0535578728,"we, me, my, you, worker, fr, our, love, priest, too, i, hospit, know, teresa, roy, say, go, tri, her, am",0.0252666650798,0.0211822427391,0.8,0.2,0.782043674486,0.718458953389,0.700502850052
27,DorothyDay_train59,10,13.8320889473,"we, get, our, my, room, me, too, farm, tri, worker, you, say, night, talk, priest, babi, she, go, peter, hospit",0.0218935975844,0.021781884206,0.5,0.5,0.683110250181,0.717685420387,0.751422382969
28,Shepherd_test0,10,12.4882400036,"you, we, your, me, my, s, christ, get, want, desir, sin, preach, ask, pray, god, our, spirit, love, mom, don",0.0290923693714,0.0221897108332,0.7,0.3,0.674744525282,0.665091428898,0.669050522481
