,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,toBeFrac,pronounFrac,avgSD,avgEVC
0,Shepherd_train32,10,14.9060950279,"s, sin, christ, get, don, god, t, ask, better, i, ill, want, got, grace, thing, lord, said, preacher, car, let, say, think, anyth, bad, do, know, talk, will, avoid, perfect",0.0319359265965,0.0227061822181,0.9,0.1,0.068789239799,0.628435557984,0.662464474537,0.691129061832
1,DorothyDay_test8,10,12.8475430012,"get, worker, talk, fr, priest, tri, want, duffi, go, say, labor, prison, am, dollar, farm, know, strike, babi, too, christ, thing, job, love, think, tamar, must, night, cloth, maurin, room",0.0211480487218,0.0274688048639,0.4,0.6,0.194845046023,0.664560546328,0.760477734006,0.676978702132
2,Shepherd_train27,10,15.4790680408,"s, ask, get, christ, know, don, sin, ill, god, thing, want, preacher, dont, hope, i, said, will, t, whi, go, someon, wisdom, joy, tell, pray, do, spirit, someth, must, should",0.0338856904927,0.0236982289874,0.8,0.2,0.0761294476324,0.663455522037,0.667807537827,0.544600203622
3,Unitarian_train13,10,22.4465708733,"dream, hope, easter, am, let, say, know, s, too, rememb, get, tell, flower, i, violenc, universalist, love, ask, want, dont, thing, feel, wonder, unitarian, l, nt, here, congreg, tomb, n",0.0277672876409,0.0217093545762,0.7,0.3,0.114147910974,0.631472049788,0.674217027545,0.741620495549
4,Unitarian_test6,10,23.9755778313,"congreg, know, s, say, am, nt, unitarian, wonder, let, ask, i, heal, realli, thing, stigma, get, love, talk, think, miracl, tell, want, dream, universalist, morn, too, woman, hope, feel, look",0.0317256543046,0.0206284160063,0.9,0.1,0.131537485747,0.645157001926,0.704297447977,0.661632560494
5,JohnPiper_train57,9,12.6967248917,"vers, christ, love, god, say, s, shall, glori, evil, let, nt, spirit, will, whi, satan, jesus, pride, worm, faith, grace, sin, hope, fruit, want, am, justifi, lord, rotten, lawless, paul",0.0358672923035,0.028567306044,0.444444444444,0.555555555556,0.165360673772,0.711689191405,0.718956957958,0.687983001394
6,WBC_train34,10,15.070622921,"unto, ye, shall, thou, lord, god, hath, thi, say, s, thee, love, christ, thing, sermon, heaven, jesus, let, esau, wit, steward, sunday, glori, belov, outlin, preach, chosen, jacob, done, saith",0.0308458334139,0.0239063268904,0.7,0.3,0.199961785535,0.661539759269,0.700396942385,0.701397715196
7,DorothyDay_train68,10,11.4002242088,"worker, get, too, love, room, talk, retreat, farm, want, tri, cesar, i, priest, chavez, say, go, morn, cathol, fr, night, so, dollar, stjoseph, tell, maurin, communism, told, judg, job, cloth",0.0240060838325,0.0185510554425,0.7,0.3,0.175090335497,0.746572348778,0.733574103822,0.672352841691
8,Shepherd_train44,10,14.8413879871,"get, christ, s, ask, know, don, sin, ill, lord, thing, said, say, god, wisdom, will, want, i, let, t, pay, dont, jesus, noth, evil, lazi, do, mind, pray, think, whi",0.0315542283324,0.0243765607425,0.7,0.3,0.0901880207345,0.666792717332,0.703731479882,0.573570188264
9,Shepherd_test15,10,15.8889830112,"s, get, talk, said, christ, want, thing, don, t, know, ill, i, go, happen, sin, god, better, ask, say, let, re, ve, car, whi, someth, look, good, didn, think, do",0.0324191178746,0.0211495670874,1.0,0.0,0.0712108654742,0.602024037257,0.690824536032,0.599297161592
10,DorothyDay_test13,10,8.92891311646,"worker, get, strike, room, too, girl, i, polic, know, pay, steel, prison, night, street, say, christ, tell, arrest, tri, go, bed, told, wish, jail, love, men, feel, ddlw, fellow, fr",0.0228347992925,0.0241215143482,0.5,0.5,0.141528012523,0.682933182271,0.687559914158,0.730286487734
11,PastorAnderson_test5,10,48.3162081242,"s, re, say, nt, go, bibl, get, vers, want, unto, let, know, whi, chapter, shall, look, thing, don, talk, god, sin, tell, lot, ve, save, jesus, here, ll, realli, if",0.0236397851675,0.0195975512434,0.8,0.2,0.0946092584356,0.657116262387,0.74723829205,0.782549696113
12,DorothyDay_test3,10,11.1713130474,"worker, get, too, love, pray, farm, joy, tri, know, talk, mroconnel, rememb, i, say, hospit, peter, street, morn, tell, go, room, prayer, cloth, communion, maurin, mauric, christ, am, comfort, fr",0.0265015437843,0.0214494676159,0.7,0.3,0.186844881832,0.779009716371,0.73016726344,0.700021808307
13,DorothyDay_train29,10,10.4776608944,"fr, retreat, worker, too, lacoutur, maurin, joy, peggi, i, get, talk, love, prayer, priest, say, bishop, am, night, christ, go, room, sing, cathol, want, morn, jan, farm, tri, pray, psalm",0.0255419599616,0.0177748814967,0.7,0.3,0.126854566066,0.682589948867,0.745593279309,0.636366629649
14,Unitarian_train25,10,19.1098718643,"hurt, say, i, am, love, feel, let, s, know, ask, someth, talk, realli, els, nt, get, silenc, want, thing, sure, whi, go, joy, noth, soul, think, circl, certainti, tell, prefer",0.0306848296286,0.0257659043922,0.7,0.3,0.0984293629185,0.632514905025,0.703245921434,0.671761516362
15,JohnPiper_test8,10,12.8286180496,"god, vers, s, prayer, nt, christ, gift, say, abid, hope, sin, glori, grace, spirit, savior, know, let, love, want, reconcili, jesus, will, exult, hear, faith, get, truth, discourag, paul, thing",0.0313102541463,0.0196900751477,0.8,0.2,0.115062937301,0.707148672886,0.716762765838,0.78206030867
16,DorothyDay_train65,10,11.1956682205,"worker, fr, mike, walk, room, negro, pilgrimag, too, go, street, retreat, talk, visit, ask, i, cathol, christ, pio, told, padr, love, night, get, joy, tree, pray, bless, morn, priest, shall",0.0259913988903,0.0198621193215,0.9,0.1,0.144942749517,0.69026804801,0.754453071479,0.684069098696
17,WBC_train23,10,18.9598698616,"shall, unto, ye, thi, thou, christ, lord, god, thee, let, s, heaven, spirit, sin, thing, hath, curs, say, evil, honour, bless, love, duti, sermon, judg, should, woman, ahab, shalt, sunday",0.0268798291513,0.0304548841191,0.3,0.7,0.219150502976,0.620524144593,0.747773636456,0.778376376322
18,WBC_train13,10,15.5848860741,"shall, unto, thou, lord, thi, s, ye, thee, belov, heaven, trumpet, baptist, god, wit, shalt, let, sermon, twain, hath, outlin, sunday, bless, mose, ie, say, sihon, thing, amorit, judgment, christ",0.0297498806787,0.0259126881898,0.6,0.4,0.183682305141,0.567755908609,0.793591276789,0.802137946525
19,DorothyDay_train58,10,6.3632979393,"retreat, worker, stanley, seattl, get, bishop, farm, room, joy, go, summari, fr, done, ddlw, christ, away, fellow, night, maurin, ask, save, got, thing, job, hospit, say, reader, trip, prayer, miss",0.0259512594965,0.0209764169402,0.5,0.5,0.174458618365,0.711346370218,0.769992545571,0.688303064289
20,JohnPiper_test15,10,14.4686000347,"sin, vers, s, christ, god, say, walk, let, nt, jesus, feel, weak, want, cleans, pray, get, satan, herod, truth, dark, thing, love, blood, glori, spirit, light, know, whi, desir, joy",0.0294371247783,0.0255322929694,0.5,0.5,0.106893811543,0.717181699554,0.703731836914,0.636794510574
21,Shepherd_test9,10,14.9964818954,"s, christ, want, don, god, spirit, get, ask, sin, mind, elder, preach, prayer, t, said, know, fill, say, jesus, let, whi, rememb, lord, i, preacher, pray, think, should, do, save",0.0324119279325,0.0224656033762,0.8,0.2,0.0593607741275,0.602461398348,0.68711527898,0.610130102638
22,Shepherd_train59,10,14.766176939,"s, get, don, want, christ, sin, ask, god, know, thing, t, ill, said, go, preacher, do, lord, everyth, pray, jesus, whi, think, say, wrong, someon, prayer, i, will, let, anyth",0.031937004194,0.0233785367945,0.7,0.3,0.0816843308658,0.658732058813,0.690368091707,0.721338661342
23,NaumanKhan_train5,10,22.2852430344,"allah, get, know, say, talk, someth, don't, quran, nt, want, na, you'r, go, got, ask, tell, guy, i'm, wa, thing, angri, gon, realli, lot, kid, do, y, whi, happen, els",0.0226535106413,0.0154063734369,0.8,0.2,0.117267914558,0.732455407879,0.707898589573,0.646435760632
24,Rabbinic_train16,6,6.56994199753,"borowitz, fear, rabbi, pond, know, too, moment, jacob, jewri, esau, jew, happi, patient, feel, am, bridg, glass, ourselv, dr, bless, ego, jewish, judaism, happen, fill, tri, samson, israel, say, choic",0.0248106439305,0.0225868395508,0.5,0.5,0.247375780537,0.760956039328,0.716977942567,0.646892381013
25,Rabbinic_train15,10,11.2580571175,"torah, mose, rabbi, know, goldston, happen, jew, god, ask, congreg, don't, get, will, say, whi, yizkor, tell, let, love, am, someon, jewish, israel, think, answer, akiva, noth, i, want, should",0.0200191478879,0.0175317247401,0.7,0.3,0.209865452269,0.761233242886,0.732506037547,0.721272753386
26,JohnPiper_train41,10,14.0376279354,"vers, spirit, god, s, pray, say, hope, sin, nt, bold, let, prayer, gift, christ, whi, will, coven, ask, grace, heal, jesus, know, answer, promis, fulfil, heaven, get, glori, lord, jew",0.0247868821275,0.0194804642811,0.8,0.2,0.139621186717,0.659552885992,0.728246516945,0.671552280513
27,DorothyDay_train64,10,9.91218709946,"worker, love, prayer, get, go, retreat, fr, too, talk, joy, i, say, hospit, priest, tri, rochest, ask, christ, am, tell, bless, farm, rosari, thing, merci, told, put, shrine, hear, moment",0.033869125746,0.0216592886778,0.9,0.1,0.174894438462,0.748060814793,0.74859627248,0.692175451208
28,DorothyDay_train59,10,9.37299084663,"worker, strike, christ, poverti, too, room, ask, love, bread, destitut, go, labor, done, talk, cathol, say, judg, cloth, morn, street, will, tri, babi, poor, visit, i, night, pray, trip, summari",0.0235721935813,0.0252790248122,0.4,0.6,0.180033142386,0.696384014031,0.730484766298,0.699205067359
29,Shepherd_test0,10,13.2918760777,"s, get, sin, god, rememb, prepar, thank, jesus, merci, ask, judg, worship, want, ill, christ, don, whi, know, lord, said, go, let, preach, preacher, bless, t, i, thing, scriptur, say",0.031971668262,0.0220826216543,0.8,0.2,0.067773397681,0.635973533122,0.655368735729,0.58874829144
30,WBC_test11,10,17.1639149189,"unto, shall, sin, thou, s, ye, god, preach, christ, thi, spirit, lord, thee, wit, angel, say, sermon, grace, know, heaven, belov, sunday, save, outlin, will, hath, thing, let, evil, said",0.0284486787474,0.0279343749474,0.6,0.4,0.165203159538,0.611868253201,0.694814078658,0.774436482747
31,JohnPiper_train26,10,13.4101648331,"vers, hope, god, s, christ, faith, say, promis, nt, let, glori, love, am, whi, mose, thing, thank, want, obedi, sin, encourag, know, angel, get, will, jesus, fear, paul, predestin, assur",0.0363234415126,0.0197245932642,0.9,0.1,0.126977713408,0.689557598158,0.707937953718,0.698893789459
