,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
2,PastorAnderson_test5,5,40.3297820091,"s, say, re, nt, repent, vers, bibl, go, save, christ",0.0236188701798,0.0213950563074,0.8,0.2,565.6,0.60540716373,0.797399177851,0.796234711515,PastorAnderson,2,2.0,2.13229484941
7,PastorAnderson_test7,5,39.0880360603,"s, re, say, get, go, bibl, want, vers, nt, don",0.0221765759903,0.0144660546963,1.0,0.0,565.4,0.547962305509,0.815707415534,0.80176457559,PastorAnderson,2,2.0,2.02180981412
13,PastorAnderson_test1,5,42.5188400745,"s, re, nt, say, go, bibl, let, know, get, tell",0.0211613209693,0.0208322113319,0.8,0.2,611.0,0.642628941338,0.744722603289,0.658851062834,PastorAnderson,2,2.2,2.31616021482
14,PastorAnderson_test11,5,35.3747680187,"s, say, vers, re, nt, go, shall, revel, get, unto",0.027336564347,0.0194104221111,0.8,0.2,512.6,0.658153568609,0.743432713662,0.694988784941,PastorAnderson,2,2.0,2.55869467169
16,PastorAnderson_test8,5,39.7155718803,"s, re, nt, get, say, go, temptat, bibl, want, thing",0.0250377535917,0.0197555719093,0.8,0.2,547.0,0.680344089636,0.82616110832,0.826803326373,PastorAnderson,2,2.0,2.13829914556
20,PastorAnderson_test4,5,39.2243421078,"s, nt, re, say, get, go, bibl, want, know, ve",0.0298434246782,0.0159216934393,1.0,0.0,537.2,0.774713994789,0.765540116405,0.712977381943,PastorAnderson,2,2.0,2.38845223952
21,PastorAnderson_test3,5,43.7126588821,"s, re, nt, say, get, preach, go, save, know, let",0.0262415891847,0.0276565881915,0.6,0.4,658.8,0.709159498524,0.821814435675,0.661999689083,PastorAnderson,2,2.5,2.49932470843
22,PastorAnderson_test13,5,45.2638800144,"s, nt, say, re, get, go, bibl, know, thing, want",0.0223503791787,0.0175112932971,0.6,0.4,576.0,0.717458093073,0.822479286689,0.679631670286,PastorAnderson,2,2.0,2.07789916503
29,PastorAnderson_test6,5,38.6855869293,"s, re, say, nt, get, go, bibl, know, don, want",0.029711620951,0.0193182292721,0.8,0.2,644.6,0.553179362173,0.773149945361,0.741791868648,PastorAnderson,2,2.2,2.03765381574
34,PastorAnderson_test0,5,41.6707749367,"s, nt, get, want, go, re, say, know, preach, okay",0.0309083990673,0.0218215900369,0.8,0.2,659.0,0.58694794091,0.771869476783,0.833008199186,PastorAnderson,2,2.2,2.19751173178
35,PastorAnderson_test10,5,39.4761779308,"s, re, nt, get, say, go, vers, preach, want, bibl",0.0275652099043,0.019875438708,1.0,0.0,556.0,0.761578307434,0.856225904499,0.691492876659,PastorAnderson,2,2.0,2.94485933278
40,PastorAnderson_test2,5,41.2036747932,"s, re, nt, say, get, preach, want, go, let, bibl",0.0213601818537,0.0196225359402,0.2,0.8,598.6,0.704378332542,0.786317771061,0.769533335478,PastorAnderson,2,2.0,2.33427619753
41,PastorAnderson_test12,5,36.0227150917,"s, re, bibl, nt, say, get, go, know, want, read",0.0216718822522,0.0213774859071,0.6,0.4,547.8,0.65091908297,0.744619973448,0.758576464777,PastorAnderson,2,2.5,2.27506927497
43,PastorAnderson_test9,5,41.4275949001,"s, re, nt, say, bibl, go, get, let, wisdom, want",0.0225912264891,0.0184243645258,0.8,0.2,569.0,0.674746515685,0.740480769484,0.585689015583,PastorAnderson,2,2.1,2.30510083074
46,Unitarian_test16,5,18.1132750511,"am, grief, stigma, i, realli, stigmat, love, too, amen, illus",0.024423456645,0.0207068942913,0.6,0.4,167.4,0.59385929984,0.748801589273,0.612664366017,Unitarian,7,4.04285714286,3.98036796264
47,Unitarian_test6,5,15.515182972,"am, i, say, get, hope, let, know, love, dont, els",0.0262304654129,0.023673356152,0.6,0.4,156.0,0.655093169156,0.743545782382,0.716377363532,Unitarian,7,4.84679802956,4.3200738914
53,Unitarian_test13,5,17.6892898083,"fig, want, tree, am, say, get, nt, terror, love, heaven",0.0270618077223,0.0229881532497,0.8,0.2,150.4,0.65540102437,0.807675542741,0.610169470516,Unitarian,7,6.42488244514,4.50615689551
54,Unitarian_test3,5,14.4161949158,"sing, risk, realli, dont, immigr, welcom, am, i, unitarian, ask",0.0321838844993,0.0231996609574,1.0,0.0,113.2,0.520954653988,0.747340643016,0.493506424714,Unitarian,7,4.0375,4.01832602886
61,Unitarian_test15,5,16.0762310028,"nt, rememb, congreg, listen, s, know, love, say, i, ceremoni",0.0284644694496,0.0144237636361,1.0,0.0,134.0,0.71801327201,0.791055635983,0.515734433283,Unitarian,7,5.22954545455,3.91148726791
62,Unitarian_test5,5,11.2345900536,"disappoint, nt, say, s, certainti, soul, f, i, think, feel",0.0232354759523,0.0195396372339,0.6,0.4,117.2,0.593635199367,0.750619026013,0.499714470065,Unitarian,7,4.0,3.96762299488
69,Unitarian_test9,5,14.0160119534,"feel, caregiv, get, dont, ask, know, tell, i, thank, spiritu",0.0232198972195,0.0149031619508,0.8,0.2,140.0,0.566090058411,0.72387067708,0.676534684824,Unitarian,7,4.84073593074,3.82070642545
70,Unitarian_test7,5,19.4284789562,"dream, unitarian, hope, ecstasi, say, wonder, universalist, rememb, s, congreg",0.0271740860233,0.0159368858173,1.0,0.0,158.0,0.658479405013,0.770051315395,0.52968446463,Unitarian,7,6.14420062696,3.83701586059
77,Unitarian_test10,5,17.8373408318,"feel, want, talk, i, love, parent, let, know, say, too",0.0261469555826,0.022596509443,0.6,0.4,159.4,0.658888110872,0.779304131642,0.539130565779,Unitarian,7,5.78965517241,4.5379565297
78,Unitarian_test0,5,18.3523380756,"jefferson, let, am, rememb, know, ourselv, want, love, s, get",0.0299951144995,0.0209678776672,0.8,0.2,163.8,0.65638538204,0.779546556814,0.753598988525,Unitarian,7,5.63001231527,3.90452763063
85,Unitarian_test12,5,11.8663790226,"flower, door, feel, gift, flow, water, love, hospit, s, ourselv",0.0333105118498,0.0237310938173,0.8,0.2,83.4,0.668459471768,0.753317883722,0.398436804068,Unitarian,7,3.20672743519,3.72975974383
87,Unitarian_test2,5,16.4219169617,"garden, guilt, want, feel, silenc, dont, tell, say, fear, nt",0.0291118917916,0.0308136638987,0.6,0.4,163.2,0.662396321916,0.754835174296,0.585746304084,Unitarian,7,6.4,4.73751569378
