,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
51,Shepherd_test2,10,15.2383229733,"s, christ, don, ask, t, get, sin, love, rememb, god",0.037082017089,0.0186242464874,1.0,0.0,14.5,0.0518277984164,0.629289813592,0.529344110091,Shepherd,4,4.01008688281,3.75636532722
57,Shepherd_test18,10,14.0120999813,"s, get, ask, don, christ, want, t, know, said, trust",0.0322623613415,0.0230423810779,0.8,0.2,14.7,0.061462966281,0.605695061863,0.693400104693,Shepherd,4,4.01008688281,3.91380735756
60,Shepherd_test7,10,14.2998359203,"s, get, want, sin, don, god, love, t, ill, wrath",0.0375642653981,0.0309410590785,0.5,0.5,18.1,0.0783808018444,0.60313860952,0.571342050322,Shepherd,4,4.0,3.99471704052
65,Shepherd_test17,10,13.7842009068,"s, god, know, get, christ, want, bless, don, t, ill",0.0366093819728,0.0232623559923,0.9,0.1,17.8,0.0814858669068,0.651221654818,0.636874135375,Shepherd,4,4.01008688281,3.94659622685
71,Shepherd_test12,10,15.8473761082,"s, don, get, t, sin, want, christ, ask, god, talk",0.0293899698393,0.0252341987427,0.5,0.5,15.3,0.0519365648234,0.675300606044,0.607857282699,Shepherd,4,4.0,4.41742085518
72,Shepherd_test5,10,13.8581449986,"s, pray, get, god, prayer, let, know, jesus, don, ask",0.0348060815718,0.0242532407293,0.7,0.3,14.0,0.0602515202961,0.644808861488,0.583060580864,Shepherd,4,4.31008688281,3.84481063689
73,DorothyDay_test8,10,14.3704838753,"worker, room, get, hospit, night, peter, farm, unemploy, talk, prayer",0.0256538420861,0.0247059218909,0.6,0.4,23.3,0.205238006698,0.741432657796,0.699130219248,DorothyDay,4,5.5,2.82415612516
75,DorothyDay_test13,10,7.899050951,"worker, love, joy, go, get, poverti, am, labor, feel, night",0.0322006072804,0.0191211492239,0.8,0.2,11.5,0.159282842425,0.789003338052,0.671190325161,DorothyDay,4,4.46722973996,4.72145119518
76,DorothyDay_test3,10,10.241396904,"worker, get, i, love, labor, too, want, prison, talk, felt",0.024859864903,0.0294615663355,0.4,0.6,12.9,0.159688487267,0.727732432338,0.791740116914,DorothyDay,4,2.5,2.01795812175
88,DorothyDay_test23,10,7.51511406898,"we, our, worker, my, get, too, me, tamar, room, you",0.0239918955989,0.0199777544498,0.7,0.3,13.2,0.209011222408,0.723923455267,0.708898755808,DorothyDay,4,6.6,4.69998754929
89,DorothyDay_test16,10,8.78937315941,"worker, get, love, too, strike, fr, coal, pay, mine, am",0.0262368070686,0.0198859881807,0.8,0.2,14.3,0.173623402358,0.771252792985,0.577153075399,DorothyDay,4,4.06722973996,3.82924077354
90,DorothyDay_test6,10,8.39941191673,"worker, fr, room, farm, maurin, get, too, hospit, talk, go",0.0247145623236,0.0174157252491,0.8,0.2,10.8,0.135793938037,0.714371033459,0.666016956676,DorothyDay,4,4.41008688281,3.53424231656
91,DorothyDay_test11,10,11.569933176,"get, negro, room, love, go, tri, prison, talk, worker, street",0.0301888947271,0.023465582172,0.7,0.3,17.6,0.157627720313,0.743884619373,0.706372041514,DorothyDay,4,4.01008688281,3.865918366
92,DorothyDay_test1,10,9.95333695412,"love, farm, get, worker, tri, talk, want, hospit, pray, too",0.0246794452505,0.0187805965638,0.7,0.3,15.5,0.157527262024,0.743762969472,0.73173260687,DorothyDay,4,4.01008688281,3.90427175599
93,DorothyDay_test18,10,8.45374798775,"worker, strike, too, say, get, labor, want, talk, love, tri",0.0293229744199,0.0260604588543,0.7,0.3,12.3,0.157211560369,0.775737562364,0.718725417785,DorothyDay,4,3.1,4.12338760042
103,DorothyDay_test21,10,8.65728402138,"worker, get, love, want, tri, too, talk, christ, joy, pray",0.0277610986281,0.0225335533788,0.6,0.4,12.6,0.144466925909,0.733079117836,0.597637309025,DorothyDay,4,4.01008688281,4.00733683579
104,DorothyDay_test14,10,11.0424470901,"worker, too, get, talk, want, labor, go, night, am, farm",0.0229325935291,0.0204493777354,0.7,0.3,15.7,0.15766925632,0.694869132131,0.74950561788,DorothyDay,4,4.01008688281,4.04472120732
105,DorothyDay_test4,10,7.81925702095,"worker, get, moscow, farm, visit, retreat, labor, go, say, prison",0.0270934257049,0.018916239147,0.8,0.2,13.1,0.183020033438,0.734303510638,0.640497337332,DorothyDay,4,4.00495867769,4.3181877804
116,DorothyDay_test12,10,8.74641108513,"obedi, too, prison, worker, get, joy, love, christ, know, night",0.0305428479224,0.0202196882952,0.9,0.1,13.1,0.16622255883,0.757192770927,0.765971970935,DorothyDay,4,4.06722973996,4.22074814073
117,DorothyDay_test2,10,8.59678506851,"prayer, worker, ammon, pray, am, too, cloth, talk, love, pilgrim",0.0256731114155,0.0178008313763,0.9,0.1,12.5,0.192563649702,0.750081432016,0.630311388813,DorothyDay,4,4.00495867769,4.56202097459
126,DorothyDay_test9,10,8.38100099564,"worker, labor, get, farm, too, talk, say, am, appeal, wage",0.0245116971027,0.022970700266,0.6,0.4,13.6,0.189970204592,0.699977665492,0.650720385038,DorothyDay,4,3.70495867769,3.94606889496
127,DorothyDay_test10,10,8.95703792572,"get, worker, love, tri, too, room, am, farm, go, silenc",0.02948043914,0.0217539323189,1.0,0.0,14.7,0.165525331625,0.768813580075,0.703426717405,DorothyDay,4,4.06722973996,4.04079401612
128,DorothyDay_test0,10,7.99061489105,"worker, farm, get, retreat, go, tell, too, stanley, poor, fr",0.0254408366581,0.0230432939192,0.5,0.5,11.8,0.173293041011,0.674384166454,0.763288215403,DorothyDay,4,3.90495867769,3.83531463119
131,DorothyDay_test22,10,9.25774407387,"retreat, fr, worker, get, priest, love, talk, too, joy, lacoutur",0.0296555968313,0.022463552103,0.8,0.2,14.1,0.17262972865,0.711614108299,0.695601923453,DorothyDay,4,4.41008688281,4.019694394
132,DorothyDay_test17,10,8.15048503876,"worker, talk, maurin, retreat, night, get, too, julia, peter, jim",0.0234306732091,0.0219693932614,0.5,0.5,12.3,0.149110119476,0.717407089569,0.781199399836,DorothyDay,4,4.00495867769,3.96278708975
133,DorothyDay_test7,10,8.26045417786,"worker, get, retreat, tri, priest, room, camp, thing, farm, labor",0.024114036816,0.0216624457431,0.5,0.5,13.6,0.180807944148,0.778839346235,0.727580929833,DorothyDay,4,4.16210153483,3.99749679051
136,DorothyDay_test19,10,9.62013292313,"love, get, worker, too, want, babi, tri, room, talk, prison",0.027366035635,0.0195567966821,0.8,0.2,13.7,0.175783537906,0.717959601282,0.833921431434,DorothyDay,4,4.01008688281,4.10014950601
142,DorothyDay_test20,10,11.9484660625,"worker, get, love, talk, want, go, am, room, bed, retreat",0.0232685876909,0.0166814517529,0.9,0.1,16.7,0.132063165934,0.730559197285,0.689517107473,DorothyDay,4,4.01008688281,3.6404637292
143,DorothyDay_test15,10,10.4434530735,"worker, prison, girl, get, too, labor, priest, tell, say, love",0.0295366245809,0.0226711319103,0.7,0.3,17.0,0.161839619664,0.745782094617,0.681467496694,DorothyDay,4,4.01008688281,3.92151881054
144,DorothyDay_test5,10,11.482542038,"love, too, say, get, go, farm, prayer, worker, simon, talk",0.0290212648664,0.0168343184278,0.9,0.1,17.9,0.180911306966,0.773335135963,0.714819076927,DorothyDay,4,5.26210153483,4.95359981357
153,Unitarian_test6,10,22.0365672112,"gift, love, am, flow, know, rememb, ask, dont, i, say",0.028213765621,0.016258348707,1.0,0.0,27.7,0.12419078153,0.707590626126,0.595119256812,Unitarian,7,7.0,4.48285949029
155,Unitarian_test3,10,16.4787790775,"unitarian, say, know, am, want, anger, i, get, dont, talk",0.02671714018,0.0261813813602,0.6,0.4,20.3,0.137487612109,0.678329472728,0.590911285851,Unitarian,7,4.0,3.85576960533
158,Unitarian_test4,10,22.7211611271,"am, get, hurt, flower, i, know, dont, ask, thing, magic",0.030125770688,0.0215127746765,0.9,0.1,29.2,0.115358767049,0.72100720391,0.650256430548,Unitarian,7,7.0,4.83762732651
161,Unitarian_test5,10,14.1134550571,"bread, s, love, unitarian, let, tell, know, feel, silenc, nt",0.0259000764789,0.0185697132473,0.8,0.2,18.5,0.104613012571,0.643808656586,0.583659086058,Unitarian,7,4.51008688281,4.04101193356
165,Unitarian_test7,10,20.0579969883,"feel, am, i, love, garden, say, ask, night, know, belov",0.0253948985044,0.025763186528,0.7,0.3,23.6,0.0948149611705,0.663276281072,0.698603001726,Unitarian,7,4.0,4.7523743645
167,Unitarian_test0,10,19.4728229046,"silenc, joy, love, fear, want, say, i, ask, unitarian, am",0.0289341383659,0.0230729591638,0.8,0.2,25.9,0.108148707913,0.746744442849,0.545382150112,Unitarian,7,7.0,4.57522615011
171,Unitarian_test2,10,20.5793280602,"fear, feel, trust, am, obstacl, s, i, nt, unitarian, say",0.0296173737341,0.0265321469069,0.8,0.2,24.6,0.108780401541,0.692591059533,0.704160580563,Unitarian,7,4.6,4.71076754067
177,Unitarian_test8,10,16.8730590343,"feel, am, guilt, i, know, someth, love, nt, listen, stigma",0.0251363754228,0.0211884524605,0.7,0.3,20.3,0.104612269913,0.620639883476,0.489423735026,Unitarian,7,4.51008688281,4.27699518288
178,Unitarian_test1,10,23.8997199535,"nt, say, am, s, want, get, i, luck, too, unitarian",0.0269174097899,0.0176874338333,0.9,0.1,25.0,0.136612068027,0.683370351861,0.670430519774,Unitarian,7,6.4,4.26056396747
180,NaumanKhan_test0,10,26.6475288868,"allah, say, get, know, nt, talk, want, don't, wa, s",0.0211659452514,0.015317999247,0.8,0.2,33.8,0.163737761594,0.63972431791,0.590212177317,NaumanKhan,3,3.0,2.99696610312
182,NaumanKhan_test1,10,25.0671620369,"allah, don't, know, someth, say, get, want, quran, talk, thing",0.0189117713937,0.0105533854251,1.0,0.0,44.4,0.181113110425,0.588153431044,0.724948945292,NaumanKhan,3,2.3,3.17323506922
186,NaumanKhan_test2,10,22.7160291672,"allah, nt, quran, get, know, say, na, talk, gon, s",0.0206750324104,0.013386924001,0.9,0.1,34.7,0.144582138434,0.670650126361,0.735218049811,NaumanKhan,3,2.7,3.10806639621
190,JohnPiper_test8,10,13.4987769127,"christ, vers, god, let, meek, say, husband, s, spirit, grace",0.0279152860939,0.0278926954049,0.5,0.5,21.0,0.128320420104,0.639898701016,0.754247777799,JohnPiper,4,4.3,3.07504857632
192,JohnPiper_test15,10,13.7224049568,"vers, jesus, god, say, christ, s, nt, sin, let, thing",0.0252789302309,0.0191217950222,0.6,0.4,21.2,0.143854890192,0.70377813122,0.723790094532,JohnPiper,4,4.01008688281,3.88660727152
194,JohnPiper_test4,10,14.7287158966,"sin, vers, christ, god, joy, s, nt, say, hope, prayer",0.0326062990923,0.0246971606186,0.8,0.2,23.5,0.137146824053,0.749210551185,0.833274416493,JohnPiper,4,4.70512820513,3.7875224674
197,JohnPiper_test13,10,12.2201669216,"god, vers, s, righteous, hope, say, suppress, gospel, truth, nt",0.0310837844833,0.0186019875824,0.8,0.2,17.8,0.116987469764,0.734249273913,0.817314569106,JohnPiper,4,4.01008688281,3.99555908119
201,JohnPiper_test2,10,11.5776209831,"vers, say, god, faith, spirit, s, let, bless, sin, pray",0.0382076644851,0.0201064613791,0.8,0.2,18.5,0.127003585038,0.691165024671,0.679102840055,JohnPiper,4,4.01008688281,4.23409774653
207,JohnPiper_test11,10,12.4519920349,"god, vers, jesus, love, christ, s, say, abid, fear, let",0.0336069005856,0.017717535204,0.8,0.2,18.5,0.117108364725,0.741269513901,0.575167744648,JohnPiper,4,4.01008688281,3.91915733377
209,JohnPiper_test7,10,10.3343667984,"vers, god, s, spirit, righteous, say, nt, glori, save, pray",0.0331091625885,0.0185401819002,0.8,0.2,16.7,0.129457510591,0.729903528173,0.745057563608,JohnPiper,4,4.01008688281,4.26415723254
212,JohnPiper_test0,10,14.1520750523,"god, christ, vers, gospel, salvat, s, endur, etern, hope, glori",0.0293786943016,0.0180304018728,0.9,0.1,23.0,0.141732286433,0.724662498272,0.72007774837,JohnPiper,4,5.26512820513,4.2414045195
213,JohnPiper_test9,10,14.6496498585,"glori, god, grace, christ, say, vers, nt, s, love, job",0.0350118512389,0.0214906152154,0.7,0.3,20.4,0.13535459284,0.704675518855,0.59646213796,JohnPiper,4,4.01008688281,3.89632254411
214,JohnPiper_test16,10,14.6884281635,"vers, sin, god, s, say, truth, walk, nt, christ, promis",0.0309966580285,0.0240806381107,0.8,0.2,22.6,0.127851485826,0.70289903026,0.729212997059,JohnPiper,4,4.30512820513,4.19234420222
216,JohnPiper_test5,10,14.9325449467,"worship, merci, vers, s, fear, god, let, jesus, nt, christ",0.025723698528,0.0226751017943,0.7,0.3,23.1,0.150220585956,0.695914126023,0.656665515297,JohnPiper,4,4.66512820513,4.06893499966
222,JohnPiper_test14,10,12.117538929,"vers, god, christ, s, zion, say, jesus, sin, homosexu, faith",0.028503218635,0.0232510723169,0.5,0.5,20.6,0.139668020257,0.787107569191,0.852225915516,JohnPiper,4,4.06210153483,3.24177247083
228,JohnPiper_test3,10,11.1285860538,"god, s, vers, sin, christ, say, fellowship, perish, nt, jesus",0.023487364873,0.0260141606966,0.5,0.5,19.6,0.134709328439,0.721563027244,0.771223022885,JohnPiper,4,4.0,2.78290623071
233,JohnPiper_test12,10,13.0224149227,"vers, god, hope, s, coven, nt, love, say, perfect, glori",0.0374643234618,0.0209889350272,0.9,0.1,22.0,0.140842232238,0.736412614264,0.572184172793,JohnPiper,4,4.06512820513,4.2211756656
237,JohnPiper_test1,10,11.8317811489,"vers, christ, sin, s, god, jesus, spirit, save, let, say",0.0311410393754,0.0205942693105,0.9,0.1,15.5,0.100686244123,0.724547193112,0.661320488444,JohnPiper,4,4.01008688281,3.89903113026
241,JohnPiper_test17,10,13.3647749424,"vers, god, spirit, s, christ, say, glori, wisdom, nt, grace",0.0301967589154,0.0182450138643,0.9,0.1,25.2,0.164489063951,0.683777926208,0.773326818337,JohnPiper,4,5.7,4.60218651216
243,JohnPiper_test10,10,12.2419838905,"vers, god, s, jonah, say, salvat, save, let, hope, christ",0.0351059631748,0.0255863193044,0.7,0.3,16.0,0.104011022564,0.661590640364,0.555334511199,JohnPiper,4,4.3,3.81278986328
245,JohnPiper_test6,10,12.9452929497,"vers, christ, god, say, glori, s, jesus, fruit, salvat, love",0.0318741262725,0.0223516865056,0.7,0.3,20.3,0.129728036949,0.716959895649,0.703555100516,JohnPiper,4,4.01008688281,3.99556942528
246,PastorAnderson_test5,10,65.3767771721,"s, re, nt, say, go, get, bibl, want, vers, preach",0.0232932683821,0.0184522612565,0.7,0.3,61.4,0.0873450316006,0.725693721484,0.676653958837,PastorAnderson,2,1.9,2.2956360468
252,PastorAnderson_test1,10,45.0887639523,"s, re, nt, say, get, go, bibl, want, let, know",0.0269216835808,0.0216502715513,0.8,0.2,51.0,0.0718660766301,0.705001670882,0.786367884703,PastorAnderson,2,2.0,2.94071794112
255,PastorAnderson_test4,10,53.4759318829,"s, re, nt, say, get, go, bibl, know, want, vers",0.0253764658958,0.017504783403,0.9,0.1,59.8,0.0846331898811,0.75992467799,0.712307057661,PastorAnderson,2,2.0,2.05811369381
256,PastorAnderson_test3,10,49.5274851322,"s, re, nt, say, get, go, want, unto, bibl, sin",0.0201943268457,0.0220228511621,0.6,0.4,49.8,0.0621256407458,0.696995154207,0.746988480079,PastorAnderson,2,2.2,2.55695720544
260,PastorAnderson_test6,10,52.6083009243,"s, re, nt, say, get, go, bibl, want, let, vers",0.0228132777984,0.0196515845619,0.7,0.3,66.4,0.0861478065727,0.703306343986,0.701145717065,PastorAnderson,2,2.1,2.19701029588
264,PastorAnderson_test0,10,51.3007850647,"s, re, nt, say, get, go, bibl, know, want, let",0.0261137049688,0.0190504490434,0.8,0.2,70.8,0.088761696063,0.768697120252,0.718333474793,PastorAnderson,2,2.0,1.82219241383
267,PastorAnderson_test2,10,61.4275500774,"s, re, nt, say, get, go, know, preach, bibl, want",0.0272003484091,0.0169558590271,0.8,0.2,62.1,0.0738861611789,0.761896723548,0.737505554076,PastorAnderson,2,2.0,1.75958123748
271,WBC_test11,10,13.7607779503,"shall, unto, ye, god, ie, s, belov, say, sin, wit",0.0236601426311,0.0265567258941,0.4,0.6,20.0,0.155084684223,0.77650558253,0.668716428089,WBC,1,4.1,2.4138117635
273,WBC_test3,10,17.9170999527,"unto, shall, repent, thee, ye, sin, god, thou, lord, joy",0.0301107962145,0.02571948088,0.6,0.4,32.3,0.19220607568,0.701077462828,0.705686462808,WBC,1,1.1,1.64540672361
279,WBC_test6,10,13.1894240379,"shall, unto, ye, lord, god, thee, thou, s, heaven, thi",0.0268223537595,0.0251900411259,0.6,0.4,22.9,0.171482189094,0.745034386498,0.708504247507,WBC,1,1.9,2.77604561643
281,WBC_test1,10,15.2909359932,"shall, unto, thou, christ, ye, god, lord, heaven, thi, s",0.0280879599747,0.0265846684842,0.6,0.4,27.4,0.177811334879,0.767938805806,0.775967533533,WBC,1,1.6,1.83299298338
287,WBC_test12,10,15.2395350933,"shall, unto, ye, christ, god, thou, say, lord, heaven, sin",0.0233197175646,0.0274457758747,0.2,0.8,26.9,0.189445292242,0.695625023959,0.794867032815,WBC,1,1.0,1.30519455325
288,WBC_test4,10,13.5809218884,"shall, unto, thou, ye, thee, god, s, christ, wrath, lord",0.0252145414648,0.0297048682298,0.2,0.8,26.9,0.220571737945,0.709356108729,0.647334775459,WBC,1,1.8,1.38458353884
292,WBC_test10,10,21.632543087,"shall, christ, unto, ye, god, glori, sin, thi, s, spirit",0.0321616544393,0.0295816053321,0.6,0.4,44.6,0.255342983139,0.738382226634,0.725423385304,WBC,1,1.7,1.61248901136
293,WBC_test2,10,15.6337769032,"unto, shall, coven, sin, ye, god, fear, lord, thi, let",0.0273485990917,0.0330910160111,0.2,0.8,29.8,0.209891657229,0.754613074664,0.589506162712,WBC,1,1.3,1.8004491352
296,WBC_test0,10,16.5265769958,"unto, shall, ye, s, wit, lord, god, christ, obama, belov",0.0297490694504,0.021413780017,0.7,0.3,31.3,0.196332882012,0.750762405465,0.758098166059,WBC,1,4.0,3.52404716516
301,WBC_test7,10,21.7319719791,"shall, unto, thou, injuri, god, christ, s, lord, thi, spirit",0.0260734271407,0.0263540351224,0.4,0.6,38.6,0.177802754478,0.729081141399,0.699358546152,WBC,1,1.1,1.07018234389
303,WBC_test9,10,16.4100689888,"unto, shall, thou, thi, thee, lord, god, s, hath, scriptur",0.0207142486779,0.028237777226,0.2,0.8,30.1,0.223765699739,0.762497215032,0.878587593329,WBC,1,1.0,1.81486724154
305,WBC_test8,10,15.3276441097,"shall, god, s, unto, obama, afflict, thou, thee, thi, ye",0.0226996827517,0.0315314491404,0.2,0.8,22.5,0.166570205431,0.70134421059,0.671737673836,WBC,1,1.3,1.27325377042
309,WBC_test5,10,14.9800298214,"shall, unto, christ, s, thou, ye, god, heaven, thi, belov",0.025116258292,0.0287987643728,0.4,0.6,24.1,0.173972328652,0.801948177748,0.81447304841,WBC,1,1.0,1.15500198743
312,Rabbinic_test5,10,10.1890699863,"synagogu, jewish, israel, rabbi, jew, want, evil, bless, jacob, goldston",0.0222912129349,0.0161547804839,0.9,0.1,19.2,0.237006347726,0.68691262818,0.60443606151,Rabbinic,6,5.8,5.53906525686
315,Rabbinic_test2,10,11.0341770649,"mose, rabbi, jew, steinberg, know, convers, israel, jewish, durkheim, jewri",0.0179060092366,0.0194754025667,0.5,0.5,20.0,0.217299309776,0.68975141519,0.84342310209,Rabbinic,6,5.8,5.18058987869
318,Rabbinic_test0,10,12.0599761009,"failur, know, want, jew, israel, happen, ourselv, am, moment, happi",0.0209230938362,0.0255656151864,0.3,0.7,21.4,0.205907814198,0.736604041597,0.742910196803,Rabbinic,6,2.5,1.87717757644
321,Rabbinic_test3,10,10.6821160316,"know, rabbi, ask, want, dream, jew, god, am, israel, will",0.0190423034919,0.0177387565293,0.8,0.2,22.7,0.250963001848,0.707000152576,0.649725725133,Rabbinic,6,6.2,5.49502673832
322,Rabbinic_test4,10,10.973099947,"rabbi, synagogu, prayer, schulwei, congreg, want, kaplan, jewish, god, know",0.0187107952504,0.0138303360484,0.9,0.1,22.9,0.243096948572,0.697538382724,0.730818329266,Rabbinic,6,5.7,5.05155961846
325,Rabbinic_test1,10,12.5744600296,"jew, jewish, am, rabbi, jewri, isra, judaism, moment, “no, synagogu",0.0200985974607,0.0183156823873,0.7,0.3,24.6,0.229996193156,0.730544256945,0.777826669935,Rabbinic,6,6.0,5.31246670151
328,MehrBaba_test1,10,11.5220761299,"baba, infinit, conscious, master, sanskara, realiz, shri, suffer, joy, meher",0.0318039904639,0.0231519477556,0.7,0.3,24.4,0.252680800824,0.850080961941,0.737851588972,MehrBaba,8,7.8,5.18515797069
331,MehrBaba_test3,10,6.88140821457,"baba, master, love, narad, told, shri, ask, plane, spiritu, felt",0.0321317126078,0.0128568271672,0.9,0.1,13.3,0.236977667728,0.732333514752,0.609064261991,MehrBaba,8,8.0,8.55777149395
334,MehrBaba_test8,10,10.366943121,"baba, perfect, meher, babajan, s, spiritu, sanskara, conscious, master, get",0.0383680741707,0.0214380212538,0.9,0.1,20.6,0.25296058475,0.763609432302,0.75861950253,MehrBaba,8,8.0,7.61725148735
336,MehrBaba_test4,10,8.46843099594,"baba, perfect, master, plane, s, spiritu, love, evil, mind, know",0.0356622558035,0.0188925841226,0.8,0.2,18.3,0.245064427924,0.731374863845,0.834532650751,MehrBaba,8,8.0,7.11310011328
340,MehrBaba_test6,10,9.7628390789,"baba, master, meher, shri, s, crave, discipl, spiritu, mind, love",0.0347504490281,0.016606908744,0.9,0.1,19.5,0.263115993667,0.805353487279,0.785283935144,MehrBaba,8,8.0,8.59723040921
343,MehrBaba_test0,10,7.96717810631,"baba, meher, mind, shri, love, conscious, realiz, s, feel, master",0.0389873454665,0.0179878442777,0.8,0.2,20.2,0.313901529528,0.742806987962,0.710867721336,MehrBaba,8,8.0,9.11147152749
345,MehrBaba_test5,10,6.99765110016,"baba, love, s, feel, let, master, bahinabai, nt, avatar, mind",0.0365584050323,0.0140056641039,0.9,0.1,12.6,0.222879217588,0.765724976194,0.715648228556,MehrBaba,8,7.6,8.83502149245
347,MehrBaba_test2,10,12.6865878105,"baba, conscious, sanskara, sai, s, ask, mind, divin, desir, am",0.0251165555789,0.0178158799685,0.9,0.1,24.9,0.233692275228,0.706129933363,0.677418396759,MehrBaba,8,6.1,5.75801604706
351,MehrBaba_test7,10,11.3829679489,"baba, love, meher, master, infinit, spiritu, perfect, s, worri, realiz",0.039760470322,0.0216600148001,0.8,0.2,17.5,0.264398001462,0.734070739541,0.63049858076,MehrBaba,8,8.0,7.24694341566
