,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,svmPred
76,DorothyDay_test3,10,13.5278401375,"love, get, worker, am, christ, tri, too, know, go, talk, i, room, say, thing, god, fr, feel, evil, done, felt",0.0240385232837,0.020062598859,0.7,0.3,0.753266881107,0.019179202836,0.00799890923965,0.0189065127483,0.0108167068127,0.0175885106576,0.0188156160524,0.0111802935963,0.763217894651,0.710421679227,DorothyDay,4,4.2,3.94313861437
87,DorothyDay_test23,10,11.3599629402,"worker, get, want, talk, room, hospit, tax, love, bread, night, christ, farm, fr, i, poor, say, too, am, job, wish",0.0275877578338,0.0227079916,0.6,0.4,0.648096730119,0.0189938398357,0.002623773671,0.0134040611453,0.0106091718001,0.0106662103582,0.0181382614648,0.00958247775496,0.754449760609,0.682106051547,DorothyDay,4,4.0,4.01649775649
88,DorothyDay_test16,10,13.4908268452,"go, room, get, i, worker, hutterit, talk, too, visit, am, sunday, read, hour, afternoon, told, morn, tamar, garden, children, night",0.0214222184426,0.0173547158264,0.7,0.3,0.754394939904,0.0155839279009,0.00272249342846,0.0222493428464,0.0138471648517,0.00858993616222,0.0227187382651,0.0092470897484,0.745230622669,0.69210169199,DorothyDay,4,4.0,4.20247928692
89,DorothyDay_test6,10,9.18121099472,"worker, priest, poverti, tri, get, talk, maurin, say, go, cathol, too, labor, voluntari, should, peter, know, farm, conscript, whi, answer",0.0236678640035,0.0208739627377,0.6,0.4,0.716239110234,0.0229742922226,0.00410022779043,0.0117149365441,0.0135372600065,0.0102180279857,0.0115847705825,0.0113895216401,0.749181890895,0.727798787906,DorothyDay,4,3.7,4.48272335812
90,DorothyDay_test11,10,11.0738689899,"worker, prayer, get, labor, strike, go, love, talk, pray, want, farm, say, too, fr, bed, night, sit, tri, prison, ask",0.0262880728833,0.0222406473825,0.6,0.4,0.685417635181,0.0158658204896,0.0030031731641,0.0127493200363,0.0157524932004,0.0214188576609,0.0135426110607,0.0101427923844,0.694425676858,0.735718788974,DorothyDay,4,3.5,2.57076576985
91,DorothyDay_test1,10,13.3695089817,"room, love, get, too, go, worker, rayna, farm, rememb, fr, i, ask, told, talk, met, tri, peter, job, look, maurin",0.0269823977355,0.0181257643895,0.9,0.1,0.765389915601,0.0195588651145,0.00296917711377,0.0169667263644,0.011452540296,0.011452540296,0.0235177679329,0.010934112546,0.746537031365,0.780940246576,DorothyDay,4,4.0,3.98797784074
92,DorothyDay_test18,10,7.37546396255,"worker, too, know, farm, get, say, go, i, teresa, maurin, am, feb, tell, love, rememb, bomb, dont, dorothi, will, insur",0.0242943185111,0.0176128866695,0.8,0.2,0.744908363173,0.0175512260665,0.00394692643601,0.0210782667115,0.0131844138394,0.0104971447766,0.0213301981861,0.0116728249916,0.736149040095,0.639794070614,DorothyDay,4,4.0,4.55534634601
102,DorothyDay_test21,10,10.5976409912,"get, worker, too, talk, love, larri, room, am, pio, know, told, padr, farm, i, ask, heard, trip, thing, street, night",0.0271326404859,0.0174227973843,0.8,0.2,0.742567469218,0.0180931680667,0.0029959466604,0.0169182870234,0.0111026258591,0.0151559654585,0.015332197615,0.0102214650767,0.72044733628,0.64480041068,DorothyDay,4,4.0,4.01848093541
103,DorothyDay_test14,10,19.2641308308,"worker, get, too, go, talk, i, am, told, hospit, room, retreat, joy, priest, visit, jim, maurin, girl, night, farm, morn",0.0258594463362,0.0166435935589,0.8,0.2,0.706186631164,0.015489508175,0.0023830012577,0.0188654266234,0.0097967829483,0.0124114648838,0.0180379956312,0.00837360164162,0.789925074234,0.695140991361,DorothyDay,4,4.9,3.99503197226
104,DorothyDay_test4,10,15.1864340305,"get, worker, farm, night, too, go, got, am, dollar, want, room, i, job, talk, maurin, girl, joy, down, didnt, say",0.0287201637869,0.0198981802551,0.9,0.1,0.693863867478,0.0194334373156,0.00244498777506,0.0165247449625,0.0114661495658,0.0170306045021,0.0200236067785,0.00969564117697,0.725422837301,0.717267233072,DorothyDay,4,4.0,3.777843046
114,DorothyDay_test12,10,10.3423759937,"room, too, christ, babi, farm, bed, pray, fr, talk, get, sin, love, go, worker, want, priest, tri, say, hour, bread",0.0269719556239,0.0273572207375,0.5,0.5,0.668683825337,0.0275793418433,0.00462583440684,0.0121794121091,0.0125307413046,0.013584728891,0.011008314791,0.0113010891205,0.705578673905,0.75147637154,DorothyDay,4,4.2,3.73624666606
115,DorothyDay_test2,10,11.762816906,"worker, get, too, poverti, pray, talk, priest, rememb, prayer, tanzania, night, go, say, know, love, maurin, nyerer, room, farm, tell",0.0264024299818,0.0232478297354,0.8,0.2,0.741635109827,0.0205839109431,0.00199537912203,0.0129174543163,0.00971434572569,0.0178008821676,0.0162255828607,0.0109220751943,0.760993822279,0.64733595217,DorothyDay,4,4.0,3.67519729611
124,DorothyDay_test9,10,18.4726810455,"get, too, worker, tri, love, talk, room, go, i, say, know, am, retreat, dollar, done, girl, night, got, thing, job",0.0256541575064,0.0242101280489,0.5,0.5,0.735574592559,0.0234938357758,0.00229289203469,0.0174791479746,0.0117303027282,0.0112650782574,0.0193400458578,0.0102681686771,0.772671115706,0.753598392954,DorothyDay,4,4.0,4.11623883594
125,DorothyDay_test10,10,9.562718153,"worker, ammon, fr, get, talk, street, want, cathol, say, night, go, love, christ, too, cloth, bless, morn, woman, afternoon, summari",0.0205900606454,0.023610069906,0.3,0.7,0.670458450229,0.0166815799565,0.00460181516042,0.0102262559121,0.0092675444203,0.0203246836252,0.0116323661,0.0121436788956,0.743127457768,0.745996644498,DorothyDay,4,4.6,3.51611319252
126,DorothyDay_test0,10,16.1190111637,"worker, room, hospit, strike, unemploy, get, too, peter, priest, i, go, cathol, labor, teresa, babi, paper, poverti, felt, tri, marcher",0.0253859473709,0.0238375861846,0.6,0.4,0.711230966316,0.0163634950249,0.0029539800995,0.017529539801,0.0140702736318,0.0129430970149,0.0189287935323,0.00858986318408,0.769219879654,0.796103957954,DorothyDay,4,3.4,3.63022957653
131,DorothyDay_test22,10,11.1673750877,"worker, farm, ask, too, get, poverti, say, priest, go, franz, talk, love, prison, christ, labor, hard, job, will, jew, am",0.0215900129317,0.0197766499595,0.7,0.3,0.700949592832,0.0202615479598,0.00297468709659,0.0109446034686,0.0112813604984,0.0159959589156,0.0115058651849,0.00937307066285,0.732366814029,0.725491474538,DorothyDay,4,4.4,4.21057192742
132,DorothyDay_test17,10,13.2595789433,"love, worker, get, prayer, han, shall, am, too, babi, want, fr, room, hope, bread, i, go, poor, farm, say, talk",0.0311536199062,0.0238886474996,0.9,0.1,0.751262702689,0.0199877433649,0.00311129967473,0.0157922028945,0.0091924763117,0.0179606844859,0.0177721208693,0.0122566350823,0.763542624162,0.752934601965,DorothyDay,4,4.0,4.28011301378
133,DorothyDay_test7,10,9.14436602592,"worker, dolci, get, talk, love, tri, room, too, priest, labor, tell, maurin, sobel, farm, i, visit, want, go, hope, job",0.0251655103074,0.017288703527,0.8,0.2,0.682824743982,0.0203177727784,0.00302305961755,0.017505624297,0.0101237345332,0.0133577052868,0.0202474690664,0.00913948256468,0.714749739111,0.636095228808,DorothyDay,4,4.0,4.04252740172
136,DorothyDay_test19,10,17.8432250023,"love, get, retreat, priest, too, max, prayer, worker, say, talk, tri, room, i, christ, bed, farm, go, know, bless, ruth",0.0274642070595,0.0206229364433,0.8,0.2,0.744427823734,0.0168916555921,0.00381198852906,0.0153178988599,0.0103867944324,0.0160872910401,0.016297125271,0.0101419878296,0.71353938781,0.753697007379,DorothyDay,4,4.0,4.16822103427
142,DorothyDay_test20,10,8.8774459362,"prayer, worker, priest, christ, too, say, summari, get, pray, go, am, love, bread, talk, room, cathol, know, fr, joe, ddlw",0.0217062570988,0.0210595180316,0.6,0.4,0.662619600064,0.0286911440949,0.00163340671827,0.0125701299624,0.0105106171437,0.0132803067964,0.0115048647113,0.0106526525105,0.701725546973,0.664669095957,DorothyDay,4,4.6,4.45134593979
143,DorothyDay_test15,10,10.7671630383,"worker, want, get, too, mike, love, tri, room, cooper, cathol, maurin, hospit, paper, go, prayer, peter, ask, mail, farm, thing",0.027319144441,0.0213659823248,0.7,0.3,0.705074136287,0.0176908752328,0.00314245810056,0.0126862197393,0.0090782122905,0.0163524208566,0.0136173184358,0.00995111731844,0.775317868728,0.660604433812,DorothyDay,4,4.0,3.91467459835
144,DorothyDay_test5,10,11.8484330177,"love, fr, worker, babi, priest, farm, talk, get, pilgrimag, tri, duffi, want, hospit, say, know, go, will, dakota, joe, ask",0.0252566742931,0.0196100417717,0.5,0.5,0.709282560792,0.019648241206,0.00180904522613,0.0125628140704,0.0115577889447,0.0185427135678,0.0127135678392,0.0116582914573,0.748249796267,0.710674150586,DorothyDay,4,4.0,3.99043920348
152,Unitarian_test6,10,19.0454158783,"wound, harm, am, nt, s, know, get, heal, homeless, i, rememb, ask, feel, let, moment, forgiv, wonder, talk, justic, want",0.0265671004785,0.0235210354334,0.7,0.3,0.705553587283,0.0201659135361,0.0110946246712,0.0248195858906,0.0113981250422,0.00708167532205,0.0262696432185,0.0101504012949,0.741681666938,0.765004554989,Unitarian,7,7.0,5.7649932865
155,Unitarian_test3,10,25.8239910603,"let, s, get, unitarian, am, know, nt, say, i, too, want, love, hope, congreg, talk, ask, feel, morn, tell, ourselv",0.0279483465044,0.0167008213361,0.9,0.1,0.662278635971,0.0233724546093,0.0100060186578,0.0240244758752,0.0110342060387,0.00978031898887,0.0196609489417,0.0111345170027,0.708565182966,0.639562637777,Unitarian,7,7.0,6.04109029186
158,Unitarian_test4,10,18.330245018,"fear, gay, am, get, say, know, love, i, silenc, tell, amen, let, too, gift, want, heaven, racism, wonder, feel, privileg",0.0275207248969,0.0232918334745,0.8,0.2,0.64288346701,0.0176831213013,0.00864665650803,0.0253375385379,0.0112690031539,0.00889471632588,0.0191714802084,0.0104893865835,0.669079347139,0.729341186804,Unitarian,7,6.7,6.3635760591
162,Unitarian_test5,10,23.8095071316,"nt, hope, s, know, am, love, wonder, tree, i, tell, say, get, let, sermon, heal, dream, yes, feel, ask, want",0.0312612977148,0.0214197798332,0.9,0.1,0.691157800412,0.0179114198871,0.0115067303517,0.0252659574468,0.0121580547112,0.00849435518888,0.0184270516717,0.0122123317412,0.68039016653,0.697980638565,Unitarian,7,6.7,6.32514027212
165,Unitarian_test7,10,24.041369915,"prison, s, am, say, nt, get, unitarian, congreg, feel, i, silenc, want, love, rod, let, talk, dont, reveng, know, tree",0.0280917242444,0.023815677282,0.6,0.4,0.648045753384,0.0219888956077,0.00934528063328,0.02130174262,0.00898796107965,0.0115441701941,0.0177835193227,0.0102798086966,0.678778778527,0.717208342226,Unitarian,7,4.5,5.51677359619
167,Unitarian_test0,10,24.8997960091,"get, say, nt, ask, bread, thing, luck, am, s, whi, i, love, want, talk, woman, someth, yes, know, let, morn",0.0317286308805,0.0197860718939,0.9,0.1,0.590736572143,0.0169523050352,0.0127009432709,0.0223196492627,0.00959213498074,0.0087684336389,0.0202205393915,0.00993755812409,0.695172816242,0.579809897452,Unitarian,7,6.7,6.51680642497
171,Unitarian_test2,10,24.3567459583,"am, evil, get, want, feel, s, i, say, anger, resist, let, thing, know, step, too, love, think, someth, here, go",0.0288815889344,0.0236414764842,0.8,0.2,0.638677743212,0.0212931130088,0.00870577797494,0.0252023954752,0.011117888433,0.00889985582788,0.0205999778197,0.0100643229455,0.693874149254,0.594750552357,Unitarian,7,7.0,7.54374197473
177,Unitarian_test8,10,24.1061508656,"nt, i, am, trust, get, s, silenc, step, want, love, feel, know, fear, think, n, say, ask, tell, thing, talk",0.0287943665658,0.0239217762058,0.7,0.3,0.653238343286,0.0189913776373,0.0100640439158,0.0362915523025,0.00973134824919,0.00895505836036,0.0293881172198,0.00998086999917,0.734210554345,0.671069282648,Unitarian,7,7.0,7.56476409808
178,Unitarian_test1,10,23.195939064,"nt, know, am, rememb, s, love, want, i, whi, get, bless, tell, gift, say, let, talk, ask, silenc, freedom, too",0.0289862015258,0.0256183997791,0.9,0.1,0.704226260936,0.01910430839,0.0107709750567,0.0208049886621,0.0114795918367,0.00901360544218,0.017970521542,0.0109693877551,0.748328402567,0.68502401307,Unitarian,7,6.6,5.4351294439
180,JohnPiper_test8,10,13.8201458454,"vers, god, s, fear, spirit, nt, bless, say, christ, homosexu, jesus, will, hope, lord, want, gift, gospel, heaven, propheci, glori",0.0292350729787,0.0250102398662,0.5,0.5,0.703005374955,0.0196010071664,0.00999418942475,0.014603912454,0.00956808057331,0.0212279682355,0.00844470269223,0.0118148363355,0.716064906922,0.758375228534,JohnPiper,4,4.0,3.35025045747
181,JohnPiper_test15,10,15.517562151,"vers, god, glori, christ, s, hope, husband, say, let, whi, shall, will, nt, spirit, love, lord, tith, promis, priest, pastor",0.0279599574651,0.0190253452476,0.8,0.2,0.668196966797,0.0190197241584,0.0148301942755,0.00982500370755,0.00830490879431,0.0196500074151,0.0086385881655,0.0099733056503,0.728937481571,0.725471198251,JohnPiper,4,4.0,4.01043852057
184,JohnPiper_test4,10,13.906992197,"s, god, spirit, nt, pray, vers, sin, say, prayer, coven, christ, let, save, will, marriag, answer, love, righteous, whi, jesus",0.0285656655085,0.0224503111773,0.7,0.3,0.671452649767,0.0166425201531,0.0167539656005,0.0126676325272,0.0101786842008,0.0201716259891,0.00906422972622,0.00980719937591,0.679338295642,0.661181575901,JohnPiper,4,4.0,3.24846680702
191,JohnPiper_test13,10,16.4424190521,"vers, god, s, christ, say, promis, nt, sin, righteous, abraham, jesus, will, lord, shall, desir, bless, habakkuk, faith, let, heaven",0.0305433840121,0.0222394757843,0.9,0.1,0.672945376356,0.0168205920567,0.0134143343751,0.00923552340485,0.00646135477754,0.0302349264319,0.00632089054325,0.0110264423921,0.669408448925,0.641585089374,JohnPiper,4,4.0,4.72816213208
194,JohnPiper_test2,10,14.3892290592,"vers, god, s, christ, grace, say, sin, nt, sanctifi, answer, jesus, satan, perfect, evil, glori, thing, inherit, paul, hope, know",0.0369689294027,0.0202588428945,0.8,0.2,0.694140121026,0.0192621129056,0.0164468810194,0.0103719069492,0.00911246110535,0.0231145354867,0.00851978070825,0.0101866943251,0.712345338274,0.669605100032,JohnPiper,4,4.0,3.97295761397
199,JohnPiper_test11,10,15.0215549469,"sin, grace, vers, god, say, sabbath, christ, s, jesus, know, am, hope, nt, glori, want, righteous, will, etern, bless, let",0.0359574233004,0.0212811719826,0.9,0.1,0.747634706349,0.0217562724014,0.01770609319,0.0183870967742,0.00727598566308,0.0300716845878,0.012688172043,0.0102508960573,0.694084573389,0.712881564886,JohnPiper,4,4.2,4.31014769485
201,JohnPiper_test7,10,15.7726519108,"merci, vers, god, christ, say, s, love, jesus, glori, hope, sin, nt, whi, will, anchor, spirit, know, jonah, heaven, evil",0.0310480785182,0.0237730933882,0.8,0.2,0.680448387747,0.022329916123,0.0118546132339,0.0098788443616,0.00939422180801,0.0192357875116,0.00693383038211,0.0116682199441,0.691035205841,0.604345785485,JohnPiper,4,4.0,3.49301673067
205,JohnPiper_test0,10,15.1652030945,"christ, god, s, glori, vers, jesus, lord, say, will, let, bethlehem, promis, thing, nt, wait, shall, jerusalem, hope, want, love",0.0338482572473,0.0200862112673,1.0,0.0,0.718657918612,0.0231902672232,0.0140568696707,0.00927610688929,0.00770630418495,0.0285418673517,0.00638624281994,0.010168040244,0.692799616788,0.689463975162,JohnPiper,4,4.0,4.23567415069
207,JohnPiper_test9,10,15.484662056,"vers, christ, god, s, say, nt, hope, sin, jesus, shame, thing, let, whi, will, gentil, consol, glori, lord, truth, look",0.0285125216894,0.0244664038931,0.6,0.4,0.678343697727,0.017991059884,0.0162178137353,0.00801655029739,0.0115630425949,0.0203553880823,0.00701909933873,0.00975285381802,0.690758062345,0.673289783693,JohnPiper,4,4.0,2.88843901045
209,JohnPiper_test16,10,15.6347880363,"vers, christ, god, say, nt, s, job, let, glori, sin, thing, husband, know, will, paul, uniti, submiss, fear, salvat, jesus",0.0322024388112,0.0253256358367,0.8,0.2,0.69060803754,0.0178455078549,0.0158546296967,0.0136103670455,0.00883225946572,0.022116846449,0.0104249619923,0.0110041265475,0.751203583175,0.642730498676,JohnPiper,4,4.0,3.56505576951
212,JohnPiper_test5,10,15.5141949654,"vers, abraham, god, s, nt, faith, say, job, truth, barnaba, christ, promis, bless, righteous, grace, thing, sin, elihu, know, let",0.0359038349493,0.0185555782965,0.9,0.1,0.668629362293,0.0130487670021,0.0203103689778,0.0118692174426,0.00969442294224,0.0204209517491,0.00847801245899,0.0118323565189,0.678577278391,0.695087745092,JohnPiper,4,6.0,4.98040999547
216,JohnPiper_test14,10,17.1091380119,"sin, christ, god, s, vers, fill, jesus, sheep, thing, say, nt, glori, know, love, lord, grace, worm, sing, will, let",0.0288952152383,0.0235062483189,0.7,0.3,0.716782930362,0.0194361589531,0.0144007184323,0.0127650020847,0.0102633182591,0.0268129189519,0.00936527791141,0.00971807947657,0.738891433464,0.72318954871,JohnPiper,4,4.0,3.485477514
220,JohnPiper_test3,10,14.1154961586,"vers, christ, s, god, say, spirit, nt, truth, prayer, get, etern, let, glori, grace, gift, suppress, desir, whi, faith, sin",0.0317917042817,0.0177965867659,0.9,0.1,0.676317289307,0.0196176702227,0.017684542135,0.0113839765161,0.0122073458867,0.0160378033937,0.00780410968712,0.0116345671941,0.812634627081,0.865675805534,JohnPiper,4,4.0,4.07875784054
226,JohnPiper_test12,10,12.554019928,"grace, vers, god, s, christ, sin, pray, jesus, say, spirit, gift, feel, heal, obedi, perish, love, will, lord, glori, let",0.0323011306145,0.0241654666224,0.7,0.3,0.688967817836,0.020412371134,0.0164948453608,0.0121237113402,0.00536082474227,0.0267216494845,0.00775257731959,0.0112164948454,0.760109444726,0.684623518863,JohnPiper,4,4.0,4.17489098117
229,JohnPiper_test1,10,12.7702181339,"christ, vers, coven, god, s, gospel, love, spirit, say, salvat, joy, truth, will, better, whi, nt, faith, fear, glori, pray",0.0364566672496,0.0209839273367,0.8,0.2,0.703091653182,0.0203353696035,0.0158255094092,0.0138985691444,0.00881472674347,0.0138575704153,0.00897872165963,0.012504612357,0.773998330349,0.651027094143,JohnPiper,4,4.0,4.19695408762
