,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,toBeFrac,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,svmPred
58,Shepherd_test7,10,57.6058249474,"s, christ, know, ill, want, get, don, merci, ask, god, t, fear, someon, said, pray, thing, sin, commit, i, lord",0.0300811686415,0.0245954743329,0.7,0.3,0.0769960057745,0.613853814634,0.024458672038,0.0147831091288,0.0198187180778,0.0101071865333,0.0250341702036,0.00492770304295,0.0119415869362,0.662798923343,0.605280152475,Shepherd,4,4.0,4.04248459901
63,Shepherd_test17,10,62.5726530552,"s, want, don, thank, get, ill, said, christ, t, god, rememb, judg, ask, evil, thing, know, happen, say, pray, i",0.0334328380948,0.0248143543092,0.7,0.3,0.0686403948335,0.597083192597,0.0212299684975,0.01729215176,0.0221544993836,0.00893713189974,0.0230447883852,0.00383509108341,0.0133885769073,0.667265479289,0.658483935308,Shepherd,4,4.0,3.85743898738
67,Shepherd_test2,10,55.2695939541,"sin, s, get, don, christ, want, god, know, ask, judg, said, disagr, spirit, ill, say, t, go, lord, i, love",0.0328584435754,0.0287105597489,0.5,0.5,0.0812003743314,0.609370763331,0.0205766012475,0.0149094781683,0.0220979765708,0.0098889396014,0.0243800395558,0.0055910543131,0.0111821086262,0.654983307288,0.65315421344,Shepherd,4,3.1,3.99366770694
71,Shepherd_test12,10,55.7039170265,"s, get, don, want, t, ask, sin, know, wisdom, said, christ, god, didn, ill, go, lord, good, do, elisha, someth",0.0341188889442,0.0230695799497,0.6,0.4,0.0582605972843,0.605254762697,0.0185034717093,0.0205347909588,0.0217535825085,0.009233269316,0.0276628748707,0.00609395774856,0.0111168562565,0.676384116531,0.640513799202,Shepherd,4,4.0,3.80616431811
72,Shepherd_test5,10,56.6549091339,"s, get, don, ask, thank, christ, t, preacher, said, want, god, ill, jesus, testimoni, i, lord, go, satan, let, know",0.0320153636498,0.0198680029939,0.9,0.1,0.0516884404435,0.566610506192,0.0218595268659,0.0177883733725,0.0258206491839,0.00953603520998,0.0225197139189,0.00410783055199,0.0120667522465,0.650660931776,0.599291086864,Shepherd,4,4.0,4.0441550059
73,DorothyDay_test8,10,41.5785079002,"worker, talk, strike, hour, grape, grower, night, farm, cesar, chavez, prison, boycott, priest, labor, too, striker, room, nonviol, joy, teamster",0.0235355902367,0.0302415647709,0.2,0.8,0.165952960117,0.610785436511,0.0119262164741,0.0037103784586,0.00969998939892,0.0111841407824,0.0171737517227,0.0053535460617,0.00805682179582,0.766517819923,0.749575993341,DorothyDay,4,6.8,1.81532429781
75,DorothyDay_test13,10,32.5183172226,"worker, room, love, too, farm, joy, hospit, christma, go, tri, poverti, babi, tax, priest, pray, floor, maurin, say, everyon, get",0.0257999031752,0.0218812933829,0.5,0.5,0.195543545776,0.70119007259,0.0292179112591,0.00536794183597,0.00672691445267,0.0105320377794,0.0114833186111,0.00312563701841,0.0110076781953,0.732290309264,0.794006039926,DorothyDay,4,4.5,4.52442177794
76,DorothyDay_test3,10,57.5659520626,"worker, labor, get, too, strike, jack, talk, done, go, room, reader, thing, say, manual, farm, prayer, poverti, visit, summari, camp",0.0253584385692,0.0205837248763,0.6,0.4,0.20249812496,0.700353837917,0.0211903659101,0.00239308321754,0.0102285008492,0.0131233595801,0.0125829859503,0.00304925119654,0.00880037054192,0.789077734248,0.633813363712,DorothyDay,4,3.9,3.89223341493
87,DorothyDay_test23,10,34.9552872181,"worker, retreat, rememb, priest, ask, too, get, prayer, know, christ, cathol, solzhenitsin, pray, go, reader, night, am, bless, farm, maurin",0.0211015990108,0.0247298464118,0.6,0.4,0.159131848259,0.707207059751,0.0240439953958,0.0018544570917,0.015666965085,0.00831308351452,0.0152193375112,0.0057552116639,0.00940017905103,0.748117888727,0.661757963598,DorothyDay,4,4.0,4.02316270427
88,DorothyDay_test16,10,39.5398628712,"prayer, christ, room, get, too, worker, pray, ammon, talk, go, night, labor, street, fr, ask, shall, pilgrim, jail, bread, morn",0.0253662063562,0.0207945471415,0.8,0.2,0.187391242767,0.755808063494,0.0209618428954,0.00332987608494,0.0134286806048,0.0120093891588,0.0207980784977,0.00480375566352,0.0111359790382,0.725673744794,0.637491585081,DorothyDay,4,4.0,4.01067261314
89,DorothyDay_test6,10,33.8784191608,"get, worker, too, talk, go, night, job, i, farm, girl, fr, garden, didnt, want, hospit, retreat, hour, tri, got, walk",0.0257034487634,0.0172274266706,0.9,0.1,0.159254110261,0.732492931219,0.0196228827101,0.00281240012784,0.0221156919143,0.0114413550655,0.0123362096516,0.0103547459252,0.00798977309044,0.771625648545,0.790175373967,DorothyDay,4,3.7,3.97572181155
90,DorothyDay_test11,10,35.3347499371,"worker, fr, retreat, get, priest, talk, i, want, ask, lacoutur, too, felt, coal, christ, mine, noth, room, bread, hour, go",0.0273173326675,0.021325310971,0.7,0.3,0.156805077162,0.721402481092,0.0204214900564,0.00474918373405,0.0226773523301,0.0114574057584,0.0143069159988,0.00237459186702,0.0147224695755,0.704463792444,0.680383795602,DorothyDay,4,4.0,5.29975936616
91,DorothyDay_test1,10,46.3951790333,"get, worker, go, farm, too, room, bread, talk, am, priest, say, ask, poor, love, tell, fill, fr, will, how, hard",0.024423120284,0.0182468053171,0.6,0.4,0.163329071586,0.646858362808,0.0208097395243,0.00330313325783,0.0125047187618,0.0120800302001,0.0107587768969,0.00377500943752,0.00981502453756,0.754356564779,0.838543761271,DorothyDay,4,4.0,4.05197002108
92,DorothyDay_test18,10,41.3609161377,"worker, danvill, talk, farm, too, fr, priest, maurin, told, prison, prayer, get, polic, labor, visit, spoke, christ, am, hour, go",0.0239384294972,0.0199229808016,0.6,0.4,0.19050080034,0.721651494229,0.0153055875878,0.00136282629206,0.0116888562742,0.0161442499214,0.0135758465248,0.00403606248034,0.0101687807946,0.776608364479,0.726732445794,DorothyDay,4,3.4,3.7557317658
103,DorothyDay_test21,10,29.0249500275,"worker, ammon, love, ask, too, prayer, pray, get, poverti, poor, farm, cloth, cathol, tri, cathi, rememb, go, say, got, hospit",0.0256278653394,0.0270556816493,0.4,0.6,0.149192769872,0.77294993763,0.026642599278,0.00469314079422,0.0113357400722,0.0139350180505,0.0238267148014,0.00938628158845,0.0105415162455,0.752380431386,0.732396716405,DorothyDay,4,1.9,3.79153579257
104,DorothyDay_test14,10,41.8076100349,"worker, get, love, prayer, poverti, go, tri, farm, room, fr, i, night, hour, bread, told, priest, too, hospit, say, afternoon",0.0298169062218,0.0205472630809,0.9,0.1,0.156257692795,0.681776669977,0.0181417516527,0.00235740275714,0.0176292727925,0.0093271152565,0.0142469123149,0.00538102803259,0.00799467021985,0.771807937031,0.738759146034,DorothyDay,4,3.7,4.19534313542
105,DorothyDay_test4,10,48.0684518814,"worker, get, talk, fr, too, poverti, tri, unemploy, go, farm, thing, say, peter, cathol, will, room, night, bed, maurin, ask",0.0264436702011,0.0186495913889,0.8,0.2,0.131922523035,0.653482782143,0.0182829526285,0.00551680116719,0.00916427301327,0.012583777869,0.0166415902977,0.00310035106917,0.0100305475767,0.709201500909,0.577882329096,DorothyDay,4,4.0,3.95275471067
115,DorothyDay_test12,10,35.4408698082,"love, worker, christ, evil, know, am, tri, too, bless, wish, felt, say, god, i, cathol, thing, want, communism, let, will",0.0254106449837,0.0228415054956,0.8,0.2,0.183525120583,0.756617556476,0.0224561403509,0.0115789473684,0.0188304093567,0.0116374269006,0.0149707602339,0.00801169590643,0.0118713450292,0.70498915759,0.723675137813,DorothyDay,4,4.0,4.51996078981
116,DorothyDay_test2,10,41.0235331059,"worker, ammon, room, too, get, fr, farm, love, i, want, go, talk, am, told, ask, night, meet, say, labor, tell",0.027716902657,0.01780969564,0.8,0.2,0.15257863081,0.734243725662,0.0185569999517,0.0032378098874,0.018170395786,0.0108249166385,0.0214082056734,0.00473590102933,0.00913352341371,0.744091661242,0.731862540267,DorothyDay,4,4.0,4.26434001735
125,DorothyDay_test9,10,42.5263690948,"love, talk, worker, get, am, want, tri, thing, say, go, i, too, know, vermont, farm, tell, room, inde, hour, peter",0.0287334948691,0.0209134079752,0.8,0.2,0.14336514617,0.762748861651,0.0246428746748,0.00495802857003,0.0179667173924,0.0101124147072,0.0129595994306,0.00490893917824,0.0122232585538,0.687135086388,0.68427486623,DorothyDay,4,4.0,4.84257823763
126,DorothyDay_test10,10,37.5986430645,"worker, get, am, too, talk, love, prayer, fr, room, go, farm, night, cathol, i, read, parish, hope, pray, stloui, want",0.0290801851634,0.0204546720781,0.9,0.1,0.168759462943,0.720541051941,0.0166062448836,0.00181265349082,0.0169570810432,0.0110513390247,0.00853701321483,0.00625657817799,0.011811484037,0.681084144401,0.657364281084,DorothyDay,4,4.9,5.28558352107
127,DorothyDay_test0,10,42.2457060814,"get, peter, worker, too, am, maurin, talk, i, farm, tri, want, night, go, hospit, room, paper, know, job, everyon, hope",0.0250220408762,0.0143134755888,0.9,0.1,0.151370157688,0.738585808192,0.0172395669084,0.00331125827815,0.0235467255335,0.00914538000631,0.0173972458741,0.0054662041417,0.0106696100074,0.698664341559,0.599548107486,DorothyDay,4,4.0,5.2361835309
131,DorothyDay_test22,10,47.5462150574,"get, prison, too, tri, girl, worker, talk, room, want, prayer, heard, i, say, labor, love, go, floor, said, thing, street",0.0258082257495,0.024420798253,0.6,0.4,0.158027381431,0.714013550501,0.0174041042515,0.00307385920859,0.0148497705429,0.0138540133345,0.0111265044593,0.0071434756256,0.00956792795913,0.760043987734,0.670347607027,DorothyDay,4,3.4,3.81597128121
132,DorothyDay_test17,10,34.5933251381,"love, worker, talk, say, room, let, get, fidel, labor, too, strike, hard, am, go, night, silenc, want, farm, hour, fr",0.0331465947643,0.0236042834287,0.8,0.2,0.14024505955,0.689431574454,0.0221558948456,0.00252554241763,0.0112501434967,0.0121111238664,0.0226724830674,0.00281253587418,0.0123981173229,0.691643410524,0.647192463902,DorothyDay,4,4.0,3.73818357944
133,DorothyDay_test7,10,30.0309000015,"love, christ, bread, tri, talk, worker, get, joy, say, prison, thing, am, too, know, addict, comfort, answer, eat, ammon, hospit",0.0298096688053,0.0217574621455,0.7,0.3,0.14151914928,0.719540990204,0.0263475766269,0.00536010871206,0.0137399969802,0.00958780009059,0.0126830741356,0.0098897780462,0.0127585686245,0.733635678221,0.604855321014,DorothyDay,4,4.2,4.46722403696
136,DorothyDay_test19,10,37.6366240978,"prison, worker, get, talk, happi, tree, go, too, joe, tamar, hospit, visit, night, hour, maurin, am, i, say, labor, children",0.0255892797387,0.0211289841291,0.7,0.3,0.186718642836,0.689509996819,0.0134011367036,0.0016153155848,0.0193837870176,0.0108884235716,0.0103499850434,0.00735865988633,0.010170505534,0.693020510574,0.578913633618,DorothyDay,4,4.4,4.78260554432
142,DorothyDay_test20,10,67.7116611004,"love, get, retreat, too, priest, go, worker, talk, morn, say, sin, want, tri, god, feel, farm, i, prayer, thing, must",0.027038920712,0.0225400576131,0.8,0.2,0.180952656119,0.703986990686,0.0203768360222,0.00322056344811,0.0130929448591,0.0130026486877,0.013123043583,0.00770527329641,0.0108656392969,0.734039420175,0.704304237845,DorothyDay,4,4.0,3.75556677471
143,DorothyDay_test15,10,45.4272940159,"worker, love, room, too, farm, talk, get, peter, night, say, i, bed, fr, am, julia, jim, tri, prayer, tax, go",0.027351256475,0.0230700801655,0.8,0.2,0.162942866396,0.720716585211,0.0182766479663,0.0023667601683,0.0169617812062,0.0104751051893,0.0198544880785,0.00631136044881,0.00898492286115,0.73468768366,0.791493448364,DorothyDay,4,4.0,4.06574581711
144,DorothyDay_test5,10,33.4557271004,"worker, get, talk, tri, dont, go, too, tell, know, conscript, fr, farm, peggi, prayer, i, say, will, felt, told, wish",0.0221341200099,0.0182934163299,0.7,0.3,0.190797364256,0.64483257321,0.0179958091951,0.00394428694688,0.0166399605571,0.0120793787748,0.0125107851596,0.0105386416862,0.0111549365216,0.780194111735,0.716955159143,DorothyDay,4,4.0,3.45820559866
152,Unitarian_test6,10,93.8349299431,"nt, say, love, s, get, i, am, let, congreg, tell, silenc, know, wonder, garden, want, think, ask, happen, too, knew",0.0308167770813,0.0190225955191,0.9,0.1,0.11692248412,0.684740347363,0.0166534496431,0.00924365582871,0.026367961935,0.0102349325932,0.0113253370341,0.00773195876289,0.0121431403648,0.708921930308,0.663947312333,Unitarian,7,6.1,6.35410637358
155,Unitarian_test3,10,82.7179999352,"garden, feel, trust, easter, love, say, let, i, know, dont, joy, am, tomb, too, tell, want, hope, silenc, get, rememb",0.0313805376937,0.0235670845089,0.6,0.4,0.120902827679,0.675224535664,0.0219103616596,0.00854226758376,0.0271522076769,0.0118149545152,0.00895828710894,0.00673951630797,0.0103450188596,0.618939269809,0.614482947631,Unitarian,7,7.0,6.55710638422
157,Unitarian_test4,10,86.4383528233,"unitarian, am, say, universalist, s, let, i, want, congreg, ourselv, n, talk, too, know, love, get, tri, welcom, rememb, ask",0.0262140995994,0.0211568725117,0.9,0.1,0.133687353967,0.642997954194,0.0243947563167,0.00969975684533,0.0235490009515,0.00864256263876,0.00988476583148,0.00502167248123,0.00991119568665,0.698234771851,0.625378920449,Unitarian,7,5.2,6.55599546033
161,Unitarian_test5,10,62.4889838696,"s, nt, feel, am, rememb, know, moment, stigma, talk, tell, love, get, i, realli, say, ourselv, sing, let, eric, hope",0.0236620185517,0.0243693521295,0.7,0.3,0.0770828897877,0.616132502337,0.0230587581609,0.0124322822614,0.0222600361161,0.0116335602167,0.00732740658425,0.00329906931518,0.0104528406723,0.635440302553,0.620279576931,Unitarian,7,6.9,7.11003764658
165,Unitarian_test0,10,64.5367119312,"nt, compass, s, listen, say, i, know, justic, ourselv, love, realli, want, sky, let, too, guilt, am, silenc, unitarian, choos",0.0291860446984,0.0266680368417,0.6,0.4,0.114593579548,0.645306522809,0.0223134594788,0.00860406997501,0.026026419136,0.0108889682256,0.00685469475187,0.00460549803642,0.0102106390575,0.635768199843,0.648027456072,Unitarian,7,7.0,7.05776098412
167,Unitarian_test7,10,87.5864498615,"listen, s, say, i, let, nt, want, love, know, silenc, moment, hope, am, feel, justic, someth, get, talk, ask, pain",0.0276102208148,0.0223481296051,0.7,0.3,0.117450054125,0.691203133133,0.0211256785824,0.00929529857626,0.0305490115743,0.00893680221243,0.0110365666291,0.0070418928608,0.0116255249411,0.685358815336,0.619294285527,Unitarian,7,6.4,6.6357487734
170,Unitarian_test2,10,74.678576231,"feel, tree, want, fig, s, rememb, know, i, silenc, talk, thing, nt, bend, say, truth, bread, am, too, justic, let",0.0257912875686,0.023569069079,0.8,0.2,0.0961496895887,0.661661918361,0.0212955768511,0.00834556390112,0.0237992460215,0.0112809001698,0.0125183458517,0.00463322685545,0.0118276784943,0.674830220741,0.637863940432,Unitarian,7,4.3,6.43297250803
177,Unitarian_test8,10,79.5157670975,"am, know, silenc, bread, nt, ask, say, s, love, get, tree, i, feel, want, samaritan, dont, too, tabl, apolog, think",0.0293095874407,0.0212134735441,0.9,0.1,0.110568134794,0.643128021013,0.0194551487904,0.00925925925926,0.0235495611218,0.0113198458574,0.0101423678013,0.00497752087347,0.0105973025048,0.695751732331,0.607535039451,Unitarian,7,4.9,6.68586604185
178,Unitarian_test1,10,85.0561318398,"am, want, i, hurt, love, flower, feel, get, wonder, know, say, dont, let, thing, ask, someth, tell, too, thank, cult",0.0303023152696,0.0197440739902,0.9,0.1,0.110768936423,0.643011141127,0.0158758247592,0.0108703895644,0.0334454078924,0.00846879186996,0.0110220694188,0.00293247718482,0.0109967894431,0.676550527576,0.675836085479,Unitarian,7,6.4,7.05932204871
180,JohnPiper_test8,10,49.7997097969,"vers, merci, s, god, christ, grace, say, prayer, husband, spirit, nt, jesus, pray, let, sin, herod, ask, prevail, will, promis",0.0340452874338,0.0185426362455,1.0,0.0,0.11378670487,0.65049592046,0.0174087081304,0.0185415958612,0.00962954571202,0.00804350288886,0.0222801253729,0.0017370945206,0.0114799290057,0.648867493705,0.808321809102,JohnPiper,4,4.0,3.9324265365
181,JohnPiper_test15,10,52.9563322067,"god, s, christ, joy, jesus, vers, say, glori, will, love, nt, job, whi, want, sin, thing, resolv, fulfil, spirit, hope",0.0335321818799,0.0208998295532,0.9,0.1,0.12921966177,0.724408331863,0.0219964310426,0.0189009068065,0.0124549328089,0.00757492989548,0.0276776284643,0.000182089660949,0.010561200335,0.690914861145,0.591095671082,JohnPiper,4,4.0,3.78306217957
184,JohnPiper_test4,10,53.6721899509,"sin, vers, christ, god, nt, love, say, s, desir, let, spirit, grace, thing, will, want, faith, do, paul, righteous, get",0.0359553905262,0.024684106953,0.8,0.2,0.108788826234,0.666956273957,0.0200591216216,0.0226632882883,0.0110149211712,0.00633445945946,0.017138231982,0.000457488738739,0.0123170045045,0.725584303933,0.705891008621,JohnPiper,4,4.0,3.96752017327
191,JohnPiper_test13,10,50.9078741074,"vers, grace, god, s, say, jesus, nt, gospel, sinner, save, sin, christ, get, will, thing, want, priest, let, eat, forgiv",0.0335037270608,0.022656058494,0.5,0.5,0.117983311762,0.691954402471,0.0176784773941,0.0201609869856,0.0127510719928,0.00752275633792,0.0276837433236,0.00195591664786,0.0112089069435,0.688935346552,0.723055260028,JohnPiper,4,4.0,4.02144148747
194,JohnPiper_test2,10,47.7457311153,"god, vers, love, s, say, glori, christ, fruit, righteous, shall, will, lord, gospel, save, nt, want, wrath, hosea, promis, let",0.0320584986431,0.0192080752683,1.0,0.0,0.114394632055,0.705740872469,0.019032425614,0.0184759219411,0.015285300883,0.00745714921718,0.022779550345,0.00408102693478,0.0102396675818,0.74071171762,0.699148771082,JohnPiper,4,4.0,4.16762972998
199,JohnPiper_test11,10,53.2284607887,"god, vers, jesus, s, christ, say, let, sabbath, nt, spirit, glori, boast, desir, bless, gospel, prayer, hope, keep, thing, know",0.0293125862252,0.0182083670762,0.9,0.1,0.117059034256,0.718686346645,0.0282298126006,0.0174380759875,0.0113398883141,0.00592689026688,0.0237760800301,0.000274075850492,0.011442666758,0.672849622772,0.70166562634,JohnPiper,4,4.0,3.85048519992
201,JohnPiper_test7,10,50.4284360409,"sin, nt, vers, god, fear, s, hope, say, let, christ, jesus, save, know, want, thing, husband, will, love, jonah, heaven",0.0324247170577,0.0313897583781,0.7,0.3,0.116567925697,0.728651681467,0.0219917958067,0.0185733819508,0.0167122455181,0.00850805226375,0.0225615314494,0.00216499544211,0.0101033120632,0.713806887969,0.714324368664,JohnPiper,4,3.4,4.0696823968
205,JohnPiper_test0,10,49.8199868202,"christ, nt, s, vers, god, let, hear, sin, say, truth, hope, whi, righteous, suppress, matur, dull, jesus, will, glori, shall",0.0287896097407,0.0275509687137,0.6,0.4,0.122916102911,0.683519287765,0.0230032695002,0.0165421142768,0.00864082204577,0.0116378639265,0.0207068348124,0.0,0.0133504592869,0.717200037464,0.772081436579,JohnPiper,4,4.0,3.12005969322
208,JohnPiper_test9,10,45.1396579742,"vers, hope, god, christ, s, say, jesus, love, glori, thing, gospel, nt, wisdom, spirit, will, let, shame, righteous, get, want",0.0313263117544,0.022596502239,0.7,0.3,0.145780039935,0.685409868957,0.019199760003,0.0175122810965,0.014212322346,0.00532493343833,0.0196122548468,0.000487493906326,0.0131248359396,0.783516551452,0.659758339041,JohnPiper,4,4.0,4.51774968465
210,JohnPiper_test16,10,54.53708601,"vers, god, sin, s, love, glori, christ, perfect, say, nt, fear, let, confid, judgment, jesus, lord, want, merci, hope, get",0.0317122972137,0.0248455778564,0.6,0.4,0.122956137701,0.667724082189,0.0196228060613,0.013009193648,0.0119190377557,0.00784912242451,0.0217304407864,0.000327046767688,0.010610850685,0.736364044819,0.602181142574,JohnPiper,4,4.0,3.67778352921
213,JohnPiper_test5,10,55.5182991028,"god, christ, sin, vers, s, say, grace, love, etern, nt, let, worship, spirit, coven, will, pray, truth, jesus, priest, lord",0.0284900757708,0.0217093905672,0.7,0.3,0.106070432236,0.664599167788,0.0201066313552,0.011882775203,0.0147053698993,0.00832839669652,0.0233822350768,0.00108025229118,0.0094783426839,0.778101736412,0.713859807427,JohnPiper,4,4.0,3.83944490774
217,JohnPiper_test14,10,50.3347170353,"vers, god, s, christ, let, spirit, say, sin, will, want, nt, abraham, promis, am, jesus, trajectori, whi, fulfil, exult, joy",0.0281132964005,0.0197858333333,0.7,0.3,0.122191845069,0.699967072046,0.019217213875,0.0202188833241,0.0162122055277,0.00712298274903,0.0208495640883,0.000816175106659,0.0103505843072,0.682683090232,0.635200804466,JohnPiper,4,4.0,4.14235120347
222,JohnPiper_test3,10,47.475810051,"coven, vers, god, s, say, sin, nt, will, lord, christ, prayer, promis, heaven, refin, know, let, spirit, walk, seal, hope",0.029315820976,0.0215704356114,0.8,0.2,0.145872012772,0.68313111648,0.0188366960908,0.0166692938209,0.0119010088272,0.00764501891551,0.015526481715,0.00145807061791,0.0116645649433,0.753880287938,0.777555902049,JohnPiper,4,4.0,4.60897060165
