,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,svmPred
52,NaumanKhan_test2,5,25.4989569187,"you, allah, we, quran, your, know, say, me, get, don't, nt, ayah, talk, prophet, na, wa, go, thing, happen, alayhi",0.0182092332338,0.0194893101974,0.6,0.4,0.56436602201,0.715299635248,0.0147750167898,0.0336215580927,0.0149429147079,0.0188885157824,0.0149009402283,0.000167897918066,0.0183848220282,0.682224430394,0.503402396168,NaumanKhan,3,2.4,2.05240802103
54,PastorAnderson_test0,5,49.8566050529,"you, s, say, re, we, get, nt, bibl, go, want, your, truth, me, vers, shall, unto, know, save, thing, god",0.0257121661136,0.0181703140794,1.0,0.0,0.471762811387,0.572967560512,0.0130367940965,0.0256021318028,0.0194117044173,0.0209490622117,0.0127088244337,0.000840422260941,0.0188787537153,0.755577130139,0.723583304883,PastorAnderson,2,2.6,2.66661442601
57,PastorAnderson_test1,5,57.471818924,"you, s, your, nt, re, say, we, get, bibl, repent, my, me, go, know, vers, sin, talk, want, look, thing",0.03047252389,0.0230035388531,0.8,0.2,0.561924330394,0.680961271304,0.0136207020314,0.0317636924844,0.0253032804537,0.0182865551647,0.0155947168186,0.00235087215562,0.0169047448137,0.751118808383,0.778293231269,PastorAnderson,2,1.9,2.26392353976
61,PastorAnderson_test2,5,60.7104101181,"you, s, your, re, nt, say, we, me, go, look, know, get, let, sin, bibl, vers, want, husband, my, unto",0.0209182984115,0.019184250684,0.8,0.2,0.480844163787,0.608557793764,0.0108351760503,0.0349719340024,0.022844021092,0.0153597550604,0.016057152577,0.00265351250213,0.0192209559449,0.695231305609,0.748399726906,PastorAnderson,2,2.2,2.50291896008
66,Rabbinic_test2,5,10.7593979836,"we, our, you, synagogu, my, abraham, want, journey, your, know, hope, go, liberti, thanksgiv, ask, israelit, jew, god, rabbi, answer",0.0256095544258,0.0177542351683,0.8,0.2,0.56714448952,0.737189012847,0.0277608297743,0.00762660158633,0.00945698596705,0.00833841773439,0.0101688021151,0.000508440105756,0.0115924344112,0.694250835511,0.672894750032,Rabbinic,6,6.0,5.78108854996
69,Rabbinic_test1,5,10.4461271763,"we, my, our, jewri, mose, you, me, jewish, mishnah, don't, your, judaism, jew, rabbi, let, israel, ask, moment, answer, trip",0.0200786359284,0.0132851503698,0.8,0.2,0.558588178599,0.721036762551,0.0252774352651,0.00606247431155,0.0170571311139,0.00482942868886,0.0055487053021,0.00184956843403,0.0098643649815,0.743006153885,0.708857922133,Rabbinic,6,6.0,6.20666235302
71,Rabbinic_test0,5,12.3716487885,"we, you, my, kaplan, koufax, our, your, know, jew, rabbi, steinberg, hyphen, jewish, sing, judaism, answer, me, sandi, want, pitch",0.0216838740905,0.0201108359732,0.8,0.2,0.547311862205,0.774274002012,0.0190382552735,0.0106363961387,0.0137647479442,0.00777618877369,0.0150160886664,0.00330711476582,0.0118877368609,0.705561777679,0.629813956942,Rabbinic,6,5.5,5.21139030427
75,Bahai_test0,5,4.37353682518,"baha'i, abdu'lbaha, evil, we, want, baha'u'llah, uniti, virus, opinion, prejudic, ask, afflict, wire, must, poverti, p, heal, consult, you, corrupt",0.0334871652446,0.0477203841784,0.4,0.6,0.334692340608,0.481089430894,0.00996015936255,0.00323705179283,0.00199203187251,0.0104581673307,0.00971115537849,0.0,0.00946215139442,0.660184954177,0.657965714332,Bahai,6,4.9,4.04172349388
78,Bahai_test2,5,4.58592891693,"abdu'lbaha, baha'i, uniti, we, skin, consent, parent, coupl, p, baha'u'llah, my, realiti, shakespear, race, principl, color, god, didn't, let, prophet",0.0301396860737,0.00933151993731,1.0,0.0,0.369294699012,0.624564690027,0.00989325696433,0.00338453527727,0.00520697734965,0.0164019786514,0.021608956001,0.00182244207238,0.00755011715699,0.668345001638,0.663836433801,Bahai,6,2.7,4.73833147446
82,Bahai_test1,5,3.39005184174,"baha'i, abdu'lbaha, spirit, baha'u'llah, ye, love, heal, we, p, tree, divin, talk, god, prejudic, messeng, teach, infect, spiritu, bring, antibiot",0.0444548946469,0.0195532055012,0.8,0.2,0.36689856826,0.586188747731,0.0112768279374,0.00145507457257,0.0,0.0112768279374,0.00800291014915,0.0,0.00691160421972,0.829008432815,0.724950516986,Bahai,6,5.8,6.04473365523
84,IntegralYoga_test0,5,4.44895195961,"you, we, your, happi, want, me, whi, should, love, steadi, self, yantra, feel, everyon, realiz, my, krishna, sage, don't, excit",0.0337796686238,0.0104068437603,1.0,0.0,0.433808029759,0.590445951616,0.0231213872832,0.0225959012086,0.0126116657909,0.0131371518655,0.00446663163426,0.00157645822386,0.0126116657909,0.6776280442,0.677307007884,IntegralYoga,6,6.1,6.33886937087
88,IntegralYoga_test2,5,6.60186219215,"you, we, your, yoga, mind, want, me, my, our, get, don't, whi, mantra, spiritu, anyth, yogavill, everyth, clean, yourself, say",0.0270093560283,0.0123820705998,1.0,0.0,0.611625324867,0.741300538542,0.0279369627507,0.0365329512894,0.0259670487106,0.00662607449857,0.00519340974212,0.000179083094556,0.0130730659026,0.649108123099,0.580883223767,IntegralYoga,6,6.6,4.94594203888
89,IntegralYoga_test1,5,5.28430891037,"you, your, mind, yoga, we, breath, prana, self, feel, inhal, pranayama, exhal, vibrat, mental, sutra, oxygen, yourself, our, visual, medit",0.0301383243281,0.0175280967233,1.0,0.0,0.630523022796,0.747571590443,0.0196255357546,0.0541394089781,0.00293255131965,0.00563952176855,0.00248138957816,0.000451161741484,0.0166929844349,0.734279144458,0.767061914487,IntegralYoga,6,6.0,5.4394842279
93,WBC_test1,5,21.8904240131,"we, your, you, unto, ye, shall, nt, sin, love, mose, thou, our, submit, pharaoh, let, thing, god, lord, my, s",0.0300821987149,0.0316617478437,0.6,0.4,0.542218056877,0.65836109598,0.0205243517367,0.0144483781456,0.00966414697158,0.0186585015788,0.0227729403885,0.00339680413358,0.00770261219022,0.697566132131,0.781522674697,WBC,1,1.1,2.11082600497
94,WBC_test2,5,24.9604170322,"you, shall, your, unto, god, ye, hell, wrath, job, my, we, me, s, wick, christ, noah, noth, will, angri, obama",0.024409920708,0.0313475626448,0.4,0.6,0.487981125674,0.629220619149,0.00807714497651,0.0147119426358,0.0112503090744,0.0174317975769,0.0214703700651,0.000329679386796,0.0108794197643,0.748431912478,0.638382305181,WBC,1,1.0,0.270299552601
100,WBC_test0,5,15.5478701591,"shall, unto, thou, ye, belov, thi, lord, christ, prophet, you, your, bless, we, me, hath, my, god, say, wit, fals",0.0272238038012,0.0281200361517,0.4,0.6,0.392484513864,0.551708960017,0.00882511452439,0.00693883050391,0.0116545405551,0.017380759903,0.0196712476421,0.00094314201024,0.00835354351927,0.738111997915,0.725745774822,WBC,1,1.0,0.774748431706
103,JohnPiper_test2,5,13.4939529896,"we, you, god, love, nt, sin, say, hope, s, know, your, our, vers, spirit, grace, regener, let, whi, gospel, anew",0.0321032689742,0.0215344943371,0.6,0.4,0.545393947394,0.678350376799,0.0225861940019,0.0138359135442,0.0097225338419,0.0101712661731,0.0149577443721,0.00127140827163,0.015032533094,0.649525562258,0.702758349804,JohnPiper,4,5.0,4.89348255514
108,JohnPiper_test1,5,13.5868628025,"you, christ, we, god, exult, me, my, glori, vers, our, fear, s, am, kind, boast, your, say, promis, let, nt",0.0330246751185,0.022487425272,0.6,0.4,0.596743088791,0.690298773,0.0251222264009,0.0150432493419,0.0218879277924,0.0072959759308,0.0227153065062,0.000300864986837,0.0124858969537,0.675641366961,0.707110900988,JohnPiper,4,4.3,4.71389774839
111,JohnPiper_test0,5,12.7984700203,"you, christ, vers, your, fill, hope, bless, we, glori, god, s, wonder, truth, say, rejoic, thing, love, nt, jesus, mose",0.0380262602932,0.0206661185507,0.8,0.2,0.523572199773,0.665423971934,0.0165263486124,0.0210477081384,0.00857499220455,0.00685999376364,0.0255690676645,0.00257249766137,0.0135640785781,0.749727183257,0.708571713412,JohnPiper,4,4.7,5.23675522779
115,DorothyDay_test0,5,10.7677059174,"we, you, my, me, our, worker, say, your, know, love, poverti, i, teresa, christ, too, must, tell, tri, want, poor",0.026086873571,0.0263766414279,0.6,0.4,0.56499997842,0.776120282581,0.0232032854209,0.00841889117043,0.0221765913758,0.0161190965092,0.0134496919918,0.00462012320329,0.0132443531828,0.696110614795,0.667774462469,DorothyDay,4,1.4,4.74046741713
118,DorothyDay_test1,5,9.25412297249,"we, our, me, farm, worker, talk, my, fr, commune, say, too, jubil, pay, bomb, you, get, room, labor, will, pius",0.0217824007994,0.0191393142692,0.6,0.4,0.445018124745,0.64417975454,0.0216500877706,0.00222352252779,0.0102984201287,0.0110005851375,0.0112346401404,0.00128730251609,0.0106495026331,0.702693741392,0.747314125605,DorothyDay,4,4.4,4.23982368169
121,DorothyDay_test2,5,11.1537911892,"we, worker, strike, our, grape, hour, me, grower, cesar, farm, pay, bread, silon, my, fr, striker, tax, get, maurin, coachella",0.0217568603876,0.0241511178617,0.4,0.6,0.429487291789,0.722304363515,0.0143925764606,0.00179907205757,0.0113625603636,0.0106050563394,0.0206419846605,0.00340876810908,0.00766972824543,0.743803532556,0.622783260378,DorothyDay,4,4.0,2.46696644813
123,SeaShepherds_test1,5,3.27621197701,"whale, shepherd, danish, save, whaler, we, your, slaughter, turtl, japanes, denmark, breed, illeg, seaworld, injunct, will, orca, pilot, faro, dolphin",0.0244738271552,0.033423322057,0.4,0.6,0.452663363917,0.485834540566,0.0178636529347,0.00619759387532,0.00109369303682,0.0189573459716,0.0,0.0,0.00692672256653,0.688928062868,0.611609946637,SeaShepherds,2,1.1,3.13008885762
126,SeaShepherds_test0,5,5.54400801659,"whale, seal, seaworld, greenpeac, hsus, we, orca, slaughter, “human, “sustain, don't, dolphin, marineland, me, shepherd, club, fish, my, net, harvest",0.026063806782,0.0439960311479,0.2,0.8,0.425192664758,0.623509834429,0.0104294478528,0.00286298568507,0.0143149284254,0.0200408997955,0.00286298568507,0.000204498977505,0.0118609406953,0.748809231292,0.743571988617,SeaShepherds,2,1.2,3.30664406114
127,MalcolmX_test0,5,38.1592030525,"you, nt, s, we, re, get, malcolm, me, your, negro, h, know, ll, want, x, tri, my, think, got, ve",0.0173814078435,0.0174971852673,0.6,0.4,0.537763858145,0.734285777542,0.0143792671032,0.0216803678417,0.0197018252752,0.0208722307371,0.0124843249268,0.00128187264874,0.0147136686638,0.658922526355,0.71099328795,MalcolmX,2,2.5,2.10591571835
