,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
44,Shepherd_test21,10,13.2144210339,"s, get, christ, don, preacher, said, want, t, ill, i",0.0361518956926,0.0179379478318,1.0,0.0,0.587423775832,0.665241990843,0.739125848204,Shepherd,4,5.84,4.19311732373
45,Shepherd_test1,10,14.3434350491,"s, get, trust, christ, evil, want, lord, love, don, said",0.0366295699487,0.0226117611463,1.0,0.0,0.66082491631,0.671115777337,0.61163963889,Shepherd,4,4.08759662751,4.08243632996
49,Shepherd_test11,10,15.6904439926,"christ, s, get, don, ask, god, know, sin, worship, grace",0.0331140933623,0.0227400049813,0.9,0.1,0.599565396834,0.647727954277,0.559169499551,Shepherd,4,4.1878888353,4.06115025653
50,Shepherd_test2,10,13.5431079865,"s, christ, sin, get, god, don, ask, heaven, want, let",0.0318743579559,0.0191999900882,0.8,0.2,0.652027082499,0.712787828337,0.678337088516,Shepherd,4,4.60451970443,4.34572300259
56,Shepherd_test18,10,14.6083779335,"s, get, christ, sin, god, don, said, know, car, love",0.0327333059462,0.028979725228,0.5,0.5,0.642886979681,0.660314531368,0.674372640347,Shepherd,4,4.3,3.78892931642
59,Shepherd_test7,10,15.222053051,"s, god, don, get, christ, want, t, ask, know, let",0.0352684414791,0.0194139434632,0.9,0.1,0.589039083404,0.656291755403,0.659906544774,Shepherd,4,3.92857142857,4.0873814943
64,Shepherd_test17,10,14.0346300602,"s, christ, get, don, said, ill, t, god, ask, lord",0.0350502106668,0.0194307153925,0.9,0.1,0.613352171324,0.67739026407,0.634978629902,Shepherd,4,4.04451970443,4.2412233207
71,Shepherd_test12,10,14.5798470974,"s, christ, don, love, thank, want, god, t, get, ask",0.0360373144678,0.0192580764795,1.0,0.0,0.56635657026,0.631912700871,0.73125639914,Shepherd,4,3.94,3.99912064243
72,Shepherd_test5,10,13.9469628334,"troubl, s, christ, love, preach, ill, trust, ask, bless, god",0.0347549850364,0.0224337412095,0.9,0.1,0.65469569161,0.682933784746,0.63940289213,Shepherd,4,4.36451970443,4.03862397661
73,DorothyDay_test8,10,5.18559098244,"worker, get, bed, room, farm, stjoseph, jean, hospit, christ, dollar",0.0260142210525,0.0149561776108,0.8,0.2,0.707630790333,0.677912073863,0.681224140477,DorothyDay,4,3.42844827586,4.07704536973
75,DorothyDay_test13,10,9.88602995872,"get, worker, poverti, too, room, destitut, strike, farm, am, fr",0.024658224186,0.0211332627575,0.7,0.3,0.716006565035,0.694281594208,0.618717711625,DorothyDay,4,4.34586650578,4.2375799057
76,DorothyDay_test3,10,10.7156801224,"get, worker, room, love, want, go, poor, say, am, strike",0.0258515825988,0.0264158078559,0.6,0.4,0.633972126672,0.772727606798,0.722348423795,DorothyDay,4,1.7,1.33737455939
88,DorothyDay_test23,10,10.5798060894,"worker, fr, talk, am, get, parish, too, night, tri, bus",0.0231733772261,0.017189906863,0.8,0.2,0.697353146918,0.764331748571,0.819379286158,DorothyDay,4,3.17142857143,3.71182352787
89,DorothyDay_test16,10,14.4119210243,"worker, too, get, fr, retreat, priest, talk, peter, love, thing",0.0262996417347,0.0165458139511,1.0,0.0,0.770598548499,0.728559415242,0.691342626977,DorothyDay,4,4.79688109162,5.51473079379
90,DorothyDay_test6,10,10.3403680325,"get, talk, too, fr, joe, bus, worker, night, hospit, go",0.0259435590712,0.0245442357278,0.6,0.4,0.728482517584,0.728597084436,0.887976461876,DorothyDay,4,3.9,4.16151392881
91,DorothyDay_test11,10,7.97470402718,"worker, get, strike, tri, conscript, picket, cathol, say, teamster, know",0.0276676809516,0.0311199739225,0.4,0.6,0.686952696958,0.737000426724,0.626743273719,DorothyDay,4,1.7,2.35958570479
92,DorothyDay_test1,10,8.27140688896,"room, love, worker, helen, too, am, talk, retreat, tamar, go",0.0282504806347,0.0196553819352,0.9,0.1,0.730001323083,0.690532813847,0.668244871257,DorothyDay,4,4.07233010264,4.428806355
93,DorothyDay_test18,10,11.12961483,"worker, too, go, farm, want, poverti, tri, talk, get, love",0.0276783226801,0.0200547821974,0.7,0.3,0.69270033948,0.727806507321,0.673160921926,DorothyDay,4,4.07679581237,3.90516484828
104,DorothyDay_test21,10,8.25574016571,"worker, get, retreat, night, maurin, farm, want, room, car, am",0.0261730163183,0.020233203114,0.7,0.3,0.608411769904,0.747258767468,0.889009734972,DorothyDay,4,3.8,3.18422608529
105,DorothyDay_test14,10,8.5526099205,"get, worker, too, told, room, visit, go, i, woman, street",0.0204365762794,0.0183844649594,0.6,0.4,0.674518657762,0.690071753166,0.722142655258,DorothyDay,4,3.47142857143,3.71767707038
106,DorothyDay_test4,10,8.77689504623,"negro, get, room, worker, love, christ, too, pay, tri, say",0.0318571241966,0.0201603157815,0.8,0.2,0.722365996499,0.737477666184,0.721225783164,DorothyDay,4,4.28461538462,4.45734427074
116,DorothyDay_test12,10,10.870773077,"get, i, worker, too, room, happi, babi, girl, night, tamar",0.0282504594348,0.0181434417728,0.8,0.2,0.738079636979,0.721137735785,0.629228988864,DorothyDay,4,4.65779124112,4.4147841423
117,DorothyDay_test2,10,7.82482910156,"worker, mike, maurin, room, too, priest, love, get, christ, street",0.0274291930915,0.0228146553879,0.8,0.2,0.675079888423,0.767082546539,0.586550908897,DorothyDay,4,5.64319524627,3.63070335893
126,DorothyDay_test9,10,8.98116087914,"worker, prayer, pray, get, love, am, tri, talk, room, ask",0.0283306030524,0.024221964757,0.7,0.3,0.69330663023,0.710225428282,0.742893552866,DorothyDay,4,4.53770597219,3.98790574633
127,DorothyDay_test10,10,13.1542921066,"tri, get, too, talk, love, fr, ask, go, farm, worker",0.0233260628313,0.0211167942928,0.6,0.4,0.720524116595,0.725213000189,0.682229525282,DorothyDay,4,4.04586650578,4.2559476242
128,DorothyDay_test0,10,15.3737940788,"get, worker, go, room, too, got, want, girl, farm, talk",0.0234937853211,0.0216613125938,0.6,0.4,0.704584311404,0.742732780799,0.736465821423,DorothyDay,4,3.94998334998,3.79893342245
131,DorothyDay_test22,10,8.55278110504,"worker, obedi, get, morn, too, i, paper, room, portland, girl",0.0235326669685,0.0196325780101,0.8,0.2,0.700989114187,0.784045114722,0.70909041646,DorothyDay,4,3.86090225564,3.71855956321
132,DorothyDay_test17,10,13.2241079807,"room, love, labor, worker, get, prayer, talk, am, too, tri",0.0257516996234,0.0211713813905,0.8,0.2,0.696679357489,0.715318091435,0.708457833442,DorothyDay,4,4.00740740741,3.88029212429
133,DorothyDay_test7,10,12.2733972073,"worker, i, too, hospit, get, want, felt, room, talk, tivoli",0.0233706060121,0.0246760723043,0.6,0.4,0.730413173538,0.699038437099,0.641203099593,DorothyDay,4,4.04586650578,4.97194227383
136,DorothyDay_test19,10,7.21088409424,"christ, love, worker, prison, negro, fr, hope, say, berrigan, talk",0.0266855444551,0.0233505665216,0.6,0.4,0.718276999869,0.734745351434,0.639919579897,DorothyDay,4,4.37918308027,3.97309015784
142,DorothyDay_test20,10,9.67167496681,"worker, poverti, poor, talk, get, say, farm, camp, too, room",0.0245905441767,0.0218782450801,0.6,0.4,0.687672291677,0.723332975373,0.605734852347,DorothyDay,4,4.04312841054,3.97852085169
143,DorothyDay_test15,10,12.5827188492,"love, worker, say, priest, talk, too, tri, get, labor, street",0.0263781378303,0.0217519143504,0.7,0.3,0.735978382669,0.752377510082,0.50860528398,DorothyDay,4,4.24312841054,4.06511645495
144,DorothyDay_test5,10,8.82279992104,"prison, love, too, talk, get, go, say, worker, christ, am",0.0272060962083,0.0218592978316,0.8,0.2,0.735477940854,0.701964240892,0.789273447283,DorothyDay,4,4.02068965517,4.11701410507
152,Unitarian_test6,10,17.917552948,"let, i, am, tell, rememb, s, dont, want, know, love",0.0247227046793,0.0223470497539,0.8,0.2,0.702038332458,0.676922809103,0.699442557202,Unitarian,7,3.89511494253,4.41638998685
155,Unitarian_test3,10,21.4975349903,"nt, love, am, say, s, congreg, know, i, let, forgiv",0.0265115127434,0.020682260995,0.7,0.3,0.700882662312,0.722091050611,0.552057810697,Unitarian,7,4.05336806196,4.02392313525
158,Unitarian_test4,10,21.7646942139,"say, i, get, let, know, tell, s, nt, dont, rememb",0.027520924687,0.0211903185516,0.9,0.1,0.631822390528,0.681910440622,0.716783832547,Unitarian,7,3.88735632184,4.03769305034
162,Unitarian_test5,10,20.5024170876,"nt, s, flower, want, am, know, too, i, say, magic",0.0293229756963,0.0208030981895,0.9,0.1,0.700685887642,0.666132365988,0.695071766934,Unitarian,7,4.4158045977,4.25442376421
165,Unitarian_test7,10,12.0154128075,"hope, s, i, let, feel, am, say, breath, f, nt",0.028122786712,0.0191094655392,0.7,0.3,0.583935212,0.706656556984,0.58741482845,Unitarian,7,3.18886363636,3.92828399785
167,Unitarian_test0,10,21.3147320747,"nt, unitarian, guilt, s, feel, universalist, get, am, talk, too",0.0297196194706,0.0225201485413,0.9,0.1,0.664451082961,0.705273020566,0.543994384734,Unitarian,7,5.24011832319,4.42456682671
171,Unitarian_test2,10,18.3447599411,"wound, sing, feel, i, talk, get, am, know, say, unitarian",0.0296255668878,0.0202337727649,0.9,0.1,0.662740785855,0.721748649075,0.672083294636,Unitarian,7,4.64285641843,3.97142575583
177,Unitarian_test8,10,19.622040987,"am, hope, congreg, get, say, i, ask, let, unitarian, silenc",0.0278771030801,0.0237243456673,0.7,0.3,0.653551573559,0.75408572798,0.687701874866,Unitarian,7,4.36593334151,3.05013839532
178,Unitarian_test1,10,19.9720621109,"let, hurt, get, feel, s, love, hope, say, luck, nt",0.0349484152283,0.0227775570357,0.9,0.1,0.677678932193,0.688588284906,0.619962286237,Unitarian,7,4.06759662751,3.99502825142
180,JohnPiper_test8,10,13.6005589962,"vers, god, s, say, meek, righteous, nt, faith, hope, grace",0.0379252503053,0.0177431574502,0.9,0.1,0.67789104247,0.664480545192,0.64189496759,JohnPiper,4,5.39067049808,4.69698250233
181,JohnPiper_test15,10,12.1542730331,"grace, god, vers, hope, christ, s, love, say, spirit, glori",0.0393999888394,0.0176867227544,0.9,0.1,0.687432782543,0.715302302899,0.57490211917,JohnPiper,4,5.32400383142,5.42925290412
184,JohnPiper_test4,10,12.8327519894,"christ, vers, say, nt, god, glori, wisdom, spirit, love, s",0.032892616531,0.0238001147037,0.7,0.3,0.678764091713,0.728884660207,0.667001905249,JohnPiper,4,4.06153602145,3.76722607683
191,JohnPiper_test13,10,14.3171820641,"grace, god, vers, hope, say, christ, s, glori, love, salvat",0.0364691803332,0.0171681223617,0.8,0.2,0.688008702786,0.672651255517,0.731815022691,JohnPiper,4,6.94,4.89824339232
194,JohnPiper_test2,10,11.6894369125,"god, vers, s, say, christ, glori, weak, nt, pride, will",0.0331954429675,0.0207175903816,0.7,0.3,0.675700095996,0.724768739106,0.7147022877,JohnPiper,4,4.27855477855,4.45911408845
199,JohnPiper_test11,10,12.7238199711,"god, s, grace, hope, vers, nt, love, job, say, righteous",0.0353721189173,0.0252578820837,0.6,0.4,0.668864806678,0.710201554757,0.707269124826,JohnPiper,4,4.01701631702,3.80118762058
201,JohnPiper_test7,10,13.6243669987,"vers, hope, god, christ, s, righteous, prayer, nt, say, glori",0.0347657103876,0.0193655438553,0.7,0.3,0.699390376885,0.684038105309,0.630878200733,JohnPiper,4,4.77845909837,4.34974535837
204,JohnPiper_test0,10,11.046159029,"vers, christ, love, god, s, say, hope, nt, faith, joy",0.0416577246348,0.0209396704792,0.8,0.2,0.666763883033,0.730434401817,0.714403530772,JohnPiper,4,4.38461538462,5.48787069351
206,JohnPiper_test9,10,13.6603078842,"vers, christ, god, s, spirit, jesus, say, hope, fellowship, let",0.0293092380111,0.0160346657768,0.9,0.1,0.714964420251,0.738026012536,0.706344043166,JohnPiper,4,4.41764705882,4.80610516797
208,JohnPiper_test16,10,13.0505988598,"christ, vers, god, nt, s, say, worship, sin, husband, grace",0.0307896905065,0.0227071119096,0.7,0.3,0.703649666557,0.791333659499,0.70910965947,JohnPiper,4,4.70108225108,4.05623893454
210,JohnPiper_test5,10,12.7938108444,"god, vers, christ, spirit, love, s, sin, nt, shall, say",0.0354836626865,0.0227471506623,0.8,0.2,0.726520422025,0.691262596375,0.716415359304,JohnPiper,4,5.2,3.99488714158
214,JohnPiper_test14,10,12.4482350349,"god, s, vers, say, promis, joy, job, nt, prayer, will",0.0300069488256,0.0260079421124,0.5,0.5,0.674203517237,0.674788497515,0.726565919924,JohnPiper,4,4.24376657825,3.81927666952
218,JohnPiper_test3,10,11.6669929028,"love, god, vers, s, christ, coven, say, spirit, let, jesus",0.0385456585318,0.0248970716661,0.7,0.3,0.688070271917,0.701501571916,0.677870783678,JohnPiper,4,4.06153602145,3.9294271325
225,JohnPiper_test12,10,12.5441689491,"vers, god, s, coven, christ, say, bless, will, let, nt",0.0305569906491,0.0168836311508,1.0,0.0,0.68910277384,0.735132520758,0.796175812931,JohnPiper,4,3.93333333333,4.00808341128
228,JohnPiper_test1,10,11.987598896,"vers, christ, god, s, jesus, nt, grace, let, merci, say",0.0293067897544,0.0164758391542,0.9,0.1,0.678629814617,0.66226691672,0.731068608556,JohnPiper,4,4.34,4.19242794151
230,JohnPiper_test17,10,12.3526101112,"vers, god, s, nt, fear, will, say, spirit, distress, let",0.0309541430777,0.0228659572313,0.9,0.1,0.675782815472,0.75603660967,0.626041578158,JohnPiper,4,4.47473948465,3.64812384369
232,JohnPiper_test10,10,12.6145439148,"vers, god, christ, s, jesus, lord, say, sing, thing, glori",0.026136532734,0.0195817189874,0.8,0.2,0.661901665405,0.695385689417,0.675663646896,JohnPiper,4,4.60140079605,3.89698845666
235,JohnPiper_test6,10,12.1028981209,"god, s, vers, nt, christ, say, let, love, jesus, glori",0.0361600415933,0.0196999363856,0.9,0.1,0.719801300637,0.721974126512,0.619399108323,JohnPiper,4,4.44451970443,5.21735709758
240,WBC_test11,10,14.1302468777,"shall, unto, wit, prophet, sermon, ye, ie, belov, christ, lord",0.0241073049803,0.0285179162299,0.3,0.7,0.571137943306,0.773941264056,0.656729183566,WBC,1,1.9,0.501174652404
241,WBC_test3,10,15.6148738861,"shall, unto, s, thou, god, ye, lord, hath, thee, christ",0.0300788341172,0.0270626026794,0.7,0.3,0.594955231007,0.736488289345,0.574966821376,WBC,1,1.92844827586,2.75917242636
244,WBC_test6,10,14.1633629799,"shall, ye, unto, thi, lord, thou, god, fear, judgment, s",0.0258252466017,0.0271531680049,0.4,0.6,0.583121071811,0.751457147969,0.646148021882,WBC,1,1.2125,0.494095127513
247,WBC_test1,10,13.5805168152,"shall, unto, ye, christ, sin, lord, s, thou, wit, god",0.0319641231199,0.0336603931337,0.5,0.5,0.596107189125,0.768768791515,0.689793921641,WBC,1,1.9,0.860387731224
250,WBC_test8,10,15.0469150543,"thi, shall, unto, thou, thee, god, lord, s, sin, pride",0.0254875030486,0.0255801522339,0.5,0.5,0.579567579408,0.727202814581,0.825425173512,WBC,1,2.3,1.70510446242
254,WBC_test12,10,19.3245961666,"shall, unto, god, thee, ye, thou, hath, s, wrath, hell",0.0240153383294,0.0293353397018,0.4,0.6,0.612248842176,0.745271449937,0.806946193582,WBC,1,1.0,0.766859319399
255,WBC_test4,10,13.9017469883,"unto, shall, job, god, heaven, christ, s, ye, lord, belov",0.0306160999658,0.0264106507318,0.7,0.3,0.645006520934,0.727541918109,0.777431619417,WBC,1,2.8,3.25123958997
258,WBC_test10,10,17.9743039608,"shall, unto, s, ye, god, thou, thi, lord, sermon, christ",0.0242307508984,0.0292472042322,0.4,0.6,0.616268233906,0.749798543612,0.786405772142,WBC,1,1.0,0.62205792267
259,WBC_test2,10,18.4527490139,"shall, unto, christ, thou, thi, god, ye, thing, thee, hath",0.0254543301693,0.0219115542595,0.6,0.4,0.637290638653,0.754591388683,0.695344040235,WBC,1,4.1867816092,2.58417441078
264,WBC_test0,10,13.4179749489,"shall, unto, sin, god, s, soul, ye, thee, thou, mose",0.0260739005118,0.0301621836822,0.5,0.5,0.568169751355,0.724603498605,0.665324512447,WBC,1,1.9,1.3447649809
269,WBC_test7,10,12.8404049873,"unto, shall, sin, lord, ye, heaven, god, say, christ, s",0.028017953433,0.0266456563105,0.5,0.5,0.59769350782,0.697302991502,0.823499585597,WBC,1,2.7,2.72456506307
274,WBC_test9,10,15.2622652054,"unto, shall, ye, thou, afflict, thi, thee, lord, god, hath",0.0254117099525,0.0323422938687,0.3,0.7,0.600041644059,0.753327477208,0.699661195417,WBC,1,1.0,0.457150579062
278,WBC_test5,10,13.5374209881,"shall, unto, ye, lord, thou, s, christ, god, wit, hath",0.0256172895045,0.0295426162125,0.4,0.6,0.590990188831,0.746475930742,0.506591398998,WBC,1,1.0,2.41044788926
279,PastorAnderson_test5,10,55.5294690132,"s, nt, re, get, say, go, bibl, want, let, know",0.0247092049867,0.0193476290893,0.6,0.4,0.696356607929,0.737862823967,0.784815372643,PastorAnderson,2,3.34998334998,3.91264811835
285,PastorAnderson_test1,10,49.7748069763,"s, re, say, nt, get, go, bibl, want, vers, know",0.0273972184926,0.0196947397511,1.0,0.0,0.656250096983,0.726407543185,0.694351825243,PastorAnderson,2,5.01468304382,3.5988781736
288,PastorAnderson_test4,10,46.8121380806,"s, nt, re, say, get, bibl, go, vers, want, unto",0.0238443954216,0.0171019093564,0.8,0.2,0.724321895583,0.763093654347,0.782634379398,PastorAnderson,2,5.17142857143,4.20436224715
289,PastorAnderson_test3,10,49.0562870502,"s, re, say, get, go, nt, bibl, don, want, let",0.0252804482658,0.0174680052453,0.7,0.3,0.613051137916,0.699346107993,0.843223731338,PastorAnderson,2,3.2,3.35332420323
293,PastorAnderson_test6,10,47.8841679096,"s, re, get, say, nt, go, bibl, preach, save, want",0.0277876682723,0.022365731996,0.6,0.4,0.631817618995,0.654710076255,0.706323712958,PastorAnderson,2,3.98735632184,4.01485974563
297,PastorAnderson_test0,10,50.9807031155,"s, re, say, nt, get, go, bibl, vers, let, want",0.0246776584093,0.018953562218,0.7,0.3,0.605363894212,0.683622581343,0.747352033395,PastorAnderson,2,2.7,3.14621343111
300,PastorAnderson_test2,10,52.9916050434,"s, re, say, nt, get, go, vers, bibl, know, save",0.0243594431817,0.0177245010763,0.9,0.1,0.667767845952,0.670251711215,0.723829954811,PastorAnderson,2,3.1,3.76065663746
303,NaumanKhan_test0,10,16.7392671108,"allah, don't, say, amp, get, know, apo, want, thing, someth",0.0190534203393,0.0216767027069,0.5,0.5,0.773535873047,0.639458667272,0.570094128164,NaumanKhan,3,4.91333333333,3.89284699429
308,NaumanKhan_test2,10,22.1523520947,"allah, know, get, nt, talk, want, someth, say, quran, don't",0.023303951471,0.0132923692948,1.0,0.0,0.696298920893,0.653991057561,0.608662391128,NaumanKhan,3,3.02844827586,3.45843628874
310,NaumanKhan_test1,10,25.9398880005,"allah, know, say, don't, get, talk, go, nt, thing, want",0.0197065426045,0.0152138352203,0.8,0.2,0.794352266455,0.697579726619,0.461290858139,NaumanKhan,3,5.30740740741,4.67051082266
313,Rabbinic_test5,10,11.3736140728,"rabbi, ask, rebecca, jew, know, complaint, don't, jewish, jewri, borowitz",0.0245310892232,0.0229113554735,0.5,0.5,0.76472959277,0.704135306227,0.679557916919,Rabbinic,6,4.82347883598,4.93519799327
317,Rabbinic_test2,10,10.659815073,"jew, mose, jewish, rabbi, isra, whi, am, moment, bless, jewri",0.0240494606342,0.0148605069839,0.8,0.2,0.787140681197,0.741362496676,0.618790320355,Rabbinic,6,5.10740740741,5.89338553504
320,Rabbinic_test0,10,12.1710488796,"rabbi, know, jew, jewish, koufax, jacob, convers, moment, synagogu, ask",0.021545595474,0.0162734716868,0.7,0.3,0.750668351692,0.718467892099,0.57004194845,Rabbinic,6,5.60740740741,4.54353689817
321,Rabbinic_test3,10,9.98016691208,"failur, apolog, torah, ourselv, jewish, whi, perfect, know, moment, ask",0.0226725557246,0.0187569629946,0.8,0.2,0.759501247088,0.695224989158,0.732289463691,Rabbinic,6,4.88947368421,5.22355307152
322,Rabbinic_test4,10,11.3187880516,"know, israel, evil, jew, am, rabbi, samson, forgiv, jewish, want",0.0186161173951,0.0221789031422,0.3,0.7,0.764913151286,0.734133998003,0.723799189977,Rabbinic,6,4.0,5.66471984112
325,Rabbinic_test1,10,11.0211980343,"rabbi, hartman, ritual, israel, jewish, torah, jew, ghetto, know, ask",0.0180543465693,0.0204373293312,0.6,0.4,0.721490926133,0.7581562511,0.679591241333,Rabbinic,6,4.24586650578,4.68832031695
328,MehrBaba_test1,10,6.31689596176,"baba, s, meher, mind, want, perfect, nt, crave, shri, ask",0.0348736702768,0.0236537654837,0.6,0.4,0.729136328019,0.729432742356,0.661862601702,MehrBaba,8,4.83845909837,4.13798249249
331,MehrBaba_test3,10,11.4404881001,"baba, tajuddin, meher, hazrat, divin, spiritu, s, mr, infinit, perfect",0.0273656979548,0.01459242015,1.0,0.0,0.717578095186,0.747142774606,0.691069181891,MehrBaba,8,4.12844827586,4.78403646478
334,MehrBaba_test8,10,9.87885093689,"baba, hors, love, feel, mind, master, perfect, spiritu, plane, ask",0.0352590836349,0.0172311810886,0.8,0.2,0.712284826497,0.705458219897,0.66019382695,MehrBaba,8,6.1617816092,5.46186391421
336,MehrBaba_test4,10,7.11321592331,"baba, meher, desir, love, selfish, want, spiritu, self, nt, s",0.0366891318696,0.0210800430277,0.8,0.2,0.655734142017,0.757091989318,0.773258697014,MehrBaba,8,3.98461538462,5.31504800157
340,MehrBaba_test6,10,6.65514802933,"conscious, baba, master, realiz, discipl, evil, spiritu, inner, infinit, mind",0.0374786598509,0.0201895669002,0.8,0.2,0.717380713758,0.769804980467,0.775778867495,MehrBaba,8,4.38461538462,6.50932290774
343,MehrBaba_test0,10,7.79500818253,"sakhu, baba, master, meher, spiritu, spirit, shri, bahinabai, divin, tawajjuh",0.0305609805829,0.0169024792775,0.8,0.2,0.680933853586,0.750558301322,0.595165022645,MehrBaba,8,5.01942866802,4.62443417682
345,MehrBaba_test5,10,10.4960770607,"baba, s, nt, master, shri, mind, discipl, meher, spiritu, feel",0.0326650471791,0.0202623954416,0.7,0.3,0.770401078137,0.757318672382,0.755792100433,MehrBaba,8,5.9,5.23942016855
347,MehrBaba_test2,10,11.2875010967,"baba, meher, nt, s, master, maya, love, shri, feel, everyth",0.0321050693182,0.0155035022693,0.9,0.1,0.695983798253,0.732969897045,0.710233529267,MehrBaba,8,5.4,5.51824193164
351,MehrBaba_test7,10,11.4316210747,"baba, master, love, spiritu, s, sanskara, discipl, conscious, divin, pure",0.0419209667268,0.0164847044259,1.0,0.0,0.683596673996,0.781764683047,0.851925717411,MehrBaba,8,6.93333333333,7.03077543601
