,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred,ensemble2pred
100,WBC_test0,5,14.0203371048,"sin, shall, unto, repent, prophet, christ, lord, thou, saith, fals, sheep, thi, say, god, jesus, priest, presumptu, perish, wit, thing",0.0203425521199,0.0442083037599,0.2,0.8,0.417494750685,0.617897690602,0.00863597810163,0.00956126146966,0.0148816408358,0.0177345978873,0.019276736834,0.00123371115738,0.00778780168093,0.734077381471,0.728611137491,WBC,1,1.20333333333,1,1.53191861564,1,1
31,MehrBaba_test0,5,4.97376489639,"baba, meher, avatar, perfect, silenc, infinit, master, manifest, discipl, happen, spiritu, answer, love, circl, drop, silent, realiz, realize, will, conscious",0.0482115539272,0.0118321946307,1.0,0.0,0.485272423047,0.683603736745,0.00983284169125,0.00614552605703,0.0127826941986,0.00688298918387,0.0255653883972,0.00589970501475,0.00663716814159,0.674981096337,0.608738577195,MehrBaba,8,5.29666666667,8,6.02641249681,8,8
75,Bahai_test0,5,4.63703298569,"perfect, baha'i, courag, baha'u'llah, abdu'lbaha, imperfect, proof, hath, man, weak, thing, heaven, creatur, ignor, conting, qualiti, creator, grasp, prejudic, virtu",0.0368501910797,0.021834433346,0.8,0.2,0.404655022397,0.580685443589,0.00496770988574,0.00794833581719,0.00844510680576,0.0096870342772,0.0149031296572,0.0,0.00894187779434,0.79367636538,0.691024719863,Bahai,6,6.3,6,5.40691934876,6,6
103,JohnPiper_test2,5,16.1429510117,"christ, grace, fill, god, hope, say, vers, glori, coven, jesus, spirit, thing, whi, glorifi, heaven, will, regener, let, sin, want",0.0284428810503,0.0179052659251,0.8,0.2,0.471770251217,0.676055587671,0.0174180972144,0.016537760171,0.014714204867,0.00484185373829,0.0286738351254,0.00157203043451,0.0124504810413,0.678394533821,0.670705188242,JohnPiper,4,4.66333333333,4,4.97128179036,4,4
50,NaumanKhan_test0,5,33.1654579639,"allah, say, quran, get, know, talk, want, thing, gon, don't, surah, alayhi, salyam, listen, hes, firawn, musa, someth, happen, wind",0.0193611360353,0.0167954794576,0.4,0.6,0.420568710324,0.739814441637,0.011243851019,0.0369258289146,0.0170254903213,0.0195809110075,0.0205711365234,0.00105411103303,0.0151408675653,0.72653691925,0.60658202239,NaumanKhan,3,2.21666666667,1,1.80662286497,3,2
6,ISIS_test0,5,14.8054440022,"allah, ibn, mubāhalah, shām, messeng, sallallāhu, sallam, alayhi, crusad, apost, prophet, jawlānī, said, mujāhidīn, abū, sahīh, kufr, hijrah, dabiq, islam",0.0154766053107,0.0215989403218,0.2,0.8,0.454369673692,0.70899211645,0.00355737208598,0.00438994853164,0.00310323947926,0.0243717832274,0.022025431426,0.0,0.0110505600969,0.746552876116,0.714904832602,ISIS,1,1.20333333333,1,0.417534134916,1,1
89,IntegralYoga_test1,5,5.46063804626,"happi, fruit, say, whi, vibrat, want, mind, should, mango, sound, mantra, don't, god, joy, yoga, selfish, heard, everyth, expect, tree",0.031402172091,0.0138832794074,1.0,0.0,0.429569861064,0.669194370945,0.0105853051059,0.0408883354089,0.00456621004566,0.00684931506849,0.00456621004566,0.000207555002076,0.0269821502698,0.712994030119,0.738492676873,IntegralYoga,6,6.18333333333,6,5.42609404617,6,6
41,Unitarian_test2,5,16.8533439636,"fear, fig, get, tree, want, hope, let, say, dont, love, rustin, silenc, too, racism, privileg, thing, happen, gay, justic, look",0.0297094358158,0.0345186194715,0.6,0.4,0.273178568627,0.63311114037,0.0180108064839,0.00933893669535,0.0256153692215,0.0112067240344,0.0107397771997,0.00306850777133,0.0113401374158,0.662247747957,0.627633897346,Unitarian,7,5.67666666667,7,5.64286658934,7,7
1,ISIS_test2,5,22.2154178619,"allah, ribāt, crusad, ibn, plot, apost, kuffār, jihād, faction, muslim, yemen, inde, alayhi, conspiraci, emir, rāfidah, sallam, sallallāhu, abū, “the",0.0144366578123,0.024101488115,0.2,0.8,0.495439629726,0.761033529019,0.00432241269218,0.0068274473206,0.00348740114937,0.0260327128051,0.0189596738543,0.0,0.0102166118179,0.830019827586,0.642090723241,ISIS,1,1.13,1,1.48989627888,1,1
111,JohnPiper_test0,5,14.926803112,"love, god, christ, vers, glori, say, spirit, know, whi, want, etern, happen, bethlehem, jesus, stone, thing, lose, let, will, look",0.0334250525864,0.0201363601743,0.8,0.2,0.557594029873,0.741427294266,0.0266557309822,0.0168136149272,0.0113457726745,0.00539949422459,0.026587382954,0.000273392112638,0.009432027886,0.697188818941,0.550567395693,JohnPiper,4,5.18666666667,4,4.05828796305,4,4
14,Shepherd_test0,5,15.1000008583,"don, get, thank, god, know, ask, ill, thing, said, bless, job, everyth, look, want, preacher, told, didn, say, think, troubl",0.0310640643336,0.0220284951347,0.8,0.2,0.243478109744,0.563462570687,0.0189906542056,0.014953271028,0.020785046729,0.0118878504673,0.0239252336449,0.00598130841121,0.0106168224299,0.679958480123,0.6275134218,Shepherd,4,4.35,4,4.00563341833,4,4
34,Unitarian_test0,5,17.532145977,"tell, silenc, fear, feel, moment, ask, know, want, intimaci, talk, unitarian, hour, worth, abus, afraid, rememb, congreg, thing, think, love",0.0259733056328,0.0212007908591,0.6,0.4,0.276423196391,0.662746021796,0.0227837099578,0.0109262478272,0.0265706481252,0.0111124906879,0.0096846287559,0.00496647628508,0.0114228954557,0.648201731496,0.761493441726,Unitarian,7,5.99333333333,7,5.94966135909,7,7
61,PastorAnderson_test2,5,51.3482859135,"say, get, save, know, bibl, want, vers, let, sin, repent, look, don, christ, thing, talk, tell, unto, whi, lot, chapter",0.0261948249746,0.0190168593508,1.0,0.0,0.352855170548,0.631604422288,0.0173821009139,0.0314058333842,0.0239970690603,0.0152246036108,0.0160387535365,0.000183183733284,0.0150007123812,0.690593269841,0.749387413873,PastorAnderson,2,2.44333333333,2,2.71309192723,2,2
126,SeaShepherds_test0,5,4.28602218628,"costa, shepherd, rican, coco, illeg, whale, turtl, arrest, diminish, oxygen, rica, guatemalan, vessel, fish, charg, stop, boat, extradit, phytoplankton, orca",0.0175900297894,0.02483333553,0.2,0.8,0.381135430065,0.654265318387,0.0174778166174,0.00215111589137,0.0129066953482,0.00994891099758,0.000268889486421,0.00215111589137,0.00618445818768,0.708147384634,0.575810676403,SeaShepherds,2,4.37333333333,6,3.26007843273,6,6
94,WBC_test2,5,19.2206299305,"shall, unto, thi, thou, sabbath, christ, sin, god, thee, job, heaven, lord, say, let, mose, spirit, hath, coven, nor, sermon",0.0234654810746,0.0351828710168,0.2,0.8,0.364958329553,0.580769849563,0.0105343594782,0.00551279951968,0.0149009333552,0.0126084820698,0.0262540254353,0.00180121172425,0.00846023688663,0.766486758801,0.696650792774,WBC,1,4.00666666667,1,1.77050261313,1,1
78,Bahai_test2,5,3.88437819481,"baha'i, prejudic, abdu'lbaha, baha'u'llah, color, everyon, skin, worship, craft, prophet, adam, nobil, garden, eve, perfect, dark, hath, exalt, educ, will",0.0350799714696,0.0254556891795,0.6,0.4,0.373167388167,0.550764790765,0.011815920398,0.0077736318408,0.000932835820896,0.0115049751244,0.00715174129353,0.00217661691542,0.00621890547264,0.650683014198,0.669867333915,Bahai,6,4.31333333333,6,3.82694568741,6,6
88,IntegralYoga_test2,5,6.6632668972,"mind, get, don't, yoga, everyth, ask, cri, want, say, prayer, medit, wisdom, you'r, whi, desir, someth, god, anyth, babi, let",0.0303651586164,0.0164872072032,1.0,0.0,0.365352951289,0.721870172972,0.0328823428669,0.0260318547697,0.0125021407775,0.00650796369241,0.00479534166809,0.00171262202432,0.0143860250043,0.69174538929,0.540121835788,IntegralYoga,6,5.76666666667,6,5.11510337037,6,6
54,PastorAnderson_test0,5,49.1042690277,"say, get, bibl, want, save, vers, know, let, whi, preach, unto, talk, thing, jesus, lot, testament, god, shall, tell, got",0.0233751738557,0.0194570951534,0.8,0.2,0.447853752034,0.747378552647,0.0134999582045,0.0249937306696,0.02154559893,0.0235517846694,0.0122460921174,0.000647830811669,0.0182646493355,0.753646133186,0.723569221394,PastorAnderson,2,2.61,2,1.78313728358,2,2
66,Rabbinic_test2,5,12.5144488811,"mose, abraham, rabbi, know, ask, yom, kippur, yizkor, let, shalev, everyon, noth, happen, alinski, want, plagu, moment, whi, bless, will",0.0224282554435,0.0192234515529,0.6,0.4,0.364899169016,0.726184845894,0.0259429785727,0.00938551443244,0.01221887728,0.00637506640694,0.0139897290597,0.000708340711882,0.0144324420046,0.705752946455,0.660032842391,Rabbinic,6,5.67666666667,6,5.5423843519,4,4
17,Shepherd_test1,5,15.1896660328,"don, get, hell, want, christ, heaven, said, jesus, ask, know, tell, god, look, sure, told, lord, thing, save, will, didn",0.0304904326623,0.0240289828613,0.8,0.2,0.246965154597,0.545960006429,0.0165781083953,0.0157279489904,0.0252922422954,0.0114063053489,0.0272051009564,0.00396741055615,0.0137442437124,0.656234186842,0.694157942145,Shepherd,4,4.7,4,3.72539558391,4,4
127,MalcolmX_test0,5,24.6425900459,"malcolm, negro, get, let, bernard, say, know, here, civilright, talk, think, noth, got, want, hall, tri, thing, put, tell, tom",0.0179358812779,0.0200319513643,0.4,0.6,0.364882705817,0.73894373306,0.0139966200113,0.0216232612558,0.0178532738224,0.0174199419335,0.00918663604455,0.00116999610001,0.0145599514668,0.663009410914,0.684247261273,MalcolmX,2,2.31666666667,2,2.57356477832,2,2
118,DorothyDay_test1,5,9.47587203979,"worker, poverti, parish, say, tax, tri, poor, too, sure, tree, christ, parad, voluntari, talk, delight, want, hospit, tivoli, sick, rob",0.0224421657975,0.0201107742142,0.6,0.4,0.286247490382,0.651308103703,0.0179093995084,0.00351164696243,0.0110031604823,0.0180264544071,0.0117054898748,0.00304342736744,0.0112372702798,0.74868102529,0.744606331345,DorothyDay,4,2.67,4,2.69617673833,4,4
52,NaumanKhan_test2,5,18.5892570019,"allah, apo, don't, know, get, quot, guy, say, talk, gon, you'r, masjid, someth, i'm, angri, they'r, whi, messeng, happen, tri",0.0182812639983,0.0172010270443,0.6,0.4,0.446020897205,0.757257306701,0.0150274029112,0.0383640756674,0.0222759149036,0.0176203665508,0.0252813954859,0.000353585950852,0.0153220578702,0.640367298671,0.656123172105,NaumanKhan,3,2.62,3,2.56933627875,3,3
20,Ghandi_test0,5,27.8347930908,"div, href, class, meta, svg, https, numlnum, button, rel, content, numcnum, width, ariahidden, octicon, mnum, evenodd, viewbox, fillrul, path, arialabel",0.0109403222129,0.00792490697194,0.8,0.2,0.163747803581,0.66760579741,0.00339452719086,0.0078281953585,0.0162798753031,0.00502251472116,0.00495323865604,0.000588846553516,0.00578455143748,0.66598375737,0.567278920032,Ghandi,1,5.72,6,4.89031333907,6,6
108,JohnPiper_test1,5,13.5076019764,"worship, elder, say, god, vers, magnifi, risk, love, thing, let, christ, glori, faith, hope, joy, salvat, will, happen, warn, bethlehem",0.0323088533663,0.0181921874451,0.8,0.2,0.444466275752,0.64020006778,0.0205985231248,0.0143023707734,0.00979401476875,0.00536338904003,0.0165565487757,0.000233190827827,0.0132918771862,0.638192105211,0.625001064366,JohnPiper,4,4.66666666667,4,5.28394327862,4,4
19,Shepherd_test2,5,16.0957069397,"don, want, ill, know, get, christ, will, talk, god, preacher, merci, pattern, love, said, lot, someth, ask, someon, christma, say",0.0308187389218,0.0242823672545,0.8,0.2,0.274672683304,0.617178951952,0.0236874913423,0.0154453525419,0.0236874913423,0.00914254051808,0.0222329962599,0.0100429422358,0.01288267073,0.663508403718,0.529793934863,Shepherd,4,4.24,4,4.91608176898,4,4
82,Bahai_test1,5,3.70456695557,"heal, sick, spirit, prejudic, cure, abdu'lbaha, baha'i, virus, excit, corrupt, kind, afflict, nerv, spiritu, infect, patient, baha'u'llah, bacteria, healthi, maladi",0.0394528795421,0.0352521855478,0.8,0.2,0.266397604825,0.568584028811,0.00773445053174,0.00161134386078,0.000966806316468,0.0051563003545,0.00934579439252,0.0,0.0132130196584,0.810584954315,0.708430810915,Bahai,6,5.84666666667,6,6.80168603754,6,6
115,DorothyDay_test0,5,11.6559040546,"car, worker, strike, farm, hour, grape, grower, cesar, got, pay, get, striker, shall, job, too, chavez, tree, rememb, boycott, coachella",0.0190163217935,0.0186921243856,0.6,0.4,0.254726287017,0.667087972999,0.0135196443154,0.00226839669721,0.0126122856365,0.0105253606751,0.00889211505308,0.00535341620543,0.00961800199619,0.694847705091,0.635248038921,DorothyDay,4,5.52666666667,7,5.39248017354,4,7
93,WBC_test1,5,14.0580909252,"shall, unto, christ, thou, obama, belov, lord, thi, god, rev, satan, hath, smyrna, heaven, glori, tribul, say, sin, booth, beast",0.0286385685583,0.0273466644039,0.4,0.6,0.364016881473,0.563196686516,0.00985185185185,0.00666666666667,0.00881481481481,0.0187407407407,0.0207407407407,0.000740740740741,0.00866666666667,0.707446068081,0.731637971981,WBC,1,1.49333333333,1,1.10967282941,1,1
123,SeaShepherds_test1,5,3.6858291626,"shepherd, net, whale, illeg, crew, danish, totoaba, boat, gear, contamin, thank, poacher, farley, fish, mowat, pollut, vessel, sheen, gill, volunt",0.0342850853243,0.0265034035376,0.8,0.2,0.352871148459,0.640112044818,0.0246218782976,0.00457263454098,0.0130144213859,0.0140696447415,0.0,0.00246218782976,0.00809004572635,0.734646046397,0.690237908184,SeaShepherds,2,3.81666666667,6,6.33745558243,6,6
