,groupId,files,timeRun,nous,vous,je,ils,il,elle,le
0,Shepherd_train32,10,4.90985798836,0.0238485158649,0.0196178778574,0.0252473558512,0.0108495394063,0.0264414875469,0.00272944387581,0.0131354486523
1,DorothyDay_test8,10,3.71026110649,0.0199699824898,0.00416909864087,0.0149253731343,0.0111314933711,0.0133411156508,0.00391895272242,0.0119236221129
2,Shepherd_train27,10,5.01425695419,0.0187642088833,0.0181873706355,0.027586440908,0.0107563367378,0.0265006277357,0.00393607274948,0.012588646466
3,Unitarian_train13,10,5.80254602432,0.0208429295256,0.00998963611239,0.0331068631967,0.00852141870106,0.00898203592814,0.00526830953478,0.0106517733763
4,Unitarian_test6,10,4.86940813065,0.0174962292609,0.0112619406737,0.0358639182169,0.0113289760349,0.00861404390816,0.002849002849,0.011161387632
5,JohnPiper_train57,9,3.93758296967,0.0158963557604,0.0168103962167,0.0164924691015,0.00806740054842,0.0240829789771,0.00290108492628,0.0107697810277
6,WBC_train34,10,5.39921617508,0.0123006297452,0.00935789535637,0.0122417750574,0.0164204578895,0.0226590547937,0.000647401565535,0.00979930551468
7,DorothyDay_train68,10,2.52666401863,0.0197983047702,0.0082286704201,0.0191177380437,0.00791932190806,0.0118171131597,0.00859988863454,0.0102703705995
8,Shepherd_train44,10,5.32602500916,0.0229976715256,0.0172881247807,0.0245606200759,0.0112277120347,0.023571815891,0.00354055692003,0.0124716914931
9,Shepherd_test15,10,5.02497291565,0.021984235208,0.0188246250042,0.02916819104,0.00977816210463,0.0254431769049,0.00182924801277,0.012272591213
10,DorothyDay_test13,10,3.88918280602,0.0191298122813,0.00393732103086,0.0249363665288,0.0115733375756,0.0118915049316,0.011294941139,0.00898822780783
11,PastorAnderson_test5,10,17.4124400616,0.0164724296598,0.0303424605869,0.0197820019612,0.0168118729728,0.0103530210455,0.0014992079656,0.0193011239345
12,DorothyDay_test3,10,2.01106405258,0.0178885406315,0.00382233774176,0.0128430548123,0.0111612262059,0.0167418393089,0.00489259230946,0.00993807812858
13,DorothyDay_train29,10,3.16739702225,0.0155520995334,0.00622083981337,0.0143370917574,0.0137538880249,0.013851088647,0.00928265940902,0.0104976671851
14,Unitarian_train25,10,5.41445398331,0.0212442190064,0.00814560644488,0.0251230792183,0.00898105325973,0.0102640608683,0.00361032373564,0.0103237356408
15,JohnPiper_test8,10,4.01572704315,0.0206656346749,0.0136609907121,0.0135835913313,0.00743034055728,0.0187306501548,0.000696594427245,0.0108746130031
16,DorothyDay_train65,10,2.13220310211,0.0242476726564,0.0026701306199,0.0125568304828,0.00707223785812,0.0238868441943,0.00324745615934,0.0103196940175
17,WBC_train23,10,4.92862582207,0.0109350591386,0.0071731437498,0.0114132687219,0.0159722000829,0.0170242611662,0.00162591258329,0.0087671756942
18,WBC_train13,10,6.46152210236,0.0147474411646,0.00755182977511,0.0114939799093,0.0193782801776,0.0240091191907,0.000807428340735,0.00959414851932
19,Shepherd_train65,10,4.65013504028,0.0225323448176,0.0133013519407,0.0170082860881,0.0107937200174,0.0207152202355,0.00850414304405,0.0122837621747
20,JohnPiper_test15,10,3.99188184738,0.018646922866,0.0162572961962,0.0102636424178,0.00850080307126,0.0213499431974,0.000901006777138,0.0124182238414
21,Shepherd_test9,10,4.81581187248,0.0227417415293,0.018568295961,0.0216806960458,0.010575086652,0.0219990096909,0.00707363655655,0.0124142321568
22,NaumanKhan_train5,10,7.00975799561,0.0150409398362,0.0440770736917,0.0164426842293,0.0192684229263,0.0167096831613,0.00102349590602,0.0162869348523
23,Rabbinic_train16,6,2.36603307724,0.020949996706,0.00968443243955,0.0163383622109,0.00652216878582,0.0106067593386,0.0019105342908,0.0111996837736
24,Rabbinic_train15,10,3.18924093246,0.0291960165169,0.00621811999028,0.0136507165412,0.00680106873937,0.0054408549915,0.00364342968181,0.0107845518581
