,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,toBeFrac,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,Shepherd_train32,10,53.4326989651,"s, don, love, get, christ, god, sin, want, t, grace, preacher, thing, ill, heaven, say, let, know, good, whi, ask, bad, jesus, said, tell, preach, i, someon, encourag, do, worship",0.0434226670707,0.020843275156,1.0,0.0,0.0723925021011,0.60492044484,0.0244818990215,0.0183800275328,0.0203519738066,0.00982252483536,0.0240354206199,0.00621349108904,0.0132827324478,0.633153830298,0.634965190798
1,DorothyDay_test8,10,46.9152259827,"worker, farm, get, love, go, talk, too, rayna, job, i, say, told, dollar, girl, feel, rememb, sit, room, night, am, bread, stjoseph, morn, met, joy, tivoli, tri, hear, read, garden",0.0260289391191,0.0214395722986,0.8,0.2,0.157695014657,0.668389516321,0.0179898135601,0.00196252511565,0.0171487313677,0.00967244521284,0.0106069809822,0.0120555114247,0.00845754871268,0.763464788404,0.669616503091
2,Shepherd_train27,10,60.1638169289,"christ, s, get, ill, don, know, ask, evil, thing, want, preach, said, lord, will, god, whi, should, bless, happen, t, sin, jesus, go, church, do, someon, i, got, think, love",0.0296566261601,0.0258556407371,0.5,0.5,0.0674279061781,0.607940184895,0.0218697999796,0.0129045403606,0.0190851360071,0.00984820185418,0.024552586002,0.0047543043434,0.0116480456413,0.696683737819,0.576057737075
3,Unitarian_train13,10,85.0949218273,"hurt, love, i, get, am, thing, say, wonder, too, cloth, s, realli, whi, hope, feel, talk, ask, dont, let, silenc, happen, know, congreg, want, tell, nt, room, someth, rememb, look",0.0300454362077,0.0210643811135,0.8,0.2,0.10435303993,0.632473419603,0.0208636956355,0.0101250287643,0.0268210989236,0.0094858224029,0.0105341208356,0.00467899056531,0.0108665081435,0.668967400727,0.678919186364
4,Unitarian_test6,10,78.2215659618,"am, step, i, s, know, get, nt, too, love, feel, want, say, grief, dont, reveng, silenc, think, n, caregiv, rememb, someth, heaven, thing, let, realli, e, sing, risk, talk, wonder",0.0302636721863,0.0265455125437,0.7,0.3,0.111077938812,0.613896550758,0.0192313417284,0.00985382989491,0.0286386234408,0.00931797207585,0.0106278467447,0.00318537703552,0.00955613110655,0.663627279747,0.670041373734
5,JohnPiper_train57,9,52.1173479557,"sin, vers, god, say, s, love, christ, nt, jesus, spirit, homosexu, glori, mose, will, faith, let, look, thing, hope, know, get, amo, want, justic, realli, answer, fear, whi, ministri, save",0.0319435612828,0.0275167057005,0.555555555556,0.444444444444,0.141494034996,0.701139088401,0.022212403599,0.0147011568123,0.0100417737789,0.0103631105398,0.0226140745501,0.000441838046272,0.010403277635,0.738927975388,0.72751765355
6,WBC_train34,10,64.1870808601,"shall, unto, ye, thou, god, thi, s, lord, judg, sin, thee, hath, repent, flesh, christ, worship, thing, belov, hell, sermon, wit, let, preach, say, sunday, heaven, servant, outlin, spirit, ie",0.0265572270732,0.030319755609,0.4,0.6,0.173138109113,0.5964702078,0.0134518773136,0.0101136964569,0.0138154415653,0.0167900581703,0.020888418826,0.00287546271814,0.00958487572713,0.763242732306,0.712621497573
7,DorothyDay_train68,10,50.1987850666,"get, room, fr, talk, worker, too, go, dont, priest, prayer, told, look, ask, littl, night, tri, know, bread, farm, street, i, money, door, done, stfranci, got, franciscan, want, will, hospit",0.0238935469509,0.0185186749367,0.8,0.2,0.148861276505,0.616828810739,0.0175710594315,0.00178529480855,0.0115574348132,0.0138595254874,0.0114634719286,0.00422832980973,0.00986610288936,0.7744586885,0.643573144247
8,Shepherd_train44,10,70.238186121,"s, sin, get, christ, don, ask, god, want, said, t, prayer, knock, door, ill, thing, jesus, know, pray, go, will, faith, heaven, i, say, let, do, listen, lord, didn, save",0.0296540602676,0.0251454462601,0.6,0.4,0.067261446782,0.577421173506,0.0235360219753,0.0150455737296,0.0222249968785,0.00992633287552,0.0257834935697,0.00518167062055,0.0108939942565,0.648758814852,0.562621447178
9,Shepherd_test15,10,67.1095612049,"s, don, christ, get, know, ask, pray, t, god, want, ill, said, someth, bless, should, i, love, think, whi, will, say, do, go, thing, someon, told, heaven, tell, prayer, must",0.0323854172946,0.0182718645553,1.0,0.0,0.0648590603879,0.604045238338,0.0222565586166,0.01561575383,0.0228154382274,0.0103557104346,0.0222236833454,0.00338615293576,0.0118679729108,0.698613609108,0.633593385696
