,groupId,files,timeRun,nous,vous,je,ils,il,elle,le,groupName,rank,rfPred,svmPred
32,Shepherd_test8,10,4.40585207939,0.0261191184321,0.0160909021582,0.0227636696408,0.00762601998017,0.0276443224281,0.00541447418592,0.0116296804698,Shepherd,4,4.2614619883,4.12578894468
34,Shepherd_test3,10,4.41705513,0.0210594462851,0.0182794470467,0.0291709509121,0.0116150653109,0.0222780760882,0.00719753227465,0.0103583533265,Shepherd,4,4.36691184,4.12217258505
37,Shepherd_test13,10,4.63497805595,0.0216749477929,0.0221430114496,0.0265716137395,0.00943328292648,0.0214949233096,0.00720097933319,0.0119176207964,Shepherd,4,4.45066607854,4.0969301963
44,Shepherd_test21,10,4.87419199944,0.0155420641804,0.0149522983521,0.0263660017346,0.0104423243712,0.0234171725932,0.00749349522984,0.0130789245447,Shepherd,4,4.05236258438,3.9216566268
45,Shepherd_test1,10,4.65122914314,0.0243902439024,0.0165400905506,0.0198992259384,0.00909157295166,0.0281510150431,0.0049656783993,0.010442529575,Shepherd,4,4.68418926103,4.08022296758
49,Shepherd_test11,10,4.9545249939,0.0208198892776,0.0173555683864,0.0248276330537,0.00842305471589,0.0268994328024,0.0033963930306,0.0114118805828,Shepherd,4,4.36341117658,4.06820755649
50,Shepherd_test2,10,4.56843590736,0.0177766279843,0.0176287973982,0.0227289526203,0.0118634045384,0.0226180796807,0.00595018109247,0.0126395151157,Shepherd,4,4.10916113814,4.04204254219
56,Shepherd_test18,10,5.20053982735,0.0188112867721,0.0178106864118,0.0263824961644,0.0117070242145,0.0226469214862,0.00473617503836,0.0107064238543,Shepherd,4,4.11858254605,4.12466176526
59,Shepherd_test7,10,4.57216715813,0.0211355311355,0.0191575091575,0.0233333333333,0.00904761904762,0.0236996336996,0.0059706959707,0.010695970696,Shepherd,4,4.36341117658,4.08383906114
64,Shepherd_test17,10,4.85770511627,0.0225374203007,0.0165365338061,0.0221282689488,0.00872856217396,0.0262197824679,0.00337549865321,0.0113880459613,Shepherd,4,4.8114619883,4.10814071768
71,Shepherd_test12,10,5.14795899391,0.0206800556771,0.0133558692914,0.0211771724001,0.0102074633791,0.0235633326705,0.0049380261152,0.0100748989196,Shepherd,4,4.52810457516,4.0963084084
72,Shepherd_test5,10,5.02422404289,0.0220715330408,0.0128972211142,0.0266254487435,0.011235208084,0.025162877277,0.00541816247839,0.0131299029384,Shepherd,4,4.79044125177,4.0892836726
73,DorothyDay_test8,10,4.04945206642,0.0162469536962,0.00317202429306,0.014390158988,0.0128428300646,0.0172914007195,0.0050288190012,0.00998027155623,DorothyDay,4,4.36941176471,3.59304435707
75,DorothyDay_test13,10,2.38860797882,0.0217362752824,0.00262674021539,0.0130680325716,0.00925925925926,0.0212109272393,0.00472813238771,0.00925925925926,DorothyDay,4,4.75066607854,4.09767992101
76,DorothyDay_test3,10,2.37241101265,0.0155694812326,0.00310097551521,0.0234511273338,0.00930292654564,0.0193164933135,0.0116286581821,0.00917371923251,DorothyDay,4,5.75236258438,4.20298533935
88,DorothyDay_test23,10,2.72369790077,0.0213882839113,0.00256882783269,0.0123415424136,0.0123973864969,0.014519461663,0.00413246216563,0.0116714134137,DorothyDay,4,4.56099680733,4.1022845544
89,DorothyDay_test16,10,3.54193401337,0.0163813969571,0.00319847856155,0.0186721991701,0.0100276625173,0.0178077455048,0.00423582295989,0.00881742738589,DorothyDay,4,4.45236258438,4.00647061568
90,DorothyDay_test6,10,2.53933191299,0.022833006856,0.00459108716944,0.0114471106758,0.011569539667,0.00716209598433,0.00361165523996,0.00930460333007,DorothyDay,4,4.50515873016,4.06293421343
91,DorothyDay_test11,10,2.69418406487,0.0187963341311,0.00268519059016,0.015994396124,0.0102153989843,0.011266125737,0.00577899713969,0.0105072675267,DorothyDay,4,4.09286826033,4.05969452182
92,DorothyDay_test1,10,2.12863993645,0.0148196342081,0.00303621774019,0.0146027615123,0.00874719872768,0.0101207258006,0.00824116243765,0.00990385310489,DorothyDay,4,5.75236258438,4.5679247163
93,DorothyDay_test18,10,2.26194405556,0.0144458966774,0.00364586916145,0.01465226663,0.0127949370572,0.0129325170255,0.00481529889248,0.00839237806975,DorothyDay,4,4.36941176471,2.98212424903
104,DorothyDay_test21,10,2.40112304688,0.0230429702713,0.00389458652473,0.0149292483448,0.00701025574452,0.025834090614,0.00571206023627,0.0101259249643,DorothyDay,4,4.63812865497,4.08003644416
105,DorothyDay_test14,10,3.04467892647,0.0244973307389,0.00319313476027,0.0120241480816,0.0121239335429,0.0197575213291,0.00289377837649,0.0117746844285,DorothyDay,4,5.05272727273,4.05534266707
106,DorothyDay_test4,10,2.57272791862,0.0226329917033,0.00317227916057,0.0154343582235,0.0106149341142,0.0160444119082,0.00579551000488,0.010065885798,DorothyDay,4,4.17944444444,4.08047615121
116,DorothyDay_test12,10,3.41067695618,0.0156052107834,0.0022163922562,0.011036728786,0.016690790664,0.0124389361317,0.00569929437308,0.00891080151981,DorothyDay,4,1.80714285714,2.14512305822
117,DorothyDay_test2,10,2.05831694603,0.0206840511192,0.00465391150181,0.0112284848933,0.00989879589274,0.0249686045653,0.00398906700155,0.0124843022826,DorothyDay,4,4.57678878569,4.08792075334
126,DorothyDay_test9,10,3.32949399948,0.0174507178801,0.00203130049398,0.0174968838004,0.00937168182448,0.0203591708601,0.00618623332256,0.00840219749781,DorothyDay,4,4.7010467949,4.04300386563
127,DorothyDay_test10,10,2.04596996307,0.021120431396,0.00292091072499,0.0158777711204,0.0132564409826,0.0119083283403,0.00756440982624,0.0122079089275,DorothyDay,4,3.72647058824,4.06268778977
128,DorothyDay_test0,10,2.60428595543,0.0212182620098,0.00178805578734,0.0197282155203,0.0116223626177,0.0146620574562,0.00417213017046,0.0102515198474,DorothyDay,4,4.36691184,4.11714718318
131,DorothyDay_test22,10,3.21798706055,0.0223741454319,0.00291628818664,0.0126691208108,0.0121910407802,0.010374336664,0.00387244824784,0.00956160061194,DorothyDay,4,4.20571428571,4.06928387337
132,DorothyDay_test17,10,3.52179503441,0.0195888966971,0.00114195361911,0.0230586788475,0.0119465917077,0.00786191145467,0.00527055516514,0.0108924806746,DorothyDay,4,4.13563172637,4.14681178981
133,DorothyDay_test7,10,3.16048789024,0.0204170920228,0.00559039424432,0.0218268436148,0.00991687326819,0.0158475523796,0.00403480628069,0.0130766613193,DorothyDay,4,4.82810457516,4.08380651658
136,DorothyDay_test19,10,3.66068100929,0.0171646535283,0.00826446280992,0.0209366391185,0.0129688493325,0.0127145581691,0.00796778978597,0.0104683195592,DorothyDay,4,4.66941176471,3.80588769765
142,DorothyDay_test20,10,3.25013899803,0.0231754041678,0.00462573591253,0.0135034108962,0.011354079058,0.0108401084011,0.00827025511634,0.0106064853752,DorothyDay,4,4.77944444444,4.05696101798
143,DorothyDay_test15,10,2.73942494392,0.0240054096698,0.0020849768962,0.0144257860926,0.00907246703482,0.0188774935197,0.00400090161163,0.0101994815733,DorothyDay,4,4.48418926103,4.0891053292
144,DorothyDay_test5,10,3.27354097366,0.0209070590427,0.00409759731794,0.0118737195008,0.012199664742,0.0145278450363,0.0077761221829,0.00982492084187,DorothyDay,4,4.58746739556,4.12437804441
152,Unitarian_test6,10,5.74426007271,0.0158541877622,0.011398813829,0.0307536525387,0.0119195718212,0.00862143787068,0.00208303196875,0.011398813829,Unitarian,7,4.09512605042,3.69049130736
155,Unitarian_test3,10,5.37936592102,0.0204682848989,0.00886856722006,0.022033326173,0.0115076564274,0.0117224660141,0.00647497468316,0.0111087243379,Unitarian,7,4.25381886088,4.13559066704
158,Unitarian_test4,10,5.11755609512,0.0235859933459,0.0110024047172,0.0272754224726,0.0103106367559,0.00952004480021,0.0072470929275,0.00971769278914,Unitarian,7,4.97944444444,4.0666206717
162,Unitarian_test5,10,4.70659995079,0.0205539104686,0.00651454450444,0.025988503745,0.0110085350984,0.00707193868664,0.0049817105034,0.0125762062358,Unitarian,7,4.85381886088,4.12150246915
165,Unitarian_test7,10,6.13853001595,0.0143501435014,0.00822741560749,0.0406450731174,0.00951209512095,0.00981276479431,0.00341670083368,0.0124094574279,Unitarian,7,5.75236258438,4.30561733122
167,Unitarian_test0,10,6.35498809814,0.0208904996117,0.0105617395806,0.0228837690914,0.011079471913,0.00820605746829,0.00610924152213,0.0111053585296,Unitarian,7,4.66691184,4.11865729883
171,Unitarian_test2,10,6.01037812233,0.0157604631194,0.0104146469822,0.0287787718472,0.00883583081738,0.00839265435005,0.00883583081738,0.0113563969753,Unitarian,7,5.75236258438,4.31701453014
177,Unitarian_test8,10,5.63231277466,0.0202648011101,0.00757400555042,0.0328399629972,0.00823889916744,0.00991558741906,0.0043362627197,0.00988667900093,Unitarian,7,4.41508188262,4.05305503104
178,Unitarian_test1,10,4.89275479317,0.023835790459,0.0102296660315,0.0268445157624,0.00788954635108,0.00959449068967,0.00534884498379,0.00966135125196,Unitarian,7,4.33418926103,4.10830541958
180,JohnPiper_test8,10,3.98462605476,0.0183482602837,0.017912340493,0.00994689704367,0.0080050725212,0.019656019656,0.00083221050963,0.0121264959975,JohnPiper,4,4.50258188262,4.11180579222
181,JohnPiper_test15,10,4.48537302017,0.0189581733119,0.0137560226241,0.00984568116752,0.00914740590741,0.0208086027512,0.000593533971091,0.0119055931848,JohnPiper,4,4.11508188262,4.03209420991
184,JohnPiper_test4,10,4.29980802536,0.0227925473157,0.0171220266588,0.00802710067015,0.00666470284999,0.0150968407099,0.000220929376243,0.0110464688121,JohnPiper,4,4.23812865497,4.05606503291
191,JohnPiper_test13,10,3.81387901306,0.0176668187285,0.0172106332684,0.0132293783436,0.0093725376353,0.0205698171111,0.000331771243727,0.0104507941774,JohnPiper,4,4.11508188262,4.03706433617
194,JohnPiper_test2,10,4.2045249939,0.0222391180384,0.0180574035354,0.00866755369702,0.00608249382247,0.0190458087816,0.00266109104733,0.011100551226,JohnPiper,4,4.81651575174,4.00717426908
199,JohnPiper_test11,10,3.89867305756,0.0194760216762,0.0171535672086,0.00937130750112,0.00745630118567,0.0244876339486,0.000814896304445,0.0119789756753,JohnPiper,4,4.80258188262,4.08113796497
201,JohnPiper_test7,10,4.02198600769,0.0151956783646,0.0175274960165,0.015662041895,0.00711204383817,0.0192763592554,0.000505227157903,0.0122809062998,JohnPiper,4,6.95236258438,5.28616020128
204,JohnPiper_test0,10,4.22227478027,0.0234705514476,0.0178052459258,0.0134275098407,0.00566530552183,0.0258617518302,0.00121399404039,0.0130596328588,JohnPiper,4,4.63812865497,4.01368942085
206,JohnPiper_test9,10,4.48940205574,0.0159750143596,0.0164417001723,0.014826249282,0.00879523262493,0.0242317633544,0.00129236071223,0.0113799540494,JohnPiper,4,5.75236258438,4.2896693708
208,JohnPiper_test16,10,4.15384197235,0.0140633789612,0.0214888430527,0.0126007875492,0.00791299456216,0.0211888243015,0.00236264766548,0.0102756422276,JohnPiper,4,4.45236258438,5.30961948419
210,JohnPiper_test5,10,3.83825612068,0.0215209769073,0.014750332487,0.00757667351791,0.00693185023979,0.0206343448999,0.000765727642768,0.0125740539233,JohnPiper,4,4.63399941188,4.05024176599
214,JohnPiper_test14,10,4.28990316391,0.0147930082797,0.0174057037718,0.0115547378105,0.00864765409384,0.0190616375345,0.000772769089236,0.0122171113155,JohnPiper,4,5.75236258438,4.62355188986
218,JohnPiper_test3,10,4.10106301308,0.0190986065231,0.0176557694498,0.0105554922732,0.00899874700991,0.0264646694764,0.000189846983331,0.0112769108099,JohnPiper,4,4.11508188262,4.03328492971
225,JohnPiper_test12,10,4.25829386711,0.0225907406741,0.0180582035325,0.0137055289759,0.00665491564445,0.0171948631246,0.000287780135976,0.0103600848951,JohnPiper,4,4.23812865497,4.05110160948
228,JohnPiper_test1,10,3.56546092033,0.0168516604503,0.0166719094055,0.0157731541815,0.015009212241,0.0213454365704,0.000224688806004,0.0112793780614,JohnPiper,4,2.2,3.04726111516
230,JohnPiper_test17,10,4.58517694473,0.0168432019448,0.0171557562077,0.0187532557736,0.00823059558951,0.0221913526654,0.000659836777218,0.0111130404584,JohnPiper,4,5.60236258438,4.28092165963
232,JohnPiper_test10,10,4.23348212242,0.019507869652,0.0151481563585,0.0112687504618,0.00720461095101,0.0245326239563,0.000997561516294,0.0091997339836,JohnPiper,4,5.20258188262,4.09466363722
235,JohnPiper_test6,10,4.15787315369,0.0193401167141,0.0170207990423,0.0123447553494,0.00830465359868,0.0220335178812,0.000897800389047,0.0123447553494,JohnPiper,4,4.11508188262,4.04563864743
237,WBC_test9,10,5.36298584938,0.0104753494321,0.00645573860349,0.0148908310241,0.0131550899845,0.0229909558756,0.0033192240933,0.0110843813758,WBC,1,3.3,1.94474605454
241,WBC_test11,10,4.67446303368,0.0111164154675,0.00954784150583,0.0142535633908,0.0167087226352,0.0221305326332,0.000681988678988,0.00804746641206,WBC,1,1.0,0.865651685491
242,WBC_test3,10,5.29654097557,0.0162995334554,0.00758873206165,0.0169491525424,0.0121655938109,0.0272840016536,0.000885844209532,0.0107187149353,WBC,1,4.09512605042,3.75196858168
245,WBC_test6,10,5.78507089615,0.0184335617953,0.00912005306213,0.0122429803228,0.0161120937431,0.0189033827106,0.00229383152775,0.00992151227062,WBC,1,2.6,3.09918807949
247,WBC_test1,10,4.38147997856,0.00781511666853,0.00807562055748,0.0134345577016,0.0148487216702,0.0242268616724,0.00156302333371,0.00919206579584,WBC,1,1.0,1.7373483577
250,WBC_test8,10,5.19239091873,0.0106435037925,0.0105211646685,0.0121115732811,0.0158735013457,0.0237032052851,0.00103988255444,0.00929777342794,WBC,1,1.0,0.797041962169
254,WBC_test12,10,4.69912099838,0.0163840281062,0.00574285521249,0.0139517600162,0.0136139450037,0.0281062090399,0.00222957908249,0.00979663536248,WBC,1,2.6,3.40925670498
255,WBC_test4,10,5.50440406799,0.0166348434878,0.00691430885842,0.0145518717815,0.0157669386102,0.0252271017763,0.000549673089163,0.00885262975178,WBC,1,3.07142857143,2.70349553006
258,WBC_test10,10,4.58761286736,0.0137740081312,0.0100238328894,0.0121617832609,0.0179097154073,0.0206434880135,0.00140193466984,0.00862189821954,WBC,1,2.00714285714,1.64984141087
259,WBC_test2,10,4.88382196426,0.00856265115367,0.0097065167658,0.0125171579842,0.0217334466305,0.0184979410419,0.00199359435257,0.00781096803713,WBC,1,1.0,1.0629945436
265,WBC_test0,10,4.90092086792,0.00849019349743,0.00737133078847,0.0108595498223,0.0174410951691,0.0247137027774,0.00108595498223,0.00964196393313,WBC,1,1.0,0.971599224781
270,WBC_test7,10,4.85467386246,0.00770058510996,0.00763333109153,0.0107606429484,0.020915999731,0.0248839868182,0.00295917681081,0.00978545968122,WBC,1,1.0,1.02832411387
278,WBC_test5,10,5.01287698746,0.00942236788202,0.00734251410204,0.0112816311096,0.0200737402704,0.0219014905619,0.00144959505877,0.00932782907383,WBC,1,1.0,1.11033802174
279,PastorAnderson_test5,10,19.9960618019,0.0168046781271,0.0328207193375,0.0240282566929,0.0156133329977,0.0131886939669,0.00314615791196,0.0185916958211,PastorAnderson,2,2.37142857143,2.81024534102
285,PastorAnderson_test1,10,19.2996609211,0.015894345824,0.0242224010134,0.0223051508979,0.0174692298475,0.0141568379068,0.00115548556071,0.0156889261688,PastorAnderson,2,3.00714285714,2.18821107276
288,PastorAnderson_test4,10,16.8559370041,0.0151797780612,0.0256961760283,0.0206996973561,0.0201096370177,0.0156746673773,0.000942193121039,0.0185964177627,PastorAnderson,2,2.00714285714,2.47441006035
289,PastorAnderson_test3,10,19.3839030266,0.0133553383268,0.0243239812111,0.0233337565063,0.0168253565232,0.0183995599001,0.000998688163853,0.0158435952774,PastorAnderson,2,2.0,1.40729600877
293,PastorAnderson_test6,10,15.7292010784,0.0165039890904,0.0227748606771,0.0174274393583,0.0209064845537,0.0137765894619,0.000880499092656,0.0188877793169,PastorAnderson,2,2.9,2.91068653501
297,PastorAnderson_test0,10,19.3757789135,0.0139158110362,0.0313782916734,0.025580037075,0.016920745901,0.014745342351,0.00248012933917,0.0180042153734,PastorAnderson,2,2.00714285714,1.58449234991
300,PastorAnderson_test2,10,18.155477047,0.0161814347901,0.0284170610967,0.0206792944605,0.0164619853933,0.0167877860937,0.00136655293809,0.0163262351014,PastorAnderson,2,2.70714285714,2.36975694365
307,NaumanKhan_test2,10,8.23062086105,0.0140390284992,0.0397505064078,0.0167064439141,0.0217404384188,0.0144601993542,0.000742062934959,0.0172680050541,NaumanKhan,3,2.1,2.40298817414
309,NaumanKhan_test0,10,7.30228090286,0.0147641498993,0.034641521128,0.0198109657569,0.0154724749319,0.0107798215906,0.00157159616619,0.0183943156916,NaumanKhan,3,1.97142857143,2.09037105362
310,NaumanKhan_test1,10,7.13341617584,0.0158320309846,0.0384136259654,0.0197051029422,0.0195012570497,0.0174854476682,0.00178931394532,0.0169645081652,NaumanKhan,3,2.80714285714,2.48488568739
313,Rabbinic_test5,10,3.05232405663,0.0271800101989,0.0103008669046,0.0152473227945,0.00535441101479,0.0113717491076,0.000917899031107,0.0146863844977,Rabbinic,6,4.63812865497,4.4756564209
317,Rabbinic_test2,10,3.48745703697,0.028651609107,0.0100031684244,0.0155705427058,0.007875797764,0.00778527135292,0.00248947630471,0.0120852758792,Rabbinic,6,5.33166666667,4.31661126439
320,Rabbinic_test0,10,3.27253913879,0.0348958828563,0.0084149472283,0.013882285823,0.00698868498621,0.00946087287249,0.00242464581154,0.0145478748693,Rabbinic,6,5.30833333333,5.34221414367
321,Rabbinic_test3,10,2.896037817,0.0267524185267,0.00951197103172,0.0139436848079,0.00762038588337,0.00972815219154,0.00335080797708,0.0122682808193,Rabbinic,6,4.2614619883,4.15397080599
322,Rabbinic_test4,10,3.30368494987,0.025263846082,0.00789203324928,0.0168114317736,0.00686466797422,0.0124684785654,0.00252171476604,0.0143831138508,Rabbinic,6,4.63812865497,4.13454475279
325,Rabbinic_test1,10,3.34615802765,0.0229589451043,0.00584494529131,0.0158047320677,0.00762180865987,0.0102403441504,0.00102871037127,0.0135135135135,Rabbinic,6,4.2614619883,4.10109192801
328,MehrBaba_test1,10,2.37100601196,0.00926225791826,0.0182006606646,0.0117883282596,0.00744866895524,0.0277867737548,0.00213744413498,0.0154155061856,MehrBaba,8,8.0,7.69628967101
331,MehrBaba_test3,10,2.88700795174,0.00507166482911,0.00154355016538,0.00545755237045,0.00970231532525,0.0232635060639,0.00363836824697,0.00915104740904,MehrBaba,8,7.6,8.31650189299
334,MehrBaba_test8,10,2.2703230381,0.0147201105736,0.00939875604699,0.016793365584,0.0122322045612,0.0232204561161,0.00518313752592,0.0102971665515,MehrBaba,8,4.09512605042,3.29122243546
336,MehrBaba_test4,10,2.78403091431,0.00789579851305,0.0139473229209,0.0115843467235,0.00829923347358,0.0303728891707,0.00927900409198,0.0125641173419,MehrBaba,8,8.0,7.75456137314
340,MehrBaba_test6,10,3.47012591362,0.00488138686131,0.00269160583942,0.012454379562,0.0106751824818,0.028147810219,0.00419708029197,0.0111313868613,MehrBaba,8,7.6,7.85869462351
343,MehrBaba_test0,10,2.27910709381,0.00807349665924,0.00932628062361,0.0112054565702,0.00814309576837,0.0225501113586,0.00278396436526,0.0160773942094,MehrBaba,8,8.0,7.7623970424
345,MehrBaba_test5,10,1.65644216537,0.0060246724682,0.00038251888687,0.00392081859042,0.00831978578942,0.0326097351057,0.000669408052023,0.0148226068662,MehrBaba,8,8.0,8.35785653978
347,MehrBaba_test2,10,2.0853638649,0.0143310868386,0.00488031605856,0.00650708807809,0.00573243473546,0.0156479975211,0.00921837477729,0.0109226121311,MehrBaba,8,6.55236258438,6.54001738219
351,MehrBaba_test7,10,2.91251897812,0.00613794217412,0.00306897108706,0.00457653583158,0.00985301243741,0.0273515317935,0.00366122866527,0.0110375275938,MehrBaba,8,7.6,7.71633896942
