,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred
94,Unitarian_test4,5,33.7136192322,"say, know, love, prefer, god, mosh, circl, silenc, realli, tell, get, rain, heard, dont, vision, too, let, ask, imagin, breath",0.0294329777147,0.0211502808013,1.0,0.0,0.220974160186,0.60480680545,0.0142601466428,0.00952600889094,0.0289821603833,0.0119508111541,0.005831072109,0.00652387275561,0.00941054211651,0.711773592548,0.680477508027,Unitarian,7,6.58,7,7.1119776656,7
99,Unitarian_test8,5,39.1830840111,"fear, get, stigma, too, know, tell, silenc, stigmat, someth, breath, love, someon, let, dont, talk, think, thank, spiritu, fox, say",0.0250416272192,0.029741714031,0.4,0.6,0.271889371055,0.654662573776,0.0181593270658,0.00885700148441,0.037308263236,0.00935180603662,0.00569025235032,0.00643245917862,0.011677387432,0.690354793147,0.608445521894,Unitarian,7,6.92,7,7.03853230602,7
100,Unitarian_test11,5,31.7835538387,"want, bread, love, thank, mayb, let, know, too, say, josselin, anger, get, break, goddess, fear, look, dont, everyth, bull, thing",0.0333199660427,0.0216863500505,0.8,0.2,0.290659942352,0.679482678436,0.0220971315648,0.00922210910833,0.0275465596742,0.0116773459489,0.00670698844242,0.00934187675909,0.0102401341398,0.674740881654,0.706464487491,Unitarian,7,6.95,7,6.9006386633,7
101,Unitarian_test1,5,36.0296590328,"love, dont, unitarian, know, let, gift, thank, eat, joy, say, water, bonni, whi, rememb, congreg, flow, ceremoni, too, ask, bread",0.0320393634897,0.0215361332246,1.0,0.0,0.293720425492,0.627788471046,0.0228612748915,0.0090110134609,0.016520191345,0.0139615085104,0.00750917788408,0.00378240071198,0.0122371787741,0.712493168989,0.64202798109,Unitarian,7,4.71333333333,7,4.9193149319,7
105,Shepherd_test42,5,23.4884688854,"don, want, get, hope, love, scriptur, sin, ask, christ, thing, ill, know, better, fight, will, put, god, spirit, stick, snake",0.0279748521409,0.0239322173785,0.6,0.4,0.250438828636,0.562885605292,0.0203533338761,0.0152242937393,0.0223072539282,0.00797850687943,0.0217373605797,0.00423349344623,0.0105023202801,0.681854883162,0.488003355647,Shepherd,4,4.0,4,4.00574063447,4
106,Shepherd_test15,5,27.6640219688,"don, sin, christ, ask, want, know, wrong, whi, god, think, get, will, heaven, save, didn, desir, better, said, knew, lord",0.0325976259827,0.0271296043857,0.6,0.4,0.298305261046,0.583342872012,0.0182877269033,0.0151720400975,0.0216743429965,0.0126659441886,0.0235031156868,0.00636683825522,0.0102275806015,0.647060583294,0.629200520924,Shepherd,4,3.89333333333,4,3.83788100955,4
107,Shepherd_test39,5,21.4042499065,"wisdom, sin, want, get, dad, christ, spirit, heaven, don, imit, love, god, let, jesus, said, say, ill, know, knew, obey",0.0383448648165,0.0261372336437,0.8,0.2,0.352039898402,0.673120895977,0.0199633859297,0.0162148025455,0.0195275041409,0.00967657571267,0.0254554964694,0.00488187603522,0.00950222299712,0.612628337785,0.58354471632,Shepherd,4,4.02,4,3.87052251939,4
113,Shepherd_test30,5,23.9856410027,"sin, don, ill, get, said, want, pay, ask, tempt, know, job, temptat, bad, evil, god, someth, happen, imit, didn, dont",0.0391393916299,0.0288854707141,0.6,0.4,0.287855336198,0.603568487849,0.0171924169161,0.0201857395042,0.0256351216517,0.00813569729066,0.0278609256274,0.00782868984573,0.0151968685241,0.695869759921,0.531440181701,Shepherd,4,4.24,4,4.50210359178,4
115,Shepherd_test37,5,24.5341980457,"want, encourag, worship, jesus, god, barnaba, know, baptiz, let, someon, whi, get, don, sin, christ, ill, should, love, thank, think",0.0273220838118,0.0168869378789,1.0,0.0,0.290042345554,0.584998964651,0.0195459329424,0.0205984062547,0.0169147496617,0.00841978649827,0.0307472560517,0.00390918658848,0.0109757931138,0.610165482871,0.489798952615,Shepherd,4,4.02,4,4.21187925995,4
116,Shepherd_test22,5,25.7814130783,"love, trust, god, get, want, said, ill, will, anger, don, whi, christ, duti, know, lord, job, ask, evil, thing, preacher",0.0480653762368,0.0228752216274,0.8,0.2,0.359584731819,0.689332020334,0.0193004510833,0.0262515713969,0.022258374621,0.00621163942912,0.0278784293426,0.00421504104119,0.0141980329808,0.619563565528,0.606288921282,Shepherd,4,4.49333333333,4,4.47526391035,4
117,Shepherd_test40,5,26.0999279022,"don, want, faith, walk, car, get, love, ill, god, thing, mistak, said, say, grace, think, ask, christma, will, someth, christ",0.0362421515341,0.0236239300384,1.0,0.0,0.260583142918,0.555446598341,0.0199137311287,0.0184040258807,0.0218547807333,0.0109273903666,0.0241552839684,0.00546369518332,0.0132278936017,0.683978985,0.627864362044,Shepherd,4,4.01,4,3.72319017996,4
118,Shepherd_test0,5,24.3188450336,"christ, forgiv, sin, preacher, say, hour, ask, ill, grace, thing, god, know, said, preach, get, perfect, whi, fear, fals, got",0.0340740083045,0.025278209063,0.8,0.2,0.277701999684,0.633292405814,0.0189525798716,0.0142337742709,0.0235940280034,0.0129186973002,0.0317939197029,0.00162450684614,0.00966968360795,0.666964842342,0.539905411015,Shepherd,4,3.90666666667,4,3.8722213208,4
122,Shepherd_test10,5,25.6288750172,"get, ask, want, joy, know, christ, perfect, ill, preacher, lord, don, said, preach, thing, wisdom, spirit, pleasant, god, better, will",0.0379696129273,0.0212482190736,0.8,0.2,0.318012432407,0.670028722449,0.0215136381099,0.0209757971571,0.0276603918556,0.00829811755667,0.0218209757972,0.00630042258932,0.0122166730695,0.569004679313,0.598118027397,Shepherd,4,4.01,4,3.70868861733,4
125,Shepherd_test23,5,32.5354530811,"don, love, evil, want, get, ill, happen, delight, say, happi, thing, let, whi, sin, lord, ask, said, didn, know, wake",0.0343653834952,0.0231688273385,0.8,0.2,0.209536100317,0.546212549956,0.0254600033354,0.0155650675413,0.0296848073823,0.00933904052477,0.0181777753071,0.00283506587359,0.0131191283562,0.646582938994,0.629167039947,Shepherd,4,4.01,4,4.39412700232,4
130,Shepherd_test21,5,25.2335541248,"listen, pray, don, rememb, get, love, ill, want, prayer, say, said, god, vbs, learn, anger, know, sunday, preacher, christ, talk",0.0331858957879,0.0226010691485,0.8,0.2,0.259680258371,0.580286083447,0.0228786562409,0.0157833767738,0.0265710975963,0.00789168838691,0.0226614538083,0.00362004054445,0.011077324066,0.643427247253,0.629293715955,Shepherd,4,4.0,4,4.02450754348,4
132,Shepherd_test32,5,27.1831419468,"bless, want, evil, get, god, thing, pray, said, mistak, let, ill, good, cooki, ask, christ, car, frog, rememb, think, know",0.038092065244,0.0246680747437,0.8,0.2,0.333480045033,0.634214475788,0.0266069368085,0.0139822167922,0.0210412000271,0.00868797936605,0.0246385664834,0.0023756193579,0.0129640942103,0.659882561701,0.570470921874,Shepherd,4,4.0,4,3.79173333382,4
133,Shepherd_test27,5,24.852009058,"thank, love, ask, don, want, better, sin, pleas, noth, god, get, said, thing, prais, bless, christ, ill, didn, weak, know",0.0403306134386,0.0248948002965,0.6,0.4,0.251215100602,0.584519371005,0.0216808225302,0.0144538816868,0.0296528088213,0.00648189539562,0.0292802860975,0.00648189539562,0.0134108180599,0.633709620755,0.597390758088,Shepherd,4,4.0,4,4.1124434029,4
135,Shepherd_test34,5,26.4110341072,"thank, christ, don, merci, trust, get, ask, blood, thing, proverb, want, cross, ill, didn, everyth, god, said, jesus, know, happi",0.0334978610579,0.025403478004,0.8,0.2,0.233102381811,0.565656577458,0.0180464854996,0.0172740678323,0.0206446176533,0.00688153921775,0.0257004423847,0.00765395688505,0.0124289024647,0.650161308905,0.590471077703,Shepherd,4,4.0,4,4.01291199286,4
136,Shepherd_test20,5,32.8320910931,"fear, get, superstit, ill, know, thing, ask, pay, don, afraid, god, sure, christ, want, luck, bless, let, said, say, someth",0.0326350412521,0.023818700098,0.6,0.4,0.232238352606,0.595796483558,0.0190837595556,0.0241984271022,0.0175988560744,0.00841445306055,0.0202936809107,0.00368476049057,0.0114942528736,0.650690602026,0.613183050647,Shepherd,4,3.99333333333,4,4.34451247916,4
137,Shepherd_test6,5,26.1860659122,"get, wisdom, talk, don, christ, want, fear, say, warn, ill, let, pray, god, thing, whi, someth, tell, heaven, commit, said",0.0333499340832,0.0224599797917,0.8,0.2,0.290402746263,0.634792718272,0.024866405415,0.0148913430709,0.0256501603135,0.0118988243677,0.0210901318133,0.00356252226576,0.0126825792661,0.669983279001,0.540867480803,Shepherd,4,4.04,4,4.20261708403,4
141,Shepherd_test16,5,27.2361660004,"don, christ, get, let, sin, want, jesus, ask, said, judg, ill, got, discern, say, prayer, bad, lord, whi, someon, pray",0.0233653920726,0.0316282206349,0.2,0.8,0.213280840048,0.543982476657,0.0203763973397,0.020730154238,0.0195981321636,0.00955143625301,0.0287250601387,0.00445733691807,0.011178717985,0.70058454538,0.575050333192,Shepherd,4,3.74666666667,4,3.82364813149,4
144,Shepherd_test19,5,21.1202099323,"preacher, god, pray, ask, ill, want, jesus, talk, sin, said, get, thing, spirit, let, job, got, car, tell, think, know",0.0311627045092,0.0223013613322,0.8,0.2,0.259402769623,0.601471845396,0.018766019773,0.0175759794947,0.0296594653973,0.00686561699011,0.0289271329183,0.00823874038814,0.011076528744,0.626863562236,0.637046272888,Shepherd,4,4.0,4,3.67374714124,4
148,Shepherd_test25,5,27.0582928658,"don, ask, christ, get, someon, want, encourag, know, ill, whi, didn, better, happi, thing, said, good, preach, look, god, jesus",0.0363117983266,0.0137191183105,1.0,0.0,0.259730379944,0.580087154903,0.0180671673516,0.0165792829814,0.0215388975485,0.0102026356809,0.0207595295451,0.00836049312739,0.0136743658779,0.686548464956,0.610358947719,Shepherd,4,4.01333333333,4,3.98640691784,4
152,Shepherd_test29,5,27.1026029587,"rememb, widow, christ, ask, want, get, ill, save, jesus, troubl, dont, said, better, god, evil, heaven, prayer, someon, car, don",0.0301771583708,0.0203190216565,1.0,0.0,0.340993353225,0.696076687669,0.0177204423022,0.0150269350723,0.0236745109158,0.0112702013042,0.0177204423022,0.00517436915225,0.0100652112277,0.657274312357,0.580680514683,Shepherd,4,4.0,4,5.29196884344,4
154,Shepherd_test4,5,26.5969519615,"god, christ, know, bless, ask, said, don, jesus, ill, get, chosen, say, everyth, heaven, want, love, evil, whi, tell, answer",0.0285435943381,0.0240415900894,0.8,0.2,0.254952805456,0.573091950885,0.0204770952079,0.020758567307,0.021673351629,0.0090071071705,0.0254028569418,0.00408134543663,0.0111181479136,0.646159778893,0.629933917229,Shepherd,4,4.0,4,3.86221309838,4
156,Shepherd_test9,5,23.8511800766,"bless, don, god, get, christ, want, know, promis, evil, adulteri, say, judg, ill, wrong, ask, sin, thing, think, will, preacher",0.0332367094442,0.0263342133076,0.6,0.4,0.252223933558,0.570294001414,0.0229780111086,0.0147607091227,0.0155976565472,0.0130107281443,0.0246519059575,0.00152172258997,0.0106520581298,0.677584072865,0.592437097667,Shepherd,4,3.86333333333,4,3.73392824458,4
164,Shepherd_test14,5,27.93354702,"rememb, merci, don, god, heaven, listen, get, said, ask, love, need, christ, ill, know, say, want, look, let, prayer, didn",0.0312843219012,0.0214892143727,0.8,0.2,0.272336113763,0.596209049128,0.0262157294377,0.0143419384964,0.0247481822427,0.0108064838903,0.0248148889334,0.00840504302582,0.00900540324195,0.648598391561,0.720224777214,Shepherd,4,3.98,4,4.32433253773,4
169,Shepherd_test43,5,35.9418649673,"don, get, knock, ask, door, know, god, want, love, christ, said, obvious, jesus, ill, let, didn, talk, dad, answer, thing",0.0302902656804,0.0196647659213,0.8,0.2,0.216093258387,0.541291089088,0.0169090107953,0.0153117426746,0.0333773959022,0.00870235734743,0.0306234853492,0.003690240141,0.0102445472571,0.696055455881,0.685982425696,Shepherd,4,4.18,4,4.0206022922,4
176,Shepherd_test36,5,24.6535789967,"sin, ask, get, know, christ, god, spirit, walk, messag, ill, dad, whi, truth, destini, said, say, scriptur, got, someth, thing",0.0266604538984,0.0245272243308,0.6,0.4,0.431990363591,0.721758432278,0.0291685806155,0.0218190169959,0.0287857908437,0.00558873066912,0.0249578931251,0.00352166590109,0.0126320624713,0.651337752536,0.632258844796,Shepherd,4,4.19333333333,4,4.1406915121,4
178,Shepherd_test3,5,27.3941659927,"wisdom, get, happen, prais, disappoint, evil, bad, say, god, fear, car, thing, lord, ill, let, boat, ask, don, said, christ",0.033230661476,0.0328178610259,0.6,0.4,0.278830620441,0.597287308837,0.0209898209898,0.0127764127764,0.0201474201474,0.00905580905581,0.0237276237276,0.00554580554581,0.0114426114426,0.658191904473,0.613270678832,Shepherd,4,3.92,4,4.02441052148,4
180,Shepherd_test13,5,24.3147008419,"christ, know, christma, save, preach, sin, don, grace, get, jesus, ask, spirit, etern, anyth, asham, preacher, god, ill, tell, think",0.0288869610653,0.023365844358,0.6,0.4,0.302491388867,0.631657314353,0.0238020670216,0.0185562167241,0.0212182900094,0.0102568117758,0.0236454744754,0.00266207328531,0.0115878484184,0.663738360013,0.646466652903,Shepherd,4,4.0,4,3.9332072938,4
191,Shepherd_test31,5,30.6668941975,"christ, evil, happen, jesus, don, want, gospel, get, ill, said, say, ask, know, love, thing, whi, god, hell, preach, let",0.0261391437004,0.0262089793587,0.6,0.4,0.265666172911,0.588741054016,0.0215985433541,0.0140013813022,0.0267470333396,0.0106736987505,0.0219752621335,0.0052112764488,0.0156338293464,0.644145971753,0.62674177227,Shepherd,4,5.29666666667,4,4.03646787798,4
192,Shepherd_test28,5,27.2638192177,"don, get, pray, know, trust, want, christ, car, ill, desir, lord, bless, preach, ask, innoc, god, should, wrong, said, thing",0.031218752418,0.0221577304527,0.6,0.4,0.267070732026,0.618046801192,0.0227144469526,0.0170711060948,0.0291337471783,0.00846501128668,0.0211625282167,0.00380925507901,0.0114983069977,0.669224645379,0.637746504545,Shepherd,4,4.0,4,4.45218667643,4
194,Shepherd_test1,5,30.194122076,"don, judg, love, get, want, said, god, voic, ill, ask, spirit, christ, let, laugh, need, better, bless, listen, will, trust",0.0378131085325,0.0205609793982,0.8,0.2,0.27772563082,0.622436860649,0.0247441378417,0.0180075139267,0.0247441378417,0.00893898173339,0.0281124497992,0.00867988081358,0.0100401606426,0.703912878816,0.631679594312,Shepherd,4,4.0,4,3.89217960801,4
198,Shepherd_test38,5,25.2595419884,"don, get, heaven, know, love, ask, christ, said, want, thank, listen, say, thing, lust, choos, tell, let, didn, ill, will",0.0366459663596,0.0219044433898,0.8,0.2,0.281182578875,0.613453674474,0.0251660516605,0.0159409594096,0.0242804428044,0.00937269372694,0.0177859778598,0.00966789667897,0.00959409594096,0.652307064532,0.533697102103,Shepherd,4,3.99,4,4.15661453698,4
200,Shepherd_test11,5,24.6821460724,"pray, prayer, bad, jesus, evil, get, ask, christ, love, god, good, let, tell, happen, said, sin, want, don, ill, say",0.0340279199592,0.0288154862066,0.8,0.2,0.318086743969,0.622924860814,0.0179907778366,0.0195026079069,0.0154962582206,0.0111119510167,0.0242648726283,0.00430871570036,0.0136820621362,0.677506631941,0.632213190603,Shepherd,4,4.02666666667,4,3.97035354047,4
206,Shepherd_test18,5,25.2454841137,"don, worship, get, ask, jesus, want, christ, whi, ill, said, sin, talk, thank, church, know, must, need, let, think, will",0.0245594535251,0.0204299906816,0.8,0.2,0.275536684404,0.560527230753,0.0257766520152,0.0169857706921,0.026000148998,0.0122178350592,0.0256276540267,0.00350145273039,0.0115473441109,0.624136641967,0.660749233083,Shepherd,4,4.03666666667,4,3.9375022586,4
211,Shepherd_test33,5,22.5584549904,"get, don, heaven, ill, ask, said, preacher, jesus, want, know, christ, someon, tri, whi, love, pay, told, pleas, truth, let",0.0338393229303,0.0230120335696,1.0,0.0,0.243166583255,0.582369495186,0.0190677966102,0.015482398957,0.0248533246415,0.00937092568449,0.0264015645372,0.00497066492829,0.0134452411995,0.677942493585,0.604977116714,Shepherd,4,4.0,4,3.86801616993,4
