,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,toBeFrac,pronounFrac,avgSD,avgEVC
0,Shepherd_train32,10,15.3441040516,"we, you, my, s, your, me, pray, worship, god, our, prayer, don, merci, christ, lord, get, said, ill, t, evil, let, ask, i, want, listen, bless, car, got, thing, say",0.0323512857197,0.0212511361767,0.9,0.1,0.0689892945176,0.590822624981,0.641678263454,0.659974223569
1,DorothyDay_test8,10,10.2675521374,"we, my, me, our, worker, get, am, too, go, fr, i, visit, you, labor, room, cathol, farm, poor, hard, hospit, say, poverti, felt, priest, us, meet, morn, talk, hour, your",0.0259897982066,0.0259549289828,0.7,0.3,0.174915680127,0.679868321077,0.707043690662,0.69958637907
2,Shepherd_train27,10,15.4442341328,"you, we, s, me, your, my, christ, sin, don, jesus, get, ask, god, know, our, t, want, pray, lord, ill, bless, do, preacher, whi, evil, said, preach, prayer, say, will",0.0291931929521,0.0269528121002,0.6,0.4,0.0560924861554,0.597918342652,0.708539037683,0.606645756123
3,Unitarian_train13,10,21.4785709381,"my, you, we, me, am, want, our, your, i, hope, cloth, feel, say, tell, know, get, love, let, whi, wonder, ask, realli, thing, too, unitarian, sing, dont, silenc, ecstasi, she",0.0309076852,0.021293178503,0.9,0.1,0.0877059766466,0.612797285141,0.705608392296,0.64443195267
4,Unitarian_test6,10,19.0391860008,"my, me, you, we, our, i, am, your, say, nt, love, moment, n, think, ask, step, get, let, thing, unitarian, want, e, s, feel, know, yes, grief, universalist, emerson, happen",0.0263712562646,0.0239375301174,0.6,0.4,0.134057507538,0.701132767057,0.662341703344,0.614273271105
5,JohnPiper_train57,9,14.7637639046,"sin, we, you, vers, hope, god, s, your, walk, say, christ, jesus, our, nt, let, desir, thing, truth, prayer, templ, cleans, delight, blood, me, will, glori, husband, fellowship, whi, dark",0.0289889737628,0.024758648579,0.666666666667,0.333333333333,0.133540568436,0.681610522243,0.721990086898,0.705175398076
6,WBC_train34,10,18.0613021851,"shall, unto, christ, my, you, we, ye, god, me, hath, sin, thou, s, heaven, grace, your, lord, thi, say, thee, puritan, sermon, our, thing, jeroboam, know, sodomit, wit, spirit, punish",0.027544658419,0.0304288185685,0.4,0.6,0.208605578112,0.635257734853,0.76464813199,0.739214992011
7,DorothyDay_train68,10,11.2584600449,"we, my, me, worker, get, you, am, our, i, your, too, room, go, pray, ask, say, girl, summari, feel, tri, talk, told, happi, havana, cloth, pick, babi, cuba, cathol, maurin",0.0255422769718,0.0225168801188,0.5,0.5,0.17515145102,0.731903101403,0.740796861236,0.805510819495
8,Shepherd_train44,10,15.5688359737,"we, you, your, s, me, my, don, get, christ, want, t, thing, our, ask, say, re, said, know, i, god, ill, ve, didn, better, think, do, preacher, go, bless, talk",0.0378851384693,0.021821634874,0.9,0.1,0.0498479206864,0.592602068466,0.643312265175,0.572676260916
9,Shepherd_test15,10,15.2221188545,"we, you, s, your, my, don, christ, get, our, me, want, ask, t, ill, know, love, god, jesus, said, happi, i, heaven, sin, she, go, tell, car, pray, thing, better",0.0342920223357,0.0212890137244,0.9,0.1,0.0580731566161,0.577453567864,0.637111100196,0.638067404353
10,DorothyDay_test13,10,11.828289032,"we, my, me, worker, get, our, retreat, talk, fr, farm, too, go, dollar, silenc, stanley, car, you, say, cloth, joe, labor, love, desir, thing, am, done, hear, ask, i, must",0.0256605056467,0.0229644378764,0.7,0.3,0.144722189112,0.711250593357,0.743926106719,0.714556418926
11,PastorAnderson_test5,10,55.701100111,"you, s, re, nt, we, say, your, get, go, me, bibl, want, vers, know, my, husband, let, unto, save, talk, whi, thing, shall, ll, ve, realli, preach, look, chapter, christ",0.028559486266,0.0154622090166,0.9,0.1,0.0853348835039,0.717389341795,0.706688979985,0.847538497203
12,DorothyDay_test3,10,13.1656429768,"we, our, my, worker, me, room, say, want, am, get, love, peter, tri, babi, night, bed, talk, too, hospit, i, us, you, julia, told, farm, jim, seem, prayer, ask, go",0.0235863723272,0.0221427766865,0.7,0.3,0.167210893728,0.731844851822,0.699402942887,0.64548945808
13,DorothyDay_train29,10,13.5842058659,"we, worker, me, our, my, labor, go, you, talk, too, cooper, get, simon, want, prison, priest, room, night, christ, cathol, i, spoke, noth, tri, street, say, unemploy, reader, shelter, hour",0.0244946508462,0.0214227093091,0.7,0.3,0.212800034082,0.694660928971,0.750568355346,0.647209437752
14,Unitarian_train25,10,25.1540689468,"my, we, me, you, our, your, say, am, i, hope, let, know, s, nt, ask, feel, get, love, too, talk, want, dont, tell, joy, thing, whi, morn, congreg, silenc, ourselv",0.0301656428661,0.0205327810415,0.9,0.1,0.117968987694,0.657078553064,0.624617187896,0.660831058869
15,JohnPiper_test8,10,14.0594301224,"you, we, christ, your, god, vers, jesus, s, say, glori, nt, grace, me, my, fellowship, our, persecut, boast, let, heaven, thing, will, sin, etern, evil, spirit, satan, joy, righteous, exult",0.0302895406625,0.0203631068995,0.9,0.1,0.141890057127,0.67540925243,0.72713381047,0.736078249226
16,DorothyDay_train65,10,19.0466549397,"we, get, my, our, me, room, too, talk, farm, night, she, dollar, go, you, worker, fr, love, say, tri, tamar, pay, i, us, babi, got, her, am, job, destitut, wonder",0.0263852477885,0.0187421787302,0.9,0.1,0.162532130744,0.709832134484,0.763977579096,0.731261856528
17,WBC_train23,10,15.8074288368,"shall, unto, ye, you, thou, thee, lord, thi, your, hath, we, god, say, prophet, s, ie, me, repent, my, sin, sermon, belov, preach, christ, outlin, thing, hell, sunday, wit, heaven",0.0216775796132,0.0332588111615,0.2,0.8,0.176657074791,0.579324143161,0.725309257333,0.648104958637
18,WBC_train13,10,17.9249479771,"unto, shall, glori, god, we, my, christ, lord, you, s, ye, thi, our, zion, say, me, sin, belov, spirit, thou, sermon, wit, thee, amalek, grace, preach, thing, hath, behold, heaven",0.0264587863733,0.026556827328,0.4,0.6,0.229827770023,0.623639014496,0.80131488449,0.812207435787
19,DorothyDay_train58,10,12.4883270264,"we, me, my, our, worker, priest, christ, get, too, go, i, cathol, fr, room, joy, felt, say, duffi, night, morn, she, you, know, babi, feel, labor, love, us, told, tri",0.0256618216804,0.021666414829,0.6,0.4,0.180668919857,0.700856663276,0.787571441339,0.704470263637
20,JohnPiper_test15,10,13.6998648643,"you, we, your, vers, god, me, christ, my, sin, say, our, jesus, s, worship, nt, elder, sinner, coven, know, let, answer, feel, whi, ransom, will, etern, condemn, fear, am, trust",0.028887347611,0.0242210376795,0.7,0.3,0.121718236135,0.681636998914,0.681053362989,0.661394548214
21,Shepherd_test9,10,15.007750988,"we, you, me, your, my, s, get, don, christ, pray, t, prayer, listen, rememb, say, ask, preach, go, our, ill, i, said, am, sin, know, got, happen, look, want, god",0.0274552062813,0.0229985477538,0.6,0.4,0.074052453896,0.622189113534,0.68139883944,0.663452066265
22,NaumanKhan_train5,10,25.2833259106,"you, allah, we, your, say, know, don't, get, someth, want, talk, thing, me, go, my, realli, merci, whi, qur'an, quran, messeng, na, tell, surah, let, our, look, somebodi, am, didn't",0.0219547241112,0.0161264326083,0.8,0.2,0.162387977463,0.760593909862,0.684491968062,0.538688294775
23,Rabbinic_train16,6,8.36045908928,"mose, we, my, our, you, israel, ghetto, jew, your, know, abraham, cousin, am, want, ask, upris, jewish, whi, soloveitchik, promis, warsaw, happen, choos, me, moment, sommer, jewri, will, answer, let",0.022600432426,0.0229298522819,0.5,0.5,0.211675838964,0.728889303018,0.746757898204,0.715627087006
24,Rabbinic_train15,10,14.2730619907,"we, you, my, our, me, your, jew, rabbi, jewish, know, ask, am, answer, want, koufax, judaism, complaint, get, tell, synagogu, i, jewri, whi, love, wrong, israel, happen, bless, don't, hyphen",0.0219904121416,0.0182928310562,0.7,0.3,0.244164917011,0.758008121336,0.692964677591,0.746599499546
25,JohnPiper_train41,10,13.2689199448,"you, we, god, your, s, love, say, vers, salvat, nt, our, gospel, scriptur, joy, my, let, whi, jonah, me, tith, christ, thing, save, timothi, magnifi, want, nineveh, get, will, lord",0.0388798194039,0.0146688090818,0.9,0.1,0.141591855089,0.663383840061,0.703692111292,0.661874019693
26,DorothyDay_train64,10,12.6775860786,"we, me, my, fr, worker, our, poverti, love, get, talk, you, christ, room, too, i, say, negro, visit, go, know, farm, feel, poor, communism, prayer, morn, will, shall, night, bus",0.0262374079738,0.0230221268309,0.5,0.5,0.214415156477,0.682211384454,0.698786423789,0.661994925322
27,DorothyDay_train59,10,14.6472039223,"we, my, our, worker, me, get, farm, love, you, babi, talk, too, go, say, night, your, fr, sunday, hospit, tri, walk, shall, maurin, she, peter, thing, street, us, ask, christ",0.026563613487,0.0185949177539,0.9,0.1,0.149255710622,0.653367354488,0.738863204165,0.709689486767
28,Shepherd_test0,10,15.6541588306,"you, we, your, sin, get, my, s, me, don, want, our, pray, wrong, evil, ask, love, know, t, thing, ill, say, go, said, christ, someth, prayer, god, i, do, preach",0.029045446673,0.032217407465,0.4,0.6,0.0790998929697,0.626754240993,0.663561158603,0.66960149837
29,WBC_test11,10,15.8267190456,"shall, unto, we, you, christ, your, god, lord, s, thou, ye, sodom, my, belov, me, thee, say, sermon, will, evil, wbc, heaven, sunday, wit, our, outlin, thi, sin, hell, jesus",0.0252507675571,0.0289037318338,0.4,0.6,0.173890935203,0.607996410015,0.729080011074,0.680273091669
30,JohnPiper_train26,10,13.4108281136,"you, vers, we, your, sin, god, s, christ, say, jesus, nt, me, know, our, my, lord, bless, let, refin, thing, righteous, will, love, realli, get, answer, us, money, tell, mind",0.0326354484291,0.024623598476,0.7,0.3,0.120470753092,0.696394685551,0.653897653535,0.636383882372
