,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,DorothyDay_train2,10,20.7753369808,"car, worker, too, prayer, farm, pray, know, say, god, priest, rememb, love, feel, get, walk, hope, tri, talk, christ, shall",0.0223562560811,0.022303857855,0.6,0.4,0.308831081203,0.695442350032,0.0191946812503,0.00477186209855,0.0168355584151,0.0103479706182,0.0140475041553,0.00691651922149,0.0105088199024,0.715438759834,0.616939653123
1,DorothyDay_test0,10,14.7287828922,"worker, maurin, farm, room, get, reader, silon, too, know, peasant, hospit, cathol, say, strike, priest, let, commune, peter, done, ddlw",0.0256759268404,0.0214544462786,0.8,0.2,0.294501871132,0.685665484461,0.0206850533808,0.00163107947805,0.0157918149466,0.0115658362989,0.0149762752076,0.00311387900356,0.0105278766311,0.763432743946,0.667632639032
2,PastorAnderson_train2,10,116.671178818,"say, bibl, want, get, know, look, vers, let, thing, don, whi, talk, tell, chapter, christ, lot, sin, preach, god, unto",0.0266456492643,0.0188764581263,1.0,0.0,0.378083985768,0.65658801393,0.0144406314345,0.0304186684969,0.0259162663006,0.0146511095859,0.0167192862045,0.00245252802562,0.0176069549302,0.690112242985,0.601320760612
3,SeaShepherds_test0,10,7.11597514153,"whale, shepherd, illeg, save, costa, greenpeac, rican, vessel, seal, coco, crew, shark, whaler, net, turtl, poacher, galapago, stop, gift, arrest",0.0211177344225,0.035624597152,0.3,0.7,0.387795639287,0.671773064694,0.0219331417335,0.00710936318257,0.0108909393435,0.0140674633187,0.000453789139313,0.000907578278627,0.00484041748601,0.748738773543,0.733754365089
4,Bahai_train4,10,8.49643993378,"baha'i, baha'u'llah, abdu'lbaha, fear, perfect, love, color, everyon, god, uniti, imagin, mankind, exalt, hath, thing, creator, talk, weak, spiritu, look",0.033808544619,0.0202561945164,0.7,0.3,0.358371119175,0.613436657072,0.00888488282256,0.00824105073397,0.00952871491115,0.00901364924028,0.00862734998712,0.00360545969611,0.0108163790883,0.710726291928,0.711197715783
5,JohnPiper_test0,10,29.1119098663,"vers, god, christ, worship, say, love, sin, whi, let, jesus, wonder, want, perfect, thing, will, risk, know, bethlehem, sacrific, answer",0.0312697735715,0.0239758117601,0.8,0.2,0.441757030813,0.670652039018,0.0180513112074,0.0183711179021,0.0132542107881,0.0058631227347,0.0201833558382,0.0005330111577,0.0108378935399,0.703602054125,0.69989635032
6,NaumanKhan_train4,10,51.4265210629,"allah, know, get, say, talk, amp, don't, someth, quran, want, thing, gon, fear, ask, happen, realli, tell, got, whi, tri",0.0191075583163,0.0202725630676,0.5,0.5,0.466615071759,0.749040147327,0.0169767292501,0.0398193145084,0.0181969985656,0.0184753056025,0.0177688338935,0.00124167754919,0.0166127892788,0.67499629544,0.695644411826
7,WBC_train2,10,31.8168120384,"shall, unto, sin, lord, thou, god, thi, say, hath, wit, curs, let, submit, christ, sermon, thing, heaven, belov, sodomit, preach",0.0225779348262,0.0282145822089,0.5,0.5,0.400171180814,0.592320475301,0.0113106225877,0.00946467528109,0.0121832522235,0.0180567209263,0.0195670414499,0.0019466353415,0.00849135761034,0.761955674567,0.752118135756
8,IntegralYoga_train2,10,12.5566630363,"sri, gurudev, want, ask, swami, realiz, don't, get, yoga, whi, anyth, know, feel, happi, mind, everyth, spiritu, love, say, yogavill",0.0344637574321,0.0173053246419,0.9,0.1,0.292680347568,0.628417934527,0.0105905278319,0.022367194781,0.0110141489452,0.00982800982801,0.0116072185038,0.00177920867576,0.01499618741,0.69758372849,0.750916301421
9,IntegralYoga_test1,10,9.19055509567,"mind, yoga, want, happi, arjuna, know, get, krishna, whi, say, everyth, medit, will, don't, feel, breath, sit, ask, happen, conch",0.0249465767594,0.0197730237976,0.7,0.3,0.352971950583,0.668658553198,0.00759219088937,0.0385635092793,0.0242227042661,0.00807423475536,0.0108459869848,0.000843576765486,0.0143408050133,0.704272478416,0.67532442202
10,MehrBaba_test0,10,18.8594069481,"baba, master, love, discipl, perfect, mind, know, happi, infinit, suffer, want, will, shri, happen, everyth, spiritu, hotel, room, silenc, get",0.0372106424759,0.0226138057546,0.8,0.2,0.391565720746,0.724167889856,0.0100344203955,0.0103261186629,0.00921766524707,0.00793419287089,0.0270112595531,0.00239192579196,0.0141765357914,0.744867133303,0.736224012179
11,ISIS_train4,8,21.498598814,"allah, ibn, alayhi, sallallāhu, sallam, abū, crusad, prophet, jihād, khilāfah, mujāhidīn, messeng, dabiq, ask, said, muslim, islam, khalīfah, apost, will",0.0144660041595,0.0221043043066,0.125,0.875,0.411067431412,0.698814951997,0.00814411304676,0.0100857558923,0.00442263092606,0.0226524998652,0.0173129820398,0.00107869046977,0.0100318213689,0.695370301977,0.640431549669
12,Unitarian_train2,10,41.1691060066,"sing, hurt, feel, grief, fear, say, too, get, love, want, know, sudden, tell, congreg, let, ask, realli, rememb, silenc, someth",0.0267101462663,0.0218242903866,0.6,0.4,0.238970469924,0.676877074558,0.0217913663104,0.00914187864225,0.0298284862043,0.0105504460463,0.00836854751844,0.00615903002182,0.011434253045,0.719151888007,0.741284961194
13,Rabbinic_test0,10,22.7998700142,"jew, rabbi, know, abraham, jewish, bibl, happi, sukkot, whi, want, orthodox, ask, sit, think, get, franci, judaism, happen, messag, noth",0.0211082009261,0.0144740254215,0.9,0.1,0.375712360251,0.747867279386,0.0231971039345,0.00947889873297,0.0163380013337,0.00523959226446,0.0108126131276,0.00247689816138,0.0120034295513,0.73636358522,0.634386560045
14,MalcolmX_train1,5,37.0218589306,"get, negro, got, know, want, let, malcolm, tri, thing, nonviol, whi, tell, anyth, think, look, say, here, talk, put, els",0.0162499451123,0.0169184442944,0.6,0.4,0.395380076452,0.769454342656,0.0187174244824,0.0291127940795,0.0173640107121,0.0217122123996,0.0111440665764,0.00120943358194,0.0159818009042,0.708148654534,0.703128937788
15,DorothyDay_train4,10,13.7845261097,"worker, joy, pray, get, tax, love, say, seattl, christ, prayer, rain, ask, reader, summari, ddlw, pay, bishop, hear, tri, fear",0.0243720444814,0.0271231200868,0.5,0.5,0.247959196521,0.696729362201,0.0253377028215,0.00263767884262,0.0119095196227,0.00951162976581,0.01558628407,0.00359683478539,0.0102309967229,0.754991613034,0.758925542296
16,MalcolmX_test0,10,56.6411950588,"malcolm, negro, get, let, say, talk, know, think, want, got, here, tri, congo, tell, should, thing, black, noth, civilright, whi",0.0187544663667,0.0191109979649,0.5,0.5,0.370738984866,0.735795499052,0.0131447842416,0.0209626734115,0.0194105924734,0.0176477351115,0.0132214302138,0.00116885107688,0.0139304054572,0.708582554432,0.655127407827
17,MehrBaba_test1,10,19.0211808681,"baba, master, discipl, spiritu, infinit, realiz, love, meher, perfect, shall, conscious, mind, feel, truth, saint, shri, know, janabai, grace, pure",0.0364693583736,0.0154852470814,1.0,0.0,0.397616247337,0.707410331948,0.00929177245962,0.00378153530333,0.00734698287505,0.00707687321052,0.0234995408136,0.003403381773,0.0150721192804,0.757960737811,0.652269598678
18,DorothyDay_test1,10,22.1089348793,"worker, talk, get, too, pay, love, strike, poverti, farm, hour, ask, grape, know, grower, say, priest, will, put, paid, cesar",0.0250132741486,0.0190452301067,0.8,0.2,0.258870106303,0.673976433135,0.0154694514933,0.00385516299044,0.0167382393129,0.0151278547726,0.0108334959984,0.00487995315245,0.00941830958423,0.701243281354,0.686854935084
19,Rabbinic_train2,10,23.9172649384,"know, ask, mose, bless, rabbi, koufax, jew, kippur, ourselv, yom, moment, holiday, will, jewish, esther, let, hyphen, want, answer, mayb",0.0236032582228,0.0220436285034,0.6,0.4,0.380977948389,0.785444676096,0.0302974063935,0.0105321764952,0.0118776968403,0.00682039623254,0.0137335869717,0.00287662970352,0.0135479979585,0.704888364876,0.634535515746
20,NaumanKhan_train3,10,59.9256689548,"allah, know, talk, say, get, don't, want, thing, someth, tell, ayah, realli, ask, let, happen, surah, whi, gon, guy, how",0.021929587064,0.0180536602098,0.9,0.1,0.500598482181,0.777354016109,0.0164692549536,0.0455509249104,0.0210206916722,0.0192659208891,0.0141478394385,0.0010053374278,0.0155553118374,0.627201074333,0.552228492415
21,IntegralYoga_train4,10,12.050786972,"mind, let, yoga, everyth, want, love, happi, don't, guru, will, should, better, heaven, peac, feel, say, know, get, realli, learn",0.0341760357336,0.0131763505818,1.0,0.0,0.403000194508,0.67282059444,0.0299509424219,0.0318443928049,0.00490575781048,0.00688527411998,0.00421723039849,0.00189345038299,0.0126516911955,0.633117265915,0.590903571754
22,Shepherd_train2,10,30.3265650272,"get, don, want, sin, know, ask, ill, said, christ, disagr, someth, god, someon, thing, say, thank, think, merci, didn, talk",0.0318448410843,0.0252812914974,0.7,0.3,0.216085672159,0.535769418157,0.019567269295,0.016917156756,0.0238147099397,0.0116532345894,0.0218180498076,0.00559064837,0.0121977782618,0.675589712351,0.570940307594
23,MehrBaba_train2,10,12.5179920197,"imperson, mind, realiz, baba, reaction, imper, pure, divin, infinit, love, spiritu, conscious, self, real, meher, spirit, want, react, truth, master",0.0396206339721,0.013596662051,0.9,0.1,0.469366959861,0.73600418725,0.013353489544,0.00512303686907,0.0331737633325,0.00974216847233,0.0164609053498,0.00167968421937,0.0141093474427,0.776044618565,0.744074841552
24,IntegralYoga_train3,10,16.3667728901,"mind, yoga, medit, don't, breath, whi, want, say, get, mantra, vibrat, prana, fruit, should, feel, anyth, will, yogi, someth, clean",0.0275741404635,0.0110911122959,1.0,0.0,0.368089014557,0.662889741437,0.0108837614279,0.0545431929846,0.0047888550283,0.0075253436159,0.00279868151004,0.000497543379563,0.0215809440886,0.764538686718,0.681589532446
25,IntegralYoga_test0,10,10.1089131832,"mind, yoga, happi, don't, everyth, want, whi, pain, should, get, say, clean, boat, medit, joy, god, someth, anyth, pure, calm",0.035471523498,0.0187264243671,0.9,0.1,0.344174897154,0.705462804769,0.0315562735595,0.0459881529348,0.00721593968767,0.00312331717824,0.00247711362412,0.000861604738826,0.0180936995153,0.675238648643,0.644205203203
26,WBC_test0,10,42.6869130135,"shall, unto, christ, thou, thi, god, prophet, love, sin, thing, say, hath, belov, lord, preach, heaven, let, evil, thee, sabbath",0.0330758895585,0.0265102800065,0.8,0.2,0.377142375334,0.601102046589,0.0158527920025,0.00793864699973,0.0101928307157,0.0176659397741,0.0224193271752,0.00100458187342,0.00935976282067,0.730292963783,0.794090851063
27,JohnPiper_train2,10,29.208974123,"vers, god, love, christ, glori, hope, say, let, sin, know, thing, spirit, will, kind, etern, faith, rejoic, whi, promis, coven",0.0325977772635,0.026594124265,0.6,0.4,0.494268409589,0.697445297136,0.0242100077416,0.0140755858963,0.00946583151524,0.00841016257302,0.0218523471039,0.000879724118516,0.0125272714477,0.650791501435,0.704786833013
28,Bahai_test0,10,7.27095103264,"thi, baha'i, thou, abdu'lbaha, spirit, prejudic, thee, baha'u'llah, color, opinion, divin, skin, tree, heaven, god, will, sex, women, equal, adam",0.0295595636079,0.0175854569577,0.7,0.3,0.385847111957,0.581174775136,0.0149474618914,0.00414385082137,0.00932366434808,0.0090276750037,0.00784371762617,0.00118395737753,0.00591978688767,0.674419847842,0.591682463657
29,Unitarian_train3,10,28.2059690952,"evil, hope, ask, fear, silenc, know, moment, apolog, want, get, dont, rememb, think, someth, feel, tell, say, too, realli, hour",0.0273199120791,0.0275870743972,0.6,0.4,0.194982392473,0.633605492365,0.0232642092174,0.00798203040391,0.0257911836669,0.0101480085035,0.00846335887048,0.00770125546508,0.0118326581365,0.701480045951,0.683245537464
30,PastorAnderson_test0,10,112.869548082,"say, bibl, get, vers, unto, shall, save, know, let, talk, chapter, whi, look, thing, want, christ, spirit, tell, preach, god",0.0226809925725,0.0187264615731,0.8,0.2,0.346061162802,0.621837812206,0.0145539262711,0.0252249783016,0.0192773285825,0.017386140423,0.015421862866,0.000977570691152,0.0179525832534,0.704787729709,0.635486432826
31,WBC_train4,10,28.6597399712,"shall, unto, job, mose, sin, angel, god, thou, lord, heaven, pharaoh, repent, thee, belov, wit, say, christ, sermon, let, thing",0.0282283575686,0.0289802894672,0.6,0.4,0.394886418022,0.591810045519,0.010154703424,0.00670870298409,0.0137473421805,0.0156902998754,0.0246352371875,0.00208959601144,0.00769851162109,0.753231115996,0.754476888826
32,MehrBaba_train4,10,19.4367530346,"baba, meher, know, mind, love, perfect, truth, feel, conscious, realiz, self, shall, mediocr, spiritu, will, avatar, divin, master, almighti, want",0.0329386656671,0.0180383104653,0.9,0.1,0.335532883086,0.638062263424,0.0095439509788,0.0118757117293,0.00363320861125,0.0135025215552,0.018654086004,0.000216907976791,0.0161596442709,0.787470383568,0.757493045453
33,Rabbinic_train3,10,21.1454119682,"synagogu, kaplan, god, rabbi, know, moment, want, steinberg, answer, ask, torah, jewish, let, will, jew, ourselv, how, judaism, jewri, mishnah",0.0201666529579,0.0188760755242,0.6,0.4,0.398141989387,0.756375657392,0.0308212164653,0.00670694245341,0.0129019045669,0.00675814048741,0.00609256604546,0.0011775547819,0.0122363301249,0.776259015742,0.732398621059
34,ISIS_test1,10,29.8571557999,"allah, ibn, ribāt, crusad, apost, alayhi, mubāhalah, sallam, sallallāhu, plot, abū, jihād, syrian, said, dabiq, jawlānī, muslim, mujāhidīn, inde, will",0.0162800163278,0.0226724863836,0.3,0.7,0.40779166286,0.679759756255,0.00394513678932,0.00648919696188,0.00357643241649,0.0220853919327,0.0188039230145,0.0,0.0106186859376,0.763522615668,0.693200266467
35,MehrBaba_train3,10,14.6940798759,"baba, perfect, love, spiritu, plane, master, finit, meher, bahinabai, hazrat, sufi, shri, discipl, avatar, mental, conscious, mind, say, seem, calf",0.0366143404529,0.016606270194,0.9,0.1,0.390954022415,0.647178139657,0.00339939244901,0.00267611745986,0.00593085491104,0.0102705048459,0.0227108346593,0.00810067987849,0.0133805872993,0.76526252256,0.675448973398
36,WBC_test1,10,27.5132591724,"unto, shall, obama, thou, belov, god, prophet, lord, wit, thi, sermon, thee, sin, sunday, love, outlin, christ, thing, worship, say",0.0280729248439,0.0306579718138,0.4,0.6,0.362225714354,0.556957367185,0.00757224540257,0.00641322824911,0.0116674393448,0.0153762942358,0.0219054242003,0.0012749188688,0.00961984237367,0.81131000902,0.672124446385
37,JohnPiper_train3,10,27.1670770645,"vers, god, gospel, say, salvat, promis, grace, christ, faith, bless, barnaba, jesus, save, will, let, want, truth, sin, know, spirit",0.0350364015493,0.0176092173648,0.9,0.1,0.474246856469,0.697409699405,0.0210889714436,0.0164734136365,0.0132838005178,0.00863071785058,0.0241660099816,0.00015009944088,0.013133701077,0.711639738582,0.714895315822
38,Ghandi_train1,2,11.1599080563,"div, href, class, meta, svg, https, numlnum, rel, button, content, width, numcnum, evenodd, octicon, ariahidden, viewbox, mnum, fillrul, path, arialabel",0.0100819793863,0.00917339687975,0.5,0.5,0.203319068991,0.707859304874,0.000538599640934,0.00457809694794,0.0172351885099,0.00448833034111,0.0024236983842,0.00134649910233,0.00475763016158,0.662123866681,0.359937299164
