,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,toBeFrac,pronounFrac,avgSD,avgEVC
0,Shepherd_train32,10,15.5193059444,"s, christ, get, ask, don, knock, t, bless, said, jesus, ill, want, door, god, i",0.0336406561568,0.0214758370179,0.9,0.1,0.0648686310314,0.601683883419,0.69185344381,0.753063739239
1,DorothyDay_test8,10,7.98136496544,"worker, talk, poverti, tri, retreat, fear, get, am, bishop, go, room, thing, i, say, summari",0.0256759576706,0.0234161265323,0.5,0.5,0.195829337722,0.703437376166,0.733831283055,0.725315753034
2,Shepherd_train27,10,14.4942960739,"s, get, don, ask, said, t, wisdom, sin, christ, ill, thank, tell, god, know, thing",0.0333958279342,0.0246609001499,0.7,0.3,0.0587520227717,0.57153357903,0.694104420073,0.733103639589
3,Unitarian_train13,10,17.3790509701,"nt, hurt, disappoint, sing, bread, hope, i, s, am, get, feel, say, know, want, joy",0.0317889363384,0.027305275327,0.6,0.4,0.100747520179,0.672035133584,0.641002113795,0.68063655952
4,Unitarian_test6,10,23.8813381195,"am, i, feel, ask, n, nt, say, get, congreg, love, tell, know, unitarian, cloth, realli",0.0267211195514,0.0179857623414,0.9,0.1,0.120003109504,0.664133745423,0.690781117318,0.624568502577
5,JohnPiper_train57,9,12.8734788895,"christ, god, say, vers, sin, s, glori, love, jesus, nt, blood, gideon, realli, flesh, whi",0.0281686766566,0.024235272758,0.777777777778,0.222222222222,0.153858901985,0.706945433228,0.734988667585,0.670437952695
6,WBC_train34,10,21.0160520077,"shall, injuri, unto, christ, spirit, obama, god, thou, say, s, ye, longsuff, heaven, lord, sermon",0.0266370358634,0.0235766927099,0.6,0.4,0.183404776837,0.569068396068,0.724942864045,0.661284196505
7,DorothyDay_train68,10,6.98837089539,"worker, get, talk, love, room, know, camp, bishop, strike, told, ask, prayer, felt, farm, want",0.024023417334,0.0206475984256,0.5,0.5,0.208673627876,0.704840423125,0.727548635227,0.701423395378
8,Shepherd_train44,10,14.1961300373,"s, don, want, get, christ, t, know, ill, god, said, i, ask, pray, happi, preach",0.0336095565401,0.0189895161126,0.8,0.2,0.0632462525786,0.597650639145,0.68722418195,0.507662728864
9,Shepherd_test15,10,14.0029838085,"s, sin, christ, ask, get, ill, want, god, whi, said, don, worship, let, preacher, know",0.0348970683047,0.02516001674,0.8,0.2,0.0720520846975,0.655169020791,0.666225345614,0.643839772726
10,DorothyDay_test13,10,8.38854694366,"worker, get, priest, am, fr, say, go, i, love, night, hard, ask, too, visit, job",0.0264923597868,0.0191789414713,0.8,0.2,0.18369043751,0.676532663211,0.756867835566,0.625787447134
11,PastorAnderson_test5,10,49.3896028996,"s, re, nt, say, go, get, unto, know, let, vers, bibl, preach, shall, want, save",0.0235070896342,0.0243321662961,0.5,0.5,0.071584998494,0.651113830083,0.686428282156,0.782181676581
