,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,toBeFrac,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,DorothyDay_train2,10,21.7409899235,"worker, get, priest, christ, say, talk, too, tri, poverti, pay, poor, farm, know, silon, parish, ask, cathol, love, fr, maurin, go, will, want, rememb, messag, labor, buy, bread, pray, care",0.021853642582,0.0210459119904,0.6,0.4,0.368785078417,0.175506106272,0.692841418063,0.0204964272283,0.00238184781246,0.0106556349505,0.0136016046133,0.0186160210605,0.00294596966278,0.0110943963896,0.728425192166,0.706784416582
1,DorothyDay_test0,10,17.2884531021,"fr, worker, love, mroconnel, say, farm, room, pray, hospit, mauric, am, too, let, joy, go, commune, stfranci, summari, tri, ddlw, ask, chapel, maurin, prayer, get, must, will, walk, tell, done",0.0253743612627,0.0228480317622,0.8,0.2,0.323671493963,0.139760406463,0.638641040778,0.0194515306122,0.00302933673469,0.0115593112245,0.011399872449,0.019212372449,0.00350765306122,0.00900829081633,0.741601737228,0.713746026079
2,PastorAnderson_train2,10,151.192233086,"s, re, say, nt, get, save, vers, go, know, bibl, want, let, sin, unto, whi, look, repent, shall, talk, okay, tell, ve, christ, thing, chapter, jesus, sorrow, god, preach, i",0.0274072401712,0.0229191704601,0.8,0.2,0.537305926738,0.0783717895805,0.653809629655,0.0136762926727,0.0284396752757,0.0260901583294,0.0182438237512,0.0176126102432,0.00163940174986,0.0165781214385,0.707316317727,0.715712179648
3,SeaShepherds_test0,10,8.96520185471,"whale, shepherd, seaworld, seal, slaughter, greenpeac, orca, hsus, danish, save, whaler, dolphin, vessel, “human, marineland, illeg, “sustain, pilot, will, japanes, club, fish, kill, breed, faro, pollut, harvest, japan, don't, sustain",0.0207767309854,0.036287927642,0.2,0.8,0.382031781526,0.137503225671,0.571813771404,0.0179131213614,0.00208986415883,0.00582176444245,0.0177638453501,0.00208986415883,0.00238841618152,0.00955366472608,0.753905913221,0.698644168445
4,Bahai_train4,10,9.17399501801,"abdu'lbaha, baha'i, spirit, sick, perfect, baha'u'llah, uniti, heal, weak, skin, color, excit, tree, heaven, everyon, mankind, p, too, will, say, impress, adam, ye, exalt, craft, worship, kind, creator, mind, conting",0.0330985371858,0.0189436019571,0.7,0.3,0.351356627409,0.229086681673,0.531769707787,0.0056967572305,0.00642711072159,0.00219106047327,0.00759567630733,0.0137306456325,0.00116856558574,0.0109553023663,0.691676128643,0.535688364087
5,JohnPiper_test0,10,36.1833879948,"vers, god, spirit, christ, say, love, s, sin, hope, nt, jesus, let, grace, know, glori, gospel, perfect, promis, whi, husband, forgiv, preach, save, thing, want, will, happen, lord, answer, sanctifi",0.0324293816422,0.017829360222,0.9,0.1,0.534916346002,0.118197568132,0.69255529347,0.0210575573234,0.0187538245564,0.00986285590871,0.00863899787625,0.0204456283071,0.00158381627731,0.0119146179043,0.652895329933,0.670134287955
6,NaumanKhan_train4,10,78.0761249065,"allah, say, know, talk, get, quran, don't, ayah, thing, someth, swt, go, ask, na, want, tell, am, surah, wa, realli, nt, whi, let, prophet, ayat, happen, got, gon, look, alayhi",0.0186020104258,0.0175762065652,0.7,0.3,0.471610562522,0.130097671219,0.742360807999,0.0130081591755,0.0409390208989,0.0161931004867,0.0192170054395,0.0170877469224,0.000590466647581,0.0165330661323,0.683460085598,0.539274059283
7,WBC_train2,10,51.6026320457,"shall, unto, ye, god, christ, hell, s, sin, lord, thou, wrath, heaven, say, prophet, thing, hath, will, wick, angel, let, wit, repent, sermon, submit, forth, thi, belov, ie, noth, should",0.0260914507119,0.031304624309,0.5,0.5,0.461209053835,0.200213178119,0.608209497542,0.00847003597214,0.0130622241498,0.00795979284129,0.0201801158252,0.0211495777738,0.00219404546266,0.00949052223384,0.793945217416,0.697141132355
8,IntegralYoga_train2,10,16.2565529346,"want, don't, mind, yoga, guru, everyth, happi, whi, gurudev, know, get, anyth, will, should, fruit, peac, if, say, sri, am, ask, let, clean, noth, didn't, yogavill, feel, realiz, go, better",0.0247353310747,0.0139781408622,0.9,0.1,0.442332045518,0.0590150608143,0.738880407931,0.0186773070719,0.0378639952458,0.0180830291196,0.00772561337974,0.00831989133203,0.00212242125817,0.0149418456575,0.716879826875,0.717656599777
9,IntegralYoga_test1,10,16.9713630676,"yoga, om, mind, say, don't, breath, prana, vibrat, whi, god, feel, mantra, should, want, yogi, happi, thing, anyth, get, pranayama, will, everyth, nice, sound, inhal, clean, let, if, exhal, capac",0.030252698586,0.0147772442083,1.0,0.0,0.398105075858,0.0823495767245,0.660904335258,0.0146087497086,0.0394747066594,0.00598337089129,0.0073043748543,0.00341906908074,0.000388530577356,0.0218354184474,0.71175425054,0.659172724569
