,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred
1,DorothyDay_test0,10,16.8149838448,"worker, farm, room, talk, say, maurin, get, too, know, prayer, strike, tell, ammon, want, teresa, will, reader, joy, night, here",0.0243843721585,0.0174569556819,0.9,0.1,0.307047521249,0.673777622583,0.0169513884308,0.00356177033177,0.0192599432755,0.0137194116483,0.0132577006794,0.00593628388629,0.0096959303476,0.770463764382,0.738600089018,DorothyDay,4,3.23,2,6,6
3,DorothyDay_test1,10,14.471629858,"car, worker, prayer, too, farm, get, parish, know, stfranci, christ, away, say, pray, wish, love, strike, joy, felt, stteresa, hear",0.0217201942434,0.025119111465,0.6,0.4,0.326330575903,0.696871750135,0.0180240819684,0.00530999925211,0.0117418293321,0.0117418293321,0.0103208436168,0.00703013985491,0.0115174631666,0.751288411605,0.741894076893,DorothyDay,4,4.95333333333,6,4,4
6,PastorAnderson_test0,10,109.111362934,"say, get, bibl, vers, know, want, let, preach, unto, chapter, whi, talk, thing, pastor, sorrow, read, look, tell, god, okay",0.0234626025709,0.0174423146057,0.9,0.1,0.394997897382,0.667873005078,0.0125827312207,0.0290436365705,0.02636968766,0.0170013843849,0.0144127742694,0.00152661622196,0.0180538961901,0.709987497981,0.72739456635,PastorAnderson,2,2.13666666667,2,2,2
7,PastorAnderson_test1,10,104.173757076,"say, bibl, save, vers, get, want, know, let, shall, unto, sin, look, christ, god, thing, talk, don, chapter, whi, jesus",0.0262037365412,0.0206407030906,0.9,0.1,0.35378284558,0.602311404213,0.0190926313297,0.0290089592296,0.0206910841852,0.0158266566681,0.0178099222481,0.00107550222994,0.0181157990291,0.729697670374,0.710402067498,PastorAnderson,2,2.39333333333,2,2,2
10,SeaShepherds_test0,10,6.72606706619,"whale, shepherd, illeg, save, net, crew, dolphin, whaler, gift, vaquita, totoaba, turtl, orca, dog, seaworld, shark, vessel, endang, galapago, captiv",0.0221949804372,0.0284797433866,0.4,0.6,0.46221734527,0.727232262824,0.0209520616829,0.00838082467315,0.009051290647,0.0155883338921,0.0,0.00234663090848,0.00670465973852,0.660680226227,0.697572958166,SeaShepherds,2,2.6,6,6,6
13,Bahai_test0,10,7.44590997696,"thi, thou, prejudic, baha'i, abdu'lbaha, thee, uniti, realiti, evil, want, baha'u'llah, faith, consent, parent, hath, must, thing, heaven, shall, coupl",0.0335959258597,0.0224186846659,0.7,0.3,0.284205794677,0.579651342479,0.017635154669,0.00101185313674,0.00925122867881,0.012286788089,0.0104076322637,0.000867302688638,0.00954032957502,0.717684850459,0.693922492001,Bahai,6,5.05,6,6,6
16,Bahai_test1,10,7.96395015717,"baha'i, baha'u'llah, abdu'lbaha, perfect, heaven, will, spiritu, god, prejudic, talk, virus, thing, must, say, equal, proof, sex, weak, scriptur, hath",0.0286604592663,0.0218213190823,0.6,0.4,0.340513680951,0.550836854504,0.00707825403067,0.00550530869052,0.00602962380391,0.00878227814917,0.00996198715428,0.000393236335037,0.0107484598244,0.759942834786,0.732447008845,Bahai,6,5.59666666667,6,6,6
17,JohnPiper_test0,10,29.5285859108,"god, gospel, salvat, say, vers, christ, let, glori, sin, grace, hope, shame, asham, will, save, joy, rejoic, jesus, want, preach",0.0325860364959,0.0256179599878,0.6,0.4,0.415831386659,0.681905709835,0.017028653003,0.0208014683389,0.0102647768601,0.00720573739846,0.0212773189219,0.00112164780259,0.0135957309405,0.754931043299,0.645002726212,JohnPiper,4,5.74,4,4,4
21,JohnPiper_test1,10,24.2833650112,"vers, god, worship, say, faith, barnaba, christ, let, thing, grace, hope, husband, want, sin, spirit, promis, know, get, jesus, submiss",0.0315187118286,0.0148182186308,0.9,0.1,0.468639431531,0.695309994373,0.0191310943492,0.0154228646075,0.0146643630694,0.00825923897012,0.0235556866546,0.00189625384518,0.0120096076861,0.709308888924,0.749549169906,JohnPiper,4,5.82333333333,4,4,4
24,NaumanKhan_test1,10,58.5928149223,"allah, say, get, know, talk, want, quran, don't, thing, alayhi, apo, prophet, someth, surah, tell, messeng, ayah, ask, let, quot",0.0206966904666,0.0161342321603,0.7,0.3,0.461234111068,0.759666358766,0.0123345422412,0.0383107200059,0.016219002559,0.0174524567831,0.0224230932086,0.000681161287947,0.0164031002043,0.731705172592,0.615141578953,NaumanKhan,3,2.64,3,3,3
25,NaumanKhan_test0,10,68.3818659782,"allah, know, say, get, talk, quran, don't, thing, someth, gon, want, swt, realli, ayah, happen, surah, whi, qur'an, look, think",0.0199754362627,0.0145380825876,0.9,0.1,0.468174424119,0.752356752832,0.0152029274784,0.039753825682,0.016999334664,0.0207085828343,0.014254823686,0.000515635395875,0.0168163672655,0.608047785096,0.663551018844,NaumanKhan,3,2.76,3,3,3
28,WBC_test0,10,29.8727970123,"shall, unto, prophet, job, belov, wit, lord, god, thing, say, sermon, thou, thi, sin, thee, mose, hath, fals, sunday, christ",0.0264944559253,0.0286390393359,0.5,0.5,0.379999454109,0.592568915778,0.010709313533,0.00606861100203,0.0150644343698,0.0151715275051,0.024131653161,0.00085674508264,0.00881733480884,0.725420788041,0.796946962402,WBC,1,1.59333333333,1,1,1
30,WBC_test1,10,32.8299899101,"shall, unto, sin, god, mose, love, thou, lord, thi, heaven, hath, bless, let, thing, pharaoh, christ, belov, say, wit, sermon",0.0300428441161,0.0318606777356,0.6,0.4,0.38729668737,0.561569621965,0.0157515751575,0.0106082036775,0.0135977883503,0.0144335862158,0.02185932879,0.000707213578501,0.00880802365951,0.71278159688,0.704596586164,WBC,1,2.91333333333,4,1,1
33,IntegralYoga_test1,10,13.0689129829,"medit, mind, want, yoga, whi, don't, get, everyth, happi, should, gurudev, pain, someth, boat, say, will, noth, realli, anyth, realiz",0.0295324523288,0.0155831032008,0.9,0.1,0.361077318302,0.66551480261,0.0154731043422,0.0433408943616,0.00842514581983,0.00866817887233,0.00818211276734,0.000891121192482,0.0150680492547,0.718598472561,0.74867735588,IntegralYoga,6,6.0,6,6,6
36,IntegralYoga_test0,10,13.6756339073,"mind, yoga, get, breath, happi, prana, want, mantra, everyth, don't, feel, medit, know, say, ask, anyth, pranayama, disturb, whi, vibrat",0.0276789783988,0.013264548286,1.0,0.0,0.322505077044,0.681815404585,0.0181337069033,0.0414818273796,0.0156432407191,0.00599268425558,0.00396918048097,0.000622616546035,0.0160323760604,0.647676860725,0.575822662594,IntegralYoga,6,6.04333333333,6,6,6
37,MehrBaba_test0,10,22.4907870293,"baba, mind, infinit, master, discipl, realiz, spiritu, conscious, know, feel, love, get, want, shall, bahinabai, tri, room, janabai, truth, everyth",0.0333882463122,0.0171543818584,0.9,0.1,0.388106867388,0.714255930284,0.0130276665286,0.00584633798278,0.00847028495143,0.00800994337799,0.0237075910325,0.00644478202826,0.0171707406896,0.77794916752,0.773851059607,MehrBaba,8,6.54666666667,8,8,8
38,MehrBaba_test1,10,10.8700478077,"baba, perfect, love, spiritu, master, meher, hazrat, shall, sufi, discipl, duti, say, god, farid, prophet, mohom, leila, prayer, saint, gorakhnath",0.0454532752068,0.0179206227131,0.9,0.1,0.42380237489,0.639550685553,0.00512400081984,0.00266448042632,0.00358680057389,0.0149620823939,0.0217257634761,0.00481656077065,0.00850584136093,0.673093706935,0.752097253136,MehrBaba,8,2.56,1,6,6
43,ISIS_test1,10,26.1227180958,"allah, ibn, crusad, alayhi, sallam, abū, dollar, dabiq, prophet, sallallāhu, messeng, ask, khilāfah, shaykh, imamah, muslim, islam, said, tri, will",0.0200575387227,0.0230024004802,0.3,0.7,0.389929509194,0.730831536592,0.00735422868149,0.00625984941341,0.00490281912099,0.0172474172649,0.0200928033619,0.00144458063386,0.0141393801436,0.754052778574,0.595393622592,ISIS,1,1.41,1,1,1
45,ISIS_test0,10,38.5428922176,"allah, tandhīm, crusad, abū, sallallāhu, alayhi, ibn, sallam, jihād, shām, said, plot, messeng, apost, hijrah, umar, dabiq, waziristan, faction, inde",0.0153737708179,0.023563371158,0.2,0.8,0.345760963941,0.713476184843,0.00501885697708,0.0101247461561,0.00765883376849,0.023440673049,0.0158978822164,5.80214679431e-05,0.0105889178996,0.813897780813,0.724937256825,ISIS,1,1.16333333333,1,1,1
50,Unitarian_test0,10,41.660531044,"silenc, depress, get, know, fear, want, dont, love, rememb, let, too, sudden, rod, ask, feel, hope, night, say, tell, think",0.0287985873933,0.0249433940464,0.6,0.4,0.223822577102,0.654011868507,0.0196281570253,0.00949207593661,0.0250042000336,0.0111440891527,0.0131321050568,0.00806406451252,0.0107240857927,0.733503282085,0.652068434842,Unitarian,7,5.37,4,7,7
51,Unitarian_test1,10,43.3816418648,"fear, evil, get, hope, know, love, say, thing, whi, dont, ask, want, everyon, congreg, bread, someth, gay, tell, too, silenc",0.0282164430753,0.0266216163139,0.8,0.2,0.227725911503,0.607604498898,0.0211009174312,0.00971397733405,0.0220723151646,0.013113869401,0.00661090124123,0.00531570426336,0.0118186724231,0.712886649256,0.603155063097,Unitarian,7,4.64666666667,7,7,7
52,Rabbinic_test0,10,20.9840409756,"moment, abraham, “no, jew, rabbi, torah, know, mose, ask, tell, god, want, ourselv, orthodox, get, israel, jewish, too, question, how",0.0209984839866,0.0178869081704,0.8,0.2,0.389415895051,0.73519277608,0.0291770315091,0.00704809286899,0.012385986733,0.00730721393035,0.0094320066335,0.00269485903814,0.0120232172471,0.715590986516,0.700984976076,Rabbinic,6,5.87666666667,6,6,6
