,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred
128,DorothyDay_test0,10,17.3610749245,"worker, get, too, room, prayer, maurin, farm, shall, eat, bless, walk, visit, tri, silenc, labor, street, morn, will, sunday, want",0.0262355280596,0.0174403496386,0.9,0.1,0.257803252842,0.683097882634,0.0230348938284,0.00105550726437,0.0145287470508,0.010679249969,0.0112380479324,0.007326462188,0.00918912206631,0.739258154538,0.680202101505,DorothyDay,4,4.05,4,3.77175248616,4
102,DorothyDay_train70,10,18.6943390369,"worker, farm, retreat, love, too, want, cathol, parish, get, christ, priest, talk, say, tri, hospit, poverti, joy, morn, night, jan",0.0234026986675,0.0201194006027,0.6,0.4,0.332896089062,0.699822567602,0.0195381882771,0.00378158482782,0.0152409327909,0.00974044576864,0.0107144903455,0.0051567065834,0.009625852289,0.791182329986,0.749512082822,DorothyDay,4,4.06333333333,4,4.02406430021,4
203,JohnPiper_train33,10,22.8695251942,"god, vers, say, christ, let, righteous, save, glori, gospel, will, abid, sin, know, rejoic, whi, wrath, wonder, want, truth, prayer",0.0274539808208,0.0237794103198,0.7,0.3,0.46437152181,0.702291519087,0.0246076870594,0.0196042756425,0.0172390266091,0.00618603593359,0.0223788947009,0.000818740050034,0.0134637252672,0.780078092315,0.579880516685,JohnPiper,4,4.11333333333,4,4.07093015735,4
252,WBC_train17,10,29.9210000038,"shall, unto, lord, christ, god, thi, pride, thou, thing, glori, say, heaven, hath, obama, sermon, thee, wit, manasseh, content, nor",0.0279473988188,0.024648285008,0.6,0.4,0.372530066522,0.554911315083,0.0124690849134,0.00683566913987,0.0081753228909,0.0147018411652,0.0256251717505,0.00127095355867,0.0095836768343,0.73557201381,0.618117802987,WBC,1,1.29,1,1.58779732943,1
108,DorothyDay_train49,10,24.7999229431,"get, too, worker, say, priest, talk, tri, want, rememb, ask, love, tamar, babi, pray, room, penanc, farm, keep, dollar, bus",0.0241830460823,0.017339172118,0.9,0.1,0.333412666265,0.720883663542,0.0202522805639,0.00279341800882,0.0181135699009,0.0107808476278,0.0124394395705,0.00554318886125,0.00990790450002,0.795203132546,0.723659852687,DorothyDay,4,4.08333333333,4,3.99322880622,4
275,WBC_train21,10,31.3822309971,"shall, unto, god, hell, thou, wait, heaven, lord, etern, let, sin, christ, say, thing, sermon, wit, preach, belov, thee, judg",0.0266619426791,0.0340190629751,0.4,0.6,0.395914862606,0.598049213858,0.013596078958,0.00929904659594,0.0120854035182,0.0161138713576,0.0178259701893,0.00245065126897,0.0105747280784,0.71880541976,0.787250474459,WBC,1,1.05,1,1.43257689913,1
255,WBC_train29,10,34.2939529419,"unto, shall, thou, thee, lord, god, wit, thi, heaven, christ, thing, bibl, scriptur, say, belov, sin, sermon, will, shalt, sunday",0.0252975658421,0.0267078478176,0.5,0.5,0.429793136954,0.602035937512,0.0126941089475,0.00736381562731,0.0129405964999,0.014327088982,0.0191644071974,0.000955139265467,0.00961301454277,0.755019373357,0.756095094302,WBC,1,1.36666666667,1,0.64250920147,1
110,DorothyDay_train31,10,16.9306941032,"worker, mike, maurin, get, prison, talk, tri, too, peter, love, cathol, room, farm, conscript, visit, mooney, staten, tell, hospit, read",0.0262789956014,0.018144390298,0.9,0.1,0.337356182471,0.755594251634,0.0230734034904,0.00215700372573,0.0188901235375,0.00810510490882,0.0149029348323,0.0108503823779,0.0105235636316,0.70143003162,0.689074579066,DorothyDay,4,4.12,4,3.56345042063,4
302,NaumanKhan_train5,10,42.7965321541,"allah, get, don't, know, talk, say, quran, want, thing, someth, tell, dont, whi, ask, let, surah, bee, think, doesn't, happen",0.0207780566106,0.0152831545515,0.8,0.2,0.422579775157,0.684723915596,0.0166872682324,0.0374536464771,0.0174536464771,0.020716934487,0.0170828182942,0.000469715698393,0.0192583436341,0.732555707309,0.68168855594,NaumanKhan,3,2.89666666667,3,2.40278895928,3
324,Rabbinic_train11,10,21.6886088848,"jew, jewish, rabbi, israel, bless, ask, judaism, forgiv, hope, know, jewri, synagogu, orthodox, isra, truth, moment, whi, sibl, communal, wertheim",0.0222018156476,0.0181140225441,0.7,0.3,0.356367360506,0.713986413137,0.0205452193812,0.00656651079495,0.0148243955825,0.00686498855835,0.00950154213511,0.00124365734753,0.0118396179485,0.729239103252,0.661811238383,Rabbinic,6,5.81666666667,6,5.58099936749,6
256,WBC_train41,9,32.4664340019,"shall, unto, satan, angel, lord, heaven, thou, christ, god, belov, thi, wit, spirit, sodom, behold, say, thee, sermon, bless, sin",0.0292658336564,0.0253034604261,0.333333333333,0.666666666667,0.384412353985,0.566331978636,0.0119683903335,0.00898449027773,0.0102305144768,0.0161655244778,0.0250188543135,0.00200019674066,0.00819752762567,0.741712629446,0.748563820694,WBC,1,1.05333333333,1,1.15807310203,1
180,JohnPiper_test8,10,30.1951489449,"vers, hope, god, love, say, let, prayer, christ, know, encourag, get, promis, want, sin, judgment, will, etern, glori, scriptur, thing",0.0337876825133,0.0193585351715,0.9,0.1,0.417263769999,0.695157827479,0.0176703173659,0.0193148815564,0.0140662724378,0.0101823016901,0.0196297981035,0.00346408201827,0.0112670142412,0.75994085187,0.681412472978,JohnPiper,4,4.0,4,4.27692581279,4
290,PastorAnderson_train22,8,88.347454071,"get, say, preach, bibl, want, know, pastor, let, save, vers, thing, whi, unto, tell, look, talk, sin, lot, got, chapter",0.025766013013,0.0206410231317,0.625,0.375,0.412102224371,0.761158574923,0.013684732086,0.0307080669136,0.0243729797324,0.0190760446405,0.0134369912465,0.0019465351674,0.0169879432791,0.682482404478,0.786142862808,PastorAnderson,2,2.05,2,2.73834331725,2
8,Shepherd_test10,10,30.5409860611,"get, love, christ, god, don, ask, want, thing, fear, ill, wisdom, said, know, heaven, say, better, jesus, sin, grace, too",0.032637831156,0.0247695317184,0.7,0.3,0.298657831919,0.644718051948,0.0210030004286,0.0182526075154,0.0218245463638,0.0105372196028,0.0192884697814,0.00760822974711,0.0120374339191,0.663545918496,0.651527215338,Shepherd,4,4.0,4,4.44228556562,4
0,Shepherd_train32,10,30.4964311123,"ask, know, god, christ, tell, get, don, ill, want, save, lord, sin, said, jesus, love, thing, scriptur, heaven, say, prepar",0.0344940770345,0.0236631870896,0.7,0.3,0.316849115068,0.624436802043,0.0223360364205,0.020202020202,0.018743775786,0.0091051358657,0.0218380993029,0.00327215820174,0.0138711054204,0.662343610031,0.631605619844,Shepherd,4,4.09333333333,4,3.96699600796,4
133,DorothyDay_test7,10,19.9690718651,"worker, love, too, get, peter, priest, ask, tri, joy, room, bed, thing, say, talk, christ, farm, want, maurin, night, said",0.0328081600693,0.0209527378248,1.0,0.0,0.371269560281,0.769516190358,0.0234767416466,0.00262065953265,0.0157239571959,0.00840794933392,0.0275715221664,0.00829875518672,0.0101004586154,0.762190605376,0.585367710038,DorothyDay,4,4.26,4,5.00957296211,4
177,Unitarian_test8,10,38.8341958523,"feel, guilt, courag, want, say, get, ask, know, unitarian, let, someth, thing, too, tell, pain, rememb, love, look, dont, tomb",0.0306992379701,0.0267196135546,0.7,0.3,0.25571606224,0.658494540083,0.0207758288072,0.00860712907726,0.0320541358739,0.00979431929481,0.00750897812602,0.00498619891372,0.0124951770397,0.701197780172,0.634996240487,Unitarian,7,6.76666666667,7,7.03825034905,7
47,Shepherd_train51,10,32.8930711746,"don, know, get, christ, want, ask, thing, ill, sin, preach, bless, god, said, say, lord, talk, someon, tri, let, didn",0.0327714181581,0.026123592112,0.7,0.3,0.240078431112,0.573773163639,0.021824157765,0.0179457682827,0.0289235825801,0.0091700903862,0.0212325390304,0.00325390304026,0.0124239934265,0.714508848998,0.544581047487,Shepherd,4,4.02,4,4.13170599256,4
247,WBC_train37,10,32.4222657681,"unto, shall, thee, sin, repent, god, thou, thi, lord, christ, thing, say, submit, amalek, belov, grace, salvat, heaven, wrath, deprav",0.0283303190675,0.0309050931332,0.3,0.7,0.377662341987,0.610316745805,0.00910117584535,0.010031223012,0.010164086893,0.0189331030359,0.022420779911,0.00166079851192,0.0111937819704,0.73666772463,0.794091128492,WBC,1,1.01666666667,1,1.21767403642,1
81,DorothyDay_train59,10,14.4481220245,"worker, get, too, farm, strike, hope, morn, say, keep, job, chavez, prayer, bread, told, summari, tri, tivoli, ddlw, tree, priest",0.0275762581776,0.0186318957114,0.7,0.3,0.24337000673,0.668040374638,0.0238203610985,0.00204824761038,0.0081171294189,0.0134274010014,0.0108481262327,0.00546199362767,0.00849643453194,0.744462775015,0.663383056595,DorothyDay,4,4.21333333333,4,3.96581462517,4
73,DorothyDay_test8,10,25.8556449413,"worker, get, love, sin, too, jack, room, talk, retreat, priest, farm, ask, tree, say, pay, car, visit, hospit, god, night",0.0262613652514,0.0219740635935,0.8,0.2,0.294751555731,0.707195088189,0.0214911907396,0.00540471529492,0.013660737084,0.0110222146566,0.0131926121372,0.00340454506767,0.00897948761597,0.726176583273,0.713301397524,DorothyDay,4,4.07333333333,4,4.3053127241,4
51,Shepherd_train22,10,28.8497970104,"sin, pray, god, christ, know, get, don, prayer, want, spirit, heaven, say, ask, jesus, ill, preacher, lord, said, elisha, will",0.0348930406193,0.0236106441774,0.7,0.3,0.324512512775,0.648423984115,0.0225104634064,0.0185890426455,0.025979412541,0.0106707891859,0.0253384110705,0.00324271332152,0.00942649221372,0.693105017774,0.708437604975,Shepherd,4,4.01,4,4.02390849214,4
139,DorothyDay_train67,10,14.945720911,"worker, poverti, pray, fear, farm, street, too, love, maurin, joy, chapter, priest, get, cathol, pay, room, dollar, christ, feel, tell",0.0268379118287,0.0235450659153,0.5,0.5,0.295713395303,0.643678031846,0.0247720255619,0.00344654268687,0.0125655202125,0.0113448696776,0.00868815968981,0.0041645724133,0.00840094779924,0.750420773285,0.685190868221,DorothyDay,4,4.10333333333,4,4.2004077351,4
187,JohnPiper_train28,10,25.7744240761,"christ, vers, god, job, husband, say, glori, let, jesus, know, will, fear, love, lord, want, whi, thing, shall, grace, delight",0.0343572414281,0.0224433753763,0.8,0.2,0.495859462652,0.711322458647,0.0166217430368,0.0139263252471,0.0118435024095,0.00788205505187,0.0296904353508,0.00224618149146,0.0120068610635,0.672164513654,0.726907747592,JohnPiper,4,4.05,4,4.48189631335,4
