,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,svmPred
2,PastorAnderson_test5,1,12.71687603,"you, s, nt, say, bibl, we, jehovah, whi, re, lord, christ, jesus, testament, talk, want, go, know, me, your, lot",0.0162943053922,0.00965899546447,1.0,0.0,0.683046683047,0.777641277641,0.0124307072065,0.0251133882076,0.0193179909289,0.0200739123131,0.0120947421468,0.00109188644381,0.0225936502604,0.722342202685,0.702437958645,PastorAnderson,2,2.81141409347,1.87039188805
7,PastorAnderson_test7,1,9.04282307625,"you, s, re, nt, your, we, want, say, me, ve, go, my, bibl, whi, let, know, get, tell, unto, eli",0.0203516377649,0.0171001926782,1.0,0.0,0.664165103189,0.791744840525,0.0138487475915,0.0285404624277,0.0280587668593,0.0203516377649,0.0163776493256,0.00445568400771,0.016859344894,0.700044232476,0.602534058323,PastorAnderson,2,2.48171428571,1.91996488578
13,PastorAnderson_test1,1,7.46229910851,"you, re, your, heartili, s, we, say, my, job, don, do, dilig, unto, get, go, whatev, vers, done, heart, husband",0.0230456394035,0.0129537580961,1.0,0.0,0.627572016461,0.685185185185,0.0185268865793,0.0478987799367,0.0230456394035,0.0115981322488,0.00677812923633,0.000602500376563,0.0284681427926,0.658258641607,0.626688875084,PastorAnderson,2,5.51111111111,2.60672065553
14,PastorAnderson_test11,1,12.3209340572,"you, s, re, say, nt, we, bless, get, sin, vers, bibl, christ, whi, your, ve, abraham, curs, jesus, shall, faith",0.0357173894151,0.0252020509255,1.0,0.0,0.665816326531,0.742346938776,0.0141652906926,0.0290258103763,0.0136438689493,0.0195533153733,0.0132962544538,0.0,0.0164247849135,0.67512708831,0.657435075002,PastorAnderson,2,2.16003401361,2.70314516104
16,PastorAnderson_test8,1,12.8420209885,"you, s, nt, your, re, want, say, my, get, money, go, me, we, bibl, debt, let, ramsey, dave, vers, shall",0.0209853266661,0.0184441347651,1.0,0.0,0.667785234899,0.776286353468,0.0122960898434,0.0345110254939,0.0307402246086,0.00967292401016,0.0160668907287,0.000737765390606,0.0128699073695,0.704526708871,0.758071818228,PastorAnderson,2,5.54917184265,2.24754792263
21,PastorAnderson_test4,1,11.1278440952,"you, s, nt, sin, re, say, we, shall, your, go, bibl, unto, defi, testament, god, despis, know, vers, ve, me",0.0174098075249,0.0320147016152,0.0,1.0,0.693623639191,0.755832037325,0.0162491536899,0.0297901150982,0.0165393171487,0.0159589902312,0.0210852113357,0.000193442305832,0.020795047877,0.689791693143,0.781039505826,PastorAnderson,2,2.01057946815,1.89516285471
22,PastorAnderson_test14,1,11.9736280441,"you, we, s, say, don, bibl, ordin, look, your, okay, christ, am, know, thing, let, vers, re, t, go, colossian",0.0248430962343,0.0160390516039,1.0,0.0,0.313125367863,0.400235432607,0.0209205020921,0.0250174337517,0.0213563458856,0.0115934449093,0.0209205020921,0.0,0.0142085076709,0.674722289171,0.739494167109,PastorAnderson,2,4.07931034483,2.06941200313
23,PastorAnderson_test3,1,6.53220391273,"you, get, re, s, nt, we, fight, your, go, unto, say, me, bibl, christ, wisdom, need, ye, vers, god, my",0.0261005742126,0.0167043674961,1.0,0.0,0.815436241611,0.848993288591,0.0182704019488,0.0408908995998,0.0203584478859,0.0128762832782,0.00609013398295,0.0,0.0149643292152,0.648572171146,0.7302612913,PastorAnderson,2,3.58698614047,3.27491108582
24,PastorAnderson_test13,1,8.65270495415,"s, nt, you, re, say, vers, we, unto, me, go, horn, your, zechariah, judah, jerusalem, bibl, talk, ll, captiv, god",0.0195906065553,0.017455732764,1.0,0.0,0.638554216867,0.743545611015,0.0145673741052,0.0185859600653,0.0158231822178,0.0264975511742,0.0210975762903,0.0,0.0138138892377,0.697451929727,0.809573486069,PastorAnderson,2,2.71195954802,1.7562481764
32,PastorAnderson_test6,1,8.77273201942,"you, s, we, tribul, say, re, vers, christ, hell, bibl, jesus, your, save, go, lord, chapter, glori, nt, god, our",0.03666184274,0.0207428847082,1.0,0.0,0.77207977208,0.811965811966,0.0243608297154,0.0217076700434,0.00747708634829,0.0147129763628,0.0188133140376,0.0,0.0174867342016,0.642316366764,0.762843814596,PastorAnderson,2,2.41944444444,3.4369311471
36,PastorAnderson_test0,1,11.2764928341,"truth, you, s, re, want, say, don, we, vers, whi, bibl, get, t, me, know, your, save, love, thing, my",0.0261319038959,0.0166554991864,1.0,0.0,0.219178082192,0.327558420629,0.0121565999809,0.0246960850005,0.02172872595,0.0281420503494,0.00918924093041,0.000191442519384,0.0222073322485,0.739580142722,0.739258215707,PastorAnderson,2,2.29692458298,1.77803672976
37,PastorAnderson_test10,1,12.0432407856,"you, re, money, nt, s, me, say, we, get, pay, go, bibl, widow, let, your, want, borrow, ve, hey, loan",0.0237580993521,0.0160187185025,1.0,0.0,0.594866071429,0.739955357143,0.0125089992801,0.029067674586,0.0252879769618,0.0267278617711,0.00800935925126,0.00215982721382,0.0197084233261,0.660406789991,0.662538640238,PastorAnderson,2,2.59323227529,1.6280484654
43,PastorAnderson_test2,1,10.6111609936,"you, s, re, say, we, unto, get, go, chapter, heed, pastor, meat, don, vers, your, talk, tell, bibl, fals, eat",0.0203455679378,0.0177895920663,1.0,0.0,0.549571603427,0.635250917993,0.0159492894387,0.0255597587159,0.0113485328698,0.0169716797873,0.0173806359268,0.000204478069727,0.0169716797873,0.670933851901,0.731735520617,PastorAnderson,2,2.51141409347,1.91850892183
44,PastorAnderson_test12,1,11.1930530071,"you, s, re, temptat, nt, we, pride, want, go, get, devil, me, say, pastor, tempt, thing, know, tri, congreg, sin",0.0389910465004,0.0260903051892,1.0,0.0,0.683578104139,0.807743658211,0.0199287571002,0.0303263695003,0.0247424665447,0.0126119187446,0.0194473861558,0.00038509675556,0.0203138538558,0.69161836612,0.691435502732,PastorAnderson,2,3.52222222222,2.17971447226
46,PastorAnderson_test9,1,12.3585529327,"you, get, we, know, save, go, don, s, dearborn, say, soul, want, preach, your, talk, t, gospel, me, re, hear",0.0319259387437,0.0203322374113,1.0,0.0,0.35069215557,0.458141067897,0.0150545077003,0.0340889427237,0.024571725212,0.0230143623464,0.011420661014,8.65201591971e-05,0.0147084270635,0.674115832552,0.724697872823,PastorAnderson,2,2.06003401361,1.83846386597
51,Bahai_test9,1,1.57687306404,"sick, heal, excit, nerv, cure, kind, maladi, slight, contagion, impress, weak, doctor, sudden, violent, spiritu, will, nor, diseas, healthi, expect",0.049798115747,0.0403768506057,1.0,0.0,0.344827586207,0.344827586207,0.0,0.0,0.0,0.0,0.00807537012113,0.0,0.00942126514132,0.849118800715,0.673084308792,Bahai,6,5.9,6.50638976663
53,Bahai_test3,1,1.63270497322,"baha'i, truth, faith, contrari, —, ration, superstit, ignor, abdu'lbaha, realiti, reason, baha'u'llah, tenet, penetr, whi, priest, faculti, complement, pnum, mere",0.0404191616766,0.00748502994012,1.0,0.0,0.378378378378,0.459459459459,0.00898203592814,0.0,0.0,0.0134730538922,0.00149700598802,0.0,0.0059880239521,0.767128411907,0.615819141449,Bahai,6,5.5,6.82320920635
55,Bahai_test4,1,1.80843091011,"virus, prejudic, baha'i, afflict, corrupt, bacteria, abdu'lbaha, heal, we, patient, cure, shoghi, effendi, spiritu, p, infect, difficult, heaven, pervers, viral",0.0326315789474,0.0663157894737,0.0,1.0,0.365853658537,0.512195121951,0.0126315789474,0.00210526315789,0.00315789473684,0.00421052631579,0.00842105263158,0.0,0.00947368421053,0.753192232748,0.607757853972,Bahai,6,6.04618902439,5.20379822455
63,Bahai_test7,1,1.74222111702,"baha'i, sex, equal, women, gender, baha'u'llah, talk, abdu'lbaha, woman, will, masculin, superior, men, capac, inferior, equit, uniti, ask, compel, neither",0.045,0.01125,1.0,0.0,0.454545454545,0.454545454545,0.00125,0.0,0.0,0.01375,0.0025,0.0025,0.005,0.768452302244,0.672376671376,Bahai,6,6.8,6.77946940711
66,Bahai_test1,1,1.72490787506,"baha'i, my, baha'u'llah, unto, spiritu, daili, avoid, judgment, me, aspir, ask, regimen, path, harmoni, should, teacher, alway, p, learn, we",0.0245664739884,0.021676300578,1.0,0.0,0.76,0.8,0.00578034682081,0.0,0.0303468208092,0.0115606936416,0.0028901734104,0.0014450867052,0.00578034682081,0.73130895928,0.598465912713,Bahai,6,4.97948717949,5.17962253592
68,Bahai_test11,1,2.05767011642,"fear, baha'u'llah, baha'i, your, you, hath, my, god, essenc, creator, learn, tri, glean, unknow, afraid, felt, our, understand, hors, comparison",0.0328542094456,0.0400410677618,0.0,1.0,0.62962962963,0.759259259259,0.0133470225873,0.0215605749487,0.0318275154004,0.00513347022587,0.0133470225873,0.00308008213552,0.0133470225873,0.709353237131,0.509982995793,Bahai,6,5.18055878904,6.74628037559
