,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred
30,Rabbinic_test3,3,14.6267981529,"happi, rabbi, yom, kippur, ask, joy, shalev, ecclesiast, nachman, sukkot, let, know, israel, bless, question, nor, rebb, netanyahu, isra, montaign",0.0252426128029,0.0241005448321,0.666666666667,0.333333333333,0.384623323013,0.678534571723,0.0260395908064,0.00690846286701,0.00863557858377,0.00504849209512,0.0144812010097,0.00212568088216,0.0135512156238,0.683058578069,0.700348210343,Rabbinic,6,5.52,4,5.67798025696,4
34,IntegralYoga_test3,3,8.74621891975,"mind, yoga, self, love, get, chant, don't, enjoy, devot, want, spiritu, breath, clean, medit, anyth, let, mantra, vibrat, god, keep",0.0454900248398,0.0163598366976,1.0,0.0,0.486957621758,0.706869070209,0.025905492924,0.0515711201727,0.00311825377788,0.00647637323099,0.000719597025666,0.00167905972655,0.017270328616,0.708890909833,0.645643101156,IntegralYoga,6,5.96333333333,6,5.48985898034,6
35,IntegralYoga_test1,3,10.2384090424,"sri, mind, happi, heaven, let, swami, yoga, desir, gurudev, everyth, doesn't, wisdom, get, everybodi, satchidananda, look, want, you'r, yogavill, arjuna",0.0341261116377,0.0131966423081,1.0,0.0,0.310619828123,0.630142167732,0.0183673469388,0.0220408163265,0.00265306122449,0.00714285714286,0.015306122449,0.00285714285714,0.0128571428571,0.621440865326,0.548339608303,IntegralYoga,6,4.89,4,5.43784421842,6
38,IntegralYoga_test2,3,10.5438911915,"happi, want, everyth, don't, pain, boat, mind, get, better, should, will, noth, clean, say, peac, anyth, whi, yoga, away, let",0.0259801534367,0.0184011212371,0.666666666667,0.333333333333,0.48167780999,0.734652199988,0.0228777844672,0.0563917318884,0.00883002207506,0.0048163756773,0.00080272927955,0.00080272927955,0.0206702789484,0.684750469263,0.627505135566,IntegralYoga,6,5.88333333333,6,5.4443831064,6
40,IntegralYoga_test0,3,7.37102603912,"arjuna, krishna, want, conch, babi, whi, surrend, yoga, say, chariot, ego, bhishma, blew, monkey, know, will, dhritarashtra, jump, happi, sanjaya",0.0136572144092,0.0176137096323,0.333333333333,0.666666666667,0.398866213152,0.626530612245,0.0109009297852,0.0182750881693,0.0169926258416,0.0128246232767,0.0144277011863,0.00160307790959,0.0134658544405,0.690884851797,0.725296643703,IntegralYoga,6,2.16666666667,1,1.52127174518,2
46,IntegralYoga_test4,3,9.15736603737,"vibrat, say, whi, god, happi, mind, yoga, mango, sound, should, want, mantra, medit, selfish, pure, let, heard, don't, thing, communion",0.0269882819948,0.0148376001112,1.0,0.0,0.382450761247,0.661344859191,0.017090454356,0.0358482701125,0.00437682367653,0.00583576490204,0.00104210087536,0.0,0.025635681534,0.70388856908,0.612024178813,IntegralYoga,6,5.91666666667,6,6.40471466137,6
49,IntegralYoga_test5,3,8.77108693123,"medit, mind, yoga, want, get, don't, sleep, sit, whi, ask, limb, someth, money, clean, realli, thing, will, rockefel, prayer, lose",0.0269011871958,0.0202532913279,0.666666666667,0.333333333333,0.45556091438,0.715975069098,0.00979407332998,0.0683073832245,0.00828729281768,0.00577599196384,0.00502260170768,0.000753390256153,0.0153189352084,0.687259034936,0.62798703894,IntegralYoga,6,6.04333333333,6,5.10351616544,6
54,NaumanKhan_test4,3,29.460668087,"quran, allah, say, know, talk, ayah, get, don't, thing, surah, gon, noth, someth, happen, arab, realli, els, can't, tens, they'r",0.0194853886365,0.015738893169,1.0,0.0,0.381661969217,0.67355256214,0.0167369128337,0.0301753099994,0.0153930731171,0.0207684319834,0.0129497281779,0.000183250870442,0.0186305051616,0.608845505307,0.583439391261,NaumanKhan,3,2.78333333333,3,3.68830827141,3
55,NaumanKhan_test1,3,23.1688261032,"allah, know, don't, talk, get, you'r, say, quran, ask, whi, rooh, gona, surah, let, tell, tri, someth, amp, prayer, friday",0.0204797240996,0.0145963607509,1.0,0.0,0.466552542512,0.736160824796,0.013786914668,0.038587045195,0.0165606134769,0.0138684940447,0.0238211780062,0.000163158753467,0.0149290259422,0.612827586068,0.581847669426,NaumanKhan,3,3.21,3,3.34578723835,3
56,NaumanKhan_test5,3,23.7435789108,"allah, get, know, talk, want, say, thing, don't, tell, sibl, someth, guy, ask, jealousi, look, think, kid, serious, got, happen",0.0211258088271,0.0168540083988,1.0,0.0,0.441345462021,0.780532428821,0.010513739546,0.0512943050577,0.0234169653524,0.0230983671844,0.0146555157308,0.00207088809239,0.0169653524492,0.734023629775,0.614150029681,NaumanKhan,3,2.37,3,2.4225459793,3
62,NaumanKhan_test0,3,29.4936158657,"allah, don't, know, say, you'r, guy, get, opinion, alayhi, prophet, they'r, i'm, sallallahu, wasallam, happen, talk, masjid, gon, want, someth",0.0216197079478,0.0224851664482,0.333333333333,0.666666666667,0.405283293275,0.721070811468,0.0123658728082,0.0473697984821,0.0153755561371,0.0184506673646,0.0176655325831,0.000261711593824,0.0143941376603,0.645736872644,0.505480141057,NaumanKhan,3,2.62333333333,3,3.19914670343,3
63,NaumanKhan_test3,3,27.6263670921,"allah, want, know, get, don't, say, someth, talk, thing, quran, guard, whi, emaan, prayer, tell, dark, realli, amp, guy, wan",0.0220141084261,0.0135141237799,0.666666666667,0.333333333333,0.581174765236,0.803050356085,0.0111039380245,0.04590058102,0.0223369916075,0.0207876049064,0.015816655907,0.000193673337637,0.0165267914784,0.701579182474,0.703538795244,NaumanKhan,3,2.38666666667,3,1.66479335689,3
66,NaumanKhan_test2,3,46.4567661285,"allah, say, swt, quran, get, know, dont, someth, talk, alayhi, bee, salyam, want, firawn, hes, listen, musa, thing, realli, wind",0.0214739669903,0.0149682186865,0.666666666667,0.333333333333,0.410684323837,0.741257681074,0.0117148050899,0.0396687537871,0.0163199353666,0.0195920016158,0.0170470611998,0.000403958796203,0.0201171480509,0.696530251212,0.631555237699,NaumanKhan,3,2.38666666667,2,2.43023435766,3
67,Ghandi_test0,3,27.1406800747,"div, href, class, meta, svg, https, numlnum, button, rel, content, width, numcnum, ariahidden, octicon, evenodd, viewbox, fillrul, mnum, path, arialabel",0.0107012996423,0.00703252472815,1.0,0.0,0.172510892741,0.757266977741,0.00792996257058,0.00564613335025,0.014718010531,0.00615365095477,0.00203007041807,0.000570957305082,0.00577301275138,0.639249663578,0.620976175479,Ghandi,1,2.36,1,2.32784187154,1
69,Ghandi_test1,3,26.8817088604,"div, href, class, meta, svg, https, numlnum, rel, button, content, width, numcnum, fillrul, viewbox, ariahidden, mnum, octicon, evenodd, path, arialabel",0.00795026057744,0.00844425927873,0.333333333333,0.666666666667,0.143160074427,0.702102928518,0.00222377533515,0.00495584217549,0.0141050892687,0.00355804053625,0.0024143846496,0.000762437257767,0.0047016964229,0.725343386638,0.481596908022,Ghandi,1,2.29666666667,1,1.9803789458,1
71,PastorAnderson_test5,3,70.3271350861,"say, save, look, get, know, vers, sin, don, bibl, shall, let, salvat, talk, christ, whi, lust, want, unto, thing, preach",0.0288166966067,0.021670068002,1.0,0.0,0.332707783747,0.564311979016,0.012441916563,0.0354213747048,0.0256201914532,0.0153111748724,0.01640301653,0.00190437498413,0.0207195998273,0.717970210446,0.800660690024,PastorAnderson,2,2.82666666667,2,2.69337306547,2
72,PastorAnderson_test3,3,59.4989449978,"say, bibl, okay, vers, know, let, christ, vain, talk, want, thing, look, chapter, get, whi, unto, tell, preach, jew, don",0.0256481077313,0.0156535583165,1.0,0.0,0.325176695674,0.580010541708,0.0169959574105,0.0255366395263,0.0215509878722,0.0153162899277,0.0149461937027,0.000398565165405,0.0159710755566,0.703005585984,0.757066409502,PastorAnderson,2,3.02333333333,2,2.2837318751,2
73,PastorAnderson_test0,3,50.2949900627,"say, get, bibl, want, temptat, pride, vers, thing, look, devil, talk, don, know, chapter, redeem, whi, lot, jesus, someth, bottl",0.029802381103,0.0262757731666,0.666666666667,0.333333333333,0.239170340029,0.521903255352,0.0223926802422,0.0230462300495,0.0155132085856,0.0158915795267,0.019572096863,0.000756741882223,0.0191937259218,0.734833573216,0.712207117762,PastorAnderson,2,4.12333333333,2,3.69800982611,4
74,PastorAnderson_test4,3,56.2550210953,"say, sin, repent, bibl, save, unto, know, lord, whi, shall, get, vers, want, testament, talk, christ, jesus, let, god, jehovah",0.0195480536263,0.0205419118163,0.666666666667,0.333333333333,0.46946363491,0.740485224798,0.0137128864402,0.0272115090297,0.0200489745944,0.0172023262932,0.0176920722375,0.000459136822773,0.0198959289868,0.736985328577,0.742691388403,PastorAnderson,2,2.18333333333,2,1.25806010856,2
75,PastorAnderson_test2,3,57.9427638054,"say, truth, bibl, vers, want, wrong, let, okay, get, whi, know, unto, tell, save, talk, shall, god, don, look, christ",0.0256250886651,0.0262262312206,0.666666666667,0.333333333333,0.309089680512,0.570963887976,0.0132730105465,0.0236697027804,0.0155800575264,0.0199244966443,0.0172279482263,0.000239693192713,0.0199544582934,0.757338327872,0.647696231542,PastorAnderson,2,3.56666666667,2,3.4706701584,2
78,PastorAnderson_test1,3,68.6961920261,"say, bibl, talk, get, know, let, thing, vers, tell, want, look, naked, dress, don, wear, lot, woman, sin, thi, tongu",0.0221913957734,0.0206644474556,0.666666666667,0.333333333333,0.201717936306,0.449428075486,0.0139684453824,0.0285649683449,0.0266053662948,0.0151241081298,0.010375841624,0.00271329514622,0.0194955280876,0.673583009585,0.689305111015,PastorAnderson,2,5.06333333333,2,4.13830563427,2
90,JohnPiper_test2,3,16.0317709446,"vers, christ, say, abort, coven, orphan, whi, god, jesus, faithless, want, relativ, realiti, sin, faith, widow, compass, malachi, truth, pervas",0.0224297046962,0.0310749706787,0.333333333333,0.666666666667,0.388808529525,0.631597705555,0.0180990191499,0.0148295189164,0.013778608127,0.00642223260159,0.0151798225128,0.00116767865483,0.0133115366651,0.716067280065,0.72233068685,JohnPiper,4,4.66666666667,4,4.4062542187,4
91,JohnPiper_test5,3,14.9664618969,"christ, god, risk, vers, matur, permit, say, will, judgment, thing, sin, let, righteous, kind, perish, gospel, love, repent, conqueror, paul",0.0293591008623,0.0310185125714,0.666666666667,0.333333333333,0.487785482331,0.722459388871,0.0289614697627,0.0130135238581,0.00688951263077,0.00969635110998,0.0255167134473,0.00038275070171,0.0117376881858,0.622385994123,0.689806557217,JohnPiper,4,4.54666666667,4,4.33866783921,4
94,JohnPiper_test1,3,14.5541810989,"vers, bless, shame, christ, sin, god, devil, truth, asham, say, mose, jesus, prophet, gospel, fear, promis, want, christma, feel, morn",0.0337128594133,0.0445103022493,0.333333333333,0.666666666667,0.498753268868,0.704668363727,0.0154955917713,0.0272508682875,0.0112209457654,0.00547689019503,0.0296553566658,0.0,0.0108201977024,0.660454573226,0.657449204076,JohnPiper,4,4.21333333333,4,4.35822661257,4
95,JohnPiper_test4,3,15.3890249729,"kind, vers, christ, sin, god, love, spirit, save, hope, forgiv, say, let, strand, cabl, glori, pattern, whi, etern, jesus, thing",0.0287060533971,0.0285859323346,0.666666666667,0.333333333333,0.354274688095,0.596528036059,0.0229153405474,0.013367281986,0.0106938255888,0.00674729471674,0.0201145767027,0.000509229789943,0.0132399745385,0.684581245273,0.671837557549,JohnPiper,4,4.37333333333,4,4.74005027305,4
99,JohnPiper_test0,3,13.2307090759,"hope, vers, love, spirit, god, say, luke, obedi, promis, abid, perish, sin, pillar, fear, let, christ, jesus, will, grass, truth",0.0330085779171,0.0243467261654,0.666666666667,0.333333333333,0.445141186159,0.657026273793,0.0217698614645,0.0168221656771,0.0107435679955,0.0104608425219,0.014277636415,0.000282725473565,0.013005371784,0.745655310818,0.748578211478,JohnPiper,4,4.75666666667,4,4.13573939209,4
101,JohnPiper_test3,3,16.5177550316,"vers, fear, christ, god, glori, spirit, promis, love, say, unbelief, let, whi, trust, sin, want, pursu, rest, veil, lord, therefor",0.0287293141573,0.0289417561706,0.333333333333,0.666666666667,0.48705563907,0.678555243508,0.0327298885026,0.0158254405947,0.00719338208848,0.00719338208848,0.0206210286536,0.0,0.0101906246253,0.682528457405,0.577222448804,JohnPiper,4,4.43,4,5.39115751147,4
108,Shepherd_test3,3,19.1285710335,"love, don, ask, christ, want, get, should, dad, lord, pleas, didn, kid, cooki, said, preacher, ill, god, will, husband, messag",0.0340162413986,0.0164196139631,1.0,0.0,0.257893955467,0.5422652891,0.0167227490568,0.0191699806261,0.0215152442133,0.0112164780259,0.0237585398185,0.00540430304884,0.0102987661874,0.657278906638,0.604539279069,Shepherd,4,4.16333333333,4,3.40985750266,4
110,Shepherd_test2,3,16.3847260475,"get, hell, don, taught, heaven, told, preach, bad, said, teach, want, everyth, listen, selfcontrol, god, should, think, preacher, christ, got",0.0301495665745,0.0261592847868,0.666666666667,0.333333333333,0.244198433402,0.561588596778,0.0191447896366,0.0173105582942,0.0226986128625,0.0161641637051,0.0167373609997,0.00332454430815,0.0130688983148,0.646156938839,0.665865785607,Shepherd,4,4.39,4,4.34791530194,4
112,Shepherd_test0,3,18.9417939186,"don, get, god, faith, confid, adulteri, christ, ill, want, troubl, lord, thing, know, devil, didn, church, said, altitud, ask, say",0.0330194386812,0.0213417982016,0.666666666667,0.333333333333,0.247305030718,0.548512801434,0.0307644175618,0.0152257795391,0.0262801126291,0.0108457607675,0.0254458233392,0.00417144644906,0.00928146834915,0.669687903168,0.588021833881,Shepherd,4,4.09666666667,4,2.80963876736,4
114,Shepherd_test4,3,15.6581468582,"bad, get, ask, don, god, lord, happen, look, thing, let, troubl, good, jesus, said, tempt, wisdom, anger, bless, job, tell",0.0357534900036,0.0296340741482,0.666666666667,0.333333333333,0.246266098265,0.573696190166,0.0182830851193,0.0180409250515,0.0184041651532,0.0101707228478,0.0342656495944,0.00339024094927,0.013682043831,0.665068516436,0.742420655868,Shepherd,4,4.15,4,3.73652416203,4
117,Shepherd_test1,3,16.597206831,"want, get, attitud, worri, don, know, sin, said, thing, think, ill, say, heaven, mind, samaritan, pay, talk, wait, ask, will",0.030374271729,0.0230288211257,0.666666666667,0.333333333333,0.314523143734,0.629026997038,0.0149740369521,0.0227025721531,0.0201666465403,0.0105059775389,0.0233063639657,0.00990218572636,0.011230527714,0.662308668127,0.520651975117,Shepherd,4,4.17666666667,4,4.00272184472,4
121,Shepherd_test5,3,15.4225139618,"christ, know, merci, pattern, remind, don, sin, want, redeem, ask, sermon, god, ill, get, godless, scriptur, guard, blood, say, rememb",0.0332021197124,0.021358057884,1.0,0.0,0.252075575347,0.548322660373,0.0190712074303,0.0194427244582,0.0258823529412,0.0102786377709,0.0209287925697,0.00383900928793,0.0157275541796,0.674846048019,0.578795178828,Shepherd,4,4.09333333333,4,3.85245440245,4
123,MehrBaba_test3,3,8.20159506798,"infinit, realiz, mind, shall, suffer, baba, truth, meher, reaction, ignor, know, grace, real, happi, conscious, shri, unselfish, feel, divin, experi",0.034728590213,0.0282121875396,0.666666666667,0.333333333333,0.478855348605,0.735031756226,0.0260416666667,0.00992063492063,0.0178571428571,0.00446428571429,0.0245535714286,0.00372023809524,0.016369047619,0.737618919375,0.616364218438,MehrBaba,8,4.99333333333,4,5.22898867647,4
125,MehrBaba_test5,3,8.73056411743,"baba, meher, avatar, silenc, perfect, happen, discipl, master, circl, drop, realize, answer, will, manifest, spiritu, mankind, sincer, silent, love, intim",0.034547608546,0.0139463199332,1.0,0.0,0.439540585882,0.696283391405,0.00713921468638,0.00637429882713,0.00739418663947,0.00611932687404,0.0221825599184,0.00611932687404,0.00815910249873,0.694969731593,0.532954008461,MehrBaba,8,6.34,8,6.00842116427,8
129,MehrBaba_test2,3,15.8342330456,"baba, meher, master, discipl, mediocr, love, spiritu, want, rememb, stay, know, self, almighti, jubbulpor, feel, perfect, someth, flute, mind, must",0.0317701745696,0.0158494664765,1.0,0.0,0.41968476546,0.738493498349,0.00873150618482,0.021828765462,0.00703371331555,0.0107931118118,0.0300751879699,0.00169779286927,0.0152801358234,0.700089918156,0.601436296269,MehrBaba,8,5.05,8,5.07781618696,4
130,MehrBaba_test1,3,13.3551318645,"baba, perfect, truth, know, spiritu, master, conscious, shri, meher, inner, mind, will, meherabad, realiz, arangaon, happi, joy, pure, attain, love",0.0389807907161,0.0157424058922,1.0,0.0,0.452696667994,0.664489579185,0.00728544368352,0.000728544368352,0.00189421535772,0.00859682354655,0.0138423429987,0.00014570887367,0.0139880518724,0.783818711773,0.685596431774,MehrBaba,8,7.06,8,8.53451000066,8
132,MehrBaba_test4,3,9.27482008934,"love, mind, plane, divin, infinit, reaction, baba, imperson, conscious, here, react, smell, realiz, leila, finit, know, lover, cloth, say, meher",0.0429491626826,0.0183612541881,0.666666666667,0.333333333333,0.443306237558,0.594437378653,0.00642161204606,0.00199291408326,0.0250221434898,0.00797165633304,0.0166076173605,0.0066430469442,0.0139503985828,0.68862669524,0.675909888106,MehrBaba,8,6.35666666667,8,5.87758493285,4
136,MehrBaba_test0,3,13.6610679626,"baba, hotel, love, room, know, everyth, mind, will, mandali, impress, infinit, get, realli, happi, want, avatar, plane, discipl, tri, conscious",0.0461958359362,0.020502724124,1.0,0.0,0.411140306974,0.75238988989,0.0166641186363,0.0160525913469,0.00871426387403,0.00871426387403,0.0317994190491,0.000152881822351,0.0188044641492,0.724847918959,0.777208162652,MehrBaba,8,4.53333333333,4,5.11984633583,8
142,Unitarian_test5,3,23.2739098072,"anger, angri, flow, get, vote, know, want, frog, ask, water, woman, pour, liuzzo, love, rememb, talk, bless, feel, hope, say",0.0284185923828,0.0221060922148,0.666666666667,0.333333333333,0.403995739028,0.701000922336,0.0172591447707,0.00815730722995,0.0278207109737,0.0118495620814,0.00489438433797,0.00652584578396,0.008930104757,0.674343851718,0.655699007318,Unitarian,7,6.32,6,6.14712189095,7
143,Unitarian_test0,3,21.7657511234,"unitarian, congreg, rabbi, universalist, thing, wonder, happen, ask, god, worship, ourselv, skeptic, transylvanian, silenc, metaphor, love, spi, imagin, ceremoni, circl",0.0266281628878,0.0185506793465,1.0,0.0,0.319123050217,0.705072246575,0.0264340470526,0.00731341968455,0.016565336153,0.0106617323112,0.00731341968455,0.00396510705789,0.00845889505683,0.712585288053,0.561281302423,Unitarian,7,5.92333333333,6,5.4988530835,4
148,Unitarian_test4,3,21.0498399734,"grief, illus, shed, sudden, rememb, mariah, feel, pain, walk, know, too, say, hug, night, mysteri, silenc, love, how, felt, joy",0.0284298416864,0.0189256697016,0.666666666667,0.333333333333,0.234365024289,0.622331714087,0.015046728972,0.00542056074766,0.0327102803738,0.0114953271028,0.00831775700935,0.0122429906542,0.0111214953271,0.6983579293,0.699474357546,Unitarian,7,6.05,7,5.94074976598,7
151,Unitarian_test3,3,16.6452209949,"garden, apolog, flower, forgiv, sorri, easter, tomb, wound, leftov, let, scar, love, aliv, feel, glori, someth, hurt, resurrect, say, think",0.0283933298582,0.0260907185332,1.0,0.0,0.257168480727,0.633684531809,0.0229307173513,0.00882893930104,0.0321275291232,0.00931943592888,0.00662170447578,0.00294297976701,0.0117719190681,0.69456702332,0.55138281052,Unitarian,7,6.23,7,6.01990499373,7
154,Unitarian_test2,3,15.9887981415,"fear, hope, hannah, get, sing, let, know, judg, voic, whi, feel, shrine, say, face, love, thing, harvey, yes, will, justic",0.0306546647675,0.0337630541808,0.666666666667,0.333333333333,0.30912007244,0.571291520102,0.0182880365761,0.01206502413,0.0270510541021,0.00812801625603,0.011811023622,0.01143002286,0.00990601981204,0.67529867845,0.62037178813,Unitarian,7,5.88,7,5.39597585388,4
155,Unitarian_test1,3,11.7713220119,"fear, silenc, worth, afraid, tell, challeng, want, principl, digniti, unitarian, feel, ask, dont, wrong, talk, think, look, fool, bruno, get",0.0313042746322,0.0335497068878,0.333333333333,0.666666666667,0.258906608415,0.595642996197,0.0266463000679,0.00882552613714,0.0210454854039,0.0106924643585,0.00678886625933,0.00746775288527,0.00950441276307,0.664078373022,0.605729176063,Unitarian,7,6.26333333333,7,6.24794416174,4
157,MalcolmX_test0,3,27.6530218124,"negro, get, malcolm, know, want, tri, say, got, thing, uncl, think, ourselv, hate, black, look, solv, noth, whi, tell, someth",0.0149753490855,0.019108469961,0.333333333333,0.666666666667,0.39068333536,0.740323959079,0.0164713759625,0.0201540006696,0.0170070304653,0.0207566119853,0.0155339805825,0.000602611315701,0.0135922330097,0.68211825622,0.703841809672,MalcolmX,2,2.14333333333,2,1.42837229939,2
158,MalcolmX_test1,3,54.0140199661,"get, malcolm, got, want, negro, know, let, tri, whi, tell, think, anyth, thing, say, answer, look, put, bullet, should, talk",0.0163046401353,0.0161202091525,0.666666666667,0.333333333333,0.379457222805,0.781465134611,0.015995533075,0.0256848190238,0.0181961505617,0.0187873612297,0.012875254549,0.00147802667017,0.0161926032976,0.708047313033,0.657569428687,MalcolmX,2,2.35666666667,2,2.05285445036,2
163,DorothyDay_test3,3,7.49079012871,"joy, rain, pray, spin, peacemak, ammon, pay, tax, worker, tivoli, reader, tri, knit, goe, exercis, helen, bless, get, say, love",0.0256231653728,0.023031653758,0.333333333333,0.666666666667,0.36570221994,0.695891114535,0.0238598610692,0.00573844759891,0.0187254605859,0.0105708245243,0.00936273029296,0.00604047115675,0.00906070673513,0.687679858024,0.444349379389,DorothyDay,4,5.82666666667,6,5.18414348915,6
165,DorothyDay_test4,3,11.3877620697,"prison, worker, visit, get, ask, alderson, beauti, too, say, look, ward, lolita, jail, expedi, talk, room, bomb, thing, christ, cathol",0.0200744133914,0.0290597816103,0.0,1.0,0.351200651201,0.673544973545,0.017524235645,0.00167785234899,0.0188292319165,0.00689783743475,0.00838926174497,0.00876211782252,0.0128635346756,0.70134908806,0.541087899586,DorothyDay,4,5.57666666667,6,5.52191270804,6
168,DorothyDay_test0,3,13.9864389896,"worker, get, seattl, talk, priest, feel, stteresa, know, too, felt, wish, joy, prayer, bishop, tell, wool, taught, railroad, thing, god",0.0256949645248,0.0194373335635,0.666666666667,0.333333333333,0.427437106918,0.778066037736,0.0154838709677,0.0063082437276,0.0130465949821,0.0176344086022,0.00659498207885,0.0111827956989,0.0130465949821,0.700447383377,0.731048060641,DorothyDay,4,2.99,2,4.60663050152,4
169,DorothyDay_test5,3,8.5759139061,"fast, reader, hospit, worker, sit, sorrow, stfranci, engag, feel, parish, merci, paper, money, ignatius, hungri, meal, franciscan, sunday, assisi, pittsburgh",0.0233569866467,0.0205189033486,1.0,0.0,0.313580381274,0.690434298912,0.0273689646269,0.00284017557449,0.0147172734314,0.00568035114898,0.0152336689904,0.00284017557449,0.0116189000775,0.723784632098,0.630766988709,DorothyDay,4,5.1,4,5.20059883412,4
172,DorothyDay_test1,3,10.2296710014,"persecut, love, pray, worker, endur, sick, christ, lay, priest, expect, hope, ask, fear, messag, tree, maurin, tri, hour, want, children",0.0260946522717,0.021991065795,0.666666666667,0.333333333333,0.315840840841,0.698283998284,0.0203913491246,0.0123583934089,0.0140061791967,0.0129763130793,0.0109165808445,0.00411946446962,0.010298661174,0.73962258777,0.668971450199,DorothyDay,4,4.52666666667,4,4.126632126,4
