,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,avgSD,avgEVC
0,Shepherd_train32,10,13.3010158539,"sin, s, love, ask, get, let, don, god, ill, christ",0.039753406517,0.0302481224369,0.7,0.3,0.666609116652,0.649011156978,0.647330035789
1,DorothyDay_test8,10,11.2171859741,"worker, too, farm, am, hutterit, i, get, sing, maurin, cathol",0.0258340103988,0.0197505631605,0.9,0.1,0.71641250254,0.714785110152,0.749242899421
2,Shepherd_train27,10,12.914894104,"s, want, get, god, ask, don, know, christ, i, ill",0.0280605615795,0.0227777927183,0.7,0.3,0.645504437934,0.62665689607,0.666481508079
3,Unitarian_train13,10,20.6684939861,"garden, prison, am, let, say, nt, get, i, magic, tell",0.0323443917104,0.0245142262025,0.6,0.4,0.686099771829,0.725055358733,0.591456723766
4,Unitarian_test6,10,20.194562912,"want, am, flower, love, i, tell, too, s, get, feel",0.0310546800709,0.0206565022599,0.9,0.1,0.69122545577,0.660741897603,0.626953488874
5,JohnPiper_train57,9,11.9238169193,"vers, love, s, god, say, christ, jesus, grace, persecut, heaven",0.0318383581621,0.0197257156751,1.0,0.0,0.632626774137,0.677026254556,0.760216700288
6,WBC_train34,10,16.8006310463,"shall, unto, thee, thou, thi, god, s, christ, lord, ye",0.0294010124814,0.0293196910861,0.5,0.5,0.585657871312,0.717279539847,0.659669905342
7,DorothyDay_train68,10,10.6347570419,"worker, too, tri, labor, get, know, i, sin, christ, am",0.0217077074294,0.019744772321,0.6,0.4,0.690772273609,0.697599422699,0.655637493438
8,Shepherd_train44,10,15.0358960629,"s, sin, don, christ, ask, thing, get, t, rememb, let",0.0322409227925,0.024717573922,0.8,0.2,0.613977509736,0.648224006809,0.661857272042
9,Shepherd_test15,10,14.0096340179,"s, christ, want, don, preacher, ill, get, know, heaven, said",0.0334673254797,0.016919971347,1.0,0.0,0.627320859047,0.675335963098,0.712339821845
10,DorothyDay_test13,10,8.00733685493,"worker, farm, am, talk, say, get, joy, joe, silenc, love",0.0273478267477,0.0221636817438,0.8,0.2,0.710663692081,0.721751197692,0.588565259252
11,PastorAnderson_test5,10,50.5531818867,"s, re, nt, say, get, go, bibl, want, unto, vers",0.0271977392776,0.0171239556681,1.0,0.0,0.716576673058,0.732280110033,0.819266133803
