,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,svmPred
2,PastorAnderson_test5,1,13.2333807945,"you, re, s, nt, say, get, go, save, your, gospel, vers, ve, we, soul, me, know, door, want, let, minut",0.0309699103713,0.023847631242,1.0,0.0,0.679525222552,0.765578635015,0.0109635083227,0.0404129321383,0.032490396927,0.0227272727273,0.00624199743918,0.0,0.018485915493,0.694185034212,0.663653971723,PastorAnderson,2,3.7,2.03383682144
8,PastorAnderson_test7,1,14.1480550766,"you, look, don, your, lust, know, say, am, sodom, eye, t, me, lot, go, sin, tv, my, want, bibl, someth",0.0193310831543,0.0164927891991,1.0,0.0,0.315643747116,0.464697738809,0.00521632402577,0.0405799324946,0.0319116293342,0.0130408100644,0.0161859466094,0.00460263884627,0.0250843817122,0.670713995211,0.672773594827,PastorAnderson,2,2.8,2.62888845641
13,PastorAnderson_test1,1,11.9625680447,"you, we, s, say, don, bibl, ordin, look, your, okay, christ, am, know, thing, let, vers, re, t, go, colossian",0.0248430962343,0.0160390516039,1.0,0.0,0.313125367863,0.400235432607,0.0209205020921,0.0250174337517,0.0213563458856,0.0115934449093,0.0209205020921,0.0,0.0142085076709,0.675107384227,0.739494167109,PastorAnderson,2,3.00322580645,1.81097820789
14,PastorAnderson_test11,1,6.55538797379,"you, get, re, s, nt, we, fight, your, go, unto, say, me, bibl, christ, wisdom, need, ye, vers, god, my",0.0261005742126,0.0167043674961,1.0,0.0,0.815436241611,0.848993288591,0.0182704019488,0.0408908995998,0.0203584478859,0.0128762832782,0.00609013398295,0.0,0.0149643292152,0.647488686172,0.7302612913,PastorAnderson,2,3.7,2.80382455463
16,PastorAnderson_test8,1,12.537719965,"you, s, nt, say, bibl, we, jehovah, whi, re, lord, christ, jesus, testament, talk, want, go, know, me, your, lot",0.0162943053922,0.00965899546447,1.0,0.0,0.683046683047,0.777641277641,0.0124307072065,0.0251133882076,0.0193179909289,0.0200739123131,0.0120947421468,0.00109188644381,0.0225936502604,0.722600018643,0.702437958645,PastorAnderson,2,4.1,1.71646466733
21,PastorAnderson_test4,1,12.4664638042,"you, get, we, know, save, go, don, s, dearborn, say, soul, want, preach, your, talk, t, gospel, me, re, hear",0.0319259387437,0.0203322374113,1.0,0.0,0.35069215557,0.458141067897,0.0150545077003,0.0340889427237,0.024571725212,0.0230143623464,0.011420661014,8.65201591971e-05,0.0147084270635,0.673672341352,0.724697872823,PastorAnderson,2,2.31666666667,2.40000536333
22,PastorAnderson_test14,1,8.69757795334,"s, you, re, wrong, nt, say, bibl, moral, we, your, fear, anger, let, god, angri, ll, shall, sin, bad, thou",0.0275580820564,0.0428818586258,0.0,1.0,0.533864541833,0.644090305445,0.0156945130994,0.0284231339595,0.011863568957,0.0181660899654,0.0103806228374,0.000247157686604,0.0187839841819,0.680309614201,0.639625117464,PastorAnderson,2,3.11666666667,2.85159664335
23,PastorAnderson_test3,1,10.9488360882,"you, nt, s, re, want, we, say, get, preach, leviticus, me, go, persecut, know, cost, bibl, my, sacrific, oh, pastor",0.0217200740236,0.0172397000097,1.0,0.0,0.655027932961,0.775139664804,0.0134411220415,0.0251290542515,0.022207071199,0.0213304762832,0.0107139378592,0.00029219830525,0.0197720853219,0.630179348182,0.602356370065,PastorAnderson,2,2.98416666667,1.77427343178
24,PastorAnderson_test13,1,11.0691139698,"you, s, nt, sin, re, say, we, shall, your, go, bibl, unto, defi, testament, god, despis, know, vers, ve, me",0.0174098075249,0.0320147016152,0.0,1.0,0.693623639191,0.755832037325,0.0162491536899,0.0297901150982,0.0165393171487,0.0159589902312,0.0210852113357,0.000193442305832,0.020795047877,0.688891337271,0.781039505826,PastorAnderson,2,2.08739247312,2.03930158287
32,PastorAnderson_test6,1,12.4607248306,"nt, you, s, vain, re, we, bibl, profit, talk, want, say, your, me, thing, spend, unto, vers, someth, get, whi",0.0313411686255,0.0192548137034,1.0,0.0,0.537917087968,0.668351870576,0.0177544386097,0.022922397266,0.0196715845628,0.0152538134534,0.00908560473452,0.000833541718763,0.0200050012503,0.693647725915,0.683570154198,PastorAnderson,2,3.69,2.87364020244
37,PastorAnderson_test0,1,15.046651125,"you, save, say, we, vers, s, get, your, me, my, know, salvat, lose, shall, let, go, re, etern, unto, christ",0.0314016172507,0.0233153638814,1.0,0.0,0.401238816242,0.485891259463,0.0174528301887,0.0358490566038,0.0293800539084,0.0140161725067,0.0190026954178,0.00101078167116,0.0202156334232,0.674071993649,0.705040475298,PastorAnderson,2,2.4,2.01750956509
38,PastorAnderson_test10,1,11.2213041782,"you, repent, s, sin, save, nt, re, your, say, me, we, get, vers, go, unto, let, guy, congreg, salvat, my",0.0249400479616,0.0199520383693,1.0,0.0,0.558985667034,0.687982359427,0.0126618705036,0.0270503597122,0.0243645083933,0.0151558752998,0.0207194244604,0.0,0.0159232613909,0.673921639206,0.608561378232,PastorAnderson,2,2.68739247312,2.42894762494
43,PastorAnderson_test2,1,10.7845361233,"s, you, nt, we, re, say, bibl, get, me, want, talk, know, preach, sin, my, thing, your, should, go, sodomit",0.0254410761283,0.0231991422166,1.0,0.0,0.644182124789,0.745362563238,0.0167657666439,0.0209572083049,0.016570815869,0.0187152743932,0.00838288332196,0.00224193391169,0.0281703869773,0.684143101266,0.705113577693,PastorAnderson,2,2.27072580645,2.12241464927
44,PastorAnderson_test12,1,8.76683998108,"you, s, we, tribul, say, re, vers, christ, hell, bibl, jesus, your, save, go, lord, chapter, glori, nt, god, our",0.03666184274,0.0207428847082,1.0,0.0,0.77207977208,0.811965811966,0.0243608297154,0.0217076700434,0.00747708634829,0.0147129763628,0.0188133140376,0.0,0.0174867342016,0.642674712881,0.762843814596,PastorAnderson,2,2.58333333333,3.40990057233
46,PastorAnderson_test9,1,12.8354411125,"you, s, re, nt, spank, your, say, get, my, okay, we, bibl, know, kid, me, rod, lot, talk, look, beat",0.0317367763432,0.0359850062474,0.0,1.0,0.638820638821,0.753071253071,0.01091211995,0.0318200749688,0.0238234069138,0.0275718450646,0.0102457309454,0.000499791753436,0.0193252811329,0.683922285684,0.612444018606,PastorAnderson,2,3.1,3.0078319809
51,Bahai_test9,1,2.09451317787,"your, you, ye, scriptur, we, heaven, bibl, noth, aquina, exalt, “the, glori, baha'u'llah, metaphor, my, too, thing, p, god, react",0.0205303678358,0.0171086398631,1.0,0.0,0.508474576271,0.542372881356,0.0128314798973,0.01625320787,0.00769888793841,0.00513259195894,0.00769888793841,0.0,0.0153977758768,0.775694496603,0.623050786935,Bahai,6,4.78181818182,4.50134854806
53,Bahai_test3,1,1.39708304405,"evil, want, nonexist, sensibl, thing, poison, intellectu, outward, realiti, dark, serpent, scorpion, antagon, good, mind, poverti, absenc, themselv, qualiti, say",0.0257009345794,0.0724299065421,0.0,1.0,0.375,0.416666666667,0.00233644859813,0.0,0.0,0.0257009345794,0.00467289719626,0.0,0.0140186915888,0.784842374121,0.684285072093,Bahai,6,2.9675,4.44059074037
55,Bahai_test4,1,0.401908159256,"baha'u'llah, your, righteous, ye, you, whilst, bless, woe, sin, concours, pride, decre, glean, veil, interced, glorifi, mock, nay, extol, dust",0.0555555555556,0.0634920634921,0.0,1.0,0.666666666667,0.666666666667,0.0,0.031746031746,0.0,0.0238095238095,0.031746031746,0.0,0.00793650793651,-0.541131350281,0.621073182639,Bahai,6,6.5,5.44946857046
63,Bahai_test7,1,1.68103790283,"perfect, man, imperfect, qualiti, tree, overcom, satan, worship, divin, spirit, we, endless, sum, whi, creatur, essenc, vice, excel, veget, lowest",0.0442132639792,0.0208062418726,1.0,0.0,0.58064516129,0.58064516129,0.00520156046814,0.0,0.0,0.00520156046814,0.0351105331599,0.0,0.00130039011704,0.842717015714,0.777842214983,Bahai,6,6.7,4.89136598382
66,Bahai_test1,1,0.434554815292,"baha'u'llah, saith, loveth, discord, ariseth, glean, thereof, mankind, hath, enmiti, let, sorelyafflict, appreci, manifest, destini, anxious, whatsoev, lofti, happi, deliber",0.0405904059041,0.0184501845018,1.0,0.0,0.615384615385,0.769230769231,0.00369003690037,0.0,0.0,0.00369003690037,0.0405904059041,0.0,0.029520295203,-0.727141443166,0.678943770519,Bahai,6,6.9,5.45911065707
