,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC
0,Shepherd_train32,10,20.2800438404,"s, don, want, ask, love, god, get, christ, preacher, t",0.0361986190765,0.0200319539972,0.9,0.1,166.4,0.588137111187,0.650102778748,0.532093017516
1,DorothyDay_test8,10,14.2610778809,"get, love, talk, am, worker, pray, night, too, room, prison",0.0285415537428,0.0200628088707,0.7,0.3,65.0,0.745148226565,0.767120036681,0.578318052707
2,Shepherd_train27,10,20.250674963,"s, want, don, christ, get, rememb, jesus, god, whi, worship",0.0293173704959,0.0207961654632,0.9,0.1,161.8,0.615062166386,0.628812178873,0.744795337605
3,Unitarian_train13,10,31.5849320889,"unitarian, i, s, awar, am, authent, love, ask, nt, dont",0.0285830677073,0.0175798365755,1.0,0.0,158.0,0.659556555191,0.736982580427,0.592416270323
4,NaumanKhan_train5,10,43.3836019039,"allah, say, get, know, quran, nt, na, talk, go, s",0.0212651981625,0.0158401603729,0.8,0.2,332.0,0.647369325279,0.693464495316,0.550520280219
5,JohnPiper_train57,9,17.5136039257,"god, s, vers, prayer, answer, jonah, job, christ, jesus, say",0.0290875174987,0.0221140902865,0.666666666667,0.333333333333,123.444444444,0.709193103073,0.766036354976,0.628760332475
6,JohnPiper_train26,10,15.3257331848,"christ, vers, god, hope, s, say, etern, nt, sin, exult",0.0329405446687,0.0231240640193,0.7,0.3,103.0,0.735160800791,0.750482561428,0.713398538053
7,DorothyDay_train68,10,15.267250061,"love, worker, get, max, sin, dolci, priest, labor, room, retreat",0.0310750724956,0.0183891717838,0.8,0.2,79.6,0.674868889185,0.823069583219,0.72038551779
8,Shepherd_train44,10,19.8173890114,"s, get, know, evil, ask, don, god, t, lord, ill",0.0330646019785,0.0265032575637,0.6,0.4,155.5,0.597500325061,0.639684497525,0.557586675436
9,Shepherd_test15,10,18.8367171288,"s, get, joy, spirit, love, don, god, ask, pray, friend",0.0366269649807,0.0207193317024,1.0,0.0,135.2,0.609188451327,0.654327862653,0.57265149789
10,DorothyDay_test13,10,13.1951568127,"get, worker, i, tri, peter, paper, am, girl, go, want",0.0249585308168,0.0190741101959,0.6,0.4,72.6,0.750558500637,0.758870874337,0.728923844399
11,PastorAnderson_test5,10,69.1129620075,"s, re, nt, get, say, go, bibl, preach, know, let",0.0249782314311,0.0174690446841,0.7,0.3,612.7,0.637851058721,0.713512910063,0.740286340222
12,DorothyDay_test3,10,11.4073729515,"labor, worker, get, tamar, farm, too, manual, go, say, tomato",0.027401111392,0.0177969060399,0.7,0.3,47.2,0.73241285868,0.785901581086,0.68793250729
13,DorothyDay_train29,10,14.0079329014,"worker, talk, farm, get, love, tri, too, christ, retreat, say",0.0257052358714,0.0152543790113,1.0,0.0,64.2,0.720600765036,0.759936154245,0.827197630053
14,Unitarian_train25,10,24.9308230877,"prison, flower, am, magic, luck, i, say, s, too, get",0.0285553628004,0.0219605340348,0.7,0.3,133.8,0.658578458878,0.719110980858,0.691513472518
15,JohnPiper_test8,10,16.7382829189,"god, vers, zion, sin, s, righteous, christ, say, endur, nt",0.0352311181354,0.0194978121745,0.9,0.1,104.3,0.671926052801,0.774746562246,0.615983434217
16,DorothyDay_train65,10,10.6537959576,"worker, farm, retreat, love, get, talk, too, go, walk, bless",0.0266177180998,0.0225706836331,0.7,0.3,49.0,0.723625324417,0.732544048178,0.674943417953
17,JohnPiper_train31,10,18.6363949776,"vers, god, christ, love, s, prayer, say, perfect, nt, wisdom",0.0344775727577,0.017576317819,0.9,0.1,111.6,0.66681418428,0.832577994977,0.732513792598
18,WBC_train13,10,28.7950870991,"shall, unto, prayer, let, s, god, nt, ye, thing, lord",0.0263891682897,0.0247062263395,0.6,0.4,127.3,0.658146260295,0.785639647512,0.616614534405
19,DorothyDay_train58,10,10.8617329597,"worker, get, room, fr, talk, labor, tanzania, go, nyerer, night",0.0258059302,0.0157317509454,0.9,0.1,50.6,0.708287236157,0.763652141804,0.620972775457
20,JohnPiper_test15,10,17.1392068863,"spirit, vers, christ, s, god, jesus, say, glori, let, nt",0.0310353129124,0.0185180511694,0.9,0.1,102.1,0.683629695118,0.794864274902,0.692998752163
21,Shepherd_test9,10,21.2107770443,"s, christ, don, get, want, ill, ask, bad, said, t",0.0341987154042,0.0250120285094,0.7,0.3,161.9,0.58862584602,0.675935212742,0.523544851034
22,Shepherd_train59,10,20.7713828087,"s, get, love, pray, don, t, ask, go, thing, christ",0.0380996536296,0.0225157585986,1.0,0.0,175.1,0.602435837744,0.658261955133,0.621387146606
23,Shepherd_test21,10,18.3302071095,"s, christ, don, get, ask, grace, god, want, said, t",0.0313408498999,0.0225549678893,0.7,0.3,146.0,0.616525573607,0.640338481508,0.51545140774
24,Unitarian_test6,10,28.8658390045,"fear, say, know, get, s, let, step, harm, love, nt",0.0285662684111,0.0251205476583,0.7,0.3,160.0,0.67107958231,0.737575397311,0.788078733799
