,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred
176,Unitarian_train20,10,41.2497308254,"get, let, dont, love, know, feel, unitarian, rememb, universalist, tell, say, thing, reveng, justic, silenc, think, emerson, want, too, tree",0.0285352190675,0.02022343619,0.9,0.1,0.255038989199,0.636859183141,0.0174407100659,0.012098255929,0.0252423891229,0.0102891709303,0.0103457048365,0.00367470390367,0.0107131752268,0.677935576163,0.588373072519,Unitarian,7,6.93666666667,7,6.71525435377,7
147,DorothyDay_train30,10,19.1994550228,"get, rememb, worker, negro, fear, farm, tri, got, retreat, room, babi, too, tree, feel, acr, buy, prayer, hospit, morn, say",0.0258807614773,0.0195487389156,0.8,0.2,0.270503651572,0.686911739955,0.020397870552,0.00487531521435,0.019725413281,0.0104230876996,0.0115998879238,0.00784533482768,0.00997478285234,0.771027828287,0.738438081635,DorothyDay,4,4.03666666667,4,4.06194371791,4
3,Shepherd_test15,10,31.4413149357,"get, don, thank, want, god, love, said, ask, christ, ill, lord, sin, should, know, will, preacher, say, prais, preach, heaven",0.0359998334018,0.0238525439614,0.9,0.1,0.254795451868,0.568991461692,0.0228431642778,0.0182952039691,0.0236700661521,0.00919928335171,0.023394432194,0.00589167585447,0.0129203417861,0.697036165792,0.69208192639,Shepherd,4,4.0,4,3.92984431286,4
322,Rabbinic_test4,10,24.5497739315,"rabbi, know, ask, ourselv, tell, trial, moment, god, let, want, don't, elisha, steinberg, yom, whi, jew, esther, pain, eichmann, happen",0.0196102698511,0.020691984629,0.5,0.5,0.342156771458,0.773752887329,0.0295394154119,0.0124889282551,0.014171833481,0.00540301151461,0.012267493357,0.00496014171833,0.0123560673162,0.737459217936,0.692059302581,Rabbinic,6,5.67,6,5.99919078084,6
151,Unitarian_train13,10,45.0558300018,"say, talk, love, too, know, let, wonder, courag, unitarian, hope, get, silenc, someth, want, dream, listen, congreg, ecstasi, terror, think",0.0273582695345,0.0175663539217,0.9,0.1,0.225926131972,0.662978671053,0.0176166878551,0.00677165762914,0.0198998521132,0.0126092935163,0.0116752717744,0.00306151570973,0.00967750304854,0.69987983345,0.672409595485,Unitarian,7,4.33,4,5.44970529116,7
113,DorothyDay_train75,10,23.3629038334,"worker, get, strike, love, too, labor, done, hospit, christ, ask, reader, peter, room, maurin, farm, talk, say, poor, street, stanley",0.0253430341023,0.0210852405714,0.7,0.3,0.305240915954,0.707021223217,0.0250942718621,0.00278326449991,0.0130184952415,0.0123900161609,0.010953492548,0.00318728676603,0.00857425031424,0.789815179212,0.654678295909,DorothyDay,4,3.98,4,4.17743258883,4
162,Unitarian_train21,10,36.1545920372,"silenc, get, dont, fear, know, tell, say, sky, hope, rememb, ask, love, want, think, happen, caregiv, feel, talk, let, tower",0.0304099656845,0.0239643755412,0.8,0.2,0.248715563858,0.643461861482,0.022683716108,0.0086399195702,0.023594834899,0.0126614094065,0.00929969524647,0.00983379936536,0.0101165603695,0.709850054709,0.579373521533,Unitarian,7,6.79,7,5.86998843819,7
352,MehrBaba_train22,10,22.7361149788,"baba, master, mind, love, desir, meher, conscious, finit, spiritu, aspir, bahinabai, path, stay, crave, know, self, tri, feel, perfect, experi",0.0299725969896,0.0192550575156,0.8,0.2,0.421365242859,0.752836457257,0.0105411103303,0.00744905130007,0.00613726868119,0.00866713516046,0.0263293511361,0.00412274537362,0.0151323494964,0.722803245429,0.757808868775,MehrBaba,8,6.97,8,7.90406297672,8
119,DorothyDay_train37,10,25.0213639736,"worker, get, talk, night, fear, love, too, want, say, farm, priest, ask, job, feel, woman, stay, room, morn, told, rememb",0.0243067900472,0.0174968172979,0.8,0.2,0.274644148652,0.672011118393,0.0132984521474,0.00170045781557,0.0209287115762,0.0135600610421,0.0129060388053,0.00858949204273,0.00837148463048,0.74898197696,0.695796674248,DorothyDay,4,4.01333333333,4,3.9852995578,4
26,Shepherd_train26,10,29.5353999138,"get, don, ask, jesus, said, pray, christ, want, pay, know, ill, sin, worri, love, god, lose, someth, let, thing, prayer",0.0315024617357,0.0235215876928,0.7,0.3,0.275197140054,0.603840787225,0.0188651273118,0.0191245691412,0.0264260034839,0.00933990585968,0.024165153256,0.00392869056002,0.0133427226567,0.689720574103,0.636037607197,Shepherd,4,4.0,4,3.89025720211,4
29,Shepherd_train68,10,30.3126041889,"don, know, talk, ask, pray, get, want, christ, god, ill, said, evil, love, say, disagr, lord, thing, repli, whi, let",0.0306599202761,0.0248362984423,0.7,0.3,0.271753074967,0.585016842446,0.0194482959936,0.0172225060206,0.0214186674451,0.0102897175801,0.0220754579289,0.00401371962344,0.0106910895424,0.648073844237,0.540956397508,Shepherd,4,4.0,4,3.89133385672,4
101,DorothyDay_train50,10,23.5106101036,"ammon, love, worker, too, peter, room, say, thing, night, talk, prayer, ask, morn, said, tri, joy, want, sunday, farm, cathol",0.0260253061284,0.0199525488695,0.8,0.2,0.314469910021,0.728367839588,0.0202605591358,0.0023645046131,0.0129815939543,0.00792804487922,0.0294867634105,0.00398720385739,0.0111270805322,0.734207887395,0.738639695166,DorothyDay,4,4.34333333333,4,4.8677149338,4
276,WBC_train40,10,32.6889162064,"shall, unto, god, job, coven, hath, christ, sin, lord, thou, say, wrath, hell, sermon, wit, babylon, thing, fear, punish, belov",0.0257955564466,0.0318466564614,0.4,0.6,0.410611888224,0.624207837395,0.0136627906977,0.00633074935401,0.0150839793282,0.0140826873385,0.0281976744186,0.00106589147287,0.0108204134367,0.738693992195,0.643486538921,WBC,1,1.53,1,1.02533973825,1
81,DorothyDay_train59,10,26.2134389877,"get, night, bishop, room, worker, farm, dollar, talk, tri, babi, job, feel, sit, retreat, too, morn, say, street, look, happi",0.0223985757398,0.0188102856983,0.7,0.3,0.253429352158,0.658805471428,0.0133514754656,0.00280636108513,0.0205374606684,0.00943957819542,0.010247470023,0.0089718513479,0.00875924823539,0.765673087371,0.720389749425,DorothyDay,4,4.69333333333,4,4.31085013457,4
