,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
7,Shepherd_test46,3,4.23970103264,"s, get, love, ill, mom, lazi, want, said, troubl, christ",0.0306574582107,0.020425123347,0.666666666667,0.333333333333,139.0,0.561437422846,0.617773458482,0.655658760115,Shepherd,4,4.67281914696,4.13315822166
8,Shepherd_test52,3,3.94624900818,"walk, pray, should, get, preach, choos, prayer, enoch, ask, thank",0.0328417187756,0.016756315167,1.0,0.0,129.666666667,0.72674618375,0.671092072342,0.56048001142,Shepherd,4,4.48741737421,4.18691726342
9,Shepherd_test42,3,4.35275411606,"don, better, s, want, talk, t, pleas, thank, know, preacher",0.0400979631085,0.0183626112156,1.0,0.0,178.666666667,0.612182905661,0.660010941194,0.606487266362,Shepherd,4,4.0385750203,3.85488839695
10,Shepherd_test7,3,3.98235201836,"god, shout, voic, s, get, joy, laugh, don, listen, christ",0.034982958919,0.0199308980773,1.0,0.0,151.0,0.684689683274,0.640142740115,0.66071485871,Shepherd,4,4.27554264408,3.98516778863
20,Shepherd_test51,3,3.75363993645,"thank, prais, burden, sing, s, lord, ask, greet, don, ill",0.0376647512954,0.021774641846,0.666666666667,0.333333333333,145.333333333,0.631621386195,0.653958563613,0.642405948905,Shepherd,4,4.62785395768,4.04833706959
21,Shepherd_test37,3,5.41506004333,"bless, grace, expect, christ, s, prayer, ask, pray, god, ill",0.042755286004,0.0165496734598,1.0,0.0,198.333333333,0.564868458343,0.620813324778,0.644013690479,Shepherd,4,4.0385750203,4.05539960599
22,Shepherd_test22,3,3.90118002892,"pray, prayer, s, listen, get, ask, evil, lord, pleas, bless",0.0295655256453,0.0289193256639,0.333333333333,0.666666666667,130.666666667,0.665485516184,0.653957981169,0.736691154672,Shepherd,4,3.76215901216,3.83949144889
24,Shepherd_test0,3,4.10235404968,"christ, s, sure, get, want, thing, prais, preacher, ill, let",0.0325560354505,0.0183757844518,1.0,0.0,150.666666667,0.67495907539,0.648704876232,0.549284696661,Shepherd,4,4.13336457918,4.18394093268
25,Shepherd_test48,3,3.68142199516,"s, want, let, christ, don, ill, t, devil, satan, didn",0.0280507167366,0.0241311403948,0.666666666667,0.333333333333,153.333333333,0.565335780298,0.701678105425,0.695422425656,Shepherd,4,4.57632206606,2.98587386957
26,Shepherd_test11,3,4.26536202431,"sin, christ, know, s, get, truth, spirit, said, don, got",0.0247853342771,0.0299399709967,0.333333333333,0.666666666667,166.0,0.705465798569,0.664475875697,0.602883898992,Shepherd,4,2.53720930233,4.05303818359
29,Shepherd_test67,3,4.11547613144,"worship, want, renew, get, hes, christ, know, god, whi, sin",0.0292011504958,0.0199148204969,1.0,0.0,151.666666667,0.692428823381,0.618698263816,0.507860518918,Shepherd,4,4.46472727273,4.13769879521
33,Shepherd_test4,3,4.12029385567,"s, christ, insist, resurrect, god, get, love, don, imit, jesus",0.0310769560664,0.0257883988913,0.666666666667,0.333333333333,154.666666667,0.585002149692,0.623894934473,0.536375025929,Shepherd,4,4.50384453573,3.9176930567
36,Shepherd_test15,3,4.82671189308,"don, spirit, s, sin, jesus, christ, get, t, want, know",0.0276276673875,0.0282025088331,0.666666666667,0.333333333333,180.0,0.590277558106,0.607275279011,0.541063361084,Shepherd,4,4.41714710395,3.96700333117
38,Shepherd_test23,3,4.01843309402,"trust, christ, shall, god, want, dont, joy, seed, walk, sow",0.0430707429076,0.0220874579538,1.0,0.0,134.0,0.730532179142,0.693206156687,0.697027642177,Shepherd,4,4.53082917083,4.1879430225
39,Shepherd_test56,3,3.95522999763,"rememb, pray, prayer, god, christ, jesus, ask, s, chosen, save",0.0263894886618,0.0200806209803,0.666666666667,0.333333333333,164.666666667,0.641662421464,0.665636368151,0.652280099634,Shepherd,4,5.19222625661,4.05495451124
40,Shepherd_test39,3,4.38168692589,"s, judg, don, know, get, t, go, job, ask, rememb",0.0270715363215,0.0282464961233,0.666666666667,0.333333333333,183.333333333,0.591513661858,0.674798504626,0.668520304346,Shepherd,4,3.87782892213,3.90432909028
42,Shepherd_test53,3,5.54850506783,"get, don, s, t, worri, think, preacher, ill, pray, preach",0.0299124742006,0.0231846369274,0.666666666667,0.333333333333,220.333333333,0.584938754189,0.678515548062,0.785633204261,Shepherd,4,4.7442267716,3.8593090926
51,Shepherd_test32,3,3.7389421463,"s, love, sin, don, ask, get, kid, christ, god, debt",0.0396925466792,0.0208983445244,1.0,0.0,147.333333333,0.576303525895,0.62644082796,0.697747633028,Shepherd,4,4.00342004761,4.09863785753
53,Shepherd_test27,3,4.5495569706,"s, get, god, dad, christ, ill, said, t, don, nt",0.0350255420003,0.0216893543218,1.0,0.0,182.666666667,0.646172066749,0.685655543206,0.597965613128,Shepherd,4,5.2851708591,4.07877540642
60,Shepherd_test20,3,4.21529006958,"rememb, love, look, trust, heaven, s, thing, honor, get, bless",0.0438337831384,0.0271876968286,1.0,0.0,177.333333333,0.66271497691,0.627725844525,0.597510021762,Shepherd,4,4.91348314607,3.9172569423
64,Shepherd_test44,3,3.98504710197,"want, god, s, ask, get, boss, said, jesus, whi, pay",0.0334931810385,0.0191467316942,1.0,0.0,157.333333333,0.633347426979,0.624360224826,0.701443376454,Shepherd,4,4.19858133793,4.15534095313
67,Shepherd_test47,3,3.80888986588,"yes, nt, s, ask, don, get, christ, know, better, want",0.0416505039762,0.0199002545218,1.0,0.0,151.0,0.647959220224,0.645088667413,0.605146936082,Shepherd,4,4.02652662433,3.84564820144
68,Shepherd_test65,3,3.89624714851,"get, talk, s, preach, idol, job, don, know, christ, chuck",0.0260079559832,0.019676599086,0.666666666667,0.333333333333,141.666666667,0.607656933741,0.633204709099,0.717020113821,Shepherd,4,4.31916879141,4.11193024807
71,Shepherd_test49,3,3.8703110218,"worship, get, christ, s, sin, preacher, prayer, god, pray, don",0.0257329335937,0.0248116947903,0.666666666667,0.333333333333,143.333333333,0.546935615436,0.680719916891,0.512271282783,Shepherd,4,4.42808585193,3.80941781726
72,Shepherd_test16,3,3.67166686058,"get, s, heaven, don, ill, christ, christma, t, thing, said",0.0398532062315,0.0181093681769,1.0,0.0,146.0,0.540524491127,0.609361553376,0.661088683719,Shepherd,4,4.0385750203,4.20596976962
88,Shepherd_test69,3,3.77749180794,"christ, sin, oblig, don, want, resurrect, god, s, get, preach",0.0274978437457,0.0265775831733,0.666666666667,0.333333333333,147.0,0.64351966546,0.715610517704,0.657297026988,Shepherd,4,4.64247822686,3.62125025884
89,Shepherd_test25,3,3.64105916023,"testimoni, s, christ, blood, jesus, god, t, didn, ask, mother",0.0334125747894,0.0181314361081,1.0,0.0,122.0,0.550794983471,0.643309500136,0.514737290957,Shepherd,4,4.41905741154,4.04343633423
92,Shepherd_test30,3,3.7120718956,"worship, sin, want, get, bad, thank, god, jesus, heaven, s",0.0379085627527,0.0252327725583,1.0,0.0,152.0,0.650045401578,0.641646941416,0.57972842776,Shepherd,4,4.55848314607,3.94494509742
94,Shepherd_test62,3,4.3612241745,"s, get, love, want, ill, job, vbs, said, t, don",0.0499795082977,0.0200314518213,1.0,0.0,174.333333333,0.50409656225,0.654025199175,0.573948297855,Shepherd,4,4.0385750203,4.34933374591
95,Shepherd_test59,3,5.14829897881,"s, get, spirit, don, christ, t, want, go, know, sin",0.029271560755,0.0254300041062,0.666666666667,0.333333333333,222.0,0.572491065673,0.707073991831,0.768594658733,Shepherd,4,4.30579178886,2.9687306619
101,Shepherd_test34,3,4.80042695999,"grace, s, gift, burden, don, get, christ, god, t, said",0.0414712803264,0.0244959373337,0.666666666667,0.333333333333,198.666666667,0.576654378865,0.651431277215,0.716620121571,Shepherd,4,4.30930240055,4.04528221077
114,Shepherd_test43,3,4.31894207001,"forgiv, s, sin, don, christ, god, t, job, jesus, thing",0.0277480300943,0.0230466708901,1.0,0.0,176.666666667,0.54583989942,0.604961878278,0.506925440617,Shepherd,4,4.08531914696,3.93833825723
116,Shepherd_test13,3,3.98187017441,"bless, s, get, don, foolish, anger, t, better, god, wise",0.0391423670288,0.0325448775519,1.0,0.0,155.0,0.536592788368,0.63697993623,0.67565029702,Shepherd,4,3.7,3.70266936765
118,Shepherd_test72,3,4.3963329792,"s, trust, don, t, get, dad, desir, rememb, car, wasn",0.0403057380366,0.0202228140234,1.0,0.0,174.333333333,0.538779077272,0.684064169274,0.686745511913,Shepherd,4,4.30930240055,3.98401070215
121,Shepherd_test19,3,4.62445902824,"s, christ, get, confid, ill, go, preacher, don, preach, said",0.0303940416986,0.0140744651017,1.0,0.0,191.666666667,0.523852146928,0.688294536624,0.56431177438,Shepherd,4,4.30130691455,4.33576532558
125,Shepherd_test9,3,3.63279104233,"sin, s, ask, don, get, wrong, prayer, desir, happen, go",0.0255282779753,0.0323799672574,0.333333333333,0.666666666667,149.333333333,0.583552028097,0.686840864065,0.589148097954,Shepherd,4,2.8,2.43086493598
126,Shepherd_test36,3,4.70436906815,"don, s, want, know, t, get, pray, urg, bless, thank",0.0326928515736,0.0221656260948,1.0,0.0,193.333333333,0.666554565644,0.619830488136,0.674930974631,Shepherd,4,3.89411764706,4.0245780973
127,Shepherd_test3,3,4.28128814697,"love, don, quak, s, get, want, christ, t, ill, pray",0.0424814127974,0.0211581832916,0.666666666667,0.333333333333,168.666666667,0.554992187557,0.657158623745,0.54111814558,Shepherd,4,4.0385750203,4.0915067344
130,Shepherd_test60,3,2.94428086281,"merci, s, say, christ, grace, jesus, rememb, don, ignor, let",0.0435968146308,0.019687854344,1.0,0.0,113.666666667,0.697259135318,0.689788864733,0.482105907503,Shepherd,4,4.702,4.10257804475
132,Shepherd_test6,3,4.27767014503,"s, worri, don, bless, ask, get, love, t, think, got",0.0401993295837,0.0254651615535,1.0,0.0,183.666666667,0.534622735746,0.644389775825,0.630198525958,Shepherd,4,4.02540297729,4.00931313681
151,Shepherd_test28,3,4.31834197044,"s, bad, fire, get, want, ill, lazi, said, evil, ask",0.0264945223627,0.0306036611371,0.0,1.0,158.333333333,0.494809646328,0.605996611883,0.654238919688,Shepherd,4,4.03939393939,2.44194070159
153,Shepherd_test40,3,4.41724991798,"love, s, rememb, get, want, thing, elder, don, ask, christ",0.0370715436587,0.0176605877263,1.0,0.0,182.0,0.568027112213,0.678232501148,0.71464667999,Shepherd,4,4.39462350147,3.97207737451
155,Shepherd_test29,3,3.58552789688,"evil, want, ill, s, get, ask, someon, am, christ, don",0.0254879943032,0.0282095554289,0.0,1.0,129.333333333,0.650979371103,0.67412343977,0.594165542064,Shepherd,4,3.82242812743,2.66264083379
158,Shepherd_test21,3,4.15271306038,"s, wisdom, don, t, get, say, proverb, guy, jesus, christ",0.0351441644739,0.0254815393105,1.0,0.0,157.666666667,0.546733223204,0.609145369659,0.613977347915,Shepherd,4,4.02540297729,3.90752730417
159,Shepherd_test1,3,3.68937397003,"god, heaven, evil, christ, jesus, lord, glori, let, wisdom, prophet",0.0436060571819,0.0195430081576,1.0,0.0,112.666666667,0.651232723998,0.643025254473,0.518675308732,Shepherd,4,4.18057142857,3.92443294688
162,Shepherd_test14,3,3.97131705284,"sin, s, don, want, adulteri, t, god, know, get, whi",0.032076723664,0.0309749597254,0.333333333333,0.666666666667,152.0,0.593115085979,0.676937371565,0.614576473717,Shepherd,4,3.71191983122,3.46340518189
163,Shepherd_test8,3,4.70833301544,"encourag, s, barnaba, better, get, car, want, t, worship, someon",0.0317971803096,0.0176941135186,1.0,0.0,165.0,0.550660459038,0.637279889003,0.605417197018,Shepherd,4,4.12389612122,4.06647273156
165,Shepherd_test38,3,3.5788860321,"trust, say, prais, don, lord, get, someon, broccoli, s, rebelli",0.0472977705189,0.0209589149193,0.666666666667,0.333333333333,122.333333333,0.636814836365,0.642919803131,0.558119586228,Shepherd,4,4.07659345348,3.94641604061
166,Shepherd_test66,3,4.02731084824,"s, pray, super, sin, christ, merci, pattern, don, sermon, know",0.0333839458242,0.0183897967257,1.0,0.0,175.0,0.592438577543,0.65880434836,0.662850016378,Shepherd,4,4.12389612122,4.0852169659
181,Shepherd_test57,3,4.30272603035,"wisdom, get, s, fear, say, dream, dreamer, don, barrel, let",0.0347120099509,0.0306829741752,0.666666666667,0.333333333333,155.333333333,0.678648114493,0.665722679699,0.64467097098,Shepherd,4,3.6961038961,4.06857808374
183,Shepherd_test54,3,4.30828714371,"don, s, ill, ask, ve, t, confess, chosen, feel, said",0.032876273493,0.0235488650943,0.666666666667,0.333333333333,172.0,0.602466732764,0.661980432696,0.541637480964,Shepherd,4,4.42389612122,4.08660383923
185,Shepherd_test33,3,3.53160095215,"christ, god, s, don, give, want, ill, heaven, know, ask",0.0324465648056,0.0204488976805,0.666666666667,0.333333333333,129.666666667,0.630548829701,0.658777210626,0.667641595941,Shepherd,4,4.12322407821,4.12876636597
186,Shepherd_test26,3,4.03964877129,"joy, get, ask, lord, strength, know, s, pure, wisdom, christ",0.0387137524859,0.0203385027578,1.0,0.0,147.333333333,0.709593836516,0.625799411168,0.642201003613,Shepherd,4,3.92743084549,3.91244394455
191,Shepherd_test45,3,3.64257979393,"ungod, thank, s, get, judg, ask, want, preacher, god, don",0.0325832649441,0.0239436211028,0.333333333333,0.666666666667,145.666666667,0.584286259565,0.671448463478,0.562719112193,Shepherd,4,4.49612726087,3.74175873646
193,Shepherd_test63,3,3.97404503822,"christ, don, bless, s, let, ill, get, ask, veteran, want",0.0295515773619,0.0178693635189,0.666666666667,0.333333333333,141.333333333,0.517662620604,0.669524358907,0.54949168448,Shepherd,4,4.39773548597,4.15103972642
194,Shepherd_test58,3,4.71705007553,"sin, thank, christ, preach, get, save, say, desir, dont, god",0.0319586996698,0.0250371062228,1.0,0.0,168.333333333,0.691360545991,0.629670973319,0.590457033582,Shepherd,4,4.645,4.11596603459
197,Shepherd_test18,3,4.63174915314,"s, get, spirit, listen, ill, said, don, let, devil, god",0.0267286806923,0.0186120659034,0.666666666667,0.333333333333,180.333333333,0.569486611924,0.662513293528,0.642395140301,Shepherd,4,4.95535933314,4.06186952762
198,Shepherd_test70,3,4.61382198334,"christ, s, saul, sunday, get, proud, humbl, pride, said, god",0.0327146185836,0.0224030822622,1.0,0.0,161.333333333,0.687224220814,0.685160766771,0.64007399148,Shepherd,4,4.95779160913,4.0875260977
199,Shepherd_test31,3,3.46847510338,"pay, get, devil, taught, sin, evil, dont, attent, astray, rabbit",0.0341304930476,0.0313480352711,0.333333333333,0.666666666667,128.333333333,0.711025037341,0.677492504729,0.502372917929,Shepherd,4,3.40714285714,3.6770620351
204,Shepherd_test64,3,4.35361909866,"s, don, want, pleas, christ, heaven, get, t, kid, sermon",0.0368862092836,0.0192696802052,1.0,0.0,180.0,0.57110001431,0.656541333547,0.657150753835,Shepherd,4,4.72389612122,4.03299449887
205,Shepherd_test10,3,3.61390781403,"judg, s, slander, sin, know, abl, innoc, t, christ, swaggart",0.0242115234351,0.0264510171714,0.666666666667,0.333333333333,144.666666667,0.64424591568,0.646715332292,0.560204963419,Shepherd,4,4.77483268737,4.10286774198
209,Shepherd_test17,3,4.5638859272,"hope, jesus, s, get, christ, door, ill, know, don, go",0.0273990581876,0.0291648600494,0.333333333333,0.666666666667,168.666666667,0.604610746188,0.662327745584,0.677256069296,Shepherd,4,4.05964710395,3.69382918338
214,Shepherd_test71,3,4.32647800446,"thank, s, don, dad, ill, super, t, didn, said, let",0.0373895532139,0.0201471426415,1.0,0.0,183.333333333,0.568092017486,0.624035500983,0.580550161345,Shepherd,4,4.0385750203,3.99572176661
225,Shepherd_test50,3,3.93304800987,"s, ask, christ, get, lord, said, preach, love, ill, sunday",0.0339586015569,0.0213346468662,1.0,0.0,145.0,0.623585167445,0.656586298383,0.5472681476,Shepherd,4,4.16889612122,4.11943020066
226,Shepherd_test41,3,3.99375200272,"enoch, s, bless, drink, walk, get, want, god, veteran, preach",0.0356473501364,0.0273086232557,1.0,0.0,130.0,0.588430545028,0.651804664752,0.582592988882,Shepherd,4,3.81489074488,3.79261089849
227,Shepherd_test68,3,4.8602540493,"s, don, spirit, fill, get, preach, mom, t, love, thing",0.0283693412707,0.025577115865,0.666666666667,0.333333333333,196.666666667,0.582317187973,0.645101752703,0.628283675471,Shepherd,4,4.36805096894,4.26324739497
230,Shepherd_test35,3,3.92491817474,"sin, s, love, christ, thank, ask, don, get, preacher, god",0.040678269343,0.0218119981667,0.666666666667,0.333333333333,167.666666667,0.576938288543,0.633002112569,0.548895419836,Shepherd,4,4.12428930602,3.92264430506
231,Shepherd_test5,3,3.38964700699,"s, trust, god, preacher, jesus, christ, don, get, sin, ve",0.0392931658189,0.0239255396934,0.666666666667,0.333333333333,132.333333333,0.556194327524,0.618903903164,0.594303314955,Shepherd,4,4.0385750203,3.80920052662
232,Shepherd_test24,3,5.19219994545,"s, don, know, love, lose, want, t, god, get, ve",0.043933812432,0.0201958445934,1.0,0.0,227.666666667,0.544540332736,0.638882969119,0.641722133321,Shepherd,4,3.62025316456,4.0362260935
233,Shepherd_test2,3,3.92966294289,"troubl, pray, prayer, get, s, ask, ill, talk, god, money",0.0298524885774,0.0245976306447,0.666666666667,0.333333333333,147.333333333,0.667117959273,0.665047323601,0.63804608967,Shepherd,4,5.06158821925,4.17168686647
236,Shepherd_test61,3,4.26769113541,"s, want, talk, christ, remind, get, don, know, ill, ve",0.0376217338595,0.0189561506079,1.0,0.0,173.666666667,0.568643168233,0.626303684977,0.600227498301,Shepherd,4,4.3385750203,4.03430942083
237,Shepherd_test55,3,3.9548997879,"s, preacher, christ, preach, don, let, t, ill, talk, faith",0.0323727925837,0.0121549338033,1.0,0.0,191.0,0.596867097738,0.627780374915,0.589111287945,Shepherd,4,4.36332185574,3.85077998604
241,Shepherd_test12,3,4.14247488976,"love, s, don, get, ask, want, t, said, god, ill",0.0471843453385,0.0195954736601,1.0,0.0,183.0,0.584846006836,0.675383997541,0.557563100676,Shepherd,4,4.12428930602,4.04767507734
245,PastorAnderson_test5,3,15.570152998,"s, say, re, get, don, let, bibl, go, sin, save",0.0205312213525,0.0194575122812,0.666666666667,0.333333333333,750.333333333,0.43450323531,0.714037724162,0.649410434662,PastorAnderson,2,2.0,2.39262248982
246,PastorAnderson_test15,3,10.8639998436,"s, re, nt, get, say, go, know, bibl, christ, vers",0.0294995823704,0.0192273203456,1.0,0.0,465.333333333,0.803041494642,0.726954780438,0.775648849132,PastorAnderson,2,2.0,2.13020668593
247,PastorAnderson_test20,3,14.8875148296,"s, re, bibl, say, nt, sin, get, know, read, vers",0.0249064943555,0.0184197906521,0.666666666667,0.333333333333,657.666666667,0.651459397919,0.738710790051,0.541594035793,PastorAnderson,2,2.1,2.33505619166
254,PastorAnderson_test18,3,11.845074892,"s, nt, re, say, get, unto, go, want, circumcis, vers",0.0242432522945,0.0174194156967,1.0,0.0,500.333333333,0.700295936499,0.652324041177,0.680164472502,PastorAnderson,2,2.1,1.99845104091
255,PastorAnderson_test7,3,14.0122110844,"nt, s, preach, re, say, finish, bibl, get, want, go",0.0227685536043,0.0215710722425,0.666666666667,0.333333333333,581.666666667,0.738495736986,0.748974743737,0.80857182014,PastorAnderson,2,2.0,1.98001242109
256,PastorAnderson_test17,3,14.0497019291,"s, nt, say, re, get, christma, know, bibl, vers, tree",0.0237048401909,0.0243969587871,0.666666666667,0.333333333333,587.0,0.734724853821,0.665039007492,0.537388288363,PastorAnderson,2,2.2,2.24575997373
263,PastorAnderson_test22,3,11.1712200642,"s, re, say, go, get, nt, want, save, vers, ll",0.0291325266568,0.0169955509733,1.0,0.0,601.666666667,0.508549189255,0.716634405949,0.713755347428,PastorAnderson,2,2.0,2.15267641276
267,PastorAnderson_test1,3,14.2579171658,"s, nt, re, say, vers, go, get, christ, know, bibl",0.0275976419363,0.0155146566563,1.0,0.0,572.666666667,0.75021181993,0.676363572561,0.738708016306,PastorAnderson,2,2.0,1.90309369966
268,PastorAnderson_test11,3,15.1440160275,"s, re, say, nt, want, get, husband, go, pride, vers",0.0433787860895,0.0140779701545,1.0,0.0,696.666666667,0.64449223594,0.631968618528,0.673799216097,PastorAnderson,2,2.1,2.40087823315
273,PastorAnderson_test8,3,11.394867897,"s, nt, hell, re, get, bibl, vers, say, go, thi",0.0253113692815,0.0288599820145,0.333333333333,0.666666666667,457.333333333,0.790116091146,0.722203335893,0.725637889083,PastorAnderson,2,2.1,1.76423550047
278,PastorAnderson_test4,3,14.7151749134,"s, say, re, bibl, vers, go, talk, get, nt, don",0.0250896488062,0.0130050277654,1.0,0.0,622.666666667,0.553668869778,0.709336962967,0.665587304091,PastorAnderson,2,2.0,2.16287641573
279,PastorAnderson_test21,3,12.6409659386,"re, s, say, go, get, don, vers, want, bibl, thing",0.0228801324977,0.0129776752952,1.0,0.0,602.0,0.592795286174,0.724432129971,0.5908283176,PastorAnderson,2,2.0,2.55813311977
281,PastorAnderson_test3,3,15.7429480553,"s, nt, re, say, get, go, want, bibl, let, whi",0.0234194206612,0.0160315594028,0.666666666667,0.333333333333,615.666666667,0.751338624761,0.735988585655,0.733594347049,PastorAnderson,2,2.0,2.03612698109
282,PastorAnderson_test13,3,20.7449100018,"s, say, bibl, get, go, quran, let, nt, don, vers",0.025087564878,0.0195263651354,0.666666666667,0.333333333333,863.666666667,0.476833964548,0.745327052037,0.850897814314,PastorAnderson,2,2.0,2.43612292256
291,PastorAnderson_test6,3,13.9672679901,"s, nt, re, say, get, woman, want, go, husband, bibl",0.0227163842648,0.0177492402863,0.333333333333,0.666666666667,517.333333333,0.751840596337,0.700562601956,0.77197639285,PastorAnderson,2,2.2,2.0193809183
292,PastorAnderson_test16,3,14.1601140499,"s, re, say, nt, bibl, get, talk, know, go, want",0.0275158483425,0.0202001396516,0.666666666667,0.333333333333,565.666666667,0.54001336191,0.751660378962,0.762222635839,PastorAnderson,2,2.0,1.82123457617
299,PastorAnderson_test19,3,12.8592691422,"s, re, say, bibl, nt, whi, shall, know, go, vers",0.0256510208624,0.0267214543032,0.333333333333,0.666666666667,525.0,0.657377269035,0.680985585574,0.776806789236,PastorAnderson,2,2.0,1.98871456006
300,PastorAnderson_test0,3,13.7254989147,"s, re, nt, say, get, go, bibl, lot, thing, wrong",0.0286750621972,0.0270264458503,0.666666666667,0.333333333333,659.666666667,0.741690326322,0.691000579229,0.67388480213,PastorAnderson,2,2.2,1.86898086366
301,PastorAnderson_test10,3,12.2994589806,"s, re, nt, say, go, want, bibl, know, get, lot",0.0264764987317,0.0215165779194,0.666666666667,0.333333333333,579.0,0.754542879674,0.713684099733,0.76016511359,PastorAnderson,2,2.0,1.84158951155
306,PastorAnderson_test14,3,15.5770449638,"s, re, say, nt, get, wine, talk, bibl, drink, go",0.0271623044739,0.0213772574158,1.0,0.0,629.333333333,0.632893137937,0.666411699649,0.636108328672,PastorAnderson,2,2.1,1.98282603736
309,PastorAnderson_test2,3,13.961452961,"s, re, nt, say, afraid, go, bibl, get, spank, preach",0.0258870660858,0.0314371431076,0.333333333333,0.666666666667,624.0,0.735293099921,0.710166499853,0.672870185375,PastorAnderson,2,2.4,1.9235652495
310,PastorAnderson_test12,3,12.4818408489,"s, re, nt, say, get, go, vers, preach, chapter, talk",0.0251439589556,0.013090993946,1.0,0.0,509.333333333,0.767946310628,0.705175370372,0.711314618216,PastorAnderson,2,2.0,1.85922578063
315,PastorAnderson_test9,3,14.7343130112,"s, re, say, nt, vers, get, let, go, know, bibl",0.0208606676504,0.0131021732968,1.0,0.0,590.0,0.609940215764,0.724461806116,0.79350721167,PastorAnderson,2,2.0,1.8835788625
319,Unitarian_test16,3,6.36533808708,"unitarian, tell, michelangelo, passion, let, s, universalist, nt, love, abus",0.028317907592,0.0223900460856,0.666666666667,0.333333333333,169.0,0.700907144467,0.633448745681,0.529370431247,Unitarian,7,4.95253679654,4.05505022873
320,Unitarian_test6,3,4.95629096031,"bread, heal, belov, wonder, miracl, dream, love, break, broken, vision",0.0369023446657,0.0188080736327,1.0,0.0,132.666666667,0.604352948072,0.622807502393,0.621168351488,Unitarian,7,4.04274168697,4.0689451602
327,Unitarian_test27,3,5.79651618004,"luck, unitarian, lucki, get, muslim, love, am, light, say, im",0.0336689417619,0.0205177368967,1.0,0.0,121.0,0.617527250064,0.683419121028,0.586989751895,Unitarian,7,4.46937792436,4.02012997949
331,Unitarian_test13,3,3.88677310944,"fear, silenc, f, afraid, tell, am, dont, wrong, i, want",0.0174805236424,0.0199745020706,0.333333333333,0.666666666667,94.6666666667,0.403947685119,0.621486408658,0.627390016577,Unitarian,7,4.0,3.82863756343
332,Unitarian_test3,3,5.24028491974,"sky, heaven, nonviol, tower, night, say, christma, silenc, nt, dream",0.0365783894282,0.0172996182528,1.0,0.0,134.666666667,0.61109164822,0.642999432518,0.620072304109,Unitarian,7,4.12806278789,4.00129837086
335,Unitarian_test18,3,6.47350811958,"bend, say, congreg, rememb, too, nt, feel, know, am, realli",0.0302739123383,0.0172912674083,1.0,0.0,185.666666667,0.663090009505,0.660140144264,0.603674830387,Unitarian,7,5.53292089383,4.13312510171
341,Unitarian_test21,3,4.58281707764,"depress, homeless, am, feel, dont, get, i, know, rememb, prais",0.0280439037428,0.028604382611,0.666666666667,0.333333333333,140.666666667,0.721590177956,0.649486275973,0.600054154629,Unitarian,7,4.28620484302,4.36881635105
345,Unitarian_test15,3,5.49055790901,"violenc, rememb, let, tell, bellsound, say, skin, racism, whi, moment",0.0214378538268,0.0216718520304,0.666666666667,0.333333333333,156.333333333,0.560223313272,0.634733848354,0.571065648156,Unitarian,7,3.99276475101,3.98310950681
346,Unitarian_test5,3,4.25765705109,"enemi, love, donkey, hear, talk, balaam, bird, am, i, listen",0.0226973655593,0.0408234217009,0.666666666667,0.333333333333,111.0,0.700134408602,0.683934722363,0.648000713982,Unitarian,7,3.10668948169,4.02513855207
