,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,ISIS_train8,5,23.2918329239,"allah, you, ibn, prophet, mubāhalah, wa, messeng, your, conspiraci, kuffār, ﻿, said, say, alayhi, sallam, imamah, me, we, vers, inde, muslim, abū, jawlānī, ibrahim, mujāhidīn, jihād, curs, ta'ālā, kufr, ask",0.0156478526727,0.0252575573747,0.0,1.0,0.546512644837,0.756143695782,0.00529761904762,0.00761904761905,0.00380952380952,0.0214285714286,0.0280357142857,0.000892857142857,0.0130952380952,0.797796271577,0.725781218699
1,Shepherd_train3,5,18.9276180267,"you, we, my, your, s, me, get, bad, don, want, ve, sin, let, said, our, i, know, t, look, grace, christ, someth, god, re, happen, ill, go, say, ask, sure",0.0299392132406,0.0243443885313,0.8,0.2,0.488428683647,0.625665323719,0.0179790122551,0.0152638144859,0.0282527335437,0.00976003522419,0.0251706171571,0.00308211638659,0.0127687678873,0.692473417484,0.607659402563
2,Ghandi_test0,5,26.6794419289,"div, href, class, meta, svg, td, li, https, numlnum, id, button, rel, content, width, numcnum, fillrul, viewbox, evenodd, octicon, ariahidden, mnum, path, arialabel, tr, datagaclick, span, itemprop, numzmnum, height, numhnumcnum",0.0103407500906,0.00759803631652,0.6,0.4,0.159979757517,0.655397782294,0.00252912641486,0.00381442016667,0.0117334881214,0.00331688710146,0.00199013226087,0.000663377420291,0.00464364194204,0.611647108442,0.663583277845
3,ISIS_test2,5,25.9346261024,"allah, ibn, you, wa, rahimahullāh, jihād, sallallāhu, sallam, alayhi, abandon, hypocrit, hypocrisi, your, prophet, said, faction, kufr, murji'ah, hijrah, irjā, ﻿, say, oblig, messeng, my, ignor, fear, ahmad, numah, sin",0.019192334794,0.0240609610117,0.2,0.8,0.481091147996,0.757661547219,0.0038755684167,0.00950806118231,0.00676932616784,0.0256304257958,0.0181893344357,0.00149855312112,0.0102831748656,0.750454493064,0.642151687157
4,MehrBaba_train6,5,9.5562710762,"love, mind, perfect, know, spiritu, we, inner, truth, want, conscious, happi, spirit, heart, pure, feel, selfless, realiz, leila, joy, lover, our, master, attain, knowledg, true, understand, awaken, tri, convict, miracl",0.0540384486374,0.019283930288,1.0,0.0,0.50242555686,0.620752322363,0.00799674708593,0.000948766603416,0.00203307129303,0.00975874220656,0.0146381133098,0.00420168067227,0.0200596367579,0.737785306583,0.734807505246
5,Unitarian_train6,5,18.0886797905,"fear, my, me, depress, you, we, hope, our, am, your, hannah, get, feel, know, dont, i, say, let, love, she, sing, her, realli, someon, will, face, rememb, grief, look, too",0.0296034231446,0.0354425404122,0.4,0.6,0.463389783122,0.601162711626,0.0159968786578,0.0102223956301,0.0316035895435,0.00928599297698,0.00905189231369,0.0123293015997,0.0116269996098,0.627967829206,0.600120505558
6,NaumanKhan_train5,5,27.3091218472,"you, allah, your, we, get, don't, say, know, talk, want, quran, thing, our, go, my, dont, me, na, someth, happen, realli, worri, re, tell, how, gon, distract, let, should, ask",0.0184714392297,0.0173079940972,0.8,0.2,0.697777595947,0.792796264383,0.0208385892326,0.0401130228569,0.0157424693476,0.0235127907563,0.00867854079419,0.00080730612039,0.0171047984258,0.675530712631,0.651738437113
7,PastorAnderson_train5,5,73.8740959167,"you, s, re, nt, say, get, we, your, go, want, me, bibl, know, let, my, save, vers, ve, whi, preach, talk, lot, soul, gospel, do, i, thing, tell, unto, ll",0.0237767656394,0.0207496440241,0.8,0.2,0.622525593219,0.699803608245,0.0125841644763,0.0319374932488,0.0269866417024,0.0220897994455,0.0119180499046,0.00108018579196,0.0165268426169,0.769215611536,0.769526464341
8,Rabbinic_train4,5,15.724725008,"we, our, you, my, bless, your, rabbi, happi, me, know, yom, kippur, sukkot, sibl, mose, ask, happen, shalev, am, esau, ecclesiast, let, joy, whi, nachman, jew, us, festiv, noth, realli",0.0230644780182,0.018926687867,0.8,0.2,0.573833546745,0.736759967295,0.0255848593709,0.00832384123368,0.0151581529834,0.00692193113117,0.0138438622623,0.00140191010251,0.0127924296854,0.688735098511,0.668127185267
9,Bahai_train5,5,5.03154611588,"baha'i, prophet, christ, baha'u'llah, muhammad, realiti, abdu'lbaha, revel, divin, tree, truth, spiritu, must, heaven, uniti, religion, faith, god, better, vibrat, remedi, thou, —, should, spirit, my, if, qur'an, bring, mankind",0.0375046098191,0.0129342331071,1.0,0.0,0.384196477645,0.510751308338,0.0032429245283,0.000589622641509,0.00471698113208,0.0135613207547,0.00766509433962,0.0,0.0117924528302,0.810773976911,0.766083155044
10,NaumanKhan_train8,5,31.3169410229,"you, allah, amp, don't, we, your, know, say, me, get, fear, someth, go, my, bee, talk, want, realli, quran, na, am, happen, thing, messeng, tell, didn't, ask, look, yourself, whi",0.0189242144595,0.0166850343758,0.8,0.2,0.669466424169,0.779135240195,0.0184386033739,0.0375310579312,0.0210975981867,0.0183078331372,0.012379582407,0.000871801577961,0.020095026372,0.730899555106,0.720701191308
11,IntegralYoga_train3,5,9.86370897293,"you, your, happi, don't, we, mind, everyth, get, want, say, pain, anyth, me, yoga, boat, whi, should, away, ask, god, cri, my, someth, disturb, medit, realli, noth, prayer, go, thing",0.0317780364558,0.0233993748714,0.8,0.2,0.57085814077,0.666870409417,0.0127011007621,0.0464295794524,0.0132655941293,0.00677392040644,0.00409257691222,0.000987863392605,0.0196161445103,0.676084661539,0.71052988589
12,IntegralYoga_test0,5,10.1194438934,"you, medit, mind, we, your, yoga, want, get, our, whi, me, happi, someth, don't, babi, monkey, self, anyth, ask, happen, will, steadi, yourself, noth, realiz, surrend, sit, spiritu, how, am",0.0214492807819,0.0106074881942,0.8,0.2,0.558830304652,0.679367369942,0.0208132322536,0.0377670572019,0.00854583046175,0.0078566505858,0.0052377670572,0.00179186767746,0.0165403170227,0.711726097321,0.635801214653
