,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,Unitarian_train11,10,33.8951170444,"capek, dont, didnt, doesnt, blest, selfforg, isnt, servetus, didion, tze",0.0294104333618,0.025622177682,0.7,0.3,0.0322127070652,123.6,0.653948411471,0.0243270868825,0.0114821124361,0.0164906303237,0.00974446337308,0.00776831345826,0.00548551959114,0.0109710391823,0.733697898765,0.621961564848
1,AndrewMurray_test0,1,91.3200550079,"gutenbergtm, sanctif, sanctifi, indwel, blessed, unblam, nigh, ful, selfdeni, abideth",0.0336450937557,0.0135740943018,1.0,0.0,0.0981298592141,3022.0,0.635007354486,0.0258965956672,0.00661068632805,0.0119356453668,0.00526806845076,0.0284452940106,9.10249408338e-05,0.019263153104,0.80319383323,0.701314923341
2,SeaShepherds_train40,10,13.665158987,"efford, sealer, totoaba, faero, minamata, taiji, faeroes, fortyfour, ouch, ifaw",0.019530548368,0.03491170307,0.1,0.9,0.0644977965934,49.6,0.560694688169,0.0119877771684,0.00822690589987,0.00877536629319,0.0125362375617,0.00948052965604,0.00329076235995,0.0132414009245,0.748961370771,0.597302681419
3,Shepherd_train32,10,32.9554259777,"didn, doesn, wouldn, wasn, numyearold, isn, lucado, wasnt, didnt, selfmad",0.0343842500366,0.0227597580579,0.9,0.1,0.0178440402974,153.6,0.631772851609,0.0228955747147,0.0185311057847,0.0220369906629,0.00869316352449,0.019640110185,0.00454334060745,0.0116266590348,0.875886755715,0.522958579406
4,SeaShepherds_test14,10,18.4133880138,"phoqu, qwatsina, nuxalk, iwc, clearcut, sealbilli, gcrl, sealer, rsp, ecosystembas",0.0166546632359,0.0278013991686,0.1,0.9,0.0446232434635,47.7,0.538999310856,0.0121684108055,0.0028595765393,0.0083353614018,0.0139936724264,0.00304210270139,0.000608420540277,0.00979557069847,0.807207627505,0.676261252931
5,DorothyDay_test8,10,27.7771558762,"rayna, maurin, stfranci, ddlw, stjoseph, sheean, maryfarm, raph, stbenedict, stpaul",0.0269248433965,0.0222836425867,0.6,0.4,0.056931870064,88.9,0.731435050219,0.0217758201951,0.00469270983411,0.0142427859877,0.0117729387066,0.0146544272013,0.00880912196929,0.0107026715515,0.751168285917,0.736973549202
6,Shepherd_train27,10,31.9136400223,"didn, doesn, didnt, adrianna, oulson, portz, dont, shouldnt, isn, wasn",0.0356127270418,0.0253683809399,0.5,0.5,0.0342997726902,154.0,0.648892190997,0.0226713913798,0.017066820943,0.0238284639861,0.0113537749494,0.0222374891524,0.00640005785363,0.00994359271044,0.747731943247,0.621169616002
7,Unitarian_train13,10,48.1317529678,"didnt, tion, szymborska, belletini, dont, blest, hes, bmv, ingath, ation",0.0255044157865,0.0146075686065,0.9,0.1,0.0255771058349,160.7,0.635011971292,0.0243580635339,0.00921039277377,0.0268699888359,0.00913427382523,0.00857606820258,0.00367908251294,0.010504414899,0.788175469108,0.653687459476
8,LiberalJudaism_train10,10,22.551213026,"don't, koufax, korah, vashti, “the, zakkai, soloveitchik, dayenu, americanjewish, blaustein",0.0243245087181,0.0195883589252,0.6,0.4,0.0800205007491,67.4,0.714376014276,0.0217237308146,0.0106257378985,0.0119480519481,0.00713105076741,0.010106257379,0.00358913813459,0.0119480519481,0.722037059076,0.687319295933
9,NaumanKhan_train5,10,65.4655308723,"don't, swt, ayah, ramadhan, didn't, alayhi, baqarah, can't, sallallahu, wasallam",0.0187612321043,0.0186226778,0.6,0.4,0.0811657527423,306.7,0.745708140948,0.0149731951673,0.0409027680093,0.0205217173848,0.0201934949438,0.0174895672153,0.00192244572607,0.0162235663713,0.697870935398,0.597028549032
