,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred
32,Shepherd_test4,10,50.6882708073,"sin, don, get, want, ask, pray, know, christ, ill, said, god, let, prayer, lord, will, jesus, say, thing, everyth, better",0.0313219347045,0.02838905354,0.7,0.3,0.283336101782,0.596428468401,0.0213899729811,0.0154608225758,0.0225532873011,0.0102446712699,0.0263809666767,0.00416541579105,0.0131341939358,0.650193470946,0.677336255018,Shepherd,4,3.91,4,3.91672184039,4
33,Shepherd_test8,10,49.1559040546,"christ, know, get, ask, ill, god, sin, grace, preacher, don, want, pray, thing, said, say, better, lord, gift, will, talk",0.0323413390431,0.0226333685639,0.8,0.2,0.3435421234,0.690395486706,0.0183591721682,0.0198056523997,0.0331206883762,0.00982864772643,0.0257399302722,0.00441361916772,0.013129589793,0.723016833747,0.634441907706,Shepherd,4,4.22,4,4.47373526584,4
35,Shepherd_test3,10,53.9702501297,"trust, christ, get, god, don, love, want, said, will, sin, say, ill, someon, ask, lord, faith, grace, know, tell, money",0.0377917776839,0.0267107056264,0.7,0.3,0.303799871874,0.604158683792,0.023201938841,0.0171074203436,0.019566612018,0.00809038420415,0.0221327250695,0.00762705823651,0.0105852163376,0.658236062086,0.631367194539,Shepherd,4,3.95,4,4.10938226296,4
38,Shepherd_test13,10,55.2414019108,"don, sin, get, love, want, walk, evil, christ, ill, let, said, say, know, happen, someon, god, ask, thing, heaven, hell",0.033358897631,0.0302129579166,0.5,0.5,0.228384454854,0.583662978431,0.0238500294445,0.0157364391808,0.0233265720081,0.0102074200092,0.0230321272002,0.00408951122162,0.0136426094353,0.626340908687,0.602491846249,Shepherd,4,4.23,4,4.10775738631,4
45,Shepherd_test1,10,50.0331990719,"sin, christ, god, know, ask, jesus, wait, get, don, want, said, lord, love, ill, let, preach, say, thing, heaven, preacher",0.0333948994423,0.0251495126227,0.6,0.4,0.30886924809,0.643621202563,0.0210175387737,0.0179373822293,0.0240614581823,0.00684881866937,0.0329395564575,0.00340629076678,0.0122119147703,0.689391963526,0.719989041154,Shepherd,4,4.25666666667,4,4.31556973576,4
49,Shepherd_test11,10,50.2840161324,"get, don, christ, want, ill, know, god, sin, wisdom, heaven, better, said, thank, jesus, thing, whi, love, bless, everyth, ask",0.0356537483778,0.0209425520257,0.9,0.1,0.251776520983,0.610649546929,0.0234335929128,0.0151818246767,0.0248624705294,0.00932342644852,0.0238622561978,0.00650139315568,0.0107880260056,0.689493169638,0.674727896748,Shepherd,4,4.0,4,4.07702220477,4
55,Shepherd_test18,10,48.9320311546,"troubl, prayer, pray, get, christ, want, god, job, don, ask, lord, know, ill, let, sin, preacher, someon, look, said, thing",0.034205552392,0.0223347776368,0.9,0.1,0.33075737081,0.654599585085,0.0221184382589,0.0193536334766,0.0259293853914,0.00896693442929,0.0266392677004,0.00605268073977,0.0101625256865,0.663710481107,0.688998623125,Shepherd,4,4.01,4,3.8817399082,4
58,Shepherd_test7,10,51.368448019,"get, sin, want, don, christ, god, said, ask, ill, tell, whi, think, jesus, know, someth, spirit, thing, say, car, love",0.031746296211,0.0265833908139,0.6,0.4,0.275703488873,0.590108936287,0.0221366364803,0.0147808889352,0.021650879567,0.0104784705597,0.0196037611464,0.00600256757226,0.0131154366608,0.640572891211,0.658311772533,Shepherd,4,3.97333333333,4,4.28669212571,4
63,Shepherd_test17,10,51.5890347958,"bless, want, thank, pray, god, get, don, ask, wrath, ill, christ, said, preacher, delight, sing, say, happi, think, thing, someth",0.0349030390605,0.0227095861088,0.9,0.1,0.239263895165,0.615207907539,0.0216283134285,0.0135450043694,0.0247960967084,0.0142368191087,0.0229027090009,0.00673609088261,0.0116880279639,0.624246568041,0.605726871353,Shepherd,4,2.24,4,4.29877960895,4
66,Shepherd_test2,10,53.1660320759,"don, pray, christ, bless, know, get, want, god, said, love, someon, preach, ask, ill, preacher, lord, thing, prayer, whi, sin",0.0347375126839,0.0236999866899,0.9,0.1,0.282123882227,0.622301962901,0.0239447637835,0.0170062242781,0.0232645148124,0.00982959763273,0.0240468011292,0.00510186728343,0.012108431686,0.662041199296,0.625936291687,Shepherd,4,4.0,4,3.96517070218,4
71,Shepherd_test12,10,55.3480401039,"get, don, ask, heaven, ill, said, christ, god, want, faith, say, know, lord, spirit, let, whi, will, walk, thing, someth",0.0352293792799,0.0211659866449,0.9,0.1,0.267827335322,0.613020500397,0.0229877656149,0.018190598841,0.0230843528654,0.00946555054733,0.0231809401159,0.00305859626529,0.0121699935608,0.702298258498,0.684607713124,Shepherd,4,4.0,4,4.0456178473,4
72,Shepherd_test5,10,46.4182009697,"ask, get, love, don, ill, god, thank, know, said, preacher, want, elder, thing, should, joy, say, whi, lord, wisdom, sin",0.0373205480828,0.0207213778753,0.9,0.1,0.287133882777,0.63310803046,0.0186861876324,0.0186861876324,0.0241186669235,0.0094008861491,0.0244654209208,0.00658832594876,0.0129840107879,0.688980781198,0.688194617943,Shepherd,4,4.0,4,4.34590995787,4
73,DorothyDay_test8,10,22.5418560505,"worker, get, poverti, too, farm, talk, christ, tax, love, destitut, job, poor, ask, want, care, cloth, labor, pay, say, maurin",0.0279460851536,0.0181715829393,0.9,0.1,0.300493355594,0.736086468464,0.0230965813202,0.00496648825884,0.0121028014851,0.0137422247939,0.00998119485028,0.00520757992189,0.0128260764743,0.761762368585,0.697348758149,DorothyDay,4,3.68,4,4.15104408641,4
75,DorothyDay_test13,10,22.1824040413,"worker, get, room, talk, priest, too, simon, maurin, tri, told, job, farm, night, camp, done, rememb, say, ask, mike, hour",0.0224583406169,0.0196405148533,0.7,0.3,0.290984333537,0.673622429391,0.015483234714,0.00142998027613,0.0160749506903,0.0115384615385,0.0134615384615,0.00473372781065,0.00922090729783,0.73399208073,0.747805819409,DorothyDay,4,4.04,4,3.84731703752,4
76,DorothyDay_test3,10,22.071420908,"worker, christ, retreat, love, too, talk, prayer, hope, silenc, poverti, thing, god, get, pray, tri, job, comfort, thi, say, maurin",0.0266078851005,0.0205528163104,0.8,0.2,0.283756799327,0.686980948152,0.0210608424337,0.00414391575663,0.0153568642746,0.0121392355694,0.00999414976599,0.00346138845554,0.0107741809672,0.731019675747,0.564576074413,DorothyDay,4,4.23666666667,4,4.76686847318,4
87,DorothyDay_test23,10,9.69371199608,"worker, get, love, summari, room, pray, bed, prayer, must, ddlw, christ, merci, farm, say, too, night, pay, dorothi, maurin, fear",0.0269282490978,0.0260958696421,0.4,0.6,0.295430901336,0.653803674396,0.0250598017997,0.00603713406994,0.0109351862399,0.0144663401299,0.00877093062991,0.00660667501993,0.00797357329992,0.730946375779,0.663638202001,DorothyDay,4,1.96666666667,4,4.07265078888,4
88,DorothyDay_test16,10,23.383204937,"retreat, worker, get, love, say, farm, priest, lacoutur, talk, christ, cathol, will, know, too, tri, conscript, feel, thing, easton, want",0.0280780937574,0.027374780945,0.8,0.2,0.323301311122,0.683252000639,0.0245553428878,0.00303440548994,0.00952336492227,0.0121843051211,0.0168059380981,0.00340787078101,0.0114840577004,0.698158929778,0.710733263376,DorothyDay,4,3.9,4,3.53433406413,4
89,DorothyDay_test6,10,17.8234930038,"get, worker, too, love, talk, room, tri, want, coffe, hospit, night, bread, negro, street, christ, morn, charli, maurin, dollar, cathol",0.026460660385,0.0202698431994,0.8,0.2,0.281599390993,0.725725936158,0.0218172802777,0.00415272096194,0.0148754183711,0.0110326019586,0.0163009792984,0.00942109830172,0.00762365191521,0.742773248462,0.695322297173,DorothyDay,4,3.97,4,3.83558947358,4
90,DorothyDay_test11,10,17.1758859158,"prison, worker, helen, rayna, get, room, rememb, visit, met, love, told, tri, hospit, too, morn, talk, hope, say, girl, night",0.0238483409507,0.0183073025201,0.6,0.4,0.293456765281,0.728676463535,0.0132678446131,0.00376347515469,0.0216878229253,0.0123748166103,0.0106525483192,0.0176691969127,0.0092492186005,0.807986724045,0.653208474044,DorothyDay,4,5.39333333333,4,4.28235191665,4
91,DorothyDay_test1,10,22.7340288162,"worker, get, room, talk, labor, street, strike, love, christ, tri, too, retreat, tenement, morn, farm, hospit, priest, cathol, night, paper",0.0220316220837,0.0234571211056,0.3,0.7,0.252832772685,0.677929205912,0.0134520651762,0.00449981053429,0.0187097385373,0.0116047745358,0.0124100037893,0.00156309208033,0.00956801818871,0.776661250304,0.615231409167,DorothyDay,4,4.36666666667,4,3.62203817322,4
92,DorothyDay_test18,10,21.6336779594,"worker, get, too, farm, prayer, room, love, crowd, tri, ask, morn, bed, told, talk, seem, labor, pray, street, night, money",0.0289668593611,0.0203256069527,0.8,0.2,0.280922234372,0.685468113587,0.0214346669344,0.00351387982531,0.0135535364691,0.0109432257417,0.0139551227348,0.00341348325887,0.00918628582902,0.769736098281,0.750223804018,DorothyDay,4,4.0,4,4.02221837538,4
103,DorothyDay_test21,10,19.8891570568,"worker, jack, love, get, retreat, too, farm, know, want, talk, tri, merci, room, camp, morn, tree, cathol, paper, joy, prayer",0.031343248254,0.0218557213369,0.7,0.3,0.317135576177,0.68075436307,0.0195484581498,0.00220264317181,0.013986784141,0.0107929515419,0.0143171806167,0.00429515418502,0.0090859030837,0.689193795099,0.676866761113,DorothyDay,4,4.01333333333,4,4.10548887053,4
104,DorothyDay_test14,10,23.4246640205,"worker, get, strike, love, labor, night, room, seamen, tri, pay, coffe, street, feel, prison, happi, know, morn, too, money, sleep",0.0239635117398,0.0184912910501,0.6,0.4,0.271631058053,0.71423658723,0.0239093380016,0.00202699589994,0.0187036439858,0.0124844520201,0.0126687243746,0.0046068088635,0.0104574561201,0.754693942878,0.698656093559,DorothyDay,4,4.0,4,4.31392491933,4
105,DorothyDay_test4,10,19.4796252251,"love, worker, get, tree, bread, talk, want, maurin, say, bless, too, joy, silon, pilgrimag, pain, feast, fear, ask, eat, prayer",0.0300690869854,0.0247478451141,0.9,0.1,0.267941485001,0.704567484955,0.0191887854763,0.00212570378031,0.0202803630932,0.00879007238883,0.0157991497185,0.00689417442261,0.00919223256348,0.747091122187,0.671638313149,DorothyDay,4,4.05333333333,4,4.53236098117,4
115,DorothyDay_test12,10,44.5336918831,"love, sin, get, retreat, worker, too, babi, farm, christ, tri, want, say, must, ask, room, god, poverti, suffer, job, thing",0.0260633370315,0.0218018976784,0.7,0.3,0.285719227015,0.660362295734,0.0284546328952,0.00488938762424,0.0136662391792,0.0113818531581,0.0107406219942,0.00508977236294,0.0111413914716,0.733378499775,0.68589861877,DorothyDay,4,4.24666666667,4,4.50331623188,4
116,DorothyDay_test2,10,25.9921078682,"worker, priest, get, too, farm, talk, thing, sex, walk, joy, labor, night, christ, love, cathol, feel, dollar, maurin, month, ddlw",0.0231092117444,0.02369717092,0.5,0.5,0.303073844339,0.669003061706,0.0177127996064,0.000632599985942,0.0161664440852,0.0123708441695,0.0114570886343,0.00428762212694,0.00955928867646,0.75013517204,0.646385130466,DorothyDay,4,4.18,4,3.57131225885,4
125,DorothyDay_test9,10,37.1934990883,"worker, talk, farm, get, cloth, maurin, too, christ, unemploy, told, tri, peter, say, strike, cathol, room, love, ask, prison, want",0.024803377662,0.0180547839846,0.8,0.2,0.275618448428,0.698464338343,0.0178918893266,0.00242038821129,0.0114375207631,0.0104408903232,0.00877983958996,0.00597978263965,0.00896967395947,0.710685218725,0.735787535615,DorothyDay,4,4.94666666667,4,4.44627123804,4
126,DorothyDay_test10,10,30.6587729454,"prayer, pray, hour, worker, farm, prison, too, polic, sit, night, jail, get, shall, away, talk, girl, pilgrim, reader, told, ask",0.0215940441092,0.0205562654327,0.6,0.4,0.238236549394,0.692610919443,0.0206259743375,0.00257824679218,0.0130711116441,0.00971339489147,0.0127113562777,0.00803453651517,0.00845425110925,0.672211696496,0.733247991952,DorothyDay,4,4.10666666667,4,4.4394109863,4
127,DorothyDay_test0,10,38.9526720047,"worker, get, tri, too, labor, talk, ask, strike, dont, money, love, say, thing, want, hospit, told, know, maurin, room, priest",0.0245096299432,0.0167064583633,0.8,0.2,0.281648803106,0.710019374974,0.0212304208341,0.00358558218532,0.0158992262691,0.0128326099264,0.0108982826948,0.00551990941687,0.0105680317041,0.771966127982,0.683700329033,DorothyDay,4,4.03666666667,4,3.98083504368,4
131,DorothyDay_test22,10,55.1754181385,"worker, labor, priest, pray, get, ammon, room, prayer, too, say, farm, night, love, tri, thing, factori, poverti, christ, felt, car",0.0253009731181,0.0215771806353,0.5,0.5,0.279540975421,0.703552918886,0.0162059103908,0.00299605066049,0.014912161242,0.012869399428,0.0170911071769,0.0027917744791,0.0124948930955,0.752639583829,0.632504069039,DorothyDay,4,3.92,4,3.72344039045,4
132,DorothyDay_test17,10,31.5593969822,"too, get, worker, hour, money, tri, talk, rememb, cloth, pilgrimag, read, thing, shrine, afternoon, ladi, say, told, prayer, sit, walk",0.0244031870264,0.0173421892092,0.8,0.2,0.258088280547,0.673721133598,0.0189814814815,0.00364583333333,0.0194444444444,0.0118634259259,0.00960648148148,0.00619212962963,0.00862268518519,0.737154678781,0.630400378405,DorothyDay,4,4.27333333333,4,4.54375620968,4
133,DorothyDay_test7,10,26.5339970589,"priest, worker, duffi, farm, say, get, room, cesar, too, reader, christ, tri, love, loneli, bed, know, keep, ddlw, summari, talk",0.0228013700077,0.026008512264,0.3,0.7,0.254109222706,0.671192967909,0.0218089833869,0.00259793532508,0.0107335748957,0.0104601080194,0.014288644288,0.00663157175087,0.00936624051412,0.741761760658,0.646325038798,DorothyDay,4,3.92,4,3.72694504423,4
136,DorothyDay_test19,10,31.1628520489,"worker, prison, strike, girl, too, get, labor, jail, heard, tri, prayer, told, know, talk, will, farm, say, room, detent, love",0.024639836827,0.0255440096536,0.3,0.7,0.292770500739,0.650661806903,0.0184212013336,0.00209074984461,0.0129965530881,0.0127140193253,0.0105667627281,0.00598971577103,0.008928066904,0.749781018981,0.680451922223,DorothyDay,4,3.94333333333,4,3.36194328755,4
142,DorothyDay_test20,10,39.8958580494,"get, want, room, say, worker, too, love, talk, priest, dollar, negro, babi, tri, ourselv, hospit, christ, prayer, pay, know, poor",0.0275534768697,0.0205013732931,0.6,0.4,0.263859703838,0.711448205188,0.0206741362337,0.0023440063757,0.0159392433547,0.0131733158314,0.011860672261,0.00670385823449,0.0101729876705,0.785863338787,0.670512492356,DorothyDay,4,3.93,4,3.93423183122,4
143,DorothyDay_test15,10,38.1507129669,"worker, get, talk, farm, tamar, maurin, too, say, babi, poverti, pain, night, tri, want, will, love, know, peter, visit, sobel",0.023501787467,0.0213580030339,0.7,0.3,0.277172570313,0.715652317396,0.0163531477301,0.00421369450715,0.0221218961625,0.0109857035365,0.0119388011036,0.00973162779032,0.00968146476047,0.748479508077,0.720507080859,DorothyDay,4,4.15333333333,4,4.0749142215,4
144,DorothyDay_test5,10,30.9817371368,"worker, get, room, helen, cathol, picket, night, tivoli, hospit, hope, prayer, hour, street, floor, want, look, say, christma, maurin, too",0.0239193322445,0.0291367940607,0.6,0.4,0.313753987326,0.656685461194,0.0181393678161,0.00245450191571,0.0155052681992,0.00814176245211,0.0109554597701,0.0123922413793,0.00975814176245,0.713766747876,0.77536473506,DorothyDay,4,4.17666666667,4,4.33787219894,4
152,Unitarian_test6,10,31.596724987,"disappoint, get, feel, love, want, silenc, say, let, thing, know, parent, think, bread, joy, thank, dream, circl, talk, rosa, tri",0.0280361559172,0.0326183788924,0.6,0.4,0.250749069141,0.670092025578,0.0206020456448,0.00764386852546,0.0271175335784,0.00957303534379,0.0089906453609,0.00793506351691,0.00942743784807,0.701858913914,0.657552846487,Unitarian,7,6.67666666667,7,6.04608581465,7
155,Unitarian_test3,10,40.1074309349,"sing, love, evil, say, let, know, moment, get, joy, rememb, ask, dont, wonder, realli, feel, whi, thing, tell, want, hour",0.0289317662218,0.0217489815212,0.9,0.1,0.263397250449,0.690130074101,0.0185169309901,0.0106872410344,0.0310044292042,0.0114873553365,0.00902986140877,0.00962994713531,0.0122874696385,0.690724628983,0.701739071503,Unitarian,7,6.91333333333,7,6.06662402865,7
157,Unitarian_test4,10,31.3051059246,"grief, get, congreg, let, know, love, thing, silenc, ask, say, proud, woman, feel, realli, moment, illus, too, someth, tree, think",0.02893503057,0.0235765650892,0.6,0.4,0.206452940463,0.690201277116,0.0198601899982,0.0134074206847,0.0272091772719,0.0106112206489,0.0103244309016,0.00204337694927,0.0113998924538,0.640863870125,0.682680185404,Unitarian,7,6.6,7,7.47951286668,7
161,Unitarian_test5,10,44.4684681892,"garden, let, get, love, say, ask, too, know, congreg, bread, rememb, easter, stigma, feel, homeless, silenc, told, talk, here, whi",0.0313175815788,0.0192671848383,0.9,0.1,0.254715596151,0.679227702369,0.0206017338093,0.0086690464049,0.0230494645589,0.0129270780214,0.0092809790923,0.00540540540541,0.0101478837328,0.703634544252,0.630237266605,Unitarian,7,6.74333333333,7,6.31158671688,7
165,Unitarian_test0,10,76.2563769817,"unitarian, feel, get, congreg, tell, know, love, dont, think, say, rememb, ask, let, want, reveng, abort, thing, wonder, happen, heal",0.0272867782529,0.0215117743114,0.8,0.2,0.23606955653,0.699569624513,0.0214546802988,0.0103565185146,0.0248715367908,0.0118133177941,0.00953541346612,0.00720453461885,0.0116279069767,0.702582581002,0.716789768698,Unitarian,7,6.83666666667,7,6.30290438558,7
167,Unitarian_test7,10,77.3022248745,"know, talk, want, get, say, love, dream, rememb, ask, frustrat, courag, anger, let, thing, too, tell, silenc, someon, dont, everyth",0.0285699619564,0.0216857646192,1.0,0.0,0.254912511713,0.67699006019,0.0180704823794,0.00974756310922,0.0271432141965,0.010672331917,0.0107973006748,0.0018495376156,0.0105223694076,0.6797366117,0.626310320266,Unitarian,7,6.05,7,7.18325222472,7
170,Unitarian_test2,10,82.060240984,"hurt, love, hope, know, feel, say, realli, silenc, tell, too, talk, ask, bend, want, get, circl, unitarian, let, think, bless",0.0299204237022,0.0240857162449,0.8,0.2,0.230965914355,0.653558393741,0.0179996154955,0.00999711621648,0.0284773622993,0.0106940305681,0.00759396327982,0.00492646352014,0.0119677016245,0.706278328102,0.728115343478,Unitarian,7,6.94,7,7.55710296197,7
177,Unitarian_test8,10,66.8240840435,"say, prison, someth, jefferson, realli, think, talk, unitarian, get, universalist, feel, silenc, love, know, want, dont, apolog, too, els, amen",0.0296590704301,0.0234611687479,0.7,0.3,0.200922267426,0.589374410526,0.0176642664266,0.0101260126013,0.0297310981098,0.0101822682268,0.00767889288929,0.00542866786679,0.00883213321332,0.670945177596,0.689656479181,Unitarian,7,6.94,7,7.48500267963,7
178,Unitarian_test1,10,65.7436549664,"guilt, fear, silenc, compass, feel, justic, unitarian, want, thing, tell, say, talk, someth, step, let, ask, get, congreg, too, know",0.0259647103552,0.0250112909398,0.7,0.3,0.248088296922,0.691997699878,0.0230960936594,0.00872261504579,0.0225165179089,0.00991074533442,0.0102295119972,0.00376724237858,0.0112147907732,0.697443993408,0.563739878135,Unitarian,7,6.76,7,6.14377544157,7
180,JohnPiper_test8,10,27.1386349201,"god, vers, let, christ, say, hear, marriag, love, judgment, boast, glori, sin, jesus, matur, worship, fear, thing, heaven, dull, pastor",0.0324606990206,0.0266857152779,0.8,0.2,0.399814997754,0.674211789061,0.0162121212121,0.0163636363636,0.00909090909091,0.0107196969697,0.0216287878788,0.00106060606061,0.0117045454545,0.725208971723,0.68476956496,JohnPiper,4,3.89,4,3.69819028339,4
181,JohnPiper_test15,10,31.5728621483,"vers, christ, sin, god, say, desir, walk, jesus, let, fill, thing, truth, prayer, hope, cleans, light, habakkuk, shall, glori, righteous",0.0244273798736,0.0230816822138,0.8,0.2,0.446133012212,0.662455471639,0.0195995579536,0.0148215562634,0.00880842488461,0.00877592147175,0.027075342911,0.000975102385751,0.0105311057661,0.720662162649,0.687603129477,JohnPiper,4,4.0,4,3.72752542122,4
184,JohnPiper_test4,10,27.6495001316,"vers, righteous, god, christ, say, worship, feel, joy, gospel, want, fear, prayer, glori, whi, fountain, sin, jesus, hope, wisdom, pray",0.0386327430308,0.0180466333149,0.9,0.1,0.452999192581,0.706942107838,0.0251181483273,0.0187176720128,0.0121311353403,0.00867041268187,0.022290030886,0.000967513861497,0.0125032560563,0.727570851269,0.646347487235,JohnPiper,4,4.01,4,3.58360471561,4
191,JohnPiper_test13,10,28.9935669899,"vers, christ, god, jesus, say, sin, love, pray, glori, lord, let, shepherd, sing, spirit, save, simon, jehoshaphat, weak, prayer, jerusalem",0.028054416928,0.0232827743563,0.7,0.3,0.373154856293,0.681357362136,0.0166558977672,0.0149687701917,0.0108406920813,0.0105535214301,0.0243736090172,0.00229736520928,0.0106971067557,0.696698314544,0.716222800491,JohnPiper,4,4.0,4,3.63908840133,4
194,JohnPiper_test2,10,29.4415988922,"god, vers, say, jesus, promis, glori, truth, abraham, sin, bless, thing, christ, will, job, suppress, elder, shall, let, pride, love",0.0340055249238,0.021609861287,0.9,0.1,0.473761681722,0.71277218485,0.0193135263538,0.0180397287155,0.0132199538679,0.0085034599098,0.0261644920302,0.00110166282232,0.0115674596344,0.773839863605,0.699554806001,JohnPiper,4,4.0,4,4.37138351898,4
199,JohnPiper_test11,10,26.078608036,"vers, christ, god, say, jew, jesus, save, gentil, glori, let, salvat, sin, herod, gift, love, gospel, thing, whi, elder, propheci",0.0298846331148,0.024186077407,0.7,0.3,0.40348931186,0.662840425755,0.0196844118585,0.0165364998406,0.00940388906599,0.00844756136436,0.0201625757093,0.000159387950271,0.010599298693,0.700681244808,0.589643810447,JohnPiper,4,4.0,4,3.85137054049,4
201,JohnPiper_test7,10,50.7971470356,"sin, vers, god, say, wisdom, christ, worship, jesus, glori, lord, let, tith, savior, husband, promis, whi, will, thing, shall, wrath",0.0297638727633,0.0250423399731,0.8,0.2,0.466587383917,0.721029600045,0.0189813242784,0.0206112054329,0.0134465195246,0.0101188455008,0.0219694397284,0.00264855687606,0.00971137521222,0.733439076851,0.699953419211,JohnPiper,4,4.0,4,3.79760410331,4
205,JohnPiper_test0,10,47.8016760349,"vers, god, sin, abid, say, spirit, christ, jesus, know, grace, hope, love, prayer, let, want, gospel, pray, hear, preach, etern",0.0283634855569,0.0163173583462,0.9,0.1,0.426184999513,0.693095179579,0.0186170212766,0.018136820331,0.0112293144208,0.00945626477541,0.020390070922,0.000960401891253,0.00971483451537,0.742335141519,0.806428046661,JohnPiper,4,3.99,4,4.03031027782,4
208,JohnPiper_test9,10,43.3989710808,"vers, christ, god, etern, fear, jesus, say, reconcili, glori, will, pastor, elder, gift, exult, spirit, sin, want, persecut, let, pray",0.0311346523457,0.0219942146971,0.9,0.1,0.42434597704,0.652811643586,0.019108788447,0.0183508198029,0.0112099573144,0.00757968644034,0.0193880400527,0.000239358519169,0.0101328439781,0.738254971558,0.729330667903,JohnPiper,4,4.0,4,3.87322112286,4
210,JohnPiper_test16,10,49.6792700291,"vers, god, zion, say, christ, jesus, worship, fruit, thing, love, let, whi, abid, fulfil, hear, scriptur, will, heaven, spirit, psalm",0.0272593630847,0.0179632922924,0.8,0.2,0.441715691973,0.691569077593,0.0164546410061,0.0207313979196,0.0151136240078,0.00656011018086,0.0239933311587,0.00043492443188,0.00920590047479,0.666370530289,0.628531008743,JohnPiper,4,4.03,4,3.91947590383,4
