,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred,ensemble2pred
155,Unitarian_test3,10,43.1990509033,"wound, feel, tell, unitarian, know, hope, get, let, say, els, silenc, dont, forgiv, want, thing, love, whi, ask, yes, ourselv",0.0274427252885,0.0270713382869,0.5,0.5,0.243098686388,0.662659464663,0.0197285353535,0.00931186868687,0.0241477272727,0.0114688552189,0.0119686447811,0.00489267676768,0.0118897306397,0.704699167486,0.613939868878,Unitarian,7,4.25666666667,4,5.64449503043,7,7
249,WBC_test8,10,38.0199232101,"thi, unto, shall, satan, thou, god, preach, thee, christ, sermon, sin, lord, hath, say, spirit, soul, devil, let, judgment, heaven",0.0255258365146,0.0277650139204,0.5,0.5,0.429005754961,0.671879318016,0.0113043478261,0.0120897615708,0.0208415147265,0.0147265077139,0.0258064516129,0.000252454417952,0.00827489481066,0.746221015881,0.748034150655,WBC,1,1.44333333333,1,1.72972245285,1,1
269,WBC_test7,10,37.642385006,"shall, unto, christ, god, lord, spirit, thi, thou, heaven, sin, sermon, wit, thing, say, belov, wbc, thee, hath, let, jesus",0.0296128304654,0.0260927083092,0.6,0.4,0.394917857037,0.574209609312,0.0125435932051,0.00579367757903,0.0104342445719,0.0155248059399,0.0206434919564,0.000421869726628,0.00922488468894,0.768711757684,0.812226331898,WBC,1,1.32666666667,1,1.44918490031,1,1
136,DorothyDay_test19,10,21.8284060955,"too, bread, room, roy, worker, retreat, priest, want, farm, get, talk, say, feast, maurin, love, bed, morn, hospit, hope, thing",0.0269214593361,0.0195021450823,0.8,0.2,0.289979922523,0.717507722683,0.0227548543689,0.00394417475728,0.0150687702265,0.0100627022654,0.0249797734628,0.004803802589,0.00945590614887,0.679356310157,0.653584841002,DorothyDay,4,4.01666666667,4,3.99162593171,4,4
75,DorothyDay_test13,10,20.5675840378,"worker, tri, peter, talk, get, too, love, mroconnel, maurin, prayer, bishop, say, hospit, tell, labor, mauric, farm, put, sing, pray",0.0215341480582,0.0152404927083,0.8,0.2,0.221418049039,0.687923684136,0.0170949360284,0.0022578217396,0.0166648747447,0.0101601978282,0.023277066982,0.004031824535,0.0105365014515,0.75042414378,0.731530883397,DorothyDay,4,5.64,4,4.22807984789,4,4
23,Shepherd_test19,10,31.3304438591,"don, want, get, ask, ill, god, christ, said, say, know, whi, evil, lord, thing, love, merci, someon, sin, tell, preacher",0.0328008150183,0.0256881682074,0.5,0.5,0.276436018898,0.610417705248,0.0223703496894,0.0190549312487,0.0261743561108,0.00910867592657,0.0244642981783,0.00589795491031,0.0105395407273,0.622810818671,0.612564275578,Shepherd,4,3.96333333333,4,4.21452461013,4,4
4,Shepherd_test9,10,29.6704499722,"pray, don, get, want, preacher, ill, ask, thing, grace, god, christ, know, sin, let, save, said, jesus, spirit, preach, whi",0.0308700892127,0.0173930762846,0.9,0.1,0.287079460952,0.629412463532,0.0244302643573,0.0163719234275,0.0206381039198,0.00940747493163,0.0230082041933,0.00317228805834,0.0140018231541,0.683269599542,0.582326115692,Shepherd,4,4.08333333333,4,4.11836940252,4,4
220,JohnPiper_test3,10,27.2220389843,"grace, christ, vers, god, love, glori, say, gospel, hear, thing, want, let, get, shall, dull, promis, will, preach, bethlehem, faith",0.0366920999527,0.0219740337828,0.8,0.2,0.442094508533,0.741516353143,0.0204686237544,0.022931014582,0.0133123004117,0.00623292678235,0.022084567735,0.000692547420261,0.0125428032781,0.700465746616,0.627027418781,JohnPiper,4,4.10666666667,4,4.00570263364,4,4
258,WBC_test2,10,32.2737319469,"shall, unto, coven, thou, heaven, thi, lord, thee, christ, god, thing, hath, saith, will, sermon, wit, say, belov, beast, sheep",0.0252950007445,0.0220208318155,0.6,0.4,0.458402867107,0.648372382195,0.0110574272836,0.00752294172963,0.0188073543241,0.0114141184863,0.0291838256753,0.00243198547294,0.00787963293233,0.754309038783,0.648314159671,WBC,1,5.52,1,2.68332400234,1,1
240,WBC_test11,10,27.4829170704,"shall, unto, sin, god, lord, repent, thi, thou, wit, thee, heaven, let, judgment, sermon, belov, christ, say, behold, hath, woman",0.0265831062456,0.0295586987776,0.7,0.3,0.383968844492,0.591210153534,0.0103192021871,0.00793192406915,0.0125909668476,0.0148627315082,0.0271841669555,0.00315736783335,0.00920257209965,0.778681245833,0.684282784503,WBC,1,1.60333333333,1,1.86768482366,1,1
347,MehrBaba_test2,10,16.4747648239,"baba, spiritu, meher, master, mind, feel, ask, realiz, discipl, tri, shri, seem, etern, divin, truth, love, will, know, room, impress",0.0333235067859,0.0155873187526,0.9,0.1,0.426127905804,0.709172854517,0.0124756335283,0.00350877192982,0.0172839506173,0.00779727095517,0.0190383365822,0.00253411306043,0.0111760883691,0.741764302389,0.773620511123,MehrBaba,8,5.87666666667,8,5.8828783161,8,8
321,Rabbinic_test3,10,23.3558290005,"rabbi, schulwei, jacob, ritual, mose, know, torah, bibl, god, israel, jew, want, synagogu, cousin, will, moment, promis, plagu, congreg, happen",0.0207483523728,0.0179480175797,0.7,0.3,0.397184229419,0.764896716711,0.0244732117547,0.00614192572994,0.0128035528678,0.00746480204101,0.011858641217,0.00311820844751,0.0139374468487,0.743004859707,0.758910424294,Rabbinic,6,5.1,4,5.67313449245,6,6
300,PastorAnderson_test2,10,108.872667074,"say, bibl, get, want, know, let, vers, look, whi, don, christ, tell, unto, thing, talk, lot, preach, realli, jesus, someth",0.0267785488473,0.0173494141954,0.9,0.1,0.332160959738,0.659681735259,0.0146366347512,0.0253786689688,0.0231419714331,0.0166280803642,0.016098336211,0.00166771307487,0.0176581384398,0.71709053994,0.794514873454,PastorAnderson,2,2.03666666667,2,2.06734870994,2,2
235,JohnPiper_test6,10,30.2005169392,"vers, god, love, meek, say, let, sin, perfect, judgment, will, prayer, abid, confid, shall, answer, lord, pray, glori, whi, counsel",0.0344074237566,0.0215747927284,0.9,0.1,0.459662686819,0.710794762178,0.025848365471,0.0175893289101,0.0114728039256,0.00839726311424,0.0204229732532,0.000483792936623,0.0137880986938,0.717839120626,0.718668689974,JohnPiper,4,4.07333333333,4,3.7411150039,4,4
231,JohnPiper_test17,10,29.1133999825,"vers, sin, christ, god, say, walk, glori, spirit, promis, pray, jesus, cleans, light, love, dark, let, gift, hope, heal, fellowship",0.0270211155499,0.0195804244618,0.7,0.3,0.436194439898,0.681649474342,0.0229731087371,0.013462375674,0.00817119319514,0.00760188875121,0.0200261210274,0.000837212417535,0.012223301296,0.744248656376,0.795872908485,JohnPiper,4,4.13333333333,4,4.42989161879,4,4
103,DorothyDay_test21,10,17.484692812,"worker, priest, get, too, love, larri, farm, peter, ask, maurin, room, talk, ruth, met, pray, say, hour, strike, poverti, night",0.0270330554757,0.0190254569262,0.9,0.1,0.316413670782,0.717028473742,0.0157110665999,0.00187781672509,0.0176514772158,0.013395092639,0.0191537305959,0.00488232348523,0.00788683024537,0.713607077599,0.724564390308,DorothyDay,4,3.71333333333,4,3.96117994172,4,4
105,DorothyDay_test4,10,20.3010318279,"worker, get, talk, morn, labor, want, street, love, too, hospit, strike, room, priest, ask, conscript, say, night, walk, wed, girl",0.0216388951711,0.0186681074282,0.7,0.3,0.260324068859,0.67122040564,0.019675489192,0.00361166513935,0.0138537006091,0.0116435771657,0.0145005660072,0.0123443480136,0.00760066842758,0.704294643885,0.69233295055,DorothyDay,4,3.27,4,4.09052820012,4,4
8,Shepherd_test10,10,32.4047160149,"christ, don, know, want, ask, god, said, get, grace, ill, sin, evil, thing, tri, look, will, preach, jesus, good, let",0.030894428551,0.0260525581039,0.7,0.3,0.263238333549,0.56361265439,0.0201476828494,0.0143673360286,0.0262955661733,0.0077182665642,0.0247251829329,0.00247251829329,0.011594106051,0.66976848394,0.618132502609,Shepherd,4,3.93,4,4.12913579785,4,4
131,DorothyDay_test22,10,26.5715408325,"get, worker, love, too, tri, babi, job, retreat, say, talk, christ, read, floor, girl, room, meal, look, know, thing, want",0.0257428918496,0.0252465823551,0.6,0.4,0.248788169413,0.667543834385,0.0190539309088,0.00202965785768,0.0130478005136,0.0132549084583,0.0115152017231,0.00621323833982,0.0111838290117,0.763159592665,0.758090281176,DorothyDay,4,3.27666666667,4,3.84062812296,4,4
34,Shepherd_test3,10,31.2580339909,"get, don, sin, christ, want, god, ill, lord, love, say, know, thing, will, said, happen, whi, ask, trust, good, evil",0.0353584239143,0.0254802602615,0.9,0.1,0.291114634143,0.59235518629,0.0261339846476,0.0168178646197,0.0213886950454,0.0076064200977,0.0245638520586,0.00352407536636,0.0130146545708,0.640365161855,0.705897090064,Shepherd,4,4.0,4,4.10988293065,4,4
5,Shepherd_test0,10,28.9837470055,"christ, grace, get, jesus, ask, know, god, ill, gift, happen, want, heaven, thing, sin, hope, love, say, said, don, think",0.0334879362797,0.0229286967702,0.8,0.2,0.29445825049,0.64550092461,0.0196532230527,0.0156315210381,0.0215123117198,0.00963690860113,0.0213226087946,0.00626019653223,0.013848313541,0.630281220764,0.549851698716,Shepherd,4,4.02,4,4.11792321376,4,4
278,WBC_test5,10,34.4167811871,"shall, unto, christ, god, thou, lord, wit, belov, pharaoh, righteous, thee, hath, let, spirit, suffer, will, mose, thing, thi, glori",0.0281694929702,0.0304189738701,0.5,0.5,0.415760785305,0.570930118069,0.0158544975919,0.00831613269915,0.0126237697807,0.0182177151575,0.0253671961471,0.000299141463998,0.00849561757755,0.766119617314,0.708128750425,WBC,1,1.0,1,0.363756956291,1,1
331,MehrBaba_test3,10,25.7083098888,"baba, meher, love, feel, want, get, mind, noth, damaan, got, know, spiritu, ask, let, master, everyth, god, truth, realli, muktabai",0.0296498718649,0.0132131448953,0.9,0.1,0.407041502582,0.757545857537,0.00597617945373,0.0259669205842,0.0106477000126,0.00732292411936,0.0280712091242,0.0045452632465,0.0176760237364,0.718669572232,0.768472169741,MehrBaba,8,7.79333333333,8,6.70857287548,8,8
32,Shepherd_test8,10,30.4915649891,"walk, get, christ, god, sin, don, lord, pray, know, let, ask, ill, listen, said, happen, say, talk, whi, thing, want",0.0323431840129,0.0220004858049,0.8,0.2,0.30570804077,0.640922460983,0.0258991259493,0.0154749964178,0.0231408511248,0.0090629029947,0.0271170654822,0.00343888809285,0.0094927640063,0.69292518128,0.655500782946,Shepherd,4,4.0,4,4.06645218116,4,4
127,DorothyDay_test0,10,13.0180850029,"worker, joy, room, farm, too, love, get, stjoseph, maurin, cathol, meet, night, say, tamar, pay, ddlw, summari, comfort, want, dear",0.0295792727018,0.0157968168557,0.9,0.1,0.3260008217,0.674376420196,0.023359105116,0.00172725777266,0.0125020562593,0.00888303997368,0.0101167955256,0.00427701924659,0.0101167955256,0.686047407558,0.727291998251,DorothyDay,4,4.94333333333,4,4.45966183233,4,4
320,Rabbinic_test0,10,20.4783329964,"know, prayer, rabbi, walk, rememb, happi, jewish, moment, memori, jew, ask, god, rebb, shul, say, want, holiday, adam, sukkot, answer",0.0221373617393,0.0175139027638,0.8,0.2,0.36557060311,0.767407199537,0.0279546681058,0.00836481381543,0.0131678359417,0.00787911494873,0.0129519697787,0.0020507285483,0.0114948731786,0.704093307439,0.700741183197,Rabbinic,6,4.59,4,5.35906982475,6,6
340,MehrBaba_test6,10,13.8334569931,"baba, infinit, love, master, conscious, shall, realiz, plane, perfect, worri, discipl, truth, joy, pure, know, divin, mind, mental, grace, spiritu",0.0361468270877,0.0151169532137,1.0,0.0,0.378808405534,0.695812896106,0.0180750112969,0.00579906612442,0.0116734447959,0.0103931314957,0.0262840789275,0.000150625094141,0.0148365717729,0.743735778655,0.733113111125,MehrBaba,8,4.49333333333,4,6.26148820965,8,8
274,WBC_test9,10,34.3607969284,"shall, unto, christ, thou, god, sermon, say, sin, lord, wit, thing, love, obama, fag, blood, philistin, sunday, thi, hath, enemi",0.0238016360618,0.0287581730151,0.2,0.8,0.427501552826,0.603675404097,0.0183032401682,0.00806950284442,0.00946079643829,0.0152423942617,0.0244558496166,0.000680187979223,0.00850234974029,0.747838437363,0.67026953876,WBC,1,1.09,1,1.43915185219,1,1
55,Shepherd_test18,10,35.4790048599,"sin, get, don, christ, want, know, ill, say, god, wisdom, let, ask, save, said, preach, will, love, barrel, someth, pray",0.0374226087954,0.0266899536888,0.7,0.3,0.254393870674,0.577791518158,0.0215897939156,0.0168056918548,0.0276619234544,0.0110095682041,0.01766437684,0.00463076545633,0.0116229146222,0.624363404548,0.62330181529,Shepherd,4,4.08,4,4.31443423664,4,4
92,DorothyDay_test1,10,20.0256278515,"worker, prayer, room, too, pray, know, ask, talk, love, bed, night, hospit, priest, visit, thing, dont, shelter, teresa, say, rememb",0.0224803949609,0.0167931503105,0.7,0.3,0.307894437445,0.697570130799,0.0146774193548,0.0055376344086,0.0189784946237,0.0108602150538,0.0156989247312,0.0041935483871,0.00994623655914,0.72711466471,0.64072413793,DorothyDay,4,4.06,4,4.04204032833,4,4
15,Shepherd_test6,10,29.1290419102,"know, want, get, don, christ, god, ask, sin, lord, said, preach, someth, whi, thing, everyth, ill, say, let, hope, think",0.0304495037198,0.0213426503883,0.8,0.2,0.3158499603,0.633921368675,0.0265221839124,0.017694085553,0.0239457431895,0.00992687455007,0.0242867426969,0.0053802144508,0.0121244269314,0.659824636395,0.714047762619,Shepherd,4,3.99333333333,4,3.96614217616,4,4
178,Unitarian_test1,10,43.2696039677,"rememb, say, want, love, let, get, bread, thing, gift, fig, tell, tree, ask, know, someon, dont, congreg, too, think, silenc",0.0291830394501,0.0200888871398,0.9,0.1,0.27562517709,0.70499245937,0.0230828690993,0.0109816883013,0.0254817815923,0.0106085241357,0.0101020870539,0.00471786123624,0.0103952874697,0.697465369673,0.62360791813,Unitarian,7,6.55666666667,7,6.68177368876,7,7
167,Unitarian_test7,10,36.8425261974,"feel, courag, know, get, stigma, tell, say, want, knew, rememb, love, someth, silenc, think, whi, too, thing, ask, congreg, someon",0.0281011264957,0.0233180900619,0.5,0.5,0.210044472312,0.651835758613,0.0207495825345,0.00912239470592,0.0277382645804,0.0124311954976,0.00689591193024,0.00705052878966,0.0123384253819,0.703072089157,0.612714400914,Unitarian,7,6.84333333333,7,6.67247533848,7,7
180,JohnPiper_test8,10,29.3765511513,"vers, god, say, sin, job, save, know, elder, jesus, righteous, christ, thing, whi, savior, answer, elihu, glori, get, let, fear",0.0284327067747,0.0234032230527,0.6,0.4,0.398427180576,0.677787711377,0.0186999415627,0.0203499364064,0.0151593276271,0.00910934653329,0.022584304424,0.0012718710254,0.0098999690626,0.700071737331,0.51097611844,JohnPiper,4,4.01333333333,4,3.95347354972,4,4
207,JohnPiper_test9,10,28.1351811886,"vers, spirit, god, say, abraham, bless, lord, pray, will, thing, shall, promis, christ, scriptur, want, hosea, manifest, gideon, elder, let",0.0296949092358,0.0154353132826,0.9,0.1,0.43849568038,0.665855846671,0.0144363051635,0.0192245845989,0.014293371449,0.0095408254422,0.0181168483116,0.0031802751474,0.0095408254422,0.731191789003,0.729631109642,JohnPiper,4,4.69666666667,4,3.71538993921,4,4
132,DorothyDay_test17,10,20.7384369373,"worker, get, priest, prison, talk, christ, too, cuba, love, hour, say, night, hard, labor, parish, thing, hope, room, know, cathol",0.0232107467826,0.0209496111137,0.7,0.3,0.294165945252,0.719023647382,0.0160900199811,0.00315490587864,0.0204017246819,0.0141444946892,0.0118308970449,0.00504784940583,0.00972762645914,0.724123611238,0.629088743497,DorothyDay,4,3.87666666667,4,4.41026307402,4,4
88,DorothyDay_test23,10,17.5996849537,"get, christ, worker, room, farm, bed, too, ask, hospit, silon, say, visit, maurin, want, let, know, got, don, bread, love",0.0262389791887,0.0217635336788,0.7,0.3,0.344814592756,0.747573537442,0.0166997765086,0.00366277626024,0.0131611621555,0.0127265954805,0.0195555003725,0.0057735286814,0.0122920288056,0.744827468308,0.603288399161,DorothyDay,4,4.32333333333,4,4.1577509495,4,4
297,PastorAnderson_test0,10,116.19770503,"say, get, bibl, know, vers, want, let, save, whi, talk, look, thing, tell, unto, shall, christ, god, husband, love, chapter",0.0259698019698,0.0206751889448,0.6,0.4,0.390658957316,0.686477277208,0.0153442575823,0.0277508265057,0.020285324134,0.017419505534,0.0168625125773,0.00439305735231,0.0182549949691,0.666162284432,0.765482851981,PastorAnderson,2,2.52,2,2.11452556351,2,2
177,Unitarian_test8,10,37.5504200459,"forgiv, evil, obstacl, feel, authent, say, garden, fear, love, get, everyon, know, let, justic, silenc, rememb, talk, want, flower, circl",0.0261986246097,0.0247987823788,0.8,0.2,0.254449073518,0.696753786373,0.019895385765,0.00787720281462,0.0254374494053,0.0106793698238,0.00815741951554,0.00448346721465,0.0124229404072,0.705467621269,0.659740597756,Unitarian,7,6.95666666667,7,6.70163783704,7,7
152,Unitarian_test6,10,44.5712361336,"congreg, unitarian, know, tell, say, love, too, get, ask, silenc, talk, dont, feel, wonder, think, want, bless, let, thing, realli",0.0276678200738,0.0172622508782,1.0,0.0,0.260966030738,0.705609621146,0.0183474266625,0.0100219229565,0.028108362042,0.0113790583568,0.0103090092912,0.0029752583777,0.0107265894143,0.70566350974,0.611323323895,Unitarian,7,6.91666666667,7,6.68097369839,7,7
76,DorothyDay_test3,10,28.9239571095,"room, get, worker, love, labor, tri, too, christ, night, negro, farm, prison, know, feel, say, hope, want, pay, ask, read",0.025701452427,0.0223174612976,0.5,0.5,0.292832025977,0.726255325052,0.0159335472909,0.00513498206532,0.0204266565981,0.0138946573532,0.0112894090995,0.00709835756088,0.0114404379838,0.758945480414,0.738348982323,DorothyDay,4,3.85666666667,4,4.16222801015,4,4
21,Shepherd_test16,10,29.5568599701,"get, christ, don, ask, know, god, thing, pray, said, preacher, ill, sin, lord, want, whi, say, preach, got, obvious, will",0.0321146376269,0.0251921389594,0.7,0.3,0.344420184075,0.689871869108,0.0206999255398,0.0151154132539,0.0236038719285,0.0096425912137,0.0284065524944,0.00629188384214,0.01191362621,0.670296238726,0.614139789339,Shepherd,4,4.0,4,3.79001454176,4,4
289,PastorAnderson_test3,10,110.549391985,"say, get, bibl, preach, want, vers, know, let, thing, whi, talk, look, shall, unto, lot, save, someth, sin, tell, chapter",0.0276874656377,0.0187344846506,0.8,0.2,0.361762587169,0.666018114006,0.0156396857025,0.0250949283808,0.0181585773901,0.0181961727885,0.0109496597616,0.000864694161435,0.0173784728749,0.730449907164,0.673570510139,PastorAnderson,2,2.39666666667,2,2.25457791294,2,2
325,Rabbinic_test1,10,24.060079813,"jewish, jew, bless, judaism, ask, know, koufax, want, rabbi, goldston, abraham, answer, jewri, whi, rebecca, jacob, hyphen, moment, will, generat",0.0235794587561,0.0135680019136,1.0,0.0,0.440647840492,0.761728741897,0.023174285194,0.0104261518849,0.016253869969,0.00664724093972,0.0103806228374,0.00173010380623,0.0121107266436,0.728910088858,0.53388610649,Rabbinic,6,5.70666666667,6,5.03679821003,6,6
241,WBC_test3,10,34.0214149952,"shall, unto, god, say, heaven, sin, thou, lord, christ, etern, let, thing, hell, sermon, jesus, sunday, revel, outlin, wit, thi",0.0242068871232,0.0266843365073,0.4,0.6,0.394265666557,0.627214271225,0.0122267506484,0.0103742126714,0.0102198345066,0.0172594788193,0.0203470421144,0.000401383228356,0.011856243053,0.736718740068,0.779197478858,WBC,1,1.13666666667,1,0.722717933863,1,1
343,MehrBaba_test0,10,17.3370690346,"baba, jan, master, meher, blind, spiritu, perfect, conscious, tawajjuh, mind, faith, miracl, realiz, discipl, wish, love, ask, feel, poona, saint",0.0323619989847,0.0237992508767,0.6,0.4,0.300735339667,0.654301807447,0.00487983408564,0.00365987556423,0.0109796266927,0.00622178845919,0.0219592533854,0.00231792119068,0.0143345126266,0.745283268968,0.727557646892,MehrBaba,8,7.35333333333,8,5.72797815918,8,8
351,MehrBaba_test7,10,17.3548350334,"baba, meher, love, shri, perfect, master, mind, discipl, avatar, divin, mad, know, realiz, feel, spiritu, happen, silenc, conscious, infinit, will",0.0340345814323,0.0160793652386,0.9,0.1,0.391982911865,0.717606470313,0.0139301634473,0.00563397721644,0.00953442298167,0.00693412580485,0.0289747399703,0.00191926696384,0.0131872213967,0.809326789979,0.74492104967,MehrBaba,8,5.27,8,7.75367656793,8,8
31,Shepherd_test4,10,31.5974218845,"christ, get, god, don, want, ill, happen, baptiz, said, say, know, jesus, trust, ask, whi, heard, think, preach, heaven, sunday",0.0336757151717,0.0235891633373,0.8,0.2,0.245379710306,0.578746750442,0.0207070530115,0.0149609333941,0.0192354857924,0.0103360078484,0.0250166427245,0.00550085841421,0.0118776496969,0.705433906933,0.650866938831,Shepherd,4,4.0,4,3.92197149938,4,4
89,DorothyDay_test16,10,19.559803009,"worker, prayer, priest, get, talk, too, say, joy, love, pray, duffi, farm, hope, tri, smell, want, will, know, littl, street",0.0258916152768,0.0236287956314,0.6,0.4,0.338924406256,0.71323933754,0.0196408225273,0.00211600021703,0.0141066681135,0.0111225652433,0.0132385654604,0.00542564158212,0.0101459497586,0.703364854034,0.59006763,DorothyDay,4,4.01,4,4.28502657948,4,4
304,NaumanKhan_test0,10,49.5594480038,"allah, say, quran, get, know, quot, talk, apo, want, thing, ask, messeng, someth, got, tell, ayah, don't, look, gon, whi",0.0207758636822,0.0152415020254,0.9,0.1,0.452379996178,0.758360980639,0.0124275794967,0.0386758657291,0.0172040157445,0.0187519348989,0.0210517004998,0.000928751492636,0.0170492238291,0.63842021944,0.664901792069,NaumanKhan,3,2.97,3,2.93842216393,3,3
174,Unitarian_test4,10,36.5153579712,"hurt, feel, dont, say, let, too, get, love, breath, know, bread, silenc, talk, ask, everyon, hope, tri, tell, think, mind",0.0309628966907,0.0238911040093,0.7,0.3,0.221382549982,0.659482263805,0.0226338094491,0.0101396954952,0.0248626589232,0.0123685449694,0.00643541045362,0.00269973316591,0.0113639930937,0.630279504352,0.607389395478,Unitarian,7,6.9,7,6.96784541611,7,7
66,Shepherd_test2,10,32.4923911095,"ask, get, don, job, thank, heaven, want, christ, prayer, pray, ill, said, didn, thing, god, look, say, someth, spirit, trust",0.0369113012006,0.0196101864398,0.8,0.2,0.248212532011,0.596921982136,0.0217251313337,0.0182680901542,0.0235892221657,0.00942213184206,0.0253177427555,0.00504999152686,0.0120657515675,0.718381851331,0.708617864529,Shepherd,4,3.99666666667,4,4.18941702584,4,4
133,DorothyDay_test7,10,17.9857900143,"tri, poverti, worker, ask, get, negro, too, money, priest, farm, room, shall, polic, dollar, guilti, talk, love, children, summari, thank",0.0269311110947,0.0217975068093,0.7,0.3,0.305764534653,0.685480135763,0.0216338970896,0.00639454969222,0.0100400406383,0.0159564931572,0.0121914779179,0.00591645251897,0.00854598697185,0.763171106129,0.667632935622,DorothyDay,4,3.41333333333,1,3.59649103983,4,8
125,DorothyDay_test9,10,23.48351717,"room, worker, hospit, get, prison, night, peter, paper, unemploy, too, marcher, cathol, cloth, silenc, prayer, hospic, kept, floor, reader, say",0.0302042520731,0.0190233067039,0.7,0.3,0.237199726774,0.71361627107,0.0181129665115,0.00291997445022,0.0127292636189,0.0123186422119,0.0140980016425,0.00798430513733,0.00907929555616,0.723711674084,0.772015928895,DorothyDay,4,4.07666666667,4,4.12794525734,4,4
