,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,Unitarian_train11,10,39.6005120277,"didnt, grownup, szymborska, dont, doesnt, mbarka, belletini, blest, wasnt, metanoia",0.0255687004171,0.0216275863858,0.8,0.2,0.0318001238813,151.5,0.650421565521,0.0190661582358,0.00767979520546,0.0251459961068,0.00965307591798,0.00946641422895,0.00410655715848,0.0097330737847,0.739718952189,0.573033627062
1,AndrewMurray_test0,1,81.2806880474,"gutenbergtm, sanctif, sanctifi, indwel, blessed, unblam, nigh, ful, selfdeni, abideth",0.0336450937557,0.0135740943018,1.0,0.0,0.0981298592141,3022.0,0.635007354486,0.0258965956672,0.00661068632805,0.0119356453668,0.00526806845076,0.0284452940106,9.10249408338e-05,0.019263153104,0.802412874379,0.701314923341
2,SeaShepherds_train40,10,12.030657053,"makah, petco, antiwh, captivebr, tilikum, tepco, dlnr, bergin, lemonpeel, nisshin",0.0141943311513,0.0361766005412,0.0,1.0,0.065086712934,33.0,0.540779858859,0.00830728738279,0.00106925481165,0.00690903109064,0.0143938147722,0.00625102812963,0.00115150518177,0.00723803257115,0.740237244876,0.605364268813
3,Shepherd_train32,10,27.4722738266,"didn, doesn, swaggart, wasn, wouldn, isn, couldn, manri, dont, godil",0.0371328704443,0.0205257662803,0.9,0.1,0.027120956013,151.1,0.636372028049,0.0259864546525,0.0188088928151,0.0259128386337,0.00975412249706,0.0205020612485,0.00371760895171,0.0115577149588,0.803973845815,0.581870283112
4,SeaShepherds_test14,10,14.995413065,"krill, biomarin, futo, aila, dlnr, taiji, ouch, ecotr, wintner, nummet",0.0186727152009,0.0271525465651,0.1,0.9,0.030266756551,53.5,0.488946967248,0.0131709577073,0.00688331458071,0.00939837183136,0.0103249718711,0.00582434310676,0.00258124296777,0.011383943345,0.784394669001,0.7326110113
5,DorothyDay_test8,10,21.0690598488,"maurin, ddlw, stpaul, didnt, stjoseph, chrysti, jagerstatt, maryfarm, mrsj, sttheres",0.0247821421674,0.0222285238642,0.7,0.3,0.0570863939478,75.6,0.725332863353,0.0192195121951,0.00248780487805,0.0157073170732,0.0104390243902,0.0199512195122,0.00507317073171,0.00882926829268,0.729183903771,0.743978933869
6,Shepherd_train27,10,29.909897089,"didn, wasn, doesn, itil, wouldn, goodheart, koresh, bierley, couldn, listenermatt",0.0275517071579,0.0225450417095,0.7,0.3,0.0233564078527,171.1,0.606641072611,0.018719889883,0.0181004817619,0.0258086717137,0.00949759119064,0.023434273916,0.0032002752925,0.011837577426,0.686104666842,0.693214072786
7,Unitarian_train13,10,41.2195358276,"capek, belletini, didnt, marinell, samesex, allpow, sokrat, dont, roughgarden, liebenberg",0.027627220092,0.0187449615037,0.8,0.2,0.0209276720229,165.5,0.670593291601,0.0215528235474,0.00964138142121,0.0275978166607,0.00979441922155,0.00754986481661,0.00433607100954,0.0118604295261,0.760468358332,0.602029212182
8,LiberalJudaism_train10,10,22.0510089397,"yizkor, “the, rosenzweig, don't, simhat, harat, shavuot, didn't, hayom, philtrum",0.0231000400477,0.0186711140502,0.7,0.3,0.0863980339791,75.7,0.751089161972,0.0301179345017,0.00770568059014,0.0109007188836,0.00681294930226,0.00930319973688,0.00249025043462,0.0140017854626,0.809519542266,0.814765966819
9,NaumanKhan_train5,10,47.9116051197,"don't, azzawaj, you'r, they'r, moosa, doesn't, ayah, can't, didn't, we'r",0.0219999487786,0.0162041671371,1.0,0.0,0.0972642315515,247.2,0.70279547897,0.0124511151041,0.0395518444139,0.0178416657859,0.0179896416869,0.0206532079061,0.00124722545185,0.0180741993447,0.611062963703,0.5975675242
