,groupId,files,timeRun,nous,vous,je,ils,il,elle,le,groupName,rank,rfPred,svmPred
125,DorothyDay_test9,10,4.146723032,0.0147564994508,0.00194068106921,0.0144635664592,0.0150128158184,0.0125595020139,0.00593189307946,0.0094470889784,DorothyDay,4,2.8,3.60911033188
127,DorothyDay_test10,10,2.60979294777,0.0170975566467,0.00425959888777,0.0197006448559,0.0101165473585,0.0118322191327,0.0105898361238,0.0094066142105,DorothyDay,4,4.02,4.13063108725
128,DorothyDay_test0,10,2.66639614105,0.0183908045977,0.00396551724138,0.0166091954023,0.0120114942529,0.0129310344828,0.00902298850575,0.00988505747126,DorothyDay,4,4.02,3.75121470127
131,DorothyDay_test22,10,2.86852908134,0.0218317639013,0.00284075964017,0.0155189647009,0.00794360566048,0.0104161186806,0.00599715924036,0.0112578252407,DorothyDay,4,4.0,4.30194598739
132,DorothyDay_test17,10,3.02339601517,0.0169644649669,0.00406544870508,0.0200260991769,0.0166131298936,0.0138526400321,0.00607307769524,0.0101385264003,DorothyDay,4,3.0,3.64255211189
133,DorothyDay_test7,10,3.35099005699,0.0211094970038,0.00213364808426,0.0202923551843,0.0107590339568,0.0103958598148,0.00467586707826,0.00876157617578,DorothyDay,4,4.0,4.59052765452
136,DorothyDay_test19,10,2.51354503632,0.0254865337109,0.0021690666988,0.0184370669398,0.00801349641501,0.0164487557992,0.00445863710309,0.0114478520214,DorothyDay,4,4.62,4.52043454427
142,DorothyDay_test20,10,2.75696587563,0.0207528424771,0.00110387459985,0.0103764212385,0.0107627773485,0.0226846230268,0.00303565514958,0.0108731648085,DorothyDay,4,4.02,4.10634183325
143,DorothyDay_test15,10,3.62578201294,0.0288331765572,0.00327184982209,0.017545294671,0.0115741687457,0.0126375199378,0.00548034845201,0.0113696781318,DorothyDay,4,5.0,4.38374344866
144,DorothyDay_test5,10,3.6707649231,0.0194781330393,0.00114337049287,0.011637878231,0.0133120993099,0.0109845236637,0.00485932459472,0.0113112009474,DorothyDay,4,4.0,3.94839647695
152,Unitarian_test6,10,5.14009594917,0.0171303451829,0.00830757341577,0.0234415249871,0.0100141679547,0.011366563627,0.00347758887172,0.010529366306,Unitarian,7,5.47,6.02840562863
155,Unitarian_test3,10,5.29535698891,0.0216224366707,0.00931845597105,0.0244270205066,0.0108564535585,0.00910735826297,0.00331724969843,0.0126357056695,Unitarian,7,7.0,6.72603973125
158,Unitarian_test4,10,5.56957387924,0.0236045302207,0.01086328441,0.0297295735583,0.0106321506992,0.00673176932856,0.00410262336762,0.0132035132324,Unitarian,7,7.0,7.25081631848
162,Unitarian_test5,10,5.12055587769,0.0174046093526,0.0102961333716,0.0225367377514,0.0100092442064,0.014886360014,0.00822415606771,0.0103598865194,Unitarian,7,4.67,4.63768194777
166,Unitarian_test0,10,5.67661595345,0.0222955070748,0.00870962286487,0.0234229663453,0.00978070917188,0.00752579063081,0.00481988838153,0.0118946953041,Unitarian,7,7.0,6.78599042594
168,Unitarian_test7,10,5.19655799866,0.0219239373602,0.0104506232023,0.0316395014382,0.00798977309044,0.00741450942793,0.00773410035155,0.0116970278044,Unitarian,7,6.7,7.08642226272
171,Unitarian_test2,10,5.7920320034,0.0187731507464,0.00819396116287,0.0257043439219,0.0122348187226,0.00850263778202,0.00333931978898,0.0100460208778,Unitarian,7,7.0,6.82539125891
177,Unitarian_test8,10,6.22366809845,0.0223276439953,0.00925591708348,0.0303460011344,0.0101067395452,0.00786366214614,0.00507915227144,0.0102872170371,Unitarian,7,7.0,7.31752673836
178,Unitarian_test1,10,5.31199097633,0.0242800504042,0.00912806958232,0.0262163075883,0.0118634170329,0.00805237114669,0.00491747856287,0.0106955158742,Unitarian,7,7.0,6.85177754377
180,JohnPiper_test8,10,4.06488585472,0.0172999924454,0.0119362393292,0.0123517413311,0.00970763768225,0.0233058850193,0.000302183274156,0.00993427513787,JohnPiper,4,4.0,3.15992641317
181,JohnPiper_test15,10,4.39993309975,0.0212549184935,0.0151068015739,0.0123313659359,0.00751826869028,0.0168282743114,0.000281056773468,0.0124718943227,JohnPiper,4,4.01,4.15608183729
184,JohnPiper_test4,10,3.89455080032,0.0177721358299,0.0161853379879,0.0132497619803,0.0069025706125,0.0207870517296,0.00107108854332,0.0124960330054,JohnPiper,4,4.01,4.08363757152
191,JohnPiper_test13,10,3.96847105026,0.0189495847468,0.0157913206223,0.0116192927048,0.00974772877919,0.0176628845479,0.000194954575584,0.010683510742,JohnPiper,4,4.0,3.83298810469
194,JohnPiper_test2,10,4.16875696182,0.0184991794719,0.0211099507683,0.0125689989557,0.00965985379681,0.0188348500671,0.000484857526481,0.0113009100403,JohnPiper,4,4.0,4.01499839055
199,JohnPiper_test11,10,4.46883511543,0.0207980652963,0.0186215235792,0.0105717740542,0.00905164968043,0.0237692174814,0.00103644843669,0.00963897046122,JohnPiper,4,4.0,3.97106030935
201,JohnPiper_test7,10,4.36263513565,0.0148799942769,0.0171334549487,0.00980076546124,0.0100511499803,0.0282934506564,0.00153807633151,0.00862038129985,JohnPiper,4,4.0,3.58306478827
204,JohnPiper_test0,10,4.25231695175,0.0244663859445,0.0123783940758,0.0122694932481,0.00765935821112,0.0219616669087,0.000508203862349,0.0119790910411,JohnPiper,4,4.01,3.98945440976
206,JohnPiper_test9,10,3.93936014175,0.0197988686361,0.0160276555625,0.0145348837209,0.00903519798869,0.0249450031427,0.000824952859837,0.0131992457574,JohnPiper,4,4.0,4.02715640828
208,JohnPiper_test16,10,3.56180787086,0.0177264309022,0.0137137313696,0.014463356557,0.00714348707999,0.0255754475703,0.000176382397037,0.010891613017,JohnPiper,4,4.01,3.94186952224
211,JohnPiper_test5,10,3.93380904198,0.0233772398244,0.0174439302243,0.0123017285709,0.00585419880543,0.0264230054191,0.000593330960009,0.0113523990348,JohnPiper,4,4.0,4.02026939889
216,JohnPiper_test14,10,4.04219818115,0.0198924529011,0.0148911367653,0.0142142669123,0.0108299176475,0.0215094197721,0.00161696687098,0.00947617794156,JohnPiper,4,4.0,3.81524973919
221,JohnPiper_test3,10,4.05317902565,0.0172008789876,0.0167083428052,0.00897931348034,0.0103432598318,0.0221262408123,0.000719860574373,0.0120481927711,JohnPiper,4,4.4,3.61851457426
227,JohnPiper_test12,10,4.10827708244,0.0185799855023,0.0148792491702,0.00980504368395,0.00881309373927,0.0249513563008,0.000190759604746,0.0123230704666,JohnPiper,4,4.0,3.89015577284
230,JohnPiper_test1,10,3.96364498138,0.0195563567957,0.017165699953,0.0125019595548,0.00815174792287,0.0238673773319,0.000862204107227,0.0120708575012,JohnPiper,4,4.0,3.83456619286
231,JohnPiper_test17,10,4.03141999245,0.0236250818977,0.0178826068524,0.00867152271939,0.00739969938721,0.0164566231164,0.000578101514626,0.0127567734227,JohnPiper,4,4.41,4.11626844659
233,JohnPiper_test10,10,4.3989751339,0.0171140463002,0.0212682857549,0.0121431614827,0.00674620082375,0.0229370828007,0.000319556881125,0.0109714529186,JohnPiper,4,4.01,3.9477339461
235,JohnPiper_test6,10,4.32355594635,0.0182668104998,0.0198130169004,0.0135203164329,0.00740740740741,0.017259978425,0.000683207479324,0.0128371089536,JohnPiper,4,4.01,4.16096121836
240,WBC_test11,10,4.61304092407,0.0103588100998,0.00916618393703,0.0114151361298,0.0165263911132,0.0198316693359,0.00160152656149,0.0103588100998,WBC,1,1.0,0.979810979759
241,WBC_test3,10,4.43520402908,0.00760304121649,0.00785768852996,0.0100767579759,0.0173887736913,0.0222998290225,0.000436538251664,0.00960384153661,WBC,1,1.0,1.04836845174
244,WBC_test6,10,4.81966900826,0.0141171100678,0.0077269170579,0.0132042253521,0.0129107981221,0.0178664580073,0.00146713615023,0.00903103808033,WBC,1,5.12,2.40959872862
246,WBC_test1,10,4.89525604248,0.0104511522233,0.00632911392405,0.0140863356053,0.0130477117819,0.0233365790328,0.00227198961376,0.010159039273,WBC,1,3.8,1.763834491
249,WBC_test8,10,4.34783315659,0.0151183091267,0.00939786783552,0.0120352141451,0.0161955350841,0.0189443185617,0.00137439173879,0.00835778760076,WBC,1,1.0,1.92130278425
253,WBC_test12,10,5.12989807129,0.00983284169125,0.0103244837758,0.0140732546706,0.0181293018682,0.0199422320551,0.00147492625369,0.0099250245821,WBC,1,1.0,0.815446039785
254,WBC_test4,10,4.60434699059,0.0126225781277,0.00783821383733,0.0170676258016,0.013335143022,0.0227002816328,0.00105188151064,0.00620949407893,WBC,1,4.1,2.53328396911
257,WBC_test10,10,4.89349389076,0.0108127531687,0.00659871945642,0.0147654514569,0.0171174702731,0.0264602116817,0.00107800862407,0.00980007840063,WBC,1,1.0,0.482811264902
258,WBC_test2,10,5.95068383217,0.0114632678165,0.00505116595566,0.0115941270381,0.0151011541783,0.0183464628752,0.00272187181031,0.00824413096391,WBC,1,1.0,1.83649478359
263,WBC_test0,10,5.20301008224,0.01716001716,0.00671079242508,0.0140650854937,0.0147085861372,0.0217564503279,0.00186921615493,0.00796715082429,WBC,1,2.0,2.27118635977
269,WBC_test7,10,5.01291680336,0.0166547998638,0.00910132185865,0.0139305946816,0.015416524781,0.0222270377364,0.0011454044516,0.00848218431725,WBC,1,1.7,1.87867826558
274,WBC_test9,10,5.23143005371,0.0168914850054,0.0107491268216,0.0125255931591,0.018607732145,0.0234252679754,0.00168613754065,0.00963507166085,WBC,1,1.8,1.41155100208
278,WBC_test5,10,4.86404109001,0.00987694831829,0.0106316652994,0.0141427399508,0.0171616078753,0.0172600492207,0.00160787530763,0.00941755537326,WBC,1,2.2,1.49147216809
279,PastorAnderson_test5,10,18.2738800049,0.0166808227455,0.0261551798114,0.0211202858069,0.0149733369526,0.0146230834567,0.00139225764647,0.0179067099813,PastorAnderson,2,2.1,1.99033024675
285,PastorAnderson_test1,10,17.5826790333,0.0147700201576,0.0264614256918,0.019287154114,0.0175645959318,0.0154297232912,0.00164009529045,0.018462525197,PastorAnderson,2,2.1,1.5948190945
288,PastorAnderson_test4,10,16.635447979,0.0145696623871,0.0291012838802,0.0221588207323,0.0196861626248,0.0148454588683,0.0022444127437,0.017089871612,PastorAnderson,2,2.0,1.91100361301
289,PastorAnderson_test3,10,19.0854589939,0.0123580580195,0.0307066032481,0.0234905943352,0.0170458927883,0.0155975489566,0.00242533316193,0.0157432403479,PastorAnderson,2,2.0,2.10518737409
293,PastorAnderson_test6,10,18.0908408165,0.0140475778625,0.0265929844047,0.021358144955,0.0183538023143,0.0146757585965,0.00115621671325,0.0182718656968,PastorAnderson,2,2.0,1.69620744558
297,PastorAnderson_test0,10,18.1727881432,0.0151394919622,0.0238772435069,0.020364310743,0.0176984049145,0.0180996281998,0.000713285840384,0.0162807493068,PastorAnderson,2,2.2,1.72858826
300,PastorAnderson_test2,10,19.3697988987,0.0169869550559,0.0241361722728,0.0195890280695,0.0199434632641,0.015716175212,0.00111517414871,0.0168745731649,PastorAnderson,2,2.2,1.88217018123
303,NaumanKhan_test0,10,7.45080709457,0.0204486176317,0.0356598852374,0.0164423578508,0.0221387584768,0.0181324986959,0.00108502869066,0.0126030255608,NaumanKhan,3,2.7,3.53464166412
308,NaumanKhan_test2,10,7.32031607628,0.0136195443805,0.0355757656814,0.0187240872007,0.0177210111007,0.0119031697205,0.00164950292007,0.0179662074807,NaumanKhan,3,2.6,2.27946657797
310,NaumanKhan_test1,10,7.5789539814,0.0121869204589,0.0425319448124,0.0200126352687,0.0178524119098,0.0172410279402,0.00132466526728,0.0171798895433,NaumanKhan,3,2.7,3.15536232136
313,Rabbinic_test5,10,3.08396577835,0.0299431080946,0.00668729414113,0.00938217386965,0.00588881125861,0.0112785707156,0.000798482882523,0.0137738297235,Rabbinic,6,5.6,5.9653985528
317,Rabbinic_test2,10,2.88403201103,0.0277525751187,0.0130223621711,0.0122218071196,0.00885947590329,0.00939317927096,0.00245503549127,0.0138762875594,Rabbinic,6,6.5,5.63548366312
320,Rabbinic_test0,10,3.2376768589,0.0246261263386,0.00759541444544,0.0129735339907,0.0077841203944,0.00896353257536,0.0016983535406,0.0114167099118,Rabbinic,6,6.1,5.53121975018
321,Rabbinic_test3,10,3.16346001625,0.0213712832551,0.00802034428795,0.0126662754304,0.00782472613459,0.0116881846635,0.00180946791862,0.0133020344288,Rabbinic,6,5.43,5.39148308201
322,Rabbinic_test4,10,3.11479282379,0.0253669589203,0.00827504679342,0.0143335631957,0.00743769086789,0.00921091518077,0.00142843069648,0.0132006698847,Rabbinic,6,6.0,5.92246258845
325,Rabbinic_test1,10,3.17542815208,0.0251031803836,0.00806020878854,0.014420975965,0.00869142995873,0.00650643360039,0.00140810876426,0.0137897547949,Rabbinic,6,6.5,6.02545164913
328,MehrBaba_test1,10,2.32876205444,0.0063857801185,0.0019749835418,0.0111915734036,0.00678077682686,0.0295589203423,0.00506912442396,0.0140223831468,MehrBaba,8,8.0,8.90468910543
331,MehrBaba_test3,10,3.05769896507,0.00820298568299,0.00346461507108,0.00917103989402,0.0127375554084,0.0257808121465,0.00494217149845,0.0108523972079,MehrBaba,8,6.6,4.66282100105
334,MehrBaba_test8,10,2.88437891006,0.00702453344517,0.0115852379954,0.00602851750891,0.00875445586077,0.0223317257287,0.00272593835186,0.0196057873768,MehrBaba,8,8.0,8.23667431902
336,MehrBaba_test4,10,2.3403429985,0.0111273016294,0.00139091270367,0.0046363756789,0.00874287985164,0.0254338322957,0.00364286660485,0.0115909391972,MehrBaba,8,7.3,6.2940774076
340,MehrBaba_test6,10,3.73404622078,0.00797158316468,0.0158192557102,0.00854983272066,0.0099128495312,0.0223452149849,0.00012391061914,0.0213126264921,MehrBaba,8,8.0,7.05417311986
343,MehrBaba_test0,10,3.18252491951,0.0147626729237,0.00733245343892,0.0207752847436,0.00547489856773,0.0286454514347,0.00527936647602,0.00904335924134,MehrBaba,8,6.15,5.2907692692
345,MehrBaba_test5,10,2.68482112885,0.0045428072219,0.00349446709377,0.00844496214327,0.00926033779849,0.0161327897496,0.00634828188701,0.00984274898078,MehrBaba,8,6.6,5.99848852595
347,MehrBaba_test2,10,2.60755801201,0.0075762059781,0.0160994377035,0.0107132287659,0.00858242083457,0.0240307783368,0.00112459307487,0.0142645753181,MehrBaba,8,8.0,6.71910877156
351,MehrBaba_test7,10,2.35029816628,0.00296258130998,0.00367102466671,0.0021253300702,0.00933857152058,0.0157789656727,0.00251175371933,0.0170026405616,MehrBaba,8,8.0,7.28779168586
