,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,svmPred
66,Shepherd_test2,10,15.0206608772,"s, christ, want, get, don, love, sin, god, t, talk, ask, go, preacher, i, jesus",0.0345801607682,0.0261096269941,0.7,0.3,0.629663811982,0.0235132975688,0.0179203287296,0.0231328234981,0.00989232583799,0.0257961419929,0.0213826427729,0.0130122132177,0.629149639963,0.686380577011,Shepherd,4,4.0,3.99227418237
71,Shepherd_test12,10,15.6799890995,"s, prayer, don, let, god, pray, get, thank, christ, bless, lord, ill, said, know, ask",0.0354893668252,0.0202772047455,0.9,0.1,0.674269084119,0.0261486872146,0.0241509703196,0.0287171803653,0.00649257990868,0.0248287671233,0.0227953767123,0.0111658105023,0.698101616746,0.676629249105,Shepherd,4,4.0,3.90372006555
72,Shepherd_test5,10,15.8884208202,"s, walk, don, get, ill, jesus, christ, preach, said, t, want, ask, god, prayer, know",0.0299036696364,0.0247667249839,0.7,0.3,0.597928487913,0.0170918367347,0.0161078717201,0.023833819242,0.0105685131195,0.0244533527697,0.0233236151603,0.0120991253644,0.674721603933,0.692248247395,Shepherd,4,4.0,3.94040308115
73,DorothyDay_test8,10,13.4314880371,"pray, get, talk, worker, room, too, got, i, am, want, fr, poverti, go, thing, night",0.0236178568603,0.0181977369948,0.7,0.3,0.714048365753,0.0166697197289,0.00315991939916,0.0215240886609,0.00925077853087,0.0202418025279,0.0206997618611,0.0100751053306,0.698176603793,0.662264466794,DorothyDay,4,4.0,4.1068642816
75,DorothyDay_test13,10,15.0800189972,"get, worker, am, fr, babi, love, tri, night, know, go, bed, talk, too, strike, i",0.0241716800391,0.022084243525,0.6,0.4,0.724985819254,0.0212433100041,0.00345821325648,0.0144503911075,0.00983944009881,0.0151090983944,0.0154796212433,0.00885137916838,0.747139036634,0.726263828984,DorothyDay,4,4.0,4.0478577008
76,DorothyDay_test3,10,10.1236200333,"fr, too, get, peter, poverti, go, room, maurin, hour, worker, tri, talk, say, morn, bus",0.0256455399788,0.0176894423419,0.8,0.2,0.694468780588,0.0133503246556,0.00333758116391,0.014260574064,0.0122580253656,0.0167485891134,0.015352873354,0.0122580253656,0.765502873511,0.757075566445,DorothyDay,4,4.0,4.25153613048
87,DorothyDay_test23,10,12.0626678467,"prison, worker, too, joy, talk, i, night, am, farm, room, get, hospit, love, felt, girl",0.0277539566188,0.02465324213,0.6,0.4,0.711450776301,0.0144225920323,0.0018154311649,0.0229954614221,0.011497730711,0.0121028744327,0.0229450327786,0.0106908724155,0.731888509701,0.68490790042,DorothyDay,4,4.4,5.14364624414
88,DorothyDay_test16,10,12.6497700214,"poverti, worker, get, farm, room, too, destitut, talk, bed, love, poor, joy, want, say, bread",0.0255531532419,0.0267186872106,0.4,0.6,0.717780624478,0.0230410358945,0.00466533371418,0.0120917833,0.0134247357898,0.0112348852709,0.0133295248976,0.0117585451776,0.771345305535,0.606929873652,DorothyDay,4,3.5,4.48591566383
89,DorothyDay_test6,10,14.0981099606,"worker, get, room, hospit, jack, unemploy, cloth, priest, talk, pay, go, night, cathol, tri, paper",0.0232684876516,0.025850303478,0.6,0.4,0.724791913702,0.0179043655439,0.00242771058222,0.0113148653921,0.0132657042528,0.0166471582781,0.0110981055187,0.00806346729094,0.744196982391,0.747233886662,DorothyDay,4,2.2,3.70931685615
90,DorothyDay_test11,10,16.1793711185,"get, worker, talk, room, too, destitut, dollar, night, told, cloth, say, i, bed, got, tri",0.0225698089921,0.0177493865303,0.7,0.3,0.729192595508,0.0147170383857,0.00197238658777,0.0155515096343,0.0136170535579,0.0165756334395,0.018130784403,0.00989986345016,0.757063377217,0.707241677073,DorothyDay,4,2.3,3.4436377926
91,DorothyDay_test1,10,8.27822804451,"worker, get, too, tri, farm, know, pray, priest, night, love, happi, go, ask, talk, bread",0.0289065327666,0.0189216164026,0.9,0.1,0.725263355113,0.0242286040048,0.00235159980047,0.014893465403,0.0110453930022,0.0108316112022,0.015107247203,0.00919261740184,0.738623260645,0.751076992061,DorothyDay,4,4.0,4.08096340776
92,DorothyDay_test18,10,15.4025170803,"worker, love, say, labor, too, factori, christ, am, priest, farm, get, thing, cloth, go, tri",0.0266448750197,0.021957764546,0.8,0.2,0.682339475843,0.0192694965449,0.00284304047384,0.0108983218164,0.0126752221125,0.0117275419546,0.0107008884501,0.0120434353406,0.71701413329,0.701077702781,DorothyDay,4,4.0,3.9277539253
103,DorothyDay_test21,10,12.145316124,"get, shall, night, ask, bed, too, worker, teresa, room, go, talk, street, told, tri, am",0.0264194974652,0.0191115264083,0.8,0.2,0.760429919977,0.0211247086247,0.00577894327894,0.0160742035742,0.00980963480963,0.0181623931624,0.0231643356643,0.0101981351981,0.723051140269,0.675944625316,DorothyDay,4,4.4,3.74826232343
104,DorothyDay_test14,10,10.1664528847,"worker, strike, hour, get, grape, go, farm, night, grower, room, too, pay, talk, cesar, ask",0.0230659087787,0.0184174639015,0.7,0.3,0.677654958288,0.020698731754,0.00131610433118,0.0105288346494,0.0101698971046,0.0121440536013,0.0134601579325,0.00975113663556,0.746165898118,0.671223745775,DorothyDay,4,4.0,4.10340397157
105,DorothyDay_test4,10,9.99682116508,"worker, get, fr, am, go, tri, say, prison, priest, too, pray, fear, thank, bread, reader",0.0222135844691,0.0246855873795,0.2,0.8,0.719364193637,0.0224102992013,0.0035165097151,0.0140660388604,0.00852306591966,0.0126951960901,0.0160925020861,0.0108475384432,0.720568011759,0.534230306689,DorothyDay,4,4.2,4.9006824188
115,DorothyDay_test12,10,9.26981806755,"worker, love, pray, too, christ, say, prayer, talk, shall, farm, fr, let, sing, room, go",0.0269464143251,0.019055610523,0.8,0.2,0.729736728118,0.0263833611503,0.00340223391963,0.0150853768135,0.0108486326871,0.0130953909359,0.0112337912441,0.0105918603158,0.708720991956,0.637321365795,DorothyDay,4,4.0,4.66476122135
116,DorothyDay_test2,10,13.5750691891,"get, too, worker, told, visit, i, room, helen, night, talk, hospit, go, am, cathol, ask",0.023582762202,0.0149459476308,0.9,0.1,0.71424861279,0.0107931613079,0.002267470863,0.0218584191193,0.0112466554805,0.0149653076958,0.0202711895152,0.00902453403474,0.743928175914,0.645201013701,DorothyDay,4,8.0,4.36531915039
125,DorothyDay_test9,10,9.63040018082,"get, worker, room, go, am, morn, night, talk, visit, too, tamar, door, fr, girl, walk",0.0217418849324,0.0187827101467,0.6,0.4,0.663256958789,0.0180215475024,0.00104472739145,0.0141038197845,0.00933725106105,0.0107084557623,0.0173032974208,0.00985961475677,0.763717501695,0.718925754285,DorothyDay,4,4.0,4.07096829988
126,DorothyDay_test10,10,11.3332707882,"worker, labor, farm, maurin, talk, say, go, get, am, pray, christ, too, fr, prayer, love",0.027343441856,0.0178840205129,0.8,0.2,0.744317686031,0.0192235609103,0.00369477911647,0.0149397590361,0.0149397590361,0.0111914323963,0.016171352075,0.00696117804552,0.767140536984,0.760549102212,DorothyDay,4,3.9,3.74528878998
127,DorothyDay_test0,10,12.3212859631,"love, worker, christ, talk, am, tri, fr, know, get, hope, i, want, ourselv, too, fear",0.0260294753855,0.0280129412175,0.6,0.4,0.707869766896,0.0206789675045,0.00692527483171,0.0195166836166,0.011719695869,0.0136568356821,0.0165625454017,0.0117681243644,0.707681196349,0.668496243046,DorothyDay,4,3.4,4.98447639841
131,DorothyDay_test22,10,12.3769731522,"worker, too, strike, love, joy, rayna, labor, go, talk, i, room, get, job, hospit, am",0.0275162813211,0.0204796016368,0.8,0.2,0.751051707007,0.022569609427,0.00304095790174,0.0175805378694,0.0142069751972,0.00864772403307,0.0253729924926,0.00974056827901,0.752515769171,0.758391983602,DorothyDay,4,4.9,3.47700006662
132,DorothyDay_test17,10,12.7097871304,"worker, get, am, chapter, say, farm, labor, tri, love, maurin, i, tell, prison, hospit, go",0.0282063394619,0.0227295486755,0.8,0.2,0.682859011835,0.0235980964529,0.00161899622234,0.0159446597655,0.00902713045185,0.010548005691,0.0165824461561,0.00995927979198,0.738668656789,0.724421688101,DorothyDay,4,4.0,4.62609096241
133,DorothyDay_test7,10,11.9200780392,"fr, too, get, worker, mike, priest, talk, maurin, retreat, love, tri, farm, i, want, go",0.0265063614859,0.0204057760419,1.0,0.0,0.71582855483,0.0164025157233,0.00372327044025,0.019320754717,0.0108176100629,0.0147421383648,0.0180628930818,0.00935849056604,0.674183210557,0.756575181715,DorothyDay,4,4.0,4.40338262004
136,DorothyDay_test19,10,13.0741360188,"worker, get, room, night, go, too, priest, talk, floor, parish, fr, hospit, next, visit, morn",0.025471255385,0.018302254585,0.7,0.3,0.718686740487,0.021021021021,0.0014784014784,0.0163548163548,0.0114114114114,0.0104874104874,0.019173019173,0.00854700854701,0.746163508913,0.704415459762,DorothyDay,4,4.0,3.64512971492
142,DorothyDay_test20,10,8.72229981422,"worker, prayer, love, silon, della, poverti, pray, go, am, retreat, i, want, get, bread, peasant",0.0269841474758,0.0218539503759,0.8,0.2,0.670048818654,0.0149764655541,0.00427899015832,0.0190415062045,0.0124090714591,0.014405933533,0.0191128227072,0.00777349878762,0.711904486071,0.664514469515,DorothyDay,4,4.0,4.49474463818
143,DorothyDay_test15,10,9.36069607735,"fr, worker, fear, han, get, priest, too, tri, talk, love, go, prison, want, farm, night",0.0283630864037,0.0223524885958,0.6,0.4,0.769079210755,0.0263426457456,0.00235999489731,0.00995024875622,0.013585916571,0.0168388825105,0.0131394310499,0.00899349406812,0.704014224893,0.740597142416,DorothyDay,4,2.3,4.08629489315
144,DorothyDay_test5,10,10.8478760719,"poverti, ask, worker, too, get, fr, love, hospit, retreat, farm, room, answer, cloth, seem, say",0.0294843116858,0.0188695823349,0.8,0.2,0.695650311733,0.0284239160606,0.00366402042969,0.0106034530617,0.00821628823627,0.013878865264,0.0111030922112,0.0102148448343,0.695606755053,0.687397128882,DorothyDay,4,4.0,4.15002241572
152,Unitarian_test6,10,24.9057719707,"get, nt, s, am, let, congreg, unitarian, i, love, say, authent, luck, know, harm, ask",0.0322208915985,0.0203639709013,0.8,0.2,0.663099152835,0.0229331378606,0.00942457720299,0.024111210011,0.01052411121,0.0080894287659,0.0226975234305,0.0102099586366,0.698929647467,0.639021220348,Unitarian,7,7.0,7.06574190155
155,Unitarian_test3,10,18.2342829704,"wound, feel, forgiv, love, let, say, ask, want, dont, know, am, pain, nt, heal, hurt",0.0315330786687,0.0273326467099,0.7,0.3,0.671550674213,0.0245099710244,0.0100221578319,0.022566899608,0.0112493608318,0.00709050622124,0.015510482359,0.0127151866371,0.704402079002,0.617078324701,Unitarian,7,6.9,6.4191942388
160,Unitarian_test5,10,26.6366620064,"am, say, hope, i, awar, love, know, think, get, let, realli, s, step, stigma, thing",0.0275994467506,0.0197205237486,0.9,0.1,0.632055046875,0.0176639872978,0.0121563957527,0.0274883397837,0.0102957229334,0.00930336409646,0.0228738711918,0.00930336409646,0.662231782376,0.626273085704,Unitarian,7,7.0,7.16800026642
164,Unitarian_test0,10,23.3743059635,"love, say, i, dont, feel, get, unitarian, ask, am, door, know, bread, tell, n, hope",0.0306180945875,0.0212613753157,1.0,0.0,0.665392478338,0.0200367387311,0.0115868305779,0.0278366539494,0.0116433517027,0.00813904196694,0.0235410484669,0.0107955348311,0.694699922251,0.496742366683,Unitarian,7,7.0,6.76810100145
166,Unitarian_test7,10,22.4142560959,"sing, say, i, know, feel, tell, love, am, s, listen, f, want, everyon, silenc, talk",0.0256466236826,0.0204766549076,0.6,0.4,0.595957405372,0.0188734199336,0.011504630978,0.0283392555484,0.00993184598357,0.00830080969302,0.023620900565,0.0133395468049,0.729733142102,0.77172188868,Unitarian,7,7.0,6.1892047415
169,Unitarian_test2,10,22.2556118965,"nt, am, s, love, want, tell, know, say, i, whi, jesus, get, everyth, guilt, think",0.0259444118128,0.0215407514588,0.8,0.2,0.559526588504,0.017314455767,0.00970932154988,0.0230558812036,0.0106111161211,0.00847686896925,0.0164727808339,0.00937866354045,0.735454079701,0.775964834363,Unitarian,7,7.0,6.20564093232
174,Unitarian_test4,10,22.1061530113,"listen, disappoint, want, say, courag, get, hope, i, silenc, know, moment, let, bread, wonder, am",0.0247865395567,0.0225189896412,0.5,0.5,0.648055814698,0.024986263339,0.0106422973481,0.0252465369155,0.00902281731687,0.00694062870528,0.0232511061627,0.012869082391,0.697913524489,0.703111825728,Unitarian,7,7.0,6.45164073331
177,Unitarian_test8,10,17.9572949409,"bread, am, love, let, s, know, easter, ask, feel, say, ourselv, go, i, justic, everyon",0.0333214717378,0.0233726744737,1.0,0.0,0.57980936748,0.0237711089599,0.009071026496,0.0199705998351,0.0120827507081,0.00713491807393,0.0155247212362,0.00914273421534,0.725482596013,0.631319864279,Unitarian,7,6.9,5.94508356688
178,Unitarian_test1,10,22.2261078358,"am, s, love, get, nt, rememb, feel, i, know, say, anger, homeless, want, let, thing",0.0301602830164,0.022277949198,1.0,0.0,0.697707446051,0.0235274204469,0.0102967727375,0.0240916271722,0.0113687655157,0.00815278718122,0.0197190250508,0.0105224554277,0.709217512833,0.780093733004,Unitarian,7,7.0,5.85701435858
180,JohnPiper_test8,10,14.3674550056,"vers, god, christ, s, hope, perish, glori, say, love, sin, nt, will, evil, worship, thing",0.0353768603735,0.0267744193816,0.7,0.3,0.632933142918,0.0228456615568,0.0152924542343,0.0105298407501,0.00569281143027,0.0173760976336,0.00826015776157,0.0123158208067,0.708252432733,0.719684320894,JohnPiper,4,4.0,3.82090290168
181,JohnPiper_test15,10,15.2374901772,"god, sin, s, vers, christ, say, hope, job, grace, let, thing, glori, fear, nt, righteous",0.0309857615366,0.0281965174642,0.5,0.5,0.699272496577,0.02299750801,0.014524741901,0.0105375578498,0.00847276610894,0.0208615165539,0.00736917052332,0.0107155571378,0.708418363113,0.732293459643,JohnPiper,4,3.4,3.99377555315
184,JohnPiper_test4,10,14.5515120029,"vers, answer, say, god, s, jonah, bless, jesus, prayer, christ, nt, let, pray, jew, save",0.028834543482,0.0211536481783,0.7,0.3,0.714602517841,0.0198283293977,0.0185164361483,0.0113197646089,0.0124817272012,0.0214026012969,0.00723415420368,0.0109074553019,0.741785272734,0.732021557304,JohnPiper,4,4.0,3.51123278876
191,JohnPiper_test13,10,14.2009608746,"god, vers, s, glori, pride, promis, say, pray, nt, shall, truth, let, suppress, fear, get",0.0341621225239,0.0218942035855,0.7,0.3,0.649173268943,0.0197161778619,0.0214191106906,0.0087417218543,0.00972563859981,0.0177483443709,0.00673604541154,0.0119205298013,0.711229542414,0.671414871533,JohnPiper,4,4.0,3.52005269307
194,JohnPiper_test2,10,14.3881938457,"vers, god, christ, endur, s, nt, gospel, say, abid, hope, love, save, desir, spirit, know",0.0305319085079,0.0212136683807,0.8,0.2,0.650468414811,0.0227924528302,0.0216226415094,0.00935849056604,0.00769811320755,0.0178490566038,0.00679245283019,0.0108679245283,0.69301725748,0.71738356135,JohnPiper,4,4.0,3.61031741402
199,JohnPiper_test11,10,13.3300030231,"vers, spirit, say, s, god, jesus, christ, nt, will, glori, lord, fear, elder, manifest, truth",0.0276399961814,0.0205310032961,0.9,0.1,0.718159007128,0.0167819525232,0.0169784625059,0.0120264109417,0.0106508410627,0.0240528218834,0.00774249331866,0.0110831630247,0.727846228117,0.614128928669,JohnPiper,4,4.6,3.75906339903
201,JohnPiper_test7,10,13.9958651066,"god, vers, righteous, love, nt, sin, say, s, christ, jesus, know, thing, spirit, shall, want",0.0318448243008,0.0211888299134,0.8,0.2,0.668262050085,0.0210869059617,0.0144584851539,0.0137607566478,0.00914799596868,0.0254670904721,0.00895418249477,0.0107372664548,0.754631736226,0.768909587146,JohnPiper,4,4.0,3.4885241478
205,JohnPiper_test0,10,14.1892030239,"grace, glori, god, pray, vers, s, prayer, christ, say, hope, spirit, love, nt, sin, whi",0.0329195753059,0.0159363854065,0.7,0.3,0.70890464631,0.0184328330136,0.0169281119512,0.0169657299778,0.00447654516044,0.0220817815897,0.0113230259941,0.0115111161268,0.651721222067,0.69367009585,JohnPiper,4,4.0,4.42639431159
208,JohnPiper_test9,10,12.6327219009,"sin, vers, abraham, s, god, wisdom, say, promis, glori, nt, thing, let, grace, fountain, christ",0.0312867804143,0.0198543097795,0.8,0.2,0.659506150486,0.0215934176199,0.0159743126631,0.0148906281357,0.00610074252458,0.0183825005017,0.0100341159944,0.00995384306643,0.710044580005,0.787138363874,JohnPiper,4,4.0,4.04950945852
210,JohnPiper_test16,10,15.0050721169,"sin, vers, christ, god, s, hope, say, promis, glori, love, let, justifi, nt, will, faith",0.0345193959939,0.0228120482856,0.8,0.2,0.6832158244,0.0211844527049,0.0136056876827,0.0111155220326,0.00718178209246,0.0232415460681,0.00682088851998,0.0099606626006,0.801622370623,0.697560665653,JohnPiper,4,4.0,4.09284022011
213,JohnPiper_test5,10,14.7276480198,"vers, god, say, christ, nt, s, let, righteous, know, anxieti, grace, humbl, bold, love, answer",0.0309731615532,0.022655186034,0.8,0.2,0.696240325909,0.0204333709768,0.0211391869001,0.0105872388481,0.00462309429701,0.0275268210051,0.00599943534726,0.0118224167137,0.743471244605,0.763672499045,JohnPiper,4,4.0,3.75077762038
217,JohnPiper_test14,10,15.2265930176,"vers, god, love, s, christ, say, sin, spirit, nt, let, hope, jesus, worship, exult, savior",0.0409363230059,0.0236425106494,0.9,0.1,0.747708344442,0.0283975659229,0.0180420625601,0.00953702715206,0.0106046048183,0.0198569445927,0.00608519269777,0.0116365965624,0.670454276662,0.68719113111,JohnPiper,4,4.0,3.89575188817
221,JohnPiper_test3,10,15.8314259052,"vers, god, s, christ, say, spirit, save, righteous, love, nt, hope, whi, let, prayer, will",0.0322122117161,0.0199757491654,0.8,0.2,0.685733719367,0.0229687554792,0.0161657958411,0.0112564435249,0.00648735841779,0.0195672756601,0.00838096573973,0.0113616439317,0.651099130246,0.638393675447,JohnPiper,4,4.0,3.89573985107
226,JohnPiper_test12,10,15.0786108971,"vers, god, s, zion, joy, say, will, jesus, christ, heaven, let, nt, etern, thing, want",0.0283737503707,0.0188846342601,0.8,0.2,0.676122780844,0.014431663928,0.0174680288633,0.00989497749518,0.00853754375938,0.0254340215761,0.00718011002358,0.0103236407802,0.76717708768,0.674010140676,JohnPiper,4,4.4,3.9010379989
229,JohnPiper_test1,10,16.7273180485,"vers, hope, god, christ, jesus, meek, s, say, glori, joy, spirit, let, nt, husband, prayer",0.0313337798797,0.0209982259027,0.8,0.2,0.676834235993,0.0193205394191,0.0151387448133,0.00881742738589,0.00972510373444,0.0221084024896,0.00677515560166,0.0124481327801,0.772395837869,0.661672961793,JohnPiper,4,4.0,3.8134665937
231,JohnPiper_test17,10,13.3274619579,"vers, god, s, jesus, christ, nt, spirit, fruit, hope, say, glori, lord, dark, bold, ministri",0.0290246835566,0.0244848519534,0.7,0.3,0.681072442561,0.0150579306447,0.0155423680917,0.0137257276654,0.00815469702475,0.0236970651165,0.00742804085422,0.0102135561746,0.649893632123,0.684298804694,JohnPiper,4,4.0,3.8366138246
233,JohnPiper_test10,10,13.9150002003,"god, s, vers, christ, grace, nt, etern, whi, hear, weak, let, jesus, say, priest, sin",0.0299710334437,0.0271287003676,0.5,0.5,0.673559232667,0.0197833065811,0.013683788122,0.0123996789727,0.00822632423756,0.0202247191011,0.00770465489567,0.0114767255217,0.723786201138,0.687414808391,JohnPiper,4,4.0,3.74702317478
235,JohnPiper_test6,10,15.9288859367,"god, vers, righteous, christ, glori, wrath, nt, s, sin, say, gospel, prayer, hope, kind, medit",0.0293731539607,0.0227239554332,0.8,0.2,0.672436528429,0.0241614843511,0.014952254732,0.0158697794542,0.00642267305536,0.0171950929419,0.0104325959153,0.0136269412444,0.649267275909,0.617749904056,JohnPiper,4,4.0,4.2718790629
240,WBC_test11,10,20.9847068787,"shall, unto, s, lord, god, spirit, thou, christ, thing, belov, ye, sermon, thi, scriptur, say",0.0272616472359,0.027113401427,0.6,0.4,0.588166573852,0.0158865874176,0.00601263204347,0.0081915216372,0.0143420580853,0.0200237195576,0.00623327909093,0.009101690708,0.785380037968,0.826638028278,WBC,1,1.0,1.33765745353
241,WBC_test3,10,16.2555239201,"shall, unto, ye, wit, s, lord, thi, mose, god, say, sermon, belov, ie, sunday, outlin",0.0234557473393,0.0288733129425,0.4,0.6,0.543673507984,0.00846381718155,0.00807589222739,0.0122020031034,0.0159049231203,0.0210537452391,0.00864014670616,0.00715897869939,0.813389143664,0.799721248329,WBC,1,1.0,1.40121304237
244,WBC_test6,10,16.7682111263,"unto, shall, thou, thee, thi, god, ye, christ, mose, s, lord, wit, say, ie, sermon",0.0260554749714,0.0249896262055,0.5,0.5,0.589262308588,0.0100959280875,0.00650701012947,0.0130811028376,0.0122090293151,0.0224391225599,0.0102300932448,0.00942510230093,0.812052996276,0.715160320409,WBC,1,7.6,1.73203115825
