,groupId,files,timeRun,nous,vous,je,ils,il,elle,le,groupName,rank,rfPred,svmPred
161,Unitarian_test5,10,5.83244895935,0.021013143792,0.0108591414227,0.023692672195,0.0138771365713,0.00908219100807,0.00386416201275,0.0121283917188,Unitarian,7,4.33333333333,3.98002177528
164,Unitarian_test7,10,5.64726519585,0.0214084020054,0.00953725580591,0.0305998962715,0.0101135250389,0.00772200772201,0.00345761539791,0.0125050423558,Unitarian,7,4.36917179826,4.06686239748
166,Unitarian_test0,10,6.23747205734,0.0190461074518,0.00968177128799,0.0234637462635,0.00962886543396,0.00883527762347,0.00478797978996,0.0125915932598,Unitarian,7,4.80714285714,4.02141753034
170,Unitarian_test2,10,5.02850794792,0.0216789073573,0.00766653781729,0.0321157067388,0.00930936734957,0.00811751063007,0.00850405875532,0.0099214018812,Unitarian,7,4.96259712293,4.02947161986
174,Unitarian_test4,10,6.29304099083,0.0190881554209,0.00788594109045,0.0259296010027,0.0130823062461,0.0120378107374,0.00537915186965,0.00963547106747,Unitarian,7,4.56028138528,4.00123177359
177,Unitarian_test8,10,4.89112997055,0.0209618996512,0.015327341025,0.0187147840086,0.0145894821572,0.00982693855648,0.00389052857526,0.0097598604776,Unitarian,7,3.9,3.83167572666
178,Unitarian_test1,10,5.85030698776,0.0209284943111,0.0112947429615,0.0292334523711,0.0123743875093,0.00836032444703,0.00561968828724,0.00982753370429,Unitarian,7,4.97619047619,4.13328240247
180,JohnPiper_test8,10,4.09232711792,0.0193016451993,0.0161860253049,0.0159960484821,0.00638322124701,0.0243930240511,0.000189976822828,0.010410729891,JohnPiper,4,4.11439655172,3.91729594262
181,JohnPiper_test15,10,4.29623222351,0.0243444313494,0.0177150854449,0.00994401885681,0.00710813199764,0.019372421921,3.68296994697e-05,0.0141057748969,JohnPiper,4,4.21978439239,4.38746493409
184,JohnPiper_test4,10,4.28534388542,0.0201846682414,0.0172142294753,0.0120249087395,0.00622718488297,0.0203278219168,0.000286307350941,0.0106291604037,JohnPiper,4,4.10757836991,3.88828384194
191,JohnPiper_test13,10,4.59334897995,0.0239876458476,0.0117021276596,0.00878517501716,0.00998627316404,0.0251544269046,0.000205902539465,0.0118737131091,JohnPiper,4,4.20750968941,3.97506455052
194,JohnPiper_test2,10,4.31012511253,0.0199985481998,0.0215955284553,0.0127395470383,0.00994483159117,0.0242450638792,0.00090737514518,0.011868466899,JohnPiper,4,4.16464285714,4.05944871281
199,JohnPiper_test11,10,4.63158082962,0.0186767746382,0.00947622329428,0.0116471399035,0.00737422467264,0.0223638869745,0.000620261888353,0.0114748449345,JohnPiper,4,4.08189655172,3.96058163999
201,JohnPiper_test7,10,4.10414886475,0.0183647031929,0.0198125428637,0.0100205745637,0.0116970204984,0.0207269679189,0.00156214280271,0.0103634839595,JohnPiper,4,4.68409090909,4.08292512399
205,JohnPiper_test0,10,4.02384710312,0.0237965415174,0.0206807914005,0.0114114348029,0.00510204081633,0.0219270914473,0.00105156566443,0.0148777068079,JohnPiper,4,5.4325,4.52303180204
207,JohnPiper_test9,10,4.23766493797,0.0206977006736,0.0153915628646,0.0164076318067,0.00756406879163,0.0220148270801,0.00316110337561,0.012268091672,JohnPiper,4,4.10757836991,3.92458625315
209,JohnPiper_test16,10,4.15694403648,0.015590615792,0.0161873857745,0.0118235052777,0.00831748163067,0.0198426019171,0.000186490619522,0.0106299653127,JohnPiper,4,5.90997536946,4.69693510983
212,JohnPiper_test5,10,3.98243999481,0.0167659473746,0.019211803227,0.0150301787053,0.00875774192276,0.0215393112154,0.00248530514024,0.0114008442148,JohnPiper,4,4.15283251232,4.22483213353
215,JohnPiper_test14,10,4.63125181198,0.0211422746852,0.0154210370565,0.00979844145596,0.00858185644297,0.0207805872489,0.000953539604774,0.013513957847,JohnPiper,4,4.58996753247,3.9887685991
219,JohnPiper_test3,10,4.19125699997,0.0193298969072,0.0168998527246,0.0090942562592,0.00832106038292,0.0184462444772,0.000662739322533,0.0115611192931,JohnPiper,4,5.27892857143,3.94099676936
226,JohnPiper_test12,10,4.40168190002,0.0214963119073,0.0169652265543,0.0127502634352,0.00825430277485,0.0245521601686,0.000526870389884,0.0109589041096,JohnPiper,4,4.2867826357,3.98918542091
229,JohnPiper_test1,10,4.46301579475,0.0230155979203,0.0151473136915,0.0107452339688,0.00963604852686,0.0247833622184,0.00187175043328,0.012027729636,JohnPiper,4,4.2405454037,4.01363929074
231,JohnPiper_test17,10,4.02122998238,0.0195892199929,0.0187977363568,0.0127824607226,0.0114765127231,0.0210930389014,0.000356167636234,0.0118722545411,JohnPiper,4,4.30262987013,4.13874840203
233,JohnPiper_test10,10,4.16705513,0.0191905757173,0.019950598518,0.0107163214896,0.00775223256698,0.0196085882576,0.00174805244157,0.0112863385902,JohnPiper,4,4.11439655172,3.92467537463
235,JohnPiper_test6,10,4.03487896919,0.0215852384821,0.0132683455185,0.0148543576651,0.00750454527871,0.0249119956675,0.000618931569378,0.012107848826,JohnPiper,4,4.2867826357,3.97720426841
240,WBC_test11,10,5.74397492409,0.00802064052947,0.00577710471703,0.0100678669583,0.016854562791,0.0210892366369,0.00235571260306,0.00908632004038,WBC,1,1.0,0.903446147417
241,WBC_test3,10,4.93118596077,0.00982617719549,0.0065832144247,0.0138150214036,0.0160202360877,0.0226358801401,0.000940459203528,0.00856142171488,WBC,1,1.0,0.82397341915
244,WBC_test6,10,4.58690714836,0.0131907559183,0.00643708888811,0.0150198740723,0.0133666326638,0.0272257202153,0.000809033029653,0.00816068099476,WBC,1,3.4,2.93063834285
246,WBC_test1,10,4.3424179554,0.0142836160682,0.00782110597048,0.0146140853345,0.0137328339576,0.023720349563,0.000514063303224,0.00932657707278,WBC,1,3.5,2.92343080842
249,WBC_test8,10,4.75015497208,0.00952284126339,0.00610004066694,0.0150806560933,0.0183001220008,0.023247932764,0.00216890334824,0.00881116985224,WBC,1,1.0,1.06138117271
253,WBC_test12,10,3.89409899712,0.0108204469135,0.00456034161104,0.0146760084574,0.0148832967124,0.0224285891961,0.0034824426848,0.00945234443016,WBC,1,1.0,1.41855062263
254,WBC_test4,10,4.95352888107,0.0128393016439,0.00532050465146,0.010099401045,0.017458901491,0.0263157894737,0.000732764113674,0.0137313623041,WBC,1,1.9,1.28910653537
257,WBC_test10,10,6.11941790581,0.0128215090528,0.00888439920222,0.0131323335146,0.016370088326,0.0240888957961,0.00142461211697,0.0100758929728,WBC,1,1.8,1.32082805746
258,WBC_test2,10,5.5898809433,0.0105950161044,0.00884330677516,0.0127422727016,0.0136181273662,0.0198903769,0.00454879358083,0.0130813132169,WBC,1,1.9,2.44123060845
264,WBC_test0,10,5.04251098633,0.0127267546776,0.00918099218033,0.0101940671795,0.0152911007693,0.0225409187324,0.00322917655998,0.00924430936778,WBC,1,2.0,1.63277165808
269,WBC_test7,10,5.27029085159,0.0144000476035,0.00999672726191,0.0161256731427,0.0162744339651,0.0239504923983,0.00300496861147,0.00925292315016,WBC,1,1.64285714286,1.81746784948
274,WBC_test9,10,5.21077394485,0.0155677105247,0.00730299933882,0.0157780849913,0.0180020436377,0.0267476107471,0.000480855923544,0.00895594157601,WBC,1,2.34285714286,1.9508946966
278,WBC_test5,10,4.87238192558,0.00872170439414,0.012017310253,0.0128828229028,0.0161451398136,0.023535286285,0.000565912117177,0.00872170439414,WBC,1,1.0,0.840866973615
279,PastorAnderson_test5,10,18.7667381763,0.0151449358844,0.0270464273371,0.020329129853,0.0184769990163,0.0151449358844,0.000983667573531,0.0184592752763,PastorAnderson,2,2.04285714286,1.92199838576
285,PastorAnderson_test1,10,18.3838620186,0.0146955850405,0.0285832271038,0.024031814999,0.0176580426235,0.0161588595436,0.00200190315457,0.0168141910695,PastorAnderson,2,1.74285714286,1.7519126224
288,PastorAnderson_test4,10,15.8028609753,0.0145311396402,0.0248660102206,0.0212617890232,0.0193506169762,0.0160268395031,0.00286675807055,0.0176575678258,PastorAnderson,2,1.9,2.01925071608
289,PastorAnderson_test3,10,18.9127810001,0.0158763685007,0.0225648607738,0.0171436617735,0.0156299503643,0.0252930615693,0.00049283627275,0.0157619600803,PastorAnderson,2,1.9,2.46647654627
293,PastorAnderson_test6,10,19.0410330296,0.0141801529895,0.026998664377,0.0228703751886,0.0155678132209,0.0110839360982,0.00247176978717,0.0175365561742,PastorAnderson,2,1.3,1.97399775101
297,PastorAnderson_test0,10,18.1562628746,0.0155814262317,0.0242485945731,0.0164844407065,0.0171749811872,0.0166969147005,0.000938426807136,0.0167854455314,PastorAnderson,2,2.04285714286,1.97844262975
300,PastorAnderson_test2,10,19.0245831013,0.0166922071288,0.0265101339359,0.022406344424,0.0138611118326,0.0157138775616,0.00305619767452,0.0180428213986,PastorAnderson,2,3.7,3.42325473
304,NaumanKhan_test0,10,10.070276022,0.0109912702429,0.0412607540486,0.0176334767206,0.0186456224696,0.0176334767206,0.000853997975709,0.0169376265182,NaumanKhan,3,1.0,1.25695447955
309,NaumanKhan_test2,10,8.91359210014,0.0139478581366,0.03351460731,0.0204339735135,0.0175070913657,0.0120508048926,0.00173444868019,0.0178142333195,NaumanKhan,3,1.1,1.56706156257
310,NaumanKhan_test1,10,7.64640307426,0.0177138054213,0.0381592771591,0.0184702668628,0.0169993696155,0.0160958184493,0.00126076906913,0.0193107795755,NaumanKhan,3,1.74285714286,2.48618735733
313,Rabbinic_test5,10,2.85362005234,0.0243046030614,0.00663850331925,0.0102595051298,0.00927195918143,0.012070006035,0.0012070006035,0.0123991880178,Rabbinic,6,4.22625968941,4.04804916707
317,Rabbinic_test2,10,3.11432695389,0.027897210279,0.00539946005399,0.013798620138,0.00829917008299,0.00989901009899,0.002499750025,0.010198980102,Rabbinic,6,5.38857142857,5.01125056177
320,Rabbinic_test0,10,3.20033097267,0.0224440116845,0.00822784810127,0.011100292113,0.0054040895813,0.0134858812074,0.00287244401168,0.0137779941577,Rabbinic,6,5.0325,4.15745272617
321,Rabbinic_test3,10,3.05230689049,0.0255912550442,0.00888798079379,0.0122082035041,0.00858149869745,0.00653828472187,0.000510803493896,0.0131787301425,Rabbinic,6,4.26465254655,4.31533047346
322,Rabbinic_test4,10,3.32344698906,0.0224850959959,0.00596160165235,0.0141294653335,0.00816786368117,0.0121109702859,0.000985776651176,0.0146927662771,Rabbinic,6,4.2928865318,4.04231632146
325,Rabbinic_test1,10,4.00745010376,0.0263789897738,0.0102262163,0.0151456461109,0.00720483421134,0.0102262163,0.00290517508522,0.0146808180973,Rabbinic,6,5.0720148248,4.89332648531
328,MehrBaba_test1,10,2.06030797958,0.00995289469685,0.00615407992706,0.0164108798055,0.0118523020818,0.0231727700957,7.59762953958e-05,0.011320468014,MehrBaba,8,6.9,4.53881680267
331,MehrBaba_test3,10,2.66202902794,0.0106703781025,0.0162955230805,0.00452331245651,0.00724889816748,0.02389236836,0.00353746230573,0.014845743447,MehrBaba,8,7.3,7.85502473231
334,MehrBaba_test8,10,1.95321798325,0.0124440829606,0.00512403416023,0.0245628304189,0.00788938592924,0.0225294835299,0.000569337128914,0.0138267588451,MehrBaba,8,6.7,6.69186578251
336,MehrBaba_test4,10,2.17241477966,0.00921726408193,0.0046817849305,0.0130943672275,0.00907095830285,0.0216532553036,0.00643745427944,0.0113386978786,MehrBaba,8,8.0,7.62972468954
340,MehrBaba_test6,10,2.896296978,0.0100738027259,0.0026935301406,0.0121208856327,0.00721866077681,0.0223024295642,0.00156224748155,0.0136292625114,MehrBaba,8,7.3,8.0832748542
343,MehrBaba_test0,10,1.64892482758,0.00897374701671,0.00210023866348,0.0136515513126,0.00610978520286,0.0183293556086,0.000190930787589,0.0118377088305,MehrBaba,8,8.0,8.23349689503
345,MehrBaba_test5,10,2.45710992813,0.00210244648318,0.00203873598369,0.00522426095821,0.00834607543323,0.0169469928644,0.0150356778797,0.0164373088685,MehrBaba,8,8.0,7.51542447713
347,MehrBaba_test2,10,2.30846691132,0.00443625443625,0.00743925743926,0.00293475293475,0.0107835107835,0.0341932841933,0.00225225225225,0.0132405132405,MehrBaba,8,8.0,6.86308748851
351,MehrBaba_test7,10,2.52188110352,0.00647350889322,0.0188548802715,0.0133869649928,0.00911319213123,0.0228772547294,0.00697630570046,0.0181006850606,MehrBaba,8,8.0,8.04052809909
