,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,svmPred
91,DorothyDay_test11,10,16.7947289944,"love, too, get, retreat, sin, worker, joy, christ, thing, god, morn, i, want, farm, must, say, ask, sing, tri, am, go, talk, ye, priest, noth, shall, pay, cuba, how, know",0.0268670283822,0.0224160058095,0.7,0.3,0.716947107528,0.0231501262381,0.00384540687512,0.0172072247038,0.0109924257137,0.00908914352301,0.0170130122354,0.0125461254613,0.770281890911,0.742448169953,DorothyDay,4,4.0,4.29128299056
92,DorothyDay_test1,10,13.3266589642,"prayer, get, worker, pray, room, too, tri, dollar, told, go, love, fr, say, i, poor, chariti, sit, talk, bed, am, put, let, joy, cloth, pay, how, street, tenement, pilgrim, door",0.025167293041,0.025562292044,0.6,0.4,0.746294377889,0.0198125576652,0.00291361142136,0.016510464721,0.0123828485408,0.0167047054824,0.0151507793911,0.0107318020687,0.799012899138,0.700895356286,DorothyDay,4,4.0,3.8927256965
93,DorothyDay_test18,10,13.7747559547,"worker, room, get, pray, talk, dolci, i, too, fr, love, go, hour, prayer, want, visit, meet, farm, poverti, thing, afternoon, crowd, job, littl, know, christ, priest, maurin, teamster, read, street",0.0254928817268,0.0235671085411,0.7,0.3,0.685476524838,0.0168693788154,0.00326203457757,0.022834242043,0.00890069434736,0.0154247635025,0.0204576168507,0.00880749335943,0.751103265702,0.674227812169,DorothyDay,4,4.0,4.97241739011
104,DorothyDay_test21,10,12.1632790565,"love, worker, christ, get, farm, too, tree, say, put, talk, am, retreat, tri, go, fr, ask, jesus, i, thing, room, thi, cathol, peter, will, bed, morn, poverti, joy, sword, prayer",0.0278865099889,0.0203848403013,0.8,0.2,0.74055959785,0.0224265892223,0.00430246316016,0.0158653329031,0.0118317736904,0.0160266752716,0.0139830052705,0.0115090889534,0.746435402056,0.764326672392,DorothyDay,4,4.0,4.02906320193
105,DorothyDay_test14,10,9.52203917503,"car, worker, love, simon, get, go, got, room, tax, stanley, bed, say, am, cw, too, i, walk, maurin, homeless, street, negro, labor, farm, hospit, poverti, morn, night, ddlw, thing, whi",0.0300135869871,0.0219322691207,0.8,0.2,0.749622188794,0.0245427969271,0.00292338024339,0.0180841661568,0.0129172615406,0.00897409749133,0.0163165408933,0.0104697804066,0.77665571589,0.654830855902,DorothyDay,4,3.9,4.10832899625
106,DorothyDay_test4,10,20.0578129292,"worker, get, poverti, too, talk, love, say, room, farm, i, fr, christ, ask, let, priest, go, tri, destitut, want, maurin, merci, poor, hospit, cloth, labor, peter, thing, know, strike, babi",0.0265793996575,0.0212536471911,0.8,0.2,0.737109477191,0.01771392485,0.00467319229555,0.016640353647,0.0113672245027,0.0117461319861,0.0175560467319,0.0106094095358,0.769153858174,0.740364706493,DorothyDay,4,4.0,4.19569644355
116,DorothyDay_test12,10,15.875041008,"get, love, room, worker, retreat, too, babi, want, go, talk, tri, bed, done, farm, prayer, ask, i, night, say, christ, job, fr, pray, pay, cloth, street, hospit, labor, morn, so",0.024182122242,0.0235266310806,0.5,0.5,0.723540014659,0.0237978610499,0.00363294962854,0.0140011429504,0.0109396685444,0.013103110458,0.0160421258878,0.0110621275206,0.764666475833,0.687008488246,DorothyDay,4,4.0,3.97075761348
117,DorothyDay_test2,10,7.95083594322,"worker, get, ask, cathol, silon, too, strike, meet, love, felt, ddlw, steel, summari, priest, peasant, talk, maurin, farm, say, night, pray, know, whi, bethlehem, look, i, bread, deni, pilgrimag, sugru",0.0232871280516,0.0218791466691,0.6,0.4,0.662023226006,0.0169581346052,0.00459282812224,0.0125419537184,0.0101572160396,0.0241123476418,0.0124536301007,0.00945062709769,0.730584664791,0.649342502374,DorothyDay,4,4.0,3.53731526985
125,DorothyDay_test9,10,9.55020594597,"worker, fr, too, get, labor, negro, babi, chapter, christ, talk, fear, room, want, love, bless, cathol, go, margaret, bomb, look, pay, done, hospit, communism, will, color, told, priest, summari, ask",0.0270627061999,0.0285052362985,0.6,0.4,0.599951485622,0.0174778915117,0.00299422045819,0.00960935867976,0.0160155977996,0.0107931202562,0.011002019358,0.0100967899171,0.690070138788,0.627381736788,DorothyDay,4,1.3,3.93881215289
127,DorothyDay_test10,10,10.9455170631,"worker, rayna, room, too, talk, retreat, jim, hospit, get, julia, street, want, love, i, am, go, must, rememb, maurin, done, met, maryfarm, girl, labor, cathol, say, thing, fr, know, away",0.0280640927237,0.0176185524592,0.8,0.2,0.700027870017,0.0180998196031,0.00288634996993,0.0155141310884,0.0102224894768,0.0108839446783,0.0279615153337,0.0101022248948,0.729366106167,0.613396289022,DorothyDay,4,4.3,4.36775976331
128,DorothyDay_test0,10,9.99533605576,"worker, too, know, say, get, tanzania, tell, talk, peter, go, nyerer, maurin, farm, prayer, shall, love, will, tri, ask, want, tivoli, teresa, remind, am, i, thing, hope, room, dont, ddlw",0.0290472878255,0.0144035829602,1.0,0.0,0.700317149595,0.0269375278609,0.00496720371903,0.0142011080685,0.0122269630007,0.0173215309177,0.0135642870789,0.011781188308,0.749747162361,0.719099960908,DorothyDay,4,5.0,3.95393554396
131,DorothyDay_test22,10,14.8676280975,"love, worker, get, talk, want, say, room, joy, pray, fr, hospit, too, priest, go, am, hope, tri, know, parish, let, night, will, told, shall, tell, farm, fellow, feel, i, think",0.030098631092,0.0221238163082,0.7,0.3,0.703903276124,0.016791617344,0.00464728835109,0.0136788109957,0.0113113244772,0.0163093515717,0.0148625542549,0.011399009163,0.742183697988,0.802819584877,DorothyDay,4,4.0,3.72631237369
132,DorothyDay_test17,10,11.92771101,"labor, worker, get, talk, want, say, am, love, too, know, go, thing, fr, manual, nurs, room, tri, poverti, priest, mari, i, will, joy, put, monk, seem, christ, must, felt, retreat",0.0288147989514,0.0227020112596,0.8,0.2,0.776514863647,0.0247764731229,0.00592480879026,0.0132500269309,0.013303888829,0.0137347840138,0.0187439405365,0.0116341699882,0.747356375992,0.672674902822,DorothyDay,4,4.4,3.80823095493
133,DorothyDay_test7,10,10.397233963,"worker, get, love, max, farm, pray, tri, ruth, hour, prayer, away, room, reader, let, know, week, go, tell, talk, too, say, drink, job, summari, mill, hospit, read, rememb, hope, told",0.0269670953855,0.0241610198921,0.5,0.5,0.743986109048,0.0200277112987,0.00365285300416,0.0118402821514,0.0175714825545,0.0169416803124,0.0168787000882,0.00780954780199,0.72963567689,0.696379243311,DorothyDay,4,3.2,3.60226425082
136,DorothyDay_test19,10,10.7450120449,"fr, get, babi, priest, worker, go, retreat, too, roy, tri, night, stay, want, room, morn, feel, bed, street, love, rememb, teresa, polic, told, floor, talk, dollar, say, put, look, prayer",0.0240582203274,0.0191324258823,0.5,0.5,0.646184558155,0.0236106939021,0.00216281165515,0.0100931210574,0.0106939020727,0.0265545208771,0.0161009312106,0.010273355362,0.763445572535,0.693074607026,DorothyDay,4,4.0,3.43290727289
142,DorothyDay_test20,10,11.8006048203,"farm, get, worker, room, say, pilgrimag, talk, prayer, rosari, too, dollar, retreat, fr, i, walk, joy, maurin, go, street, am, desir, bishop, poverti, night, love, labor, hour, thing, job, done",0.0236261733552,0.0189098010254,0.6,0.4,0.698059287285,0.0227639561418,0.00194801580676,0.0167529359381,0.0099627094117,0.00873824233317,0.0126342739467,0.0102966549786,0.719607011658,0.664830185847,DorothyDay,4,4.2,4.82005910349
143,DorothyDay_test15,10,10.5455269814,"worker, priest, poverti, farm, ask, love, get, too, go, thank, maurin, hospit, fr, room, night, joy, floor, poor, want, look, bread, walk, sleep, bless, ddlw, tree, summari, door, street, need",0.0277215881139,0.0209612205728,0.8,0.2,0.681665216035,0.0198305616567,0.0037652965171,0.00803263256981,0.0121744587386,0.0125509883903,0.0106683401318,0.00878569187324,0.763316002715,0.632560710396,DorothyDay,4,4.0,4.00838369064
144,DorothyDay_test5,10,12.8197100163,"christ, worker, get, too, go, talk, night, room, prison, i, am, hospit, got, priest, job, negro, ask, girl, morn, say, antonio, cloth, done, woman, bed, walk, told, know, look, fr",0.023791398709,0.0262684578615,0.6,0.4,0.751713682372,0.0180328687747,0.00344672561067,0.0154353364304,0.0149857635247,0.0156351466107,0.0181327738648,0.0111394175533,0.764998766639,0.650547341085,DorothyDay,4,3.2,3.77466749987
152,Unitarian_test6,10,28.0799720287,"nt, am, get, forgiv, s, i, love, say, want, know, ask, feel, ourselv, silenc, thing, let, tree, tell, tri, samaritan, yes, realli, els, someon, everyon, oh, congreg, whi, sudden, too",0.0290233310188,0.024741390357,0.7,0.3,0.688448334962,0.0199150610649,0.00887779830602,0.0291287760635,0.00976557813662,0.011397173501,0.0249058233558,0.0110372627588,0.696521085408,0.672417572855,Unitarian,7,5.8,6.80850477357
155,Unitarian_test3,10,22.8871600628,"feel, guilt, know, am, i, nt, ask, get, say, love, talk, too, someth, want, think, hope, thing, let, s, emerson, listen, parent, silenc, knew, answer, whi, hear, tell, morn, realli",0.0266413953403,0.0244281686057,0.6,0.4,0.646027439739,0.0165282251229,0.0110188167486,0.028309883031,0.0150307961801,0.0101712154602,0.0209640051986,0.0101147087077,0.722982605241,0.593409472485,Unitarian,7,1.6,5.8807307312
158,Unitarian_test4,10,25.3764269352,"sing, say, let, know, wonder, s, love, vision, ask, dream, bread, heal, i, dont, get, feel, circl, am, nt, congreg, too, want, talk, tell, ourselv, silenc, forgiv, voic, thing, miracl",0.0306708042131,0.0200776243641,0.7,0.3,0.598742768829,0.0198889916744,0.0101485552593,0.0218751700495,0.00949556510856,0.00761821842521,0.0192632094466,0.0101213473363,0.728257554495,0.650648061181,Unitarian,7,7.0,6.12566169663
162,Unitarian_test5,10,21.5737690926,"feel, love, fig, tree, want, congreg, unitarian, let, silenc, say, know, i, get, tell, rememb, universalist, cult, woman, fear, garden, look, everyth, am, sudden, thing, s, too, care, joy, wonder",0.0315243492194,0.0193827115876,0.8,0.2,0.617215760164,0.0225174650699,0.0093874750499,0.0220184630739,0.0125686127745,0.00982410179641,0.0203655189621,0.0117889221557,0.687717543145,0.69512315449,Unitarian,7,7.0,5.68497596017
166,Unitarian_test0,10,22.3758089542,"depress, rememb, want, let, know, magic, feel, step, love, s, think, too, unitarian, i, talk, dont, look, say, get, am, joy, flow, here, congreg, nt, morn, worship, wonder, mind, realli",0.0290699249763,0.021635260867,0.8,0.2,0.715988919709,0.0233767023346,0.0108827821012,0.0237718871595,0.00984922178988,0.0100012159533,0.019485651751,0.00972762645914,0.676034877229,0.642215546928,Unitarian,7,7.0,6.38334406729
168,Unitarian_test7,10,21.0875799656,"wound, love, am, i, let, say, feel, rememb, dont, get, know, morn, talk, silenc, want, joy, heal, thing, guilt, sermon, too, dream, gift, wonder, ourselv, pain, everyon, here, e, winter",0.0333395505276,0.0280234184127,0.8,0.2,0.586694984806,0.019104574107,0.00824309035074,0.0282851139486,0.00846937126232,0.00717633748182,0.0203976078875,0.0100210117989,0.679972770552,0.575191833074,Unitarian,7,6.9,6.78948165247
171,Unitarian_test2,10,21.7687289715,"am, hope, s, nt, know, tell, let, want, i, moment, love, say, rememb, get, ask, dont, feel, sing, thing, buddha, hour, think, will, welcom, tri, someth, here, hannah, ourselv, do",0.0312995825733,0.022474996889,1.0,0.0,0.673105730953,0.0234997029115,0.0132798573975,0.0262923351159,0.00935828877005,0.00730837789661,0.0237670825906,0.0106951871658,0.669088565758,0.655750887276,Unitarian,7,7.0,6.59359980357
177,Unitarian_test8,10,27.0119318962,"get, am, nt, know, s, i, prison, ask, say, frustrat, think, tell, thing, homeless, resist, let, love, hope, wonder, silenc, too, rod, want, rememb, talk, realli, someth, here, someon, whi",0.0270607050478,0.0253716772688,0.7,0.3,0.690671714904,0.0204814860076,0.0112672613956,0.0302334107296,0.0107295612856,0.00938531101063,0.0235610411829,0.0126359525846,0.708914927886,0.769912719654,Unitarian,7,6.8,5.92405583474
178,Unitarian_test1,10,24.6994271278,"nt, trust, get, s, let, love, feel, am, say, want, talk, i, dream, know, silenc, too, ourselv, rememb, flower, tell, proud, morn, justic, ask, spirit, congreg, here, think, hear, thing",0.0350567856988,0.019378773978,1.0,0.0,0.705171043887,0.0217851904167,0.014831314174,0.0214049003097,0.0109740859456,0.00923561688488,0.0164339653393,0.0110284131037,0.704985675662,0.675099603854,Unitarian,7,7.0,5.04397024147
180,JohnPiper_test8,10,14.7085289955,"vers, s, nt, prayer, say, joy, sin, jesus, god, will, christ, grace, barnaba, want, thing, pray, let, am, know, happen, fellowship, piper, heaven, tell, futil, explos, feel, hope, get, hinder",0.0283544425604,0.0282900613085,0.5,0.5,0.71593619724,0.0188354826104,0.0220007815553,0.0173896053146,0.00754200859711,0.0183274716686,0.0130910511919,0.0126221180148,0.699017241838,0.733418777073,JohnPiper,4,4.0,4.07092923832
181,JohnPiper_test15,10,17.8480370045,"vers, god, s, righteous, christ, sin, say, job, nt, grace, hope, gospel, pray, thing, save, whi, fear, faith, etern, let, glori, salvat, will, answer, door, love, get, sacrific, joy, shall",0.0378491694965,0.0265378664848,0.7,0.3,0.703277793956,0.0215674153445,0.0132564049729,0.0110584518167,0.00601002816127,0.0308056872038,0.00721203379353,0.010131190329,0.73269936487,0.670963940035,JohnPiper,4,4.8,4.56145535725
184,JohnPiper_test4,10,16.2645599842,"love, vers, god, christ, s, say, nt, lord, coven, jesus, let, will, elder, shall, thing, know, sin, spirit, anger, save, am, faith, get, want, glori, bitter, feel, truth, if, promis",0.0283849041857,0.024359654323,0.6,0.4,0.66662877852,0.0169847662406,0.0197863771669,0.0150586587288,0.00791455086675,0.0213622833129,0.00991069865172,0.011381544388,0.696214246335,0.703326286719,JohnPiper,4,4.0,3.75990864687
191,JohnPiper_test13,10,14.9545748234,"vers, god, righteous, s, abraham, bless, christ, grace, prayer, nt, husband, gospel, say, pray, thing, jesus, want, glori, sin, love, whi, get, am, ask, will, save, spirit, promis, faith, let",0.0375148799643,0.0153040776262,0.9,0.1,0.6916827179,0.0213110433375,0.0225159079785,0.0120862984299,0.00568545502466,0.0254151135208,0.0103166534885,0.0119356903498,0.689787612866,0.59052722193,JohnPiper,4,4.4,4.50136470779
194,JohnPiper_test2,10,15.7039120197,"vers, god, s, jesus, shall, say, job, bless, christ, will, promis, sin, nt, righteous, truth, glori, elihu, know, savior, let, heaven, step, answer, wrath, pride, satan, want, am, jacob, mose",0.027828155473,0.0211600795202,0.7,0.3,0.67851057029,0.0175483870968,0.0146359447005,0.0141566820276,0.00962211981567,0.0252903225806,0.00899539170507,0.0103963133641,0.719132820881,0.674957059486,JohnPiper,4,4.0,3.72032054234
199,JohnPiper_test11,10,15.6317329407,"vers, glori, god, hope, christ, say, jesus, apostl, wonder, gospel, s, nt, grace, let, ministri, bold, sin, worm, thing, fear, drink, luke, get, sacrific, whi, know, shall, will, answer, piper",0.0328378213887,0.023526597364,0.7,0.3,0.706250745277,0.0271915736003,0.012475254921,0.009898031599,0.00870279759459,0.0219250737683,0.00590146789676,0.011242669854,0.743969648709,0.770145473705,JohnPiper,4,4.0,3.93311272604
