,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,toBeFrac,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,Shepherd_train32,10,60.003978014,"s, get, love, whi, preach, god, want, don, rememb, preacher, ask, pray, know, ill, thing, said, happen, christ, t, i",0.0405827577192,0.0177388877328,0.9,0.1,0.0773796081462,0.604723575142,0.0226927827775,0.0174695606141,0.023928004235,0.00839950591142,0.0243515087348,0.004270337039,0.0113287453679,0.593139979806,0.601178897356
1,DorothyDay_test8,10,41.5785079002,"worker, talk, strike, hour, grape, grower, night, farm, cesar, chavez, prison, boycott, priest, labor, too, striker, room, nonviol, joy, teamster",0.0235355902367,0.0302415647709,0.2,0.8,0.165952960117,0.610785436511,0.0119262164741,0.0037103784586,0.00969998939892,0.0111841407824,0.0171737517227,0.0053535460617,0.00805682179582,0.766517819923,0.749575993341
2,Shepherd_train27,10,57.20656991,"s, sin, god, don, get, t, said, christ, pray, know, thing, ill, ask, i, walk, let, want, lord, evil, didn",0.0329766600334,0.0253471671827,0.8,0.2,0.0555523929331,0.611937461214,0.0220913107511,0.0170471281296,0.02470544919,0.00861561119293,0.0220913107511,0.00673784977909,0.0123711340206,0.675133920393,0.679217523089
3,Unitarian_train13,10,61.4026970863,"am, get, know, silenc, dont, let, gay, i, too, love, say, hope, thing, y, e, want, s, sermon, nt, n",0.0275400038558,0.0185830506717,0.8,0.2,0.101013310972,0.664782071664,0.0193305407171,0.0117597325237,0.023135160063,0.0122593290035,0.00591829676031,0.00722493370739,0.0118365935206,0.70741951724,0.507847498351
4,Unitarian_test6,10,93.8349299431,"nt, say, love, s, get, i, am, let, congreg, tell, silenc, know, wonder, garden, want, think, ask, happen, too, knew",0.0308167770813,0.0190225955191,0.9,0.1,0.11692248412,0.684740347363,0.0166534496431,0.00924365582871,0.026367961935,0.0102349325932,0.0113253370341,0.00773195876289,0.0121431403648,0.708921930308,0.663947312333
5,JohnPiper_train57,9,48.9018359184,"vers, god, spirit, s, say, christ, grace, sin, satan, jesus, gift, faith, wrath, nt, glori, barnaba, prayer, will, manifest, delight",0.0390957635695,0.017593721836,0.777777777778,0.222222222222,0.105185519358,0.63846682129,0.019434562816,0.0169256693503,0.00853772701741,0.00879985021532,0.0239281033514,7.4892342258e-05,0.0103351432316,0.732234635762,0.647321713478
6,WBC_test9,10,62.2091069221,"shall, unto, god, heaven, thou, thi, s, christ, ye, thing, lord, preach, say, noth, sin, hath, will, let, nor, get",0.0268438420699,0.0277527087773,0.4,0.6,0.243521471585,0.651525923171,0.0170527766955,0.0122875895346,0.00932058620793,0.0167830491204,0.0210087811311,0.00125872868403,0.010789103006,0.742449475021,0.730731102869
7,WBC_train34,10,66.2809979916,"unto, shall, satan, sin, s, god, lord, thou, christ, thee, ye, soul, sermon, thi, spirit, hath, say, jeremiah, evil, sunday",0.0267279369368,0.03377325158,0.2,0.8,0.191989059069,0.532304690357,0.00894264667947,0.00808277680644,0.0119521912351,0.0143598268795,0.0253948235834,0.000687895898421,0.00894264667947,0.729141443778,0.718348155558
8,DorothyDay_train68,10,51.6767930984,"get, go, worker, picket, pilgrimag, i, night, am, morn, room, street, job, prayer, tri, feel, farm, prison, read, noth, rememb",0.0200175594541,0.0225691790992,0.4,0.6,0.126634864943,0.669334448391,0.0171615809953,0.00311284046693,0.0205611304526,0.0113864427606,0.0115912348966,0.00761826745853,0.00815072701208,0.71816343935,0.721800124365
9,Shepherd_train44,10,52.5247530937,"s, trust, get, don, sunday, want, say, god, t, prepar, ask, know, someon, thing, pay, think, talk, ill, said, christ",0.0327884175776,0.0235872512541,0.7,0.3,0.0916554452161,0.640018639146,0.021817656408,0.0187834128016,0.0214925588788,0.0121369744257,0.0187834128016,0.00440687761884,0.0101863892501,0.637008690849,0.670081766538
10,Shepherd_test15,10,54.3468830585,"thank, christ, s, love, don, god, ask, ill, get, said, sin, t, know, better, noth, want, preach, prais, bless, whi",0.037626634735,0.0218066368102,0.9,0.1,0.07000135482,0.621487635871,0.0216598678748,0.015920002888,0.0212988700769,0.00841124869138,0.0271470344031,0.00353777841955,0.013501317642,0.703904918634,0.7327413332
11,DorothyDay_test13,10,32.5183172226,"worker, room, love, too, farm, joy, hospit, christma, go, tri, poverti, babi, tax, priest, pray, floor, maurin, say, everyon, get",0.0257999031752,0.0218812933829,0.5,0.5,0.195543545776,0.70119007259,0.0292179112591,0.00536794183597,0.00672691445267,0.0105320377794,0.0114833186111,0.00312563701841,0.0110076781953,0.732290309264,0.794006039926
