,groupId,files,timeRun,nous,vous,je,ils,il,elle,le
0,Shepherd_train32,10,5.38658308983,0.0229688686409,0.0137307010883,0.029834219185,0.00876360415085,0.024424196406,0.00484054669704,0.0137939762086
1,DorothyDay_test8,10,3.12290883064,0.0145229269284,0.00289442949271,0.026151424364,0.00929264205555,0.0134565581679,0.0190422992942,0.00939420098512
2,Shepherd_train27,10,4.73015093803,0.0223870056497,0.0168785310734,0.021115819209,0.0102754237288,0.0238700564972,0.00512005649718,0.0112641242938
3,Unitarian_train13,10,6.04013609886,0.0193928483757,0.0118375473911,0.0265935684478,0.0101191937376,0.00859176826774,0.00395494094864,0.0103101219213
4,Unitarian_test6,10,5.14009594917,0.0171303451829,0.00830757341577,0.0234415249871,0.0100141679547,0.011366563627,0.00347758887172,0.010529366306
5,JohnPiper_train57,9,3.92440390587,0.0148005148005,0.0134330759331,0.0140765765766,0.0098536036036,0.0223616473616,0.00253378378378,0.0116232303732
6,WBC_train34,10,4.59958910942,0.012879291639,0.00696461694607,0.0122493262871,0.0183039932804,0.0188639624821,0.00104994225318,0.00944948027858
7,DorothyDay_train68,10,4.17317318916,0.0201399116348,0.00423416789396,0.0113402061856,0.0113770250368,0.0177466863034,0.0040500736377,0.0117083946981
8,Shepherd_train44,10,4.37933683395,0.023711844631,0.0199104219203,0.0253679099703,0.00869434303135,0.0218675900486,0.00391433625654,0.0114419059807
9,Shepherd_test15,10,4.58634400368,0.0245566166439,0.01629927479,0.021217778416,0.00847275077188,0.0300495440511,0.0038414590364,0.0118833919724
10,DorothyDay_test13,10,2.33922290802,0.015668569911,0.00411631921392,0.0143407250033,0.0120169964148,0.0192537511619,0.00577612534856,0.0129464878502
11,PastorAnderson_test5,10,18.2738800049,0.0166808227455,0.0261551798114,0.0211202858069,0.0149733369526,0.0146230834567,0.00139225764647,0.0179067099813
12,DorothyDay_test3,10,4.1553030014,0.0172951414068,0.00239303843365,0.0142857142857,0.0118926758521,0.0146120377085,0.00373459028281,0.00989847715736
13,DorothyDay_train29,10,2.28279495239,0.013720421555,0.00357924040565,0.0258500695963,0.00974348777093,0.0146483727713,0.00424206270299,0.0116656724332
14,Unitarian_train25,10,5.94318604469,0.0211903099318,0.0116828704947,0.0290863189558,0.00956115378418,0.00880915292475,0.00735886555299,0.0112531557179
15,JohnPiper_test8,10,4.06488585472,0.0172999924454,0.0119362393292,0.0123517413311,0.00970763768225,0.0233058850193,0.000302183274156,0.00993427513787
16,DorothyDay_train65,10,2.44180297852,0.0198992599963,0.00180337043716,0.0128101486226,0.0100118151856,0.0169765561843,0.00460170387414,0.00951433368572
17,WBC_train23,10,4.36840796471,0.0154105293338,0.00716768806222,0.0107873705336,0.0166290363043,0.0182776045586,0.00107515320933,0.00985557108555
18,WBC_train13,10,4.32226395607,0.0103599910561,0.00685697249758,0.0125586941939,0.015912648133,0.025378251472,0.00115525080122,0.00842215100246
19,DorothyDay_train58,10,3.11374688148,0.0187564108826,0.00366336150051,0.0177306696625,0.0112831534216,0.0113808430616,0.0100620329214,0.00923167098129
20,JohnPiper_test15,10,4.39993309975,0.0212549184935,0.0151068015739,0.0123313659359,0.00751826869028,0.0168282743114,0.000281056773468,0.0124718943227
21,Shepherd_test9,10,4.7622449398,0.014794462644,0.0186692028603,0.0247983373842,0.0109197224277,0.0253267110501,0.00496671245905,0.0127514178027
22,Shepherd_train59,10,4.92807817459,0.0207171584035,0.0127750177431,0.0203791949711,0.00963195782216,0.0266653148129,0.00591436006624,0.0104768664031
23,Shepherd_test21,10,4.99104189873,0.0232987921589,0.02072470464,0.0247178404066,0.0123754207643,0.023331793281,0.00270609200713,0.0115833938354
24,NaumanKhan_train5,10,6.28835201263,0.0202205407639,0.036154223588,0.0154430183612,0.0236551920048,0.0154430183612,0.000878031144281,0.0153138961341
25,Rabbinic_train16,6,1.70802402496,0.0231064323312,0.00535284146668,0.01284681952,0.00642340976001,0.0148987420823,0.00240877866001,0.00990275671336
26,Rabbinic_train15,10,3.78806400299,0.0276211950395,0.00974392011596,0.0144950877758,0.00628120470285,0.00845546786922,0.00253664036077,0.0128845224674
27,JohnPiper_train41,10,3.98170995712,0.0246412028248,0.0146556306477,0.00850482193029,0.00816311033488,0.0232743564432,0.0028096286734,0.0121497456147
28,DorothyDay_train64,10,2.03644108772,0.023016171493,0.00361037984205,0.0146671681083,0.0101541933058,0.0139150056412,0.00849943587815,0.00932681459195
29,DorothyDay_train59,10,1.94840216637,0.0219607843137,0.00211764705882,0.0125490196078,0.0103529411765,0.0129411764706,0.00290196078431,0.0113725490196
30,Shepherd_test0,10,4.82403206825,0.0167091573072,0.0157100530559,0.0243919244815,0.0123682215944,0.0272514297526,0.0035829945566,0.0118169916626
31,WBC_test11,10,4.61304092407,0.0103588100998,0.00916618393703,0.0114151361298,0.0165263911132,0.0198316693359,0.00160152656149,0.0103588100998
32,JohnPiper_train26,10,4.18831110001,0.0175139778576,0.016329099863,0.011182286074,0.0100344355167,0.0189580479135,0.00255489317584,0.00921983189543
33,Shepherd_train55,10,4.73371291161,0.0224786085005,0.0172184037032,0.0222682003086,0.0100294571469,0.0251087108991,0.00399775564595,0.0120283349698
34,MehrBaba_test1,10,2.32876205444,0.0063857801185,0.0019749835418,0.0111915734036,0.00678077682686,0.0295589203423,0.00506912442396,0.0140223831468
35,MehrBaba_train20,10,1.93564200401,0.0114638447972,0.00769600769601,0.00745550745551,0.00889850889851,0.0230078563412,0.000721500721501,0.0141093474427
36,DorothyDay_train27,10,3.88402199745,0.0189758454106,0.00413526570048,0.0202898550725,0.0113623188406,0.0165024154589,0.00467632850242,0.0104347826087
37,Shepherd_train37,10,4.02749991417,0.0169704333738,0.0177804779263,0.0229242608343,0.00834345889024,0.0290400972053,0.00409072498987,0.00984204131227
38,DorothyDay_train36,10,2.92367601395,0.0275100296983,0.00536653988433,0.0169332569166,0.0103162611369,0.0105246704528,0.00521023289741,0.0123482519669
39,Unitarian_train16,10,4.85620880127,0.0189871290789,0.0117283328293,0.0207346170649,0.0123668380549,0.00779648486071,0.00450314211782,0.00951036730853
40,WBC_test3,10,4.43520402908,0.00760304121649,0.00785768852996,0.0100767579759,0.0173887736913,0.0222998290225,0.000436538251664,0.00960384153661
41,Unitarian_test3,10,5.29535698891,0.0216224366707,0.00931845597105,0.0244270205066,0.0108564535585,0.00910735826297,0.00331724969843,0.0126357056695
42,JohnPiper_test4,10,3.89455080032,0.0177721358299,0.0161853379879,0.0132497619803,0.0069025706125,0.0207870517296,0.00107108854332,0.0124960330054
43,DorothyDay_train47,10,1.91732788086,0.0246183358644,0.00239788985693,0.0126288865798,0.00839261449924,0.00935177044201,0.00407641275677,0.0108704340181
44,JohnPiper_train23,10,4.25098705292,0.0245685655966,0.0158470959362,0.0129151976248,0.00638337353869,0.019669697532,0.000482464279087,0.0105771015031
45,DorothyDay_train63,10,3.16857886314,0.0200870438567,0.0031565354632,0.0126739681477,0.0128174470324,0.0127217944426,0.0047348031948,0.0108087426467
46,DorothyDay_train56,10,2.69181203842,0.021358038389,0.00155331188284,0.0114834128481,0.00920892044824,0.0144236103406,0.00349495173638,0.0114279374237
47,DorothyDay_train72,10,2.83332014084,0.0156074616495,0.00256561013416,0.0132556523598,0.014164305949,0.0120262975039,0.0075364797691,0.00849858356941
48,Shepherd_test10,10,4.89809298515,0.0187582832093,0.0178407584871,0.0263023753696,0.00893737044211,0.0224963468923,0.00625276106977,0.0125395045367
49,PastorAnderson_train8,10,17.8918640614,0.0161569901106,0.0221143670401,0.0176896690143,0.0180545925629,0.0164489289494,0.00281903441229,0.0179633616757
50,PastorAnderson_train15,10,16.9058241844,0.014399649764,0.0277333637886,0.0219373382062,0.0178449063499,0.0176355261154,0.00354042941983,0.0179876656007
51,DorothyDay_test23,10,3.12688088417,0.0190600270218,0.00250916811426,0.0156823007141,0.00950588689442,0.014427716657,0.00429453773403,0.00921636749662
52,Unitarian_train9,10,5.11350488663,0.0204607649717,0.00776427162222,0.0315662190543,0.00884617832368,0.00941895245975,0.00334118246038,0.0107236046586
53,MehrBaba_train16,10,3.06431698799,0.00592405063291,0.0186835443038,0.0073417721519,0.00962025316456,0.024253164557,0.00698734177215,0.0163544303797
54,DorothyDay_test16,10,2.77645087242,0.0218668407311,0.0050043516101,0.0151218450827,0.0103350739774,0.0115317667537,0.0081592689295,0.0115317667537
55,Shepherd_train30,10,4.35115909576,0.022377835287,0.0167072613792,0.0212361089968,0.0098569036383,0.0259933018724,0.00498553813366,0.0103135941544
56,DorothyDay_test6,10,3.62266302109,0.0172046602915,0.0015450787155,0.0139057084395,0.013195807408,0.0126529419134,0.00572096713576,0.0117760053451
57,Unitarian_train11,10,5.88709902763,0.0219193170866,0.0100234063059,0.0279498829685,0.00864656478039,0.00922483822112,0.00630593418698,0.0106016797467
58,Unitarian_test4,10,5.56957387924,0.0236045302207,0.01086328441,0.0297295735583,0.0106321506992,0.00673176932856,0.00410262336762,0.0132035132324
59,JohnPiper_train51,10,3.96613693237,0.0163947441547,0.0197292683895,0.0150450557739,0.0107578103291,0.0201262355603,0.000238180302489,0.0112738676511
60,JohnPiper_train28,10,4.39098310471,0.0209232697396,0.0163278094973,0.00905166411363,0.010096086896,0.0213062247598,0.000870352318619,0.0108271828436
61,Shepherd_train57,10,4.61368989944,0.0255202904281,0.0164983286007,0.0255202904281,0.0104237805974,0.026742388843,0.00445706480716,0.0115739908702
62,WBC_train27,10,3.82525610924,0.00898413352565,0.00803626622708,0.0119513702864,0.0143416443437,0.0257572635483,0.00144240675871,0.00791263136204
63,Shepherd_train42,10,4.7608089447,0.0247875603822,0.0182292584888,0.0240823666302,0.00743979408342,0.0205211381827,0.0041253834491,0.0129403053489
64,Rabbinic_test5,10,3.08396577835,0.0299431080946,0.00668729414113,0.00938217386965,0.00588881125861,0.0112785707156,0.000798482882523,0.0137738297235
65,DorothyDay_test11,10,2.35982704163,0.0253564746113,0.0052906639138,0.0121943351184,0.0123878959933,0.0114200916188,0.00322601458159,0.0120007742435
66,JohnPiper_train24,10,3.62162399292,0.020883882149,0.0136481802426,0.0156412478336,0.00853552859619,0.0191941074523,8.66551126516e-05,0.0123050259965
