,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,toBeFrac,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,Shepherd_train108,3,9.79225492477,"get, s, love, don, thing, christ, ill, evil, t, said, someth, know, money, someon, re, say, finish, wake, tell, dress",0.0412113454947,0.0247896371275,1.0,0.0,0.254556764696,0.0506052881033,0.533347739563,0.0185685347738,0.0166554130092,0.0182309250506,0.0110285842899,0.0223947783029,0.00416385325231,0.0122664866081,0.705576794008,0.648798025392
1,PastorAnderson_train39,3,34.1386408806,"s, nt, re, say, get, go, save, unto, shall, bibl, gospel, know, vers, jesus, preach, want, christ, pastor, chapter, let",0.030443042463,0.015907843316,1.0,0.0,0.583028471861,0.0844431373532,0.790414042984,0.0153653086835,0.0245477640721,0.0212114719476,0.0161305132993,0.023568302164,0.00244865477029,0.0152734841297,0.7506042106,0.749671292749
2,Unitarian_test16,3,13.8817031384,"step, too, think, want, say, jacob, rustin, get, racism, let, i, s, esau, know, silenc, love, dream, gay, am, feel",0.0289309947593,0.0255147924441,0.666666666667,0.333333333333,0.350499968019,0.108039018337,0.646365269905,0.0150668286756,0.0116646415553,0.0263264479546,0.0126366950182,0.0144997974889,0.00129607128392,0.00939651680842,0.66306096969,0.621510122882
3,JohnPiper_train191,3,10.203567028,"vers, god, fulfil, resolv, sin, christ, gospel, glori, s, hope, say, nt, worthi, justif, glorifi, righteous, justifi, thing, good, wrath",0.0375283481934,0.0202253315897,1.0,0.0,0.527792977656,0.158071135431,0.779571363429,0.0248856747846,0.0179729873445,0.0123364883548,0.00404126342657,0.0288205891737,0.00170158460066,0.0136126768053,0.674514783421,0.746525045141
4,WBC_test40,3,7.40152382851,"christ, heaven, shall, unto, s, ye, god, grace, luther, coven, judgment, save, noth, say, jesus, freewil, thou, know, will, discipl",0.0356784851232,0.0195725290722,1.0,0.0,0.442188158449,0.193255724119,0.618368099452,0.00924683072334,0.00611483967189,0.0153616703952,0.0125279642058,0.0259507829978,0.000596569724087,0.0113348247576,0.683881653239,0.710709857146
5,WBC_test32,3,9.2661921978,"shall, ye, unto, lord, thi, stone, thee, god, hath, thou, belov, s, wit, jerusalem, christ, triumph, judg, saith, sunday, sermon",0.0269812229789,0.0264005519602,0.333333333333,0.666666666667,0.495001554002,0.225413364413,0.599342657343,0.0144412878788,0.00804924242424,0.0181107954545,0.0118371212121,0.0190577651515,0.000236742424242,0.00899621212121,0.719360441206,0.650676895142
6,JohnPiper_train186,3,8.92056894302,"bless, god, magnifi, salvat, glori, vers, let, psalm, say, s, glad, prais, joy, soul, sake, bethlehem, thee, nt, love, hope",0.0374754898084,0.0132287710803,1.0,0.0,0.459489633174,0.144444444444,0.684104199894,0.0291412874716,0.0155260957841,0.0131374656634,0.00585214379553,0.015167801266,0.0,0.0108682670488,0.706263215772,0.708971200773
7,Shepherd_train104,3,10.7046580315,"s, want, get, don, god, preacher, elder, t, christ, ask, go, said, lord, church, sunday, ill, should, whi, got, everyth",0.0283218511005,0.0168293983829,1.0,0.0,0.301344177562,0.0501246678394,0.536331502943,0.0245690100134,0.0121812738722,0.025498090224,0.00856818416434,0.0276659440487,0.0020646226902,0.0142458965624,0.675807677837,0.626940319425
8,Shepherd_train173,3,9.83602285385,"don, s, forgiv, christ, trust, get, want, sin, god, happen, lord, ask, said, thing, delight, t, will, ll, know, better",0.0343004838739,0.0222574368651,1.0,0.0,0.327515934399,0.0709174347798,0.566782816687,0.0229780457286,0.0207029916961,0.0200204754863,0.00580138778296,0.0327607780685,0.00216130133091,0.0142190877033,0.655021172306,0.641229007433
9,WBC_train70,3,11.6494991779,"shall, sin, thee, unto, thi, thou, peac, god, spirit, christ, ye, sermon, lord, righteous, joy, let, shalt, love, hath, isaiah",0.0329678704759,0.0322582989379,0.666666666667,0.333333333333,0.393175970559,0.19377025364,0.683775225589,0.00588012139605,0.00957890743551,0.0161229135053,0.018873292868,0.0234256449165,0.0013277693475,0.0127086494689,0.781281449974,0.623674881838
10,WBC_train68,3,13.0679879189,"shall, mock, nt, unto, sin, ye, god, lord, s, punish, say, christ, thing, hell, thou, hath, curs, mose, proverb, bless",0.0192516554289,0.0363990670683,0.333333333333,0.666666666667,0.464002267574,0.162698412698,0.69635126778,0.0228842473163,0.00707331280686,0.0122326703836,0.0205542148623,0.0246317716568,8.32154447866e-05,0.0104851460431,0.745976727951,0.708338425003
11,WBC_train90,3,9.52545189857,"shall, unto, thi, thou, ye, comfort, lord, s, god, christ, shalt, ie, sermon, afflict, thee, abomin, heaven, wit, belov, righteous",0.0298541327088,0.0263409029657,0.666666666667,0.333333333333,0.437900477164,0.138275391956,0.581956373551,0.0132610701107,0.0106088560886,0.0227167896679,0.0155673431734,0.0208717712177,0.0,0.00749538745387,0.735092340565,0.577036816652
12,JohnPiper_train174,3,8.52226901054,"fellowship, love, christ, prophet, say, god, etern, matthew, jesus, manifest, vers, s, want, fulfil, hell, joy, biblic, command, nt, flesh",0.0342172045819,0.0271141707903,0.666666666667,0.333333333333,0.490719741699,0.146612851605,0.688536224814,0.0274386406545,0.0172435494021,0.00730018879799,0.00478288231592,0.0201384518565,0.0,0.0128382630585,0.741288669661,0.701295307156
13,DorothyDay_train205,3,7.85405492783,"worker, too, shrine, conscienc, answer, mexican, ladi, pilgrim, pilgrimag, priest, seem, tri, go, told, ask, say, archbishop, condemn, labor, feel",0.0301331060631,0.0165453512583,1.0,0.0,0.372279020168,0.179452404423,0.797883871794,0.0214866434379,0.00261324041812,0.0104529616725,0.0140824622532,0.0195993031359,0.00479094076655,0.00740418118467,0.821080225301,0.723281651209
14,Shepherd_train222,3,10.3753359318,"grace, s, don, get, obvious, jesus, t, sin, god, said, save, christ, know, got, bless, preacher, preach, go, someth, ill",0.0338818915958,0.0204892461485,1.0,0.0,0.318451792811,0.0533973387787,0.618459673903,0.0214158899245,0.0124278739458,0.0260763426542,0.0106524633822,0.0254105636929,0.00421660008877,0.0123169107856,0.689498484818,0.643711939769
15,DorothyDay_train127,3,6.76963496208,"get, love, too, ask, rent, worker, am, poverti, go, slum, talk, jesus, will, tri, tamar, reader, apart, happi, bread, tell",0.0272711670752,0.0211116943312,1.0,0.0,0.365418103411,0.166381478313,0.647893927216,0.0264700954934,0.00368570949908,0.0125649187469,0.00988440274753,0.00770648349807,0.0031831127492,0.00988440274753,0.768563898778,0.66605711799
