,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
257,WBC_test10,10,29.4221248627,"shall, unto, christ, ye, god, heaven, redeem, thou, lord, soul, thee, s, scriptur, thi, say",0.0279661688389,0.0231403057221,0.7,0.3,0.626500583084,0.774263727996,0.730335414475,WBC,1,3.27142857143,2.28019068251
258,WBC_test2,10,28.2954308987,"shall, unto, sin, god, christ, nt, ye, love, s, thou, obama, belov, thing, heaven, spirit",0.0264119835032,0.0280275482902,0.6,0.4,0.600644772436,0.728474540361,0.586378362312,WBC,1,1.3,2.9133431002
263,WBC_test0,10,24.3498749733,"shall, unto, ye, christ, thou, lord, say, s, sin, jezebel, god, thi, belov, will, thee",0.0206989247435,0.0274952518088,0.3,0.7,0.660877158564,0.672620986651,0.746150488463,WBC,1,4.1,3.26698824187
269,WBC_test7,10,26.8945548534,"shall, unto, coven, christ, god, s, belov, etern, ye, lord, scriptur, wit, hell, thou, grace",0.0322468793622,0.0282602128227,0.5,0.5,0.581025798205,0.735692435042,0.700842256048,WBC,1,1.3,1.71886071502
274,WBC_test9,10,23.6527879238,"shall, unto, thou, lord, thee, ye, priest, thi, god, prophet, heaven, wit, say, babylon, evil",0.0242684204681,0.0293066073726,0.3,0.7,0.59248370947,0.757412676946,0.71409024106,WBC,1,1.0,0.446047373848
278,WBC_test5,10,27.1673099995,"shall, unto, ye, sin, christ, s, thou, spirit, repent, god, job, wait, heaven, thee, lord",0.0281465106597,0.0341815419814,0.4,0.6,0.608432488697,0.708632121983,0.807452139732,WBC,1,1.0,1.48766055858
279,PastorAnderson_test5,10,89.5278871059,"s, nt, re, say, get, go, want, bibl, let, know, thing, sin, talk, ve, vers",0.0275711049403,0.022671980076,0.9,0.1,0.769632495674,0.709849585178,0.800079467475,PastorAnderson,2,3.75107142857,3.67953641788
285,PastorAnderson_test1,10,104.494982958,"s, say, nt, re, bibl, go, get, jesus, vers, shall, christ, want, whi, know, let",0.0243265971062,0.0211390070478,0.6,0.4,0.627815091817,0.690034595787,0.766977767061,PastorAnderson,2,3.0,3.07105939768
288,PastorAnderson_test4,10,89.4550418854,"s, re, nt, say, get, bibl, go, want, save, vers, sin, know, let, christ, unto",0.0266329228348,0.0186951602166,0.8,0.2,0.686552253551,0.768160782048,0.791182859075,PastorAnderson,2,3.78836872587,3.42778618212
289,PastorAnderson_test3,10,83.137319088,"s, nt, re, say, get, bibl, go, know, want, let, vers, save, unto, preach, talk",0.0256269868184,0.0193839983997,0.7,0.3,0.721339849114,0.7344145005,0.771038794705,PastorAnderson,2,4.48836872587,3.91776319655
293,PastorAnderson_test6,10,83.0380210876,"s, re, say, nt, get, go, vers, bibl, save, preach, christ, know, unto, let, thing",0.0246742697644,0.0164437784095,0.9,0.1,0.654489156624,0.6851001525,0.787660991239,PastorAnderson,2,3.4,3.30461282336
297,PastorAnderson_test0,10,77.5175969601,"s, re, nt, say, get, go, bibl, vers, want, know, look, unto, thing, let, chapter",0.0279961881889,0.019468081527,0.8,0.2,0.742262426927,0.769959082591,0.800604806473,PastorAnderson,2,4.59107142857,4.06268304348
300,PastorAnderson_test2,10,80.0071620941,"s, re, say, nt, get, go, bibl, want, know, vers, let, shall, christ, unto, whi",0.030354357165,0.0166925174504,1.0,0.0,0.596758295195,0.708074186587,0.70685404685,PastorAnderson,2,3.6,3.86451556813
303,NaumanKhan_test0,10,31.9477229118,"allah, say, know, don't, get, someth, want, thing, talk, na, qur'an, wa, merci, quran, go",0.0215771365211,0.0153109031558,0.7,0.3,0.763722587403,0.617036724353,0.494903660847,NaumanKhan,3,4.2,3.63739936851
308,NaumanKhan_test2,10,36.458409071,"allah, know, say, amp, get, nt, talk, ask, don't, go, s, swt, quran, messeng, realli",0.0187517174505,0.0173248613042,0.7,0.3,0.745345420629,0.681401053813,0.436259287866,NaumanKhan,3,5.2,4.83364828919
310,NaumanKhan_test1,10,36.9327201843,"allah, know, say, get, quran, go, talk, wa, happen, thing, nt, am, don't, want, na",0.0184511526094,0.0173793975018,0.7,0.3,0.732462995732,0.647536299569,0.600892373051,NaumanKhan,3,4.8,3.76636396081
313,Rabbinic_test5,10,20.5053789616,"rabbi, know, jewish, hartman, israel, koufax, birthright, jew, complaint, let, ask, want, privileg, answer, will",0.0218260470712,0.0182303336636,0.6,0.4,0.768558249254,0.683156000901,0.66233524458,Rabbinic,6,4.50273809524,4.80779628661
317,Rabbinic_test2,10,18.9000511169,"mose, torah, know, moment, rabbi, ghetto, ask, whi, am, get, jew, happi, jewish, nor, god",0.0248202411396,0.0216350618201,0.7,0.3,0.730506393681,0.727252784346,0.632505533834,Rabbinic,6,4.00003539254,4.40129226426
320,Rabbinic_test0,10,21.1069300175,"jew, jewish, rememb, rabbi, memori, jewri, durkheim, don't, moment, judaism, know, ask, whi, rabin, question",0.0175085671858,0.014355817003,0.7,0.3,0.733743042701,0.682886718033,0.674840890095,Rabbinic,6,3.8,4.85831656467
321,Rabbinic_test3,10,19.6149032116,"rabbi, jewri, schulwei, mose, ask, steinberg, moment, israel, know, god, hope, isra, synagogu, rabbin, will",0.0183349726281,0.01868857293,0.5,0.5,0.772295135279,0.728184347981,0.80719151755,Rabbinic,6,5.4,5.6892377483
322,Rabbinic_test4,10,21.8981778622,"jew, kaplan, know, rabbi, am, ritual, israel, answer, jewish, want, fear, mose, steinberg, get, god",0.0200217035626,0.0211831232526,0.6,0.4,0.805814055473,0.724569664187,0.68408231308,Rabbinic,6,5.5,6.21935795707
325,Rabbinic_test1,10,17.9577739239,"torah, rabbi, isra, jew, let, know, whi, israel, synagogu, jewish, am, judaism, don't, moment, too",0.0222970255261,0.0186126808683,0.6,0.4,0.755398525964,0.717061005444,0.59992649982,Rabbinic,6,4.60273809524,4.89101720901
328,MehrBaba_test1,10,17.3964598179,"baba, love, meher, spiritu, s, shri, ask, want, nt, get, eat, maharaj, diet, mind, master",0.0326080586687,0.0189893362314,0.8,0.2,0.762035022144,0.733982052691,0.641120195519,MehrBaba,8,5.035,4.71401459584
331,MehrBaba_test3,10,18.0818319321,"baba, imperson, realiz, spiritu, mind, imper, meher, s, shri, master, evil, pure, feel, discipl, truth",0.0318932548873,0.0153735546681,0.9,0.1,0.737896420509,0.759097371053,0.802475767332,MehrBaba,8,7.8,6.31957277239
334,MehrBaba_test8,10,16.3032281399,"baba, babajan, master, shri, pure, meher, love, s, conscious, feel, spiritu, divin, mast, mind, hazrat",0.0393306886968,0.0162772480361,0.9,0.1,0.764413283197,0.735347887949,0.713082540536,MehrBaba,8,6.9,7.44034406678
336,MehrBaba_test4,10,13.8575820923,"love, perfect, spiritu, know, truth, feel, meher, baba, conscious, joy, janabai, s, inner, shri, will",0.0399516008665,0.017756550115,0.9,0.1,0.702775070766,0.747297663821,0.676163260242,MehrBaba,8,5.365,6.3904356332
340,MehrBaba_test6,10,26.3405249119,"baba, meher, nt, s, love, feel, get, know, re, want, belov, perfect, sufi, spiritu, everyth",0.0316837966884,0.0179025152464,0.9,0.1,0.711955247798,0.763345513666,0.670866101443,MehrBaba,8,7.115,5.88475327705
343,MehrBaba_test0,10,12.4489331245,"baba, perfect, miracl, master, plane, spiritu, prophet, saint, suffer, mind, feel, conscious, meher, s, ajmer",0.0394700087682,0.0202533460571,0.8,0.2,0.657585250455,0.787897757896,0.630965635802,MehrBaba,8,4.42879310345,4.67222388078
