,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred
37,Shepherd_test13,10,53.6628799438,"get, don, want, ill, know, sin, said, let, christ, thing, god, ask, think, bless, must, say, prepar, got, lord, whi",0.0303662466342,0.0268951791455,0.7,0.3,0.303270975289,0.643574106927,0.0250337125272,0.0187407074444,0.0247916738702,0.00822931433906,0.0218872099858,0.00487535009163,0.0118253172435,0.661436374572,0.553214307213,Shepherd,4,4.03,4,4.3907040465,4
44,Shepherd_test21,10,52.0776758194,"get, don, sin, evil, want, god, pray, ask, ill, know, said, lord, walk, someon, christ, thing, elisha, whi, got, angel",0.0345944567505,0.0257559211413,0.7,0.3,0.260933669397,0.59638982483,0.0214320848851,0.0198158948774,0.0228023329351,0.00685124025016,0.0265617314314,0.00569179959244,0.0119808867964,0.642066989186,0.570806981148,Shepherd,4,4.01333333333,4,3.93987675431,4
45,Shepherd_test1,10,46.2501909733,"christ, get, know, want, sin, ask, lord, god, thing, let, bless, prayer, preach, dont, ill, jesus, rememb, evil, said, don",0.0324136207215,0.0230272324421,0.8,0.2,0.362385306719,0.69546957428,0.0223030686492,0.0201676684593,0.0227776020247,0.00838342296742,0.0230148687124,0.00280765580512,0.0100442897817,0.648848783309,0.634656916005,Shepherd,4,4.0,4,4.0658183404,4
49,Shepherd_test11,10,54.310644865,"don, want, know, heaven, god, get, judg, ill, say, better, christ, said, didn, listen, lord, ask, think, thing, tell, noth",0.0367116565593,0.0218487664747,0.9,0.1,0.270621608168,0.609670991046,0.0209824561404,0.0169473684211,0.0278245614035,0.00985964912281,0.0241403508772,0.00470175438596,0.0133333333333,0.662047891519,0.567932624435,Shepherd,4,4.02,4,3.66108897959,4
55,Shepherd_test18,10,54.0458769798,"get, christ, sin, god, don, want, said, ill, preach, know, thing, preacher, say, lord, ask, bad, love, will, whi, delight",0.0338833841848,0.0237683124578,0.8,0.2,0.288374501333,0.597604510196,0.0220253604308,0.013965607087,0.0268195240577,0.00823345492444,0.024630884141,0.00382143477506,0.0135834636095,0.650390124519,0.68048428023,Shepherd,4,4.14,4,4.07993623412,4
58,Shepherd_test7,10,47.1096949577,"pray, don, want, get, jesus, christ, prayer, ask, judg, ill, said, thing, know, god, say, sure, must, let, listen, will",0.0262571631499,0.015582543872,0.9,0.1,0.268641260618,0.573925305496,0.0214159834495,0.0176231706383,0.0219906520573,0.00961612137001,0.022488698184,0.00555512987511,0.0122595969657,0.680169167167,0.644730119024,Shepherd,4,4.14,4,4.33428532459,4
63,Shepherd_test17,10,53.5093019009,"don, get, ask, ill, want, christ, god, know, said, preacher, thing, foolish, didn, bad, let, happen, encourag, heaven, say, sunday",0.0338428830261,0.0223961248802,0.9,0.1,0.24716419175,0.611547639539,0.0196236747876,0.0194130450046,0.0287158604227,0.0093028154181,0.0229235413888,0.00684546794917,0.0115144281401,0.70220945518,0.662639204047,Shepherd,4,4.04,4,4.38472153325,4
66,Shepherd_test2,10,52.3481390476,"pray, get, ask, don, god, ill, said, want, evil, sin, heaven, anger, whi, christ, bless, thing, know, jesus, car, say",0.0332688821499,0.028125525811,0.5,0.5,0.2559169664,0.601851368679,0.0243228096395,0.0172613487764,0.0187932000747,0.0085933121614,0.0273117877826,0.00590323183262,0.0110592191295,0.653636787819,0.677133293486,Shepherd,4,3.95666666667,4,4.10380674164,4
71,Shepherd_test12,10,52.7185428143,"don, want, christ, get, know, let, ill, said, bad, preacher, god, preach, job, ask, sin, someon, say, tri, whi, good",0.0349713543158,0.0224704557549,0.9,0.1,0.219696844609,0.57618799716,0.0231193685828,0.0219319689879,0.0259481735,0.0084514912342,0.0214779632605,0.00405112802962,0.0132010896137,0.680427516527,0.718002990133,Shepherd,4,4.12,4,4.36367735199,4
72,Shepherd_test5,10,54.834695816,"get, don, christ, want, god, sin, said, wrath, know, heaven, will, ill, preach, think, church, thing, must, lord, say, ask",0.0297065024082,0.0241492754119,0.8,0.2,0.280928910018,0.57580289515,0.0248047005408,0.0144888829539,0.0186285637978,0.011851505642,0.0194297923483,0.00317152967884,0.0112505842292,0.697805297434,0.554879099295,Shepherd,4,4.01,4,4.35316876949,4
73,DorothyDay_test8,10,31.9477851391,"worker, labor, prison, talk, get, love, strike, say, poverti, chapter, steel, poor, christ, farm, want, morn, tri, ask, too, street",0.0287208200947,0.0303628911869,0.4,0.6,0.322096673099,0.669593270564,0.0209630782918,0.00361432384342,0.0125111209964,0.0113434163701,0.010509341637,0.00628336298932,0.0101757117438,0.751277065818,0.628666615443,DorothyDay,4,4.15,4,4.09566317997,4
75,DorothyDay_test13,10,36.5784540176,"worker, get, labor, farm, talk, bread, want, strike, babi, too, love, peter, tri, eat, garden, wonder, room, hour, relief, fellow",0.0263421588017,0.0205155214163,0.8,0.2,0.248348689334,0.674614049232,0.016476109641,0.00204703180388,0.00993559338959,0.0144290778371,0.0160267611963,0.00664037146138,0.00958610015478,0.709623324762,0.691930503538,DorothyDay,4,4.32666666667,4,3.85797951302,4
76,DorothyDay_test3,10,41.1029720306,"prison, too, worker, get, priest, girl, heard, room, tri, prayer, feel, know, jail, said, reader, say, talk, think, want, floor",0.0239365158705,0.0243148307954,0.5,0.5,0.292394501089,0.690522403375,0.0168707012156,0.00255223428646,0.0182982220876,0.0129342042653,0.0119392654756,0.00622918198728,0.00925725656443,0.780908141489,0.710053942426,DorothyDay,4,3.90333333333,4,3.63143639652,4
87,DorothyDay_test23,10,41.6682748795,"worker, get, too, say, tri, let, labor, bread, hour, love, farm, strike, street, ask, bed, know, christ, want, walk, will",0.0271262717011,0.0210036419893,0.8,0.2,0.315497454823,0.705202152148,0.0226981107031,0.00539799123933,0.0103977700102,0.0151763196319,0.0138046989071,0.00225653732136,0.0112826866068,0.715586308266,0.68057417553,DorothyDay,4,2.41666666667,4,3.81048743652,4
88,DorothyDay_test16,10,32.7253742218,"worker, too, afternoon, rememb, love, room, happi, walk, read, get, thing, ask, tri, talk, say, charli, joy, sunday, want, hour",0.0243448871009,0.0235704133647,0.6,0.4,0.254896512326,0.676650534649,0.0166628361296,0.00333256722593,0.0211445644679,0.00988278556654,0.0143645139048,0.00540105722822,0.00959549528844,0.770055670319,0.683791100513,DorothyDay,4,4.0,4,3.97725086897,4
89,DorothyDay_test6,10,40.8089449406,"night, worker, room, get, bed, sleep, pray, too, talk, love, labor, prayer, hard, hospit, stay, tri, car, told, negro, farm",0.0235062745222,0.0222871173838,0.6,0.4,0.310524207655,0.764769223557,0.0175972775713,0.0013433036314,0.0142390184928,0.0127613844983,0.0221197331303,0.00411946446962,0.00967178614606,0.764937595143,0.760448842678,DorothyDay,4,4.80333333333,4,3.69703711448,4
90,DorothyDay_test11,10,27.0396418571,"farm, love, worker, room, talk, ask, get, transcend, tri, christ, merci, too, happi, seem, milk, know, maurin, bill, ddlw, noth",0.0292986568536,0.0187429446512,1.0,0.0,0.336308049716,0.767990445301,0.0205896771483,0.00245115204146,0.0134463197703,0.0137964843476,0.0190489530079,0.00406190909728,0.00882414734925,0.748502832713,0.730807691334,DorothyDay,4,3.87666666667,4,3.75804058523,4
91,DorothyDay_test1,10,30.5262799263,"worker, get, tri, pray, morn, franz, say, ask, job, love, night, intellectu, know, noth, talk, shall, room, judg, told, maurin",0.0238603602323,0.0186910709035,0.7,0.3,0.28832979019,0.74275004043,0.0213559107854,0.00126366336008,0.0117520692488,0.0125734504328,0.0173753712011,0.00707651481645,0.00928792569659,0.743248891036,0.760874340143,DorothyDay,4,4.11333333333,4,3.5499289546,4
92,DorothyDay_test18,10,40.0632941723,"negro, talk, get, peter, worker, christ, room, tri, maurin, too, love, got, retreat, better, paper, farm, walk, helen, hospit, hope",0.0282966096332,0.0156295087849,1.0,0.0,0.28756674491,0.681023046765,0.0169773934973,0.0023417094479,0.0184634783392,0.0121588759795,0.0190939385752,0.0045483202738,0.0116635143655,0.730427498976,0.72838550533,DorothyDay,4,4.09333333333,4,4.65751639171,4
103,DorothyDay_test21,10,38.9849169254,"worker, retreat, get, priest, too, dolci, talk, maurin, peter, lacoutur, hospit, farm, say, prison, room, reader, hour, labor, job, trip",0.0243174510706,0.0193923936708,0.8,0.2,0.263045920211,0.690065241815,0.0188284518828,0.00174337517434,0.0114066547121,0.0130504084479,0.0205220163379,0.00323769675234,0.00956365809922,0.686193316064,0.616698434732,DorothyDay,4,3.83333333333,4,3.91203365726,4
104,DorothyDay_test14,10,32.212895155,"worker, get, farm, room, ask, prison, reader, cesar, sit, hour, retreat, too, maurin, wait, judith, talk, told, night, garden, judg",0.0206175364864,0.0213293654947,0.5,0.5,0.262342536162,0.741044637344,0.0231545025959,0.00119353106165,0.0139046368682,0.0125320761473,0.0112788685326,0.00954824849317,0.00787730500686,0.765936022797,0.730968016832,DorothyDay,4,4.63333333333,4,4.06997947208,4
105,DorothyDay_test4,10,32.8514299393,"room, poverti, worker, get, too, tree, stjoseph, love, street, pray, cloth, pay, retreat, tri, poor, say, farm, hour, tell, told",0.027285421134,0.0186044553748,0.9,0.1,0.296631510353,0.680478430691,0.0258182441309,0.00182784029245,0.013137602102,0.0118238418918,0.00908208145313,0.00376992060319,0.0110241617639,0.725928001487,0.754479574794,DorothyDay,4,5.61,7,4.20009314511,4
115,DorothyDay_test12,10,33.1348030567,"worker, get, too, room, hospit, told, night, teresa, tell, maurin, ask, priest, talk, want, love, girl, woman, peter, said, sick",0.0279407973803,0.0159398568116,1.0,0.0,0.281819769333,0.680575272689,0.0126775956284,0.00464480874317,0.0239890710383,0.0120765027322,0.0144262295082,0.0109836065574,0.00792349726776,0.726984926521,0.727495049941,DorothyDay,4,3.50666666667,8,5.21346813515,4
116,DorothyDay_test2,10,30.1133708954,"worker, too, strike, get, cathol, talk, fidel, love, hope, say, prison, told, seattl, read, room, fear, know, visit, cloth, penanc",0.0241301603479,0.0243378424728,0.7,0.3,0.298310856463,0.678930859301,0.0157752033522,0.00295785062854,0.014296278038,0.0121395119546,0.0168843973379,0.0035124476214,0.0102908553118,0.692884599865,0.681856196439,DorothyDay,4,4.07,4,3.4759923687,4
125,DorothyDay_test9,10,40.4535431862,"love, get, prayer, too, retreat, dont, worker, say, talk, told, farm, rosari, tri, know, maurin, tell, larri, rememb, room, peter",0.025183140237,0.0226618035973,0.7,0.3,0.349638006002,0.751170659536,0.0243246999954,0.00560626418941,0.0144558217115,0.0101468748552,0.0158921373303,0.00750590742714,0.0117221887597,0.707756659363,0.732171636682,DorothyDay,4,4.21,4,4.11614553778,4
126,DorothyDay_test10,10,39.7617058754,"get, worker, too, priest, room, told, ask, tell, comfort, say, talk, maurin, know, padr, pio, reader, said, love, cathol, street",0.0225243564675,0.0238031649324,0.6,0.4,0.269278873417,0.712355859799,0.020665956829,0.00387184202885,0.0169877069016,0.0117123221373,0.0160197463943,0.00290388152163,0.0127286806698,0.741443175925,0.647426696809,DorothyDay,4,4.11333333333,4,4.2568911136,4
127,DorothyDay_test0,10,49.3875439167,"get, worker, too, talk, room, teresa, tri, ask, night, negro, know, bed, told, morn, farm, street, thing, cooper, shall, got",0.0226333383816,0.0190423726511,0.7,0.3,0.273823760878,0.704187888494,0.0178645304449,0.00379856331566,0.0136898717515,0.0116589567114,0.0104554515025,0.00898867952913,0.00883824137801,0.714391226935,0.690177326149,DorothyDay,4,4.28333333333,4,3.78786554517,4
131,DorothyDay_test22,10,36.847812891,"worker, get, love, tivoli, priest, retreat, too, destitut, maurin, roy, pay, helen, hospit, floor, tri, dollar, bed, say, got, room",0.0268542892741,0.02116452688,0.6,0.4,0.291769025316,0.735436093804,0.0246978180106,0.00261629428078,0.010883784208,0.00826748992727,0.0222908272723,0.011302391293,0.00926168175396,0.672315564578,0.676352051266,DorothyDay,4,4.04666666667,4,4.04194390544,4
132,DorothyDay_test17,10,37.3334569931,"get, worker, love, talk, tri, too, room, labor, done, prayer, let, thing, hour, pray, farm, sleep, morn, god, want, night",0.0268205720625,0.0196835053118,0.7,0.3,0.279657856881,0.715290850958,0.0209209259916,0.00288739172281,0.0164125424244,0.0130692467454,0.0114989108961,0.00526822349425,0.010739070969,0.715336162626,0.729791466181,DorothyDay,4,4.02666666667,4,4.06092191719,4
133,DorothyDay_test7,10,29.6222369671,"get, worker, too, tri, babi, money, want, joy, talk, room, love, hospit, bed, tamar, ask, maurin, christ, night, say, put",0.0266462201983,0.0187522830369,0.8,0.2,0.3404043446,0.745117530124,0.0287579165051,0.00245573219594,0.0125371591056,0.0100814269097,0.0109215458188,0.00833656455991,0.0110507948817,0.746290791714,0.736308870121,DorothyDay,4,4.41,4,3.85769848169,4
136,DorothyDay_test19,10,25.6205899715,"retreat, worker, get, too, prison, parish, want, farm, love, labor, tri, night, christ, hospit, cloth, thing, taught, tell, ddlw, summari",0.0246003291138,0.0212057880995,0.8,0.2,0.289707456805,0.676754457725,0.0190430025621,0.00200817117928,0.00983311405027,0.0123260162039,0.0089328993837,0.00498580430718,0.0100408558964,0.757181790365,0.730543304296,DorothyDay,4,5.06,7,3.89287157269,4
142,DorothyDay_test20,10,38.8347799778,"worker, get, room, too, hospit, love, pay, dollar, rent, farm, cook, talk, street, paz, labor, tri, tenement, want, poverti, morn",0.0243853756996,0.022760833282,0.7,0.3,0.258230194946,0.705091945483,0.0212148599153,0.00299671788042,0.017932740332,0.0106074299577,0.0115112020168,0.00371022213766,0.00951339009656,0.735130801863,0.701682472786,DorothyDay,4,4.02,4,4.32163279984,4
143,DorothyDay_test15,10,27.974779129,"rememb, love, worker, get, room, too, want, talk, farm, poverti, cathol, prayer, sin, morn, joy, done, night, summari, ddlw, merci",0.0285621758127,0.017343415986,0.7,0.3,0.274982628896,0.713453558784,0.0213250517598,0.00276052449965,0.0275362318841,0.0087646652864,0.00779848171153,0.00738440303658,0.0108350586611,0.763201495237,0.653250099299,DorothyDay,4,5.35333333333,7,5.0967051842,4
144,DorothyDay_test5,10,43.7422580719,"worker, get, labor, helen, talk, say, priest, too, bus, poverti, night, factori, farm, cuba, maurin, want, cotton, told, thing, hope",0.0228697225351,0.0197732939231,0.8,0.2,0.257370678497,0.653729693643,0.0135411343894,0.00336399250554,0.0140095384091,0.012476579799,0.00992164878215,0.00660023846023,0.0127746550843,0.748539920581,0.654156107715,DorothyDay,4,4.67666666667,4,4.45051828162,4
152,Unitarian_test6,10,77.4685709476,"say, get, love, let, resist, ourselv, feel, hope, tell, talk, thing, think, know, wonder, truth, too, forgiv, christma, want, silenc",0.030635989085,0.0210767067195,0.8,0.2,0.273765140256,0.694237628743,0.0218138138138,0.0104984984985,0.0283003003003,0.0101381381381,0.0125885885886,0.004996996997,0.0108588588589,0.669658721332,0.66893952439,Unitarian,7,4.34666666667,4,6.45311925973,7
155,Unitarian_test3,10,61.7993960381,"wonder, know, say, rememb, heal, talk, realli, moment, get, feel, want, ask, hour, miracl, love, step, dream, silenc, told, someth",0.0285414858882,0.0170207673825,0.9,0.1,0.228826401714,0.718305112574,0.0197309966604,0.0106008149759,0.0299641533135,0.00906890529734,0.00781273936089,0.00533104568155,0.0113361316217,0.715365011307,0.729147886259,Unitarian,7,6.96,7,6.88674984819,7
158,Unitarian_test4,10,75.722315073,"sing, want, say, fear, tell, get, dont, silenc, love, magic, talk, feel, think, know, someth, els, let, rememb, thing, look",0.0297573769427,0.0242653320265,0.7,0.3,0.248458452107,0.65444278684,0.0213167089817,0.0117895477741,0.0258666197431,0.0107086297479,0.00864734420955,0.00641009527161,0.010960006033,0.742169111629,0.704737122209,Unitarian,7,6.39333333333,7,6.71281617425,7
162,Unitarian_test5,10,65.6684551239,"want, say, feel, silenc, love, know, hope, too, congreg, universalist, unitarian, someth, thing, get, tri, ourselv, guilt, heard, let, think",0.0271781664725,0.0231196390294,0.8,0.2,0.209982326791,0.612791726706,0.0186687343433,0.00793272098294,0.0284206131457,0.0130919718478,0.00832041035429,0.00518907312418,0.0101992126924,0.727881970472,0.738925418124,Unitarian,7,5.92333333333,7,7.25542644519,7
166,Unitarian_test0,10,56.3668220043,"friendship, love, feel, ask, get, silenc, let, dont, congreg, unitarian, know, want, thing, too, say, think, friend, happen, realli, wonder",0.0297197737925,0.0175068950685,1.0,0.0,0.255806417598,0.624385258524,0.0232550031379,0.00944843455826,0.0252074471794,0.0110522278781,0.00854194268182,0.00289380099017,0.00955302977477,0.682409552853,0.696239824865,Unitarian,7,6.94333333333,7,6.86686060435,7
168,Unitarian_test7,10,58.4538869858,"trust, get, compass, love, step, feel, say, ask, know, silenc, ourselv, let, want, someon, too, abort, tell, justic, hope, think",0.0337126640311,0.0216818070587,0.9,0.1,0.267367176381,0.676217190003,0.0216968188635,0.0106888739989,0.0293545196388,0.0100507322676,0.00765770077534,0.00673239526499,0.0105612456527,0.718169252632,0.662949482836,Unitarian,7,6.95333333333,7,6.98910498846,7
171,Unitarian_test2,10,51.7817108631,"want, dont, fig, tree, say, feel, let, congreg, reveng, apolog, love, silenc, tell, get, know, think, realli, someth, wound, buddha",0.0287844108587,0.0251808546892,0.6,0.4,0.216749689863,0.627585619188,0.0195577912084,0.0111866061038,0.0283419047262,0.00976012613086,0.0097225871842,0.00232741469274,0.0126506250235,0.666091693297,0.555012446514,Unitarian,7,6.80333333333,7,7.06223985333,7
177,Unitarian_test8,10,65.643237114,"love, say, bread, know, let, prais, get, talk, want, congreg, flow, dont, ourselv, tell, justic, bless, wonder, welcom, too, ask",0.0289636285411,0.0205066319941,0.9,0.1,0.233007994514,0.624030647798,0.0198984834802,0.0085323700682,0.0230124871547,0.00924859091334,0.00856351010494,0.00373680440943,0.00968455142777,0.698928340013,0.605074062824,Unitarian,7,6.97666666667,7,7.09073572187,7
178,Unitarian_test1,10,73.7328460217,"love, say, authent, thing, joy, unitarian, talk, sermon, tell, rod, silenc, want, everyon, convers, dream, rememb, let, know, ask, soul",0.0312157783977,0.022003942193,1.0,0.0,0.236337620159,0.664331894785,0.0202877465244,0.00897187196896,0.022577863994,0.00856773359198,0.00905269964436,0.00431080935446,0.0122588641017,0.704199762433,0.587333510079,Unitarian,7,6.88,7,6.49938872699,7
180,JohnPiper_test8,10,42.5904028416,"love, god, vers, prayer, job, say, bless, christ, want, let, evil, satan, perish, jesus, thing, grace, answer, fear, spirit, happi",0.0377461639638,0.0278531269022,0.6,0.4,0.464339084217,0.767191683755,0.0195354807654,0.0239078984315,0.0122748606041,0.00633799991977,0.0286814553331,0.00152432909463,0.0116330378274,0.683759005476,0.628497769301,JohnPiper,4,5.65,4,4.73698557362,4
181,JohnPiper_test15,10,39.0985050201,"vers, sin, righteous, god, christ, save, say, wrath, gospel, jesus, weak, prayer, desir, abid, shall, love, ask, answer, grace, whi",0.0326609319436,0.0247563854972,0.8,0.2,0.50356272719,0.755810003373,0.0272799505606,0.0209234572261,0.0161560872252,0.00640063564933,0.0208351725965,0.000220711574115,0.0109031517613,0.716975756358,0.672533514508,JohnPiper,4,4.94666666667,4,4.12036075366,4
184,JohnPiper_test4,10,47.8072531223,"vers, god, say, perfect, christ, sin, love, judgment, jesus, shall, will, confid, know, let, evil, satan, hope, gentil, truth, grace",0.0292415022243,0.0220541229401,0.8,0.2,0.430396129759,0.665100014498,0.0190760266371,0.0173418423973,0.0109600443951,0.00874028856826,0.0208102108768,0.000658990011099,0.0109253607103,0.741696703114,0.684575938801,JohnPiper,4,4.0,4,3.48316394322,4
191,JohnPiper_test13,10,54.3982720375,"vers, god, say, let, christ, grace, jesus, fulfil, lord, will, paul, truth, glori, fear, get, whi, promis, elder, resolv, thing",0.0285751563586,0.0220541616765,0.7,0.3,0.410256842432,0.676861227145,0.0149608763693,0.0222848200313,0.011048513302,0.0106729264476,0.0161502347418,0.000594679186228,0.0124882629108,0.731043706495,0.690450360805,JohnPiper,4,4.13666666667,4,3.69658128059,4
194,JohnPiper_test2,10,51.9964880943,"vers, sin, christ, god, jesus, walk, say, fear, wisdom, love, will, let, answer, cleans, thing, glori, whi, truth, shame, herod",0.0328442779033,0.0278688275006,0.6,0.4,0.446423243424,0.672118831688,0.0231713009269,0.0170034006801,0.0129692605188,0.00533440021338,0.0186037207441,0.000133360005334,0.0129025805161,0.684391829903,0.642553343207,JohnPiper,4,4.06333333333,4,4.20270509749,4
199,JohnPiper_test11,10,47.9886889458,"vers, god, bless, say, spirit, sabbath, promis, christ, jesus, want, glori, know, will, whi, hear, hope, let, grace, lord, truth",0.0309104755493,0.0197405162136,0.7,0.3,0.456848808971,0.701336344335,0.0209912945802,0.0214827295703,0.0126720022466,0.00709070485819,0.0189904521202,0.000596742488065,0.0129879247402,0.671201089369,0.673116419236,JohnPiper,4,4.0,4,4.11347093106,4
201,JohnPiper_test7,10,48.014991045,"vers, god, christ, worship, say, glori, hope, whi, sin, feel, let, thing, heart, know, jesus, will, want, trust, get, grace",0.0266441072234,0.0217948380681,0.7,0.3,0.468000454807,0.652653490455,0.0251145737855,0.0131622364803,0.011732355637,0.00986251145738,0.019945004583,0.000219981668194,0.0111457378552,0.727543571435,0.583245668446,JohnPiper,4,4.41333333333,4,3.59805694873,4
205,JohnPiper_test0,10,44.9424390793,"god, vers, worship, jesus, say, let, christ, sin, spirit, jew, gentil, encourag, jonah, hope, forgiv, love, save, whi, endors, salvat",0.0282685581005,0.0206784429898,0.7,0.3,0.398853171806,0.666928995144,0.0151048088779,0.018534217016,0.01032675709,0.0110203452528,0.0238517262639,0.000423859432799,0.00951757090012,0.682573734929,0.651173970205,JohnPiper,4,4.07,4,3.54319640691,4
207,JohnPiper_test9,10,46.7350139618,"grace, vers, god, christ, satan, say, fellowship, spirit, fear, homosexu, let, jesus, elder, want, promis, joy, faith, glori, trust, will",0.0330396209086,0.0197418419662,0.8,0.2,0.433627420053,0.680218113192,0.0184734681466,0.0144822867569,0.0113273528965,0.0095028128326,0.0225786832903,0.000456135015965,0.0106431503725,0.729175999591,0.656372994564,JohnPiper,4,4.0,4,3.85214600821,4
209,JohnPiper_test16,10,47.7162899971,"christ, vers, god, grace, hope, love, say, fill, glori, thing, spirit, jesus, money, let, promis, bold, etern, yuml, comfort, sin",0.0369559728044,0.0198968168943,0.8,0.2,0.449973203107,0.697373386957,0.0259485471035,0.0169165278549,0.0120303535073,0.00599666851749,0.0259115306311,0.00133259300389,0.00966129927818,0.761178074561,0.632061635728,JohnPiper,4,4.08,4,3.92426318691,4
