,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,Shepherd_train32,10,63.5507130623,"we, you, my, s, your, me, christ, get, don, want, walk, our, said, ill, t, god, know, i, talk, say, ask, jesus, love, go, preacher, let, ve, sunday, tell, didn",0.0279181583788,0.0177005430792,0.9,0.1,0.470065229095,0.602916010201,0.0216206652512,0.0154635527247,0.0260438782732,0.0120311394197,0.0228237791932,0.00601556970984,0.0120311394197,0.680474469837,0.673585905252
1,DorothyDay_test8,10,34.1834621429,"we, worker, get, my, priest, our, you, talk, retreat, go, me, too, farm, maurin, your, told, unemploy, cathol, ask, tri, want, cardin, love, thing, night, summari, neighborhood, street, i, said",0.0265027626947,0.0188859724422,0.8,0.2,0.469626809058,0.643822091398,0.0152676715177,0.0039630977131,0.0122791060291,0.0122791060291,0.0176715176715,0.00448284823285,0.0079261954262,0.748811793415,0.738792843549
2,Shepherd_train27,10,65.4383721352,"we, you, your, me, my, ask, s, get, don, christ, know, whi, ill, our, want, eat, god, better, bless, door, said, i, t, wisdom, lord, someon, will, preacher, do, say",0.0371631000737,0.0199376475498,0.9,0.1,0.533060196826,0.649103619264,0.0221572758785,0.0167538911167,0.0237545028206,0.00863182219806,0.0168558417726,0.00550533541766,0.0133555359206,0.664950387964,0.517391092898
3,Unitarian_train13,10,87.2182209492,"my, we, me, you, our, s, nt, am, your, know, i, say, love, ask, want, silenc, listen, too, moment, justic, feel, get, talk, dont, whi, god, morn, e, realli, us",0.0284901586242,0.021395662881,0.9,0.1,0.458699714443,0.589680475739,0.0181750346445,0.00767508794372,0.0261699179192,0.0130583093487,0.00756848950005,0.00341115019721,0.00922076537683,0.705717284142,0.68430592219
4,Unitarian_test6,10,83.3130309582,"my, we, you, me, our, your, disappoint, want, nt, courag, congreg, i, say, s, know, am, fig, authent, unitarian, tree, let, get, love, ask, silenc, us, thing, think, talk, universalist",0.028688099118,0.0226108089614,0.7,0.3,0.554078031229,0.687607087741,0.0234876697065,0.011699850453,0.028237984928,0.0102337037797,0.00994047444506,0.00615781602792,0.013019382459,0.695036712123,0.660381395504
5,JohnPiper_train57,9,55.3808870316,"you, we, vers, god, nt, your, love, christ, say, husband, s, me, my, let, sacrific, spirit, grace, sing, our, sin, prais, whi, risk, know, will, promis, thing, worship, glori, want",0.031042484613,0.022431106597,0.777777777778,0.222222222222,0.558310058699,0.674622455075,0.0192527795945,0.0133257030739,0.0109139960759,0.00911543492479,0.0221958796599,0.00273871811642,0.0117315238718,0.694655957778,0.607725999187
6,WBC_test9,10,61.6364998817,"shall, unto, thou, thee, my, thi, you, me, ye, we, your, lord, hath, belov, s, shalt, god, say, heaven, babylon, wit, christ, sermon, vengeanc, will, bless, eat, behold, sunday, outlin",0.0264815715626,0.0275928854249,0.4,0.6,0.491921480113,0.591013277783,0.0104483630898,0.00879862154929,0.0178172086373,0.0143710818638,0.0224364849507,0.00208967261796,0.00956850093485,0.7578407277,0.825684948121
7,WBC_train34,10,70.3685917854,"shall, unto, we, me, my, crook, lot, lord, god, you, thou, s, sin, our, thee, your, heaven, ye, hath, christ, say, thi, let, wit, belov, thing, etern, bless, sermon, spirit",0.0236403365507,0.0274023171664,0.4,0.6,0.463020674641,0.587710347599,0.014630859563,0.00616036192126,0.0134116212661,0.0166522283184,0.0205987101742,0.00243847659383,0.0112619116373,0.750828754277,0.643789951091
8,DorothyDay_train68,10,66.1392769814,"we, my, me, our, talk, priest, worker, too, fr, room, get, fear, told, hospit, i, go, prayer, ask, danvill, hour, say, peter, want, tri, know, poverti, pray, love, night, street",0.0224704051088,0.0210538271954,0.5,0.5,0.542892381954,0.726156464042,0.0148795622873,0.00130112764396,0.0183158737573,0.0135117101488,0.0201507973577,0.0049042503503,0.00860745979849,0.73920385304,0.750428053314
9,Shepherd_train44,10,67.6550397873,"we, you, s, your, me, my, get, don, t, our, want, job, preacher, go, ill, ask, christ, didn, know, pray, whi, thing, said, thank, god, talk, prayer, i, say, someon",0.0331149975079,0.0214578733341,0.8,0.2,0.464048816806,0.586149495578,0.0231148035242,0.0165153596194,0.0223778097886,0.0106529094503,0.0246222907105,0.00522595557938,0.0112224046096,0.683028365156,0.587883021097
10,Shepherd_test15,10,63.7746620178,"you, we, my, me, s, sin, don, your, christ, t, ask, know, god, want, heaven, get, spirit, our, i, pray, said, save, scriptur, say, ill, whi, lose, go, someth, didn",0.0339327068129,0.0230919793351,0.8,0.2,0.474177771602,0.58733306097,0.018107110523,0.018107110523,0.0278570931123,0.0112473013441,0.0237133505119,0.00480534856188,0.0126749773661,0.652603810003,0.636558566142
11,DorothyDay_test13,10,42.2649710178,"we, our, worker, my, me, go, you, talk, say, get, christ, prison, strike, too, unemploy, hospit, sing, tri, wish, thing, away, cathol, picket, negro, smell, pray, want, your, labor, street",0.0214390228166,0.024143094739,0.4,0.6,0.507717779333,0.703389197018,0.0221705426357,0.00289405684755,0.00976744186047,0.0109043927649,0.0104392764858,0.00594315245478,0.0109560723514,0.746097228543,0.687384976601
12,PastorAnderson_test5,10,261.995337009,"you, s, say, re, we, nt, bibl, your, vers, go, me, get, want, let, jesus, save, my, unto, know, god, talk, christ, whi, thing, look, ve, chapter, tell, shall, lot",0.0237729307393,0.0169532114557,0.9,0.1,0.578235782298,0.665455105486,0.0142267639408,0.0247167780913,0.0196158180601,0.0187684825068,0.0161756357135,0.0015421507071,0.0183109213079,0.697752863704,0.734397477504
13,DorothyDay_test3,10,37.2010910511,"we, me, my, you, our, worker, get, love, too, she, i, your, room, poverti, hour, talk, afternoon, go, christma, tree, tri, ask, thing, us, prayer, want, her, fr, away, bed",0.0278043104733,0.0219344140139,0.8,0.2,0.588382837137,0.696683883502,0.0186137643889,0.00477590007348,0.0215527798188,0.0091231937301,0.0104090129807,0.00955180014695,0.0106539309331,0.729505419489,0.709020199785
14,DorothyDay_train29,10,54.7774119377,"we, my, me, get, our, worker, am, too, i, room, tri, talk, morn, got, pray, go, strike, want, peter, babi, night, say, labor, walk, bed, feel, door, dollar, look, us",0.0240247246295,0.0190369458706,0.7,0.3,0.526805264929,0.750845600932,0.0163586791881,0.00142813865928,0.0228069416194,0.0146708789544,0.0144544943091,0.00527978534643,0.0103431860475,0.738085513222,0.724783719949
