,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred
37,MehrBaba_test0,10,15.7008490562,"baba, meher, love, feel, discipl, master, realiz, want, spiritu, shall, perfect, shri, mediocr, know, infinit, mind, pure, divin, belov, god",0.0387370235058,0.0162387323997,0.8,0.2,0.397905995003,0.74002860217,0.013999164229,0.0153224683103,0.0104471374843,0.0108650229837,0.0260481961276,0.00188048474718,0.0110043181502,0.814051787907,0.761251736518,MehrBaba,8,5.23,8,6.0652388146,8
54,Rabbinic_train3,10,22.6906819344,"jew, synagogu, kaplan, evil, know, jewish, want, israel, bibl, god, bless, steinberg, biblic, judaism, cousin, rabbi, let, orthodox, sing, sibl",0.0196396036015,0.0203346921613,0.7,0.3,0.399966490789,0.69844552716,0.0196937573616,0.00734982332155,0.0131919905771,0.00890459363958,0.00730270906949,0.00259128386337,0.011542991755,0.746580774122,0.732338083517,Rabbinic,6,5.56,6,4.88746315325,6
64,Ghandi_train1,2,8.75727915764,"div, href, class, meta, svg, https, numlnum, button, rel, content, numcnum, width, mnum, viewbox, ariahidden, fillrul, evenodd, octicon, path, arialabel",0.00855735857704,0.00578942235029,0.5,0.5,0.117346938776,0.702380952381,0.00422974176313,0.0040071237756,0.00923864648264,0.0053428317008,0.0006678539626,0.000222617987533,0.00578806767587,0.643090315249,0.442140982513,Ghandi,1,4.95666666667,6,4.45347915541,6
59,Shepherd_train2,10,30.0464770794,"love, don, get, christ, want, ask, ill, mom, said, know, thing, sin, didn, should, wrong, say, god, preacher, husband, talk",0.0328728469386,0.0224678715439,0.7,0.3,0.271974829413,0.638070119288,0.0172105742935,0.01677301732,0.0251595259799,0.0114858705561,0.0232634457612,0.0097356426618,0.0107930720146,0.628825745534,0.710922930158,Shepherd,4,4.71333333333,4,4.8795547766,4
2,DorothyDay_train4,10,17.402684927,"worker, strike, hour, grower, grape, christ, cesar, parish, pay, get, labor, ask, tax, room, too, striker, bomb, farm, talk, door",0.0210343730349,0.0219996921093,0.4,0.6,0.188835209977,0.67711375619,0.0170082860881,0.00292816646938,0.0123356800199,0.00685315556663,0.0143916266899,0.00672855273815,0.011588063049,0.72399900284,0.754439980773,DorothyDay,4,4.74666666667,2,5.0841927269,4
38,MehrBaba_test1,10,17.2807629108,"baba, realiz, imperson, meher, infinit, mind, imper, master, plane, truth, reaction, real, know, shall, bahinabai, pure, divin, grace, happen, spiritu",0.0309041806984,0.0131004768071,0.9,0.1,0.44708796888,0.738779998843,0.0143402264894,0.00240029542097,0.0203101920236,0.00966272772033,0.0179098966027,0.0062776957164,0.0137247661251,0.712242056537,0.723660710807,MehrBaba,8,6.07666666667,4,5.61264270562,4
21,JohnPiper_test1,10,24.835105896,"vers, god, christ, gospel, say, sin, salvat, shame, jesus, asham, kind, thing, save, let, love, will, perfect, spirit, joy, want",0.03106868537,0.0268845434314,0.6,0.4,0.503010250049,0.705216323257,0.0202911890218,0.0176554263242,0.0154380386579,0.00983181323739,0.0230106267258,0.000292862521965,0.0123002259225,0.696263030704,0.70419555875,JohnPiper,4,4.27,4,2.93343582902,4
52,Rabbinic_test0,10,23.0518360138,"moment, mose, rabbi, get, jew, jewish, synagogu, know, jewri, ourselv, rememb, tell, ask, want, journey, whi, promis, think, too, memori",0.0237990812615,0.0158604424145,0.8,0.2,0.375567959619,0.807973148661,0.0269112852207,0.00953817704025,0.0170324590004,0.00652099858874,0.0121660421432,0.00175191006862,0.0123120346489,0.769207005755,0.683528697434,Rabbinic,6,5.61,6,6.17677688985,6
27,WBC_train2,10,36.4075419903,"shall, unto, god, hath, hell, christ, wrath, thou, sin, thi, lord, will, say, wick, heaven, noth, sermon, etern, thing, bless",0.0310623142348,0.0297231672237,0.5,0.5,0.398028409628,0.563384967394,0.00753826022643,0.0137395459976,0.00961483757183,0.0180633782784,0.0192581214087,0.0015929908403,0.00938726745178,0.74535042997,0.73870957172,WBC,1,1.71,1,1.71245614125,1
1,DorothyDay_test0,10,24.1204810143,"car, worker, love, farm, say, pray, tri, prayer, mroconnel, get, maurin, feel, priest, christ, too, night, must, silon, fellow, walk",0.0270548388133,0.0226505147752,0.8,0.2,0.272744933693,0.71910070819,0.0186412593206,0.00492497468471,0.0171683696953,0.011276811194,0.0174905643008,0.00400441866888,0.0101261161742,0.725159349623,0.671469111801,DorothyDay,4,5.54666666667,4,5.4955642059,4
