,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,svmPred
3,Shepherd_test15,10,53.5861840248,"we, you, s, my, me, your, get, our, ill, said, don, want, t, thing, christ",0.0329282970221,0.0220037564761,0.8,0.2,0.3609261076,0.572295346502,0.0229732180642,0.0136025633275,0.0253612236261,0.0098240735143,0.0186808536364,0.00423190859077,0.0132096003869,0.637678612918,0.588968764653,Shepherd,4,4.0,4.40755878762
4,Shepherd_test9,10,45.6131598949,"we, you, your, s, my, me, our, get, don, sin, t, ill, christ, want, evil",0.0335490052207,0.02613323863,0.5,0.5,0.324263713032,0.54086544026,0.0234169322433,0.0178744630733,0.0190522377719,0.00942219758903,0.0245254260773,0.00394900928364,0.0132672855757,0.605127208307,0.591954294828,Shepherd,4,4.2,4.2330566214
5,Shepherd_test0,10,48.034692049,"you, we, my, your, me, s, get, want, don, god, ill, know, our, christ, t",0.031062319973,0.0223883216487,0.9,0.1,0.35978750362,0.58875096111,0.0195522026508,0.0167837491781,0.0266809703429,0.00951655881233,0.0277537460636,0.0048793992456,0.0104509118594,0.70974383105,0.651987814994,Shepherd,4,4.0,3.93366721172
8,Shepherd_test10,10,46.8117899895,"we, you, your, s, me, my, ask, don, want, our, get, ill, t, said, lord",0.0344258848693,0.0231552427008,1.0,0.0,0.405857054404,0.612706379986,0.0240517094744,0.018030277258,0.0225888756591,0.0106480693996,0.0199693825481,0.00639564551795,0.0130294267733,0.653560093347,0.636916522891,Shepherd,4,4.0,4.11956898057
13,Shepherd_test20,10,45.9741301537,"you, we, your, s, my, me, don, get, want, our, t, god, know, sin, said",0.0329722497283,0.0233559508779,0.7,0.3,0.382137999953,0.569721066861,0.021627152131,0.0238145639289,0.0213449054474,0.011677956534,0.0210626587638,0.00359864521592,0.0118543607113,0.692704098896,0.69846524266,Shepherd,4,4.0,3.63621107973
14,Shepherd_test6,10,45.804336071,"you, we, me, my, your, s, don, grace, t, get, christ, ask, ill, rememb, god",0.0308905674502,0.022645310065,0.9,0.1,0.389401598308,0.625149239157,0.0183294152219,0.0194681163679,0.0280267411108,0.0114972083456,0.0224434322656,0.0052159858948,0.0121951219512,0.660797666163,0.730069433979,Shepherd,4,4.0,3.97619451159
20,Shepherd_test16,10,47.1642889977,"we, you, your, s, me, my, get, preacher, don, preach, our, sin, t, tell, want",0.03103681102,0.0220214696995,0.8,0.2,0.372080549145,0.611044531942,0.0245008132332,0.019656019656,0.0231511921653,0.00820154341281,0.0240509395439,0.00512163892446,0.0134269993425,0.663777892819,0.646331676455,Shepherd,4,4.4,3.84752069297
22,Shepherd_test19,10,42.8783531189,"you, we, your, worship, me, s, christ, my, god, sin, said, know, get, want, save",0.0340264777394,0.0240933324116,0.9,0.1,0.399738057537,0.648029464082,0.0193494641978,0.0179862925518,0.0205990382067,0.010753909652,0.0249536142982,0.00397591730092,0.0128743988792,0.655497494434,0.574897358829,Shepherd,4,4.0,4.00132898259
29,Shepherd_test14,10,43.5638539791,"we, you, your, my, s, me, get, want, don, christ, know, our, t, thing, ill",0.0367239044141,0.0212486523191,0.8,0.2,0.386553100788,0.627771744531,0.0227025458766,0.0165735838108,0.0232828026402,0.00877638354972,0.0225937477334,0.00975556683833,0.0125117864655,0.644668839177,0.681593943382,Shepherd,4,4.0,4.19583218717
30,Shepherd_test4,10,49.6249289513,"we, you, s, your, my, me, don, christ, our, get, t, said, ask, ill, know",0.0376181494395,0.0210445989519,0.9,0.1,0.350310348945,0.560638622699,0.0227102740192,0.0160807778609,0.0248181138233,0.00673148840688,0.0243081525804,0.00632351941252,0.0128850207384,0.65315595708,0.596937383153,Shepherd,4,4.0,3.88877326268
31,Shepherd_test8,10,49.0666620731,"we, you, me, your, s, my, our, christ, sin, don, get, god, grace, jesus, want",0.0356438876129,0.0263824180746,0.7,0.3,0.385229627077,0.613476312472,0.0273906466253,0.0144195178474,0.0256203933181,0.00972029997747,0.020534938363,0.00524638707393,0.0124239595739,0.683890894088,0.62182581892,Shepherd,4,4.0,4.35627529771
34,Shepherd_test3,10,43.5467069149,"you, we, me, my, s, your, sin, get, want, christ, walk, don, god, our, jesus",0.03371103996,0.023817687143,0.9,0.1,0.352387842168,0.638350995698,0.0193721772237,0.0144451494905,0.0247844425367,0.00974207756336,0.0291889067224,0.00294875144638,0.0124668732037,0.699328954885,0.673718073552,Shepherd,4,4.0,4.06776121186
37,Shepherd_test13,10,41.8740389347,"we, you, s, me, sin, my, your, get, god, our, don, ask, jesus, christ, t",0.0332085042131,0.0256496729504,0.7,0.3,0.356019930355,0.579858955152,0.0236501901141,0.0154372623574,0.021825095057,0.00771863117871,0.0285551330798,0.00349809885932,0.011825095057,0.647638511934,0.612235875247,Shepherd,4,4.0,3.94802276342
45,Shepherd_test21,10,45.7755389214,"we, you, my, your, me, s, get, our, ask, pray, don, want, sin, evil, job",0.0300359840734,0.0265137164373,0.6,0.4,0.375967577602,0.630971615243,0.0220370108772,0.0158920751519,0.0259570560814,0.0101002966521,0.0240500070631,0.00713377595706,0.0105240853228,0.674508202162,0.642721305656,Shepherd,4,4.0,4.17357998118
46,Shepherd_test1,10,46.9379811287,"we, you, your, s, my, me, don, want, get, know, t, heaven, our, said, ask",0.0345807217674,0.0237139714794,0.9,0.1,0.375056949945,0.590052544343,0.0251804714496,0.0165931095829,0.0223408258921,0.00793732252215,0.0226145266687,0.00325019672243,0.0123507475452,0.638765593379,0.654116738677,Shepherd,4,4.0,4.12809399495
49,Shepherd_test11,10,48.3093941212,"we, you, s, your, me, my, get, don, sin, our, want, christ, t, ill, love",0.0300769331605,0.0239368636071,0.7,0.3,0.374604189109,0.60575183311,0.0231309376291,0.0140782045987,0.0205493597687,0.00950020652623,0.0251273578411,0.00340768277571,0.0129423103401,0.660508482175,0.658137504868,Shepherd,4,4.0,3.81712380824
55,Shepherd_test18,10,43.1753730774,"we, you, my, me, your, s, christ, preach, love, don, get, ask, preacher, ill, said",0.0375019164766,0.0191652157448,1.0,0.0,0.377773490743,0.62140233764,0.0211131032969,0.0172344396063,0.0275897398368,0.0121482674082,0.0226865234732,0.00490321636357,0.0137948699184,0.666309218396,0.579444817716,Shepherd,4,4.4,4.07019634216
58,Shepherd_test7,10,41.2345309258,"you, we, your, me, s, christ, my, get, god, our, ill, said, grace, let, don",0.0333256152505,0.0148602027918,1.0,0.0,0.392685006064,0.62064447292,0.0219383396754,0.0178613030985,0.0189096839326,0.0083093888328,0.0269472703269,0.00632911392405,0.0125417410888,0.705192100069,0.641908428797,Shepherd,4,4.0,4.39738109216
63,Shepherd_test17,10,46.651391983,"we, you, your, s, me, my, christ, get, love, our, don, ask, pray, want, ill",0.0334556860599,0.0241684393188,0.5,0.5,0.376238256931,0.628089209589,0.0229270021262,0.0145287030475,0.0227498228207,0.00974486180014,0.0256555634302,0.00382707299787,0.0142806520198,0.675985692361,0.746361825217,Shepherd,4,4.4,3.76356511251
66,Shepherd_test2,10,43.4236798286,"we, you, s, me, my, your, judg, don, get, know, our, say, bless, t, god",0.0340647803512,0.0264038910032,0.9,0.1,0.347590175925,0.569427644753,0.022373393802,0.0142857142857,0.0222600151172,0.0106198034769,0.0224111866969,0.00415721844293,0.00925925925926,0.670381907786,0.676085651617,Shepherd,4,4.0,4.26924267649
71,Shepherd_test12,10,46.792896986,"we, you, your, me, christ, my, s, jesus, ask, heaven, god, ill, our, get, tell",0.030840821389,0.0187311368481,0.8,0.2,0.410755976212,0.63063516522,0.0232773678394,0.0162905928065,0.0229565465369,0.00791359212918,0.0280896873775,0.00506184721777,0.0116921541368,0.625310446448,0.557601628357,Shepherd,4,4.0,3.90330243195
72,Shepherd_test5,10,51.90092206,"we, you, s, your, my, me, don, let, t, want, get, christ, our, god, thing",0.0324109276609,0.0224937200148,0.7,0.3,0.343330071157,0.552776528344,0.0226567938738,0.0164230112018,0.0225935067401,0.00993607999494,0.024681982153,0.00424023795962,0.0110119612683,0.6480029722,0.599336075705,Shepherd,4,4.0,3.99582913037
73,DorothyDay_test8,10,26.857241869,"we, our, love, my, get, worker, me, you, prayer, prison, farm, retreat, reader, fr, tri",0.0274144804966,0.0215618998286,0.6,0.4,0.363742516297,0.635424369288,0.0196850393701,0.00362942913386,0.0140255905512,0.0132874015748,0.0125492125984,0.0033218503937,0.00873523622047,0.727972788241,0.744816315282,DorothyDay,4,3.7,3.43308096846
75,DorothyDay_test13,10,24.8151159286,"we, my, worker, our, me, she, rayna, love, rememb, strike, say, her, fr, us, labor",0.0262725149719,0.0171440884483,1.0,0.0,0.482672781986,0.715009721971,0.0236199033422,0.00170172214281,0.0169491525424,0.0148390170853,0.0104826083997,0.0138179837996,0.00973385065686,0.696165839382,0.575839472003,DorothyDay,4,3.9,4.0659034054
76,DorothyDay_test3,10,29.9717850685,"we, me, my, our, you, worker, get, she, tri, love, prison, i, farm, told, say",0.0225506180824,0.0232336809864,0.5,0.5,0.511823600959,0.717906930705,0.0191311059654,0.00363876943434,0.0176976513397,0.0109714411732,0.0100341823795,0.00953798654758,0.00909692358584,0.717018206802,0.653137986972,DorothyDay,4,4.5,4.16799783661
88,DorothyDay_test23,10,36.4586570263,"we, me, our, my, worker, labor, you, get, too, night, talk, tri, thing, room, love",0.022182727712,0.0201790306744,0.5,0.5,0.405869417662,0.666141227398,0.0194101111062,0.0036142965508,0.0151711213243,0.0152603632145,0.0141894605328,0.00343581277051,0.00968274508054,0.754606633903,0.679516931998,DorothyDay,4,3.6,3.60251840268
89,DorothyDay_test16,10,31.2922108173,"we, our, fr, get, me, worker, too, my, talk, us, you, farm, room, am, night",0.0271557310248,0.0198171764129,0.8,0.2,0.453356988977,0.658979532032,0.0253386207962,0.00252356182726,0.0122057990421,0.0111242725447,0.0142658495133,0.00406859968069,0.0101972498326,0.694772089403,0.660862867053,DorothyDay,4,4.0,3.91621831072
90,DorothyDay_test6,10,29.9145901203,"we, car, our, my, get, worker, me, talk, ammon, farm, love, too, you, room, go",0.0265251438663,0.017436567404,0.7,0.3,0.462780593069,0.717343631475,0.019396088545,0.00263271007952,0.0148291424887,0.0102084676553,0.014936600043,0.00419084461638,0.0111755856437,0.730972363105,0.645662197126,DorothyDay,4,4.0,4.21207882837
91,DorothyDay_test11,10,45.6304700375,"we, get, me, our, my, talk, too, you, tri, ammon, room, worker, am, max, retreat",0.0237551554531,0.0218199415451,0.7,0.3,0.377884845419,0.718400558391,0.0172489082969,0.00302037845706,0.0157933042213,0.0125909752547,0.017903930131,0.00789665211063,0.0105531295488,0.728253324437,0.716098512522,DorothyDay,4,4.0,3.90665369741
92,DorothyDay_test1,10,36.6444749832,"we, my, our, me, babi, worker, get, you, night, room, tri, go, want, talk, farm",0.0274753473563,0.0185819259011,0.9,0.1,0.417691758146,0.691917001384,0.0200848024994,0.00316893550547,0.0163802722607,0.0116045525552,0.0127650078108,0.00343673287213,0.0107118946664,0.756704710974,0.62759957671,DorothyDay,4,4.34285714286,4.08969745903
93,DorothyDay_test18,10,32.3754150867,"we, you, our, love, worker, me, sin, your, fr, get, retreat, my, too, god, room",0.0271298390731,0.020473378422,0.7,0.3,0.332831889272,0.634859718977,0.0197605373309,0.00569453908303,0.0104156526818,0.0113404068919,0.0129465589409,0.00301761900127,0.00939355592329,0.717169798698,0.813262446381,DorothyDay,4,4.0,3.86134259759
103,DorothyDay_test21,10,26.1675651073,"we, our, worker, my, me, simon, cw, room, get, pray, us, ask, talk, too, say",0.0276495389688,0.0190558709091,0.6,0.4,0.47360305323,0.671028633625,0.0242279688677,0.00200853627919,0.0138086869194,0.0100426813959,0.0126788852624,0.00445643986945,0.0079086115993,0.683976755684,0.782655123299,DorothyDay,4,4.64285714286,4.25805556754
104,DorothyDay_test14,10,32.1064629555,"we, my, me, our, room, talk, prayer, get, strike, joy, worker, night, go, job, hour",0.0221026747785,0.0231724463128,0.4,0.6,0.403151965819,0.692201581603,0.0192422731805,0.00154536390828,0.0176969092722,0.013110667996,0.00842472582253,0.00628115653041,0.00902293120638,0.735888115667,0.762079352285,DorothyDay,4,4.7,3.95743588003
105,DorothyDay_test4,10,25.4272470474,"we, my, me, you, worker, our, get, ask, room, poverti, your, i, felt, love, prison",0.0304290707973,0.0212674264364,0.8,0.2,0.503349810922,0.728728448873,0.0159181353042,0.00543237950856,0.024066704567,0.00928557892742,0.0171814793759,0.00290569136504,0.0137072831786,0.699939286406,0.659308121956,DorothyDay,4,5.6,5.40345692547
115,DorothyDay_test12,10,31.463737011,"we, love, you, my, our, pray, me, talk, worker, too, prayer, tri, shall, god, say",0.0231516065761,0.0231501732338,0.5,0.5,0.398426064634,0.679500765789,0.0200184636315,0.00490743889996,0.0117098294544,0.0122443029979,0.0148680822117,0.00519896992372,0.0124386570138,0.69723307677,0.749191697188,DorothyDay,4,4.0,3.81284036789
