,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,toBeFrac,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,svmPred
2,PastorAnderson_test5,5,59.3974928856,"s, re, nt, say, go, get, preach, bibl, save, unto, want, whi, jesus, sin, know, let, christ, realli, god, vers",0.0208486088479,0.0162243267504,0.8,0.2,0.466020674612,0.0808634520724,0.679972850621,0.0160121210034,0.0206263666259,0.0168385530552,0.021005147983,0.0162187290164,0.000464868029132,0.0153406449613,0.747599435543,0.665186541073,PastorAnderson,2,2.5,2.39380666037
7,PastorAnderson_test7,5,51.1989209652,"s, re, nt, say, go, get, know, want, bibl, unto, let, god, kid, preach, vers, whi, sin, thing, shall, lot",0.0305016040657,0.022411271626,1.0,0.0,0.559109632262,0.0745059678098,0.762056586466,0.0152814533299,0.0251308275464,0.0191416121137,0.0197783393358,0.018226316732,0.000497443142249,0.0190023280339,0.715453970815,0.725238940698,PastorAnderson,2,2.2,2.4960866651
13,PastorAnderson_test1,5,55.6231279373,"s, nt, re, say, get, go, know, want, bibl, let, look, vers, ll, tell, unto, shall, oh, thing, chapter, do",0.0267860178249,0.0211871546204,0.6,0.4,0.562461450559,0.100608425845,0.741425194917,0.013460597161,0.0256786776611,0.0226853420686,0.0200685266765,0.0186189239053,0.00184494898151,0.0162091946233,0.707147337449,0.67682075943,PastorAnderson,2,2.3,1.73924229817
14,PastorAnderson_test11,5,52.1468219757,"s, re, nt, say, bibl, go, vers, know, let, get, congreg, pastor, unto, talk, want, christ, look, ll, whi, ve",0.0240617866815,0.0194265960127,0.8,0.2,0.513059689235,0.0828768622525,0.694485477019,0.0141132559631,0.0224334674676,0.0179040065318,0.0198674209288,0.0131607083844,0.00266324527128,0.017068097432,0.719953794345,0.764214306156,PastorAnderson,2,2.0,1.74800921706
16,PastorAnderson_test8,5,64.3340821266,"s, re, nt, say, bibl, get, go, wine, shall, vers, let, want, preach, drink, look, talk, know, unto, thing, whi",0.025067722716,0.017784416919,1.0,0.0,0.568808851176,0.09946773954,0.719097725958,0.0137774294671,0.0283072100313,0.0180564263323,0.0172570532915,0.0159404388715,0.000313479623824,0.0179780564263,0.680703290332,0.768682110464,PastorAnderson,2,2.0,2.13247847409
20,PastorAnderson_test4,5,53.0153641701,"s, re, nt, say, get, bibl, go, want, resurrect, whi, let, talk, easter, thing, save, jesus, christ, unto, dealbreak, look",0.0255594830646,0.017951592386,0.6,0.4,0.487820446036,0.0710651914512,0.694308465475,0.0183248101658,0.0253951650395,0.0221021230435,0.0195839144584,0.0126491554316,0.00364171703084,0.0173175267318,0.755343443361,0.752591127821,PastorAnderson,2,2.2,2.2199524987
21,PastorAnderson_test3,5,55.0245771408,"s, say, re, bibl, nt, get, don, go, let, want, look, vers, tell, save, ll, unto, chapter, shall, hors, whi",0.0258006268811,0.0177289491811,0.8,0.2,0.387636199061,0.0960689522858,0.601397978373,0.0145762067655,0.022976054732,0.0178259217028,0.0175978715317,0.0165526415811,0.00266058532877,0.0168377042949,0.724828740925,0.723224136175,PastorAnderson,2,2.0,1.69633921822
22,PastorAnderson_test13,5,52.3526830673,"s, re, say, nt, go, get, bibl, temptat, know, thing, lot, let, want, vers, unto, pray, talk, whi, ve, look",0.0261330418101,0.0218697584182,0.8,0.2,0.420688673841,0.0639267548766,0.616180847068,0.017337883959,0.0258410531448,0.0203022915651,0.016674792784,0.0136128717699,0.00154071184788,0.0165967820575,0.729735274528,0.681432638355,PastorAnderson,2,1.9,2.42547635739
29,PastorAnderson_test6,5,60.9561672211,"s, nt, re, say, bibl, get, go, know, want, talk, tell, ve, thing, vers, ll, lot, someth, let, look, whi",0.0235754608792,0.0207368241059,0.6,0.4,0.50454326354,0.0723974258013,0.685359692408,0.0136171360197,0.0252119251058,0.0248580143924,0.014999073091,0.0153192780221,0.000859497446787,0.0168528911135,0.685986287477,0.699403891245,PastorAnderson,2,2.0,1.9735804458
34,PastorAnderson_test0,5,60.4938869476,"s, nt, re, get, say, bibl, repent, save, go, know, fruit, vers, forth, ve, talk, look, read, thing, lot, christ",0.0311383388183,0.0147629618175,1.0,0.0,0.504737052802,0.0845244032081,0.692765653451,0.0124657695345,0.0334828553668,0.0258051509501,0.0160442182014,0.0117097592527,0.00164642239134,0.0169682307679,0.715532033784,0.667733915291,PastorAnderson,2,2.2,2.36040860141
35,PastorAnderson_test10,5,50.3111541271,"s, re, nt, say, get, go, want, know, bibl, talk, lot, thing, whi, unto, vers, realli, church, husband, christ, let",0.0301229056752,0.0147777307663,0.8,0.2,0.476597738264,0.0813977756095,0.666556021606,0.0179859029409,0.0263509681601,0.0180264117313,0.0151705420076,0.0143806205947,0.00226849226282,0.0188973507251,0.74858252384,0.743831079132,PastorAnderson,2,2.3,2.17890105002
40,PastorAnderson_test2,5,55.6600279808,"s, re, say, get, nt, go, esau, bibl, want, talk, know, let, vers, ve, thing, pastor, lot, realli, don, money",0.0252372295284,0.017545042159,0.8,0.2,0.400789434583,0.040124655064,0.619861513984,0.0121398871399,0.0278623403623,0.0230917730918,0.0188966438966,0.0187667062667,0.000853875853876,0.0173002673003,0.722285104002,0.779636437533,PastorAnderson,2,2.0,1.57201579702
41,PastorAnderson_test12,5,57.0945429802,"s, re, say, nt, go, get, bibl, want, let, know, look, save, shall, thing, don, christ, vers, preach, lot, talk",0.025277749853,0.0189211338745,0.8,0.2,0.413539795674,0.0617681572112,0.615078397352,0.0138553889121,0.0224878039934,0.0184254910139,0.0212908724905,0.0158502747502,0.00420739558586,0.01878819753,0.701914190134,0.704619004805,PastorAnderson,2,2.0,1.94357995318
43,PastorAnderson_test9,5,50.8526389599,"s, re, get, say, nt, go, bibl, want, preach, let, look, whi, unto, don, ve, thing, sell, know, tri, vers",0.0244642692748,0.0179977980554,0.8,0.2,0.452772215235,0.0677202094667,0.644768400606,0.0194712324289,0.0256211180124,0.0257437070938,0.0180205949657,0.0149150049036,0.000633376920562,0.0188582870219,0.738218303794,0.682980852877,PastorAnderson,2,2.3,2.13889500079
46,Unitarian_test16,5,20.6448049545,"guilt, feel, nt, am, get, amen, i, know, say, s, silenc, too, resent, christma, joy, ask, sabbat, someth, let, realli",0.0290193889992,0.0243003103031,0.6,0.4,0.370607339336,0.110031084368,0.656872721282,0.01629161445,0.010842913965,0.028224268512,0.0149294393287,0.0086089467662,0.00305127227156,0.0121506020814,0.668179795484,0.624498828054,Unitarian,7,3.8,6.43088234156
47,Unitarian_test6,5,21.4400210381,"awar, ourselv, forgiv, want, let, say, mind, feel, dont, love, imagin, i, e, s, look, get, silenc, immigr, creativ, bread",0.0248907106994,0.0212784993096,0.6,0.4,0.417169130034,0.102350440387,0.673862077738,0.0261943899464,0.0106580412535,0.0249748130866,0.00912031390848,0.00943846439366,0.00365873057956,0.0105519910918,0.664043031492,0.56318054781,Unitarian,7,6.72608695652,6.62963087785
53,Unitarian_test13,5,23.0737140179,"bend, reveng, feel, love, get, i, am, say, s, let, too, nt, think, know, dont, want, grandmoth, everyth, congreg, aliv",0.0287195939238,0.0200804424558,0.8,0.2,0.333301705764,0.119346277638,0.635935773355,0.0171822988056,0.0087135304484,0.0285392598394,0.0108184844331,0.0132661053456,0.00386724104171,0.0107205795966,0.685826881679,0.572260912581,Unitarian,7,5.90517474516,6.42911117812
54,Unitarian_test3,5,23.133605957,"am, let, i, know, get, apolog, moment, talk, love, forgiv, hour, s, feel, rememb, ask, go, realli, nt, mind, hope",0.0282001486743,0.0204695126589,1.0,0.0,0.366419126088,0.0962918802872,0.66163520307,0.0213028865164,0.0116646896006,0.0358837485172,0.0115658362989,0.00622775800712,0.00321273230526,0.011862396204,0.708501395034,0.589163804391,Unitarian,7,7.0,7.70906800846
61,Unitarian_test15,5,19.7525269985,"want, am, hurt, i, feel, rememb, love, rosa, hope, get, let, know, moment, ask, wonder, talk, silenc, sit, realli, windmil",0.0325444664306,0.0226915916952,0.8,0.2,0.362442071425,0.07846310296,0.64698347534,0.01347754686,0.0112690412821,0.0356758593352,0.00702191517073,0.0109292711932,0.00945693414123,0.00928704909678,0.682672260299,0.723338262081,Unitarian,7,6.35108695652,6.48993916419
62,Unitarian_test5,5,21.6072909832,"disappoint, nt, i, s, want, thing, am, let, ask, know, say, hope, anyth, feel, joy, rabbi, think, expect, e, resist",0.0292513864467,0.0224767478205,0.8,0.2,0.450026450386,0.124608274774,0.717523978188,0.0171386769777,0.0087783467447,0.0399205768628,0.00836033023304,0.008412582297,0.00339638415717,0.0133242763089,0.661051295161,0.630056703895,Unitarian,7,7.0,7.06331903807
69,Unitarian_test9,5,11.7606768608,"heal, wonder, miracl, dream, worth, water, flow, gift, broken, know, ask, ceremoni, vision, circl, challeng, too, l, am, file, pcwater",0.0284508302669,0.0348791681138,0.6,0.4,0.218619768963,0.0733309721011,0.651032312554,0.0234807927116,0.00591715976331,0.0165304780689,0.00835916220532,0.00450831220062,0.00225415610031,0.0107072414765,0.72841499653,0.627762986149,Unitarian,7,5.3,6.4422817647
70,Unitarian_test7,5,14.0589561462,"magic, stigma, congreg, stigmat, get, realli, know, magician, woman, think, tell, talk, want, gay, let, say, i, ask, am, someon",0.0311449749487,0.0218505925451,0.6,0.4,0.250416400081,0.117378057508,0.682763844935,0.019617301817,0.0115774240232,0.023556841936,0.0141501849172,0.00844187168355,0.00482392667631,0.0115774240232,0.660982122061,0.609190527016,Unitarian,7,5.6,6.81171368393
77,Unitarian_test10,5,23.9186809063,"nt, am, want, say, mosh, s, step, i, get, tell, let, too, journey, know, love, whi, re, dont, l, worth",0.0273681778054,0.0181105000789,1.0,0.0,0.369922022649,0.109728185239,0.656920303082,0.0221289044069,0.0113711427763,0.0263753892611,0.0109936774559,0.00490704916486,0.00726620741719,0.012126073417,0.657003829345,0.607671590936,Unitarian,7,7.0,7.68235865542
78,Unitarian_test0,5,16.7542488575,"garden, unitarian, am, happen, dont, say, heal, easter, let, i, congreg, know, tell, better, silenc, ask, lakota, imagin, think, hope",0.0299314581306,0.0226867162224,0.8,0.2,0.410356864599,0.129862981935,0.681516907799,0.0158848181695,0.00878734622144,0.0260240638097,0.0137217790996,0.0083141814249,0.00682709206435,0.0111531702041,0.694432644256,0.653825456866,Unitarian,7,4.9,5.85227904057
85,Unitarian_test12,5,22.5046780109,"love, compass, say, i, let, feel, s, want, nt, silenc, know, am, get, intimaci, prefer, talk, ourselv, koala, congreg, dont",0.0338821938552,0.0175486001533,1.0,0.0,0.424350463087,0.112990086279,0.725395430498,0.0241828734345,0.0114550453111,0.0304958761837,0.00997861724875,0.00758578556155,0.00809489868649,0.0105386416862,0.683873038659,0.574225415783,Unitarian,7,7.1,7.09727571708
87,Unitarian_test2,5,17.4759781361,"feel, obstacl, s, get, nt, let, fortun, am, want, i, say, here, morn, talk, sing, breath, too, know, love, comfort",0.0292915812286,0.0155362520723,1.0,0.0,0.318530307665,0.0873782662775,0.643783761946,0.0309809589644,0.00854647143845,0.0225601709294,0.00760384591215,0.00521586124552,0.00351913529818,0.0123798152454,0.736371049873,0.649631757079,Unitarian,7,6.7,6.19551330287
94,Unitarian_test14,5,22.8395760059,"am, nt, tell, get, s, silenc, fear, i, want, bless, know, violenc, say, imagin, think, drug, ask, love, talk, mom",0.0305215402212,0.0272151517714,0.6,0.4,0.42393451279,0.121359012131,0.70039517565,0.0170047732697,0.0100934765314,0.0315731901352,0.00880071599045,0.0103420843278,0.00626491646778,0.0114856801909,0.67679014779,0.574111387508,Unitarian,7,6.65108695652,6.59019631024
95,Unitarian_test4,5,19.2345299721,"homeless, let, sky, easter, tomb, nt, rememb, s, i, am, whi, know, heaven, tower, get, bonni, love, dont, ask, say",0.0288707325096,0.0188669566608,1.0,0.0,0.403787766643,0.118466138363,0.698958127952,0.021094071332,0.00898995240613,0.0246783007227,0.0153358011634,0.0084023738175,0.00293789294318,0.0100475938657,0.694432929507,0.656728409545,Unitarian,7,4.6,6.36046268491
99,Unitarian_test8,5,21.612967968,"fear, compass, jefferson, ourselv, justic, am, dont, caregiv, get, silenc, love, want, bear, know, i, too, ask, let, equiti, say",0.0271634645705,0.0271654392019,0.8,0.2,0.339285639495,0.119844476012,0.611839309847,0.0266527850078,0.00796460176991,0.0207183758459,0.00744403956273,0.011452368558,0.00327954190526,0.00910983862572,0.683715587905,0.640086788698,Unitarian,7,6.65108695652,6.80139999213
100,Unitarian_test11,5,18.0953149796,"say, know, circl, s, let, rememb, i, am, love, vision, rain, crack, get, tell, skin, talk, everyon, spring, realli, dream",0.0271232390884,0.0226109026724,0.8,0.2,0.313334504691,0.112408641169,0.609908356653,0.0179882982696,0.00734470309971,0.022843271505,0.00927424374455,0.00939873023777,0.00628656790738,0.0103946221835,0.711975511437,0.594190506422,Unitarian,7,6.72608695652,6.46656538636
101,Unitarian_test1,5,18.5118398666,"resist, nt, rememb, s, say, am, too, sing, i, thing, ask, feel, garden, know, think, reveng, christma, get, prayer, wabi",0.0292337611848,0.0206878201533,1.0,0.0,0.31902142796,0.105133854991,0.663629016125,0.0231965023075,0.0122662132621,0.024289531212,0.0138450327909,0.00576876366286,0.00388632499393,0.0117804226378,0.660367386959,0.636219436766,Unitarian,7,6.4,7.81117526898
105,Shepherd_test42,5,15.1797819138,"s, get, preach, don, ask, prayer, want, said, t, someth, sin, someon, didn, ill, christ, re, whi, pray, preacher, i",0.0288532720054,0.0197969857477,0.8,0.2,0.328885504405,0.0591887757234,0.590394299455,0.0161219725708,0.0192588269624,0.022395681354,0.0109425153195,0.0286693901371,0.00693025970236,0.0113072658302,0.666966401684,0.57973840226,Shepherd,4,4.30693117314,3.5533700991
106,Shepherd_test15,5,17.7931489944,"don, s, love, judgment, judg, get, t, want, said, preacher, know, god, got, sin, kind, talk, ill, someon, ask, i",0.0322836909498,0.0303643880791,0.4,0.6,0.36367267517,0.080902623932,0.623924897868,0.0171410891089,0.0141089108911,0.0225866336634,0.0115099009901,0.0253094059406,0.0115717821782,0.0107054455446,0.684887146243,0.6334143518,Shepherd,4,4.30693117314,3.59782888868
107,Shepherd_test39,5,15.7265651226,"preacher, s, ask, jesus, don, want, get, christ, t, ill, someth, love, said, god, discipl, look, know, thing, i, say",0.032955270469,0.0198353405104,1.0,0.0,0.355261761838,0.0671885381785,0.617855949636,0.0193129988597,0.019027936146,0.0204532497149,0.0099771949829,0.0255131128848,0.00384834663626,0.0121151653364,0.706214835445,0.637031212995,Shepherd,4,4.00693117314,3.6124094103
108,Shepherd_test7,5,17.1013419628,"s, god, pray, want, don, walk, bless, ill, prayer, get, ask, thing, t, trust, said, must, happen, will, christ, everyth",0.0371235328464,0.0248995604062,0.8,0.2,0.307234339224,0.0434090855468,0.611621142409,0.0316666666667,0.0158333333333,0.0233333333333,0.00397435897436,0.029358974359,0.00564102564103,0.0108333333333,0.658918018686,0.696707615126,Shepherd,4,4.00693117314,4.21978021958
114,Shepherd_test30,5,16.2118618488,"don, s, want, christ, preacher, ill, say, t, said, know, get, ask, go, will, i, faith, god, lord, whi, someon",0.0335880292846,0.0201934962921,0.6,0.4,0.328871814345,0.0527371396573,0.55038038718,0.0166839736933,0.0200761509173,0.0245067497404,0.0128071997231,0.0247144340602,0.00484596746279,0.012114918657,0.631922386532,0.552193803073,Shepherd,4,4.0054083305,3.5939480232
116,Shepherd_test37,5,15.2852370739,"sin, christ, s, mind, forgiv, god, say, thing, think, said, don, rememb, preacher, should, ill, t, jesus, someon, know, do",0.028519392492,0.0257277488304,0.6,0.4,0.321936843894,0.066394893922,0.575393752388,0.0202526132404,0.0146631823461,0.0218495934959,0.0128484320557,0.0248257839721,0.00406504065041,0.012993612079,0.671156562328,0.617303454688,Shepherd,4,3.40307692308,3.46185445524
117,Shepherd_test22,5,15.43050313,"s, christ, get, spirit, perfect, sin, want, t, don, ill, lord, christma, go, jesus, know, say, god, happen, thing, i",0.0333552824159,0.0198503482154,0.8,0.2,0.356372047571,0.0600553256927,0.598730538747,0.0260125821729,0.0132890365449,0.0208524775571,0.00827030465823,0.0229730684951,0.00848236375203,0.010249522867,0.623116024708,0.597671831906,Shepherd,4,4.00693117314,4.0788485428
118,Shepherd_test40,5,13.9636411667,"ask, s, sin, christ, jesus, don, know, said, get, foolish, ill, t, want, god, say, preacher, love, thing, redeem, repli",0.0337059105906,0.0234396214315,0.8,0.2,0.303512095298,0.0679524753645,0.55541129945,0.0161365762395,0.0180854381041,0.0222170252572,0.00966635484877,0.0272840661054,0.00342999688182,0.0115372622389,0.643097924408,0.544270109448,Shepherd,4,4.30693117314,3.91610270182
119,Shepherd_test0,5,16.2788071632,"s, thank, get, ill, ask, preacher, said, don, christ, t, bless, know, preach, happen, gospel, someon, go, pray, sin, i",0.0309980595352,0.0262706308782,0.8,0.2,0.286663937203,0.0478649640836,0.53125076081,0.0199782549606,0.0152894808372,0.024667029084,0.0107366132101,0.0202500679532,0.00747485729818,0.0103968469693,0.664207509765,0.679236563948,Shepherd,4,4.00693117314,4.45832217197
123,Shepherd_test10,5,14.7611758709,"s, love, get, want, ask, thank, christ, t, should, hope, go, don, talk, thing, i, prais, tell, think, god, ill",0.0369736219937,0.016719119855,1.0,0.0,0.367336230894,0.0548559750461,0.622433350468,0.0243534645254,0.0168890899495,0.0279725552288,0.0123652265702,0.0279725552288,0.00369448842645,0.0107818743874,0.635431763061,0.598246678224,Shepherd,4,4.0054083305,3.60675102425
126,Shepherd_test23,5,15.2578239441,"s, want, get, don, christ, pain, god, job, merci, shall, know, ill, walk, look, said, t, how, someon, ask, whi",0.036772658698,0.0260891455148,0.8,0.2,0.280625644048,0.0640389619105,0.555243061367,0.0210388856645,0.0197330237957,0.0219094602438,0.00943122460824,0.024956471271,0.00580383052815,0.00986651189785,0.660748112174,0.70978406655,Shepherd,4,4.00693117314,3.94392721429
131,Shepherd_test21,5,15.4665579796,"christ, s, sin, get, disagr, wait, don, passion, t, must, lord, ask, disagre, said, angel, preach, want, thing, ill, know",0.0294564754848,0.0236466305181,0.4,0.6,0.269721037402,0.062771623137,0.574990203879,0.0228615644344,0.0131541924592,0.022298818233,0.0124507597074,0.0189223410242,0.00295441755768,0.0132245357344,0.656338654421,0.649218218634,Shepherd,4,4.0054083305,4.51511835427
133,Shepherd_test32,5,15.5498759747,"s, don, get, christ, t, ask, want, super, tell, know, ill, god, said, say, let, pleas, stress, lord, i, faith",0.0363239787276,0.0249841957325,0.8,0.2,0.305798691685,0.0462055609541,0.541987383571,0.0228996809642,0.0209145693017,0.02353775257,0.0095710740872,0.0199929103155,0.00623892236795,0.0144629563984,0.708826577067,0.67225049758,Shepherd,4,4.00693117314,4.00973144374
