,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,toBeFrac,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,Shepherd_train32,10,61.9808108807,"s, get, christ, know, jesus, love, god, want, don, spirit, preach, t, christma, ill, ask, go, said, baptiz, heaven, whi",0.0333003524325,0.0228383037594,0.8,0.2,0.0643970472711,0.549010433317,0.0213660834455,0.0122812920592,0.0182705248991,0.0116419919246,0.0278600269179,0.00390309555855,0.0109017496635,0.647643363838,0.632191541857
1,DorothyDay_test8,10,28.993694067,"worker, room, priest, hospit, am, get, morn, farm, too, bed, care, told, trip, go, maurin, floor, hour, ward, fr, i",0.0269760978503,0.0199098149729,0.9,0.1,0.152090532982,0.706638852107,0.0209744846475,0.00223439527173,0.0171543895055,0.0121089808274,0.00807265388496,0.00836096295228,0.0102349718899,0.779137194262,0.720490626227
2,Shepherd_train27,10,56.5127501488,"s, don, t, get, want, know, i, ask, bless, thing, didn, lord, christ, bad, preach, god, rememb, say, happen, will",0.0340932923881,0.0211491940816,0.9,0.1,0.0601436291345,0.590528568358,0.0207926557736,0.0144212653718,0.031856952009,0.00972835953825,0.0248689754393,0.00462439625938,0.0112355701709,0.653830557381,0.570468301311
3,Unitarian_train13,10,71.2264869213,"evil, feel, say, congreg, wonder, too, rememb, i, know, love, am, ask, let, get, s, ecstasi, think, nt, happen, parent",0.0274984857912,0.0246335917515,0.6,0.4,0.12569530098,0.618006759343,0.0186522447224,0.00891128660541,0.0240297452601,0.0111237439695,0.00691392926282,0.0064837292198,0.011031558246,0.64839289905,0.663402131129
4,Unitarian_test6,10,78.5200479031,"am, s, nt, love, get, bread, ask, say, i, tell, unitarian, everyon, ourselv, congreg, want, rod, know, hope, belov, universalist",0.0287506123688,0.0186707710228,1.0,0.0,0.115102237407,0.657492871796,0.0238310548433,0.0100803234215,0.0236448747274,0.0100803234215,0.00989414330549,0.00390978243524,0.0110112240013,0.699890262373,0.724472058502
5,JohnPiper_train57,9,52.2673261166,"christ, vers, jesus, say, kind, husband, god, shall, s, sin, let, thing, fulfil, will, forgiv, am, love, get, uniti, pride",0.0264786870849,0.0205449358981,0.777777777778,0.222222222222,0.147261006094,0.67634416715,0.0178789840996,0.0168357435787,0.0107561695086,0.00892150514425,0.0200733865746,0.00302180012951,0.0105403266422,0.731626629408,0.782293066567
6,WBC_train34,10,62.9815099239,"shall, thou, unto, thi, god, sin, ye, lord, heaven, sermon, s, worship, say, christ, preach, glori, thing, thee, sodom, will",0.0263355543857,0.030504423604,0.4,0.6,0.198215011314,0.645882154634,0.0126573976915,0.0110834207765,0.0104603882476,0.019740293809,0.0148544071354,0.00363982161595,0.0107227177335,0.755480144917,0.785851424581
7,DorothyDay_train68,10,39.7572000027,"love, fr, worker, retreat, priest, ask, roy, pray, prayer, too, say, christ, god, rememb, i, morn, maurin, bread, know, vietnam",0.0297531589791,0.0212745043322,0.8,0.2,0.162018576078,0.739253154752,0.0239475537736,0.0057430785068,0.0169583355908,0.0078019179715,0.0247060735764,0.00395513897166,0.00948149753481,0.696770847743,0.651926561669
8,Shepherd_train44,10,56.9695620537,"s, want, don, get, god, said, lord, ill, christ, t, know, ask, bless, thing, evil, pray, jesus, better, think, say",0.0332049141867,0.0264873959854,0.7,0.3,0.0899510938722,0.609192246986,0.0190696978762,0.0139470535447,0.0196305713431,0.0114418187257,0.0261367035597,0.00269219264134,0.0111800777745,0.67109678743,0.600086828431
9,Shepherd_test15,10,61.0436518192,"s, christ, preacher, get, ill, ask, want, god, said, devil, satan, don, know, thing, say, job, t, i, do, too",0.0325508051576,0.0253808409155,0.7,0.3,0.0812912476387,0.651891176999,0.0241303451121,0.0173930977588,0.0222741647188,0.00807782208167,0.0260896466383,0.00415921902929,0.0107589715386,0.656494758127,0.577571716127
