,groupId,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,rank
170,DorothyDay,0.0276957290204,0.022821869191200002,0.7,0.3,0.0371220807584,67.0,0.6744051058570001,0.014864399271499998,0.00127971649358,0.010139292218299999,0.015750356844,0.0164886548211,0.0042821282669699996,0.0102869518138,0.827065165592,0.7133867183679999,4
171,DorothyDay,0.0235355950262,0.0195451980919,0.8,0.2,0.0536222341899,70.7,0.7015222543240001,0.0165573694247,0.00237198269848,0.014092367796799999,0.00916236454118,0.017580577647599998,0.00823217524766,0.009906515975999999,0.77616875704,0.778109366651,4
172,DorothyDay,0.0223305392857,0.0193143315269,0.7,0.3,0.036961766665,62.0,0.7162865726659999,0.017062937062899998,0.0033006993007,0.019524475524500002,0.0118601398601,0.0165034965035,0.00408391608392,0.0106853146853,0.829833576117,0.59892199541,4
173,DorothyDay,0.0237215869368,0.023516958610200003,0.5,0.5,0.0247429749015,54.6,0.675654603979,0.0175736591102,0.00672894754034,0.0116286666231,0.013261906317399999,0.016985692820299998,0.00378911609068,0.0106487228066,0.8044157099060001,0.62103723897,4
174,DorothyDay,0.023924777875299997,0.024499800486,0.6,0.4,0.0341679430624,87.1,0.778765759287,0.0176250743226,0.0033126645714800004,0.022933831648699998,0.0132931283445,0.0160112120955,0.00815425125287,0.0110846852969,0.78648929483,0.757524125411,4
175,DorothyDay,0.022037866255900002,0.019499690594799998,0.7,0.3,0.0454227515317,75.0,0.706234241515,0.0194987420166,0.00304819043933,0.0157247919489,0.0123862976582,0.017224695181,0.00232243081092,0.00972517902071,0.797884259211,0.71634960648,4
176,DorothyDay,0.0254591779789,0.0165093480214,0.9,0.1,0.0669517444304,62.2,0.7262886377760001,0.0233778884139,0.0025434276746599998,0.0131500622328,0.00974078683911,0.0122300990313,0.00476216245468,0.00990313328643,0.737368131548,0.7111850263930001,4
177,DorothyDay,0.0217396352008,0.018663866493,0.7,0.3,0.0572092660563,82.0,0.6892975034100001,0.022455826437,0.00219190337732,0.012793558488,0.014046074703600002,0.008678148065309999,0.0041154104227199995,0.009841198836950001,0.7482694532170001,0.754270200486,4
178,DorothyDay,0.025404695786000003,0.0228341908769,0.5,0.5,0.0313557104281,55.1,0.639871746234,0.0172194264233,0.00266779845995,0.0106105620566,0.012429515552100001,0.0159461589765,0.006426969017159999,0.011156248105299998,0.77863540406,0.6926873409209999,4
179,DorothyDay,0.0297107208447,0.023119671509700002,0.9,0.1,0.0339641972061,52.0,0.713948906333,0.018060116191,0.00322051022986,0.016670876484,0.0101667087648,0.014271280626399999,0.00473604445567,0.0104824450619,0.7814653712080001,0.774628766896,4
180,DorothyDay,0.0238056212378,0.023771135283499997,0.5,0.5,0.0270535315972,74.8,0.698641006411,0.023929652587599996,0.0026428331170999996,0.0116284657152,0.011580414204,0.0129258565182,0.00446879054346,0.00994666282255,0.794465671535,0.584814480534,4
181,DorothyDay,0.0265023525831,0.021021952724799998,0.7,0.3,0.0426125745727,61.9,0.7291527677590001,0.0269806520324,0.0031359091178000003,0.00822436542216,0.0117744512159,0.0186971185137,0.0055026329803,0.0100585764156,0.831749138556,0.7359528347200001,4
182,DorothyDay,0.028552584282999997,0.019809663656599998,0.9,0.1,0.047426686257,68.0,0.672141836782,0.0185877413078,0.00230426545138,0.010702032874200003,0.0116749449537,0.0147985047878,0.00491576629628,0.00931947360336,0.7718660330439999,0.657786967201,4
183,DorothyDay,0.0234194703354,0.025088991838700003,0.6,0.4,0.0430753249825,55.5,0.625822695669,0.0132776001967,0.00252028522252,0.00860585197935,0.0160437669044,0.011802311285999999,0.00399557413327,0.010941726088,0.823657920712,0.810107304873,4
184,DorothyDay,0.023970583764499998,0.0164368598045,0.8,0.2,0.0523361700751,81.0,0.659415918958,0.0174344561065,0.0031619164727100003,0.014228624127200001,0.009310087391860001,0.012208510825200001,0.00755346712924,0.012911158930200001,0.7947035793970001,0.76569233584,4
185,DorothyDay,0.0253615823214,0.022611300817900002,0.7,0.3,0.0297546285714,78.7,0.7388348967470001,0.014943000924299999,0.0053918044572299996,0.017561877375,0.00985929957893,0.015405155592100001,0.0170997227072,0.0108349594331,0.786511516321,0.535093832345,4
186,DorothyDay,0.025533811265599997,0.018985116806,0.7,0.3,0.053355683498599996,83.0,0.7153270965449999,0.023593390504099997,0.00209161263334,0.0145157916754,0.012800669316,0.0116293662414,0.00468521229868,0.0124660112947,0.775621498871,0.7895619514100001,4
187,DorothyDay,0.0227340975019,0.027052623692900003,0.5,0.5,0.053019821162800004,74.2,0.728657008757,0.026670883407099995,0.006114273666459999,0.0200295171832,0.0102255956146,0.011912291798399999,0.00932953826692,0.010278304870299999,0.7579441890809999,0.645475868519,4
188,DorothyDay,0.0273908473734,0.020726256793400004,0.6,0.4,0.05204401960419999,55.7,0.694608866811,0.0202768929184,0.00392060769419,0.017703994119099998,0.00937270276893,0.00765743690272,0.007534917912279999,0.01243567753,0.783675479261,0.7049871589480001,4
189,DorothyDay,0.0284308767601,0.0141108278365,1.0,0.0,0.073274911175,45.25,0.746480258964,0.0278025307432,0.00588130458029,0.009802174300479999,0.00944573159865,0.0133666013188,0.0030297629655999998,0.00891106754589,0.899467733338,0.735176188777,4
190,DorothyDay,0.023445561215400004,0.017535155742099996,0.8,0.2,0.0434774471961,63.2,0.732683440869,0.0195252462003,0.00244777138954,0.022029942505799996,0.0148004781693,0.0120111572835,0.00444014345079,0.010758809130799999,0.782133910355,0.726587350967,4
191,DorothyDay,0.0283224226714,0.020212315041200003,0.9,0.1,0.0345002350365,61.4,0.639884375073,0.017996052478799998,0.00232207128759,0.018228259607599998,0.0104493207941,0.0142226866365,0.00655985138744,0.00981075119006,0.7956765489669999,0.683466233637,4
192,DorothyDay,0.0243274926742,0.0243230589406,0.6,0.4,0.0373326579694,74.7,0.723360462164,0.021294383790700002,0.00181961247172,0.0138683977575,0.010868496114900001,0.022720566538800002,0.00334415265073,0.0105242451067,0.7868086166859999,0.728371221544,4
193,DorothyDay,0.0251651839603,0.0145717485078,0.9,0.1,0.06470038783359999,78.3,0.734022070387,0.017608940646099996,0.0029113448534899998,0.02080202855,0.010800150263,0.0142749812171,0.0115514650639,0.00929752066116,0.746685879313,0.6592174168630001,4
194,DorothyDay,0.024043774044499998,0.0179642006104,0.8,0.2,0.043842674136100004,62.7,0.6609221298560001,0.0178656883075,0.0019141808900899999,0.0168022544797,0.0111128835008,0.0163768809486,0.00430690700271,0.007816238634549999,0.765022915519,0.650594818353,4
195,DorothyDay,0.0242869088081,0.026625752406099996,0.4,0.6,0.029729065274,79.1,0.758886176026,0.0184221246549,0.00538632145929,0.0193273887657,0.014484225772899999,0.00905264110804,0.0109084325352,0.009233693930200002,0.786183663099,0.769984902141,4
196,DorothyDay,0.0323104562035,0.022577566330300003,0.8,0.2,0.0319536761933,83.3,0.7488791257430001,0.0204529180093,0.00393841747225,0.015395631937,0.0119942713928,0.0164697457931,0.00716075904046,0.012889366272799999,0.7996936069689999,0.485285164881,4
197,DorothyDay,0.0259668736668,0.023994997879,0.8,0.2,0.0363355684027,63.2,0.700406813541,0.0187202967428,0.00382519995363,0.023183030022,0.00851976353309,0.0202851512693,0.00359336965341,0.00991074533442,0.796862622723,0.791287820793,4
198,DorothyDay,0.024742641667,0.0186805315828,0.7,0.3,0.042106841839100004,76.5,0.7141762088600001,0.018085834392400003,0.0055723922181999995,0.0170104604556,0.0108515006354,0.0154951608173,0.00870075276176,0.010704858735,0.76985098773,0.655557841281,4
199,DorothyDay,0.024877856596800002,0.0243405627282,0.6,0.4,0.0439934387885,57.4,0.673053582526,0.025709900230200002,0.00153491941673,0.009922157658149999,0.011511895625499998,0.011895625479700002,0.00263129042868,0.009045060848590001,0.816631606939,0.666223479454,4
200,DorothyDay,0.0282605873583,0.0195695576867,0.8,0.2,0.0436626376567,86.2,0.713211207759,0.0176328313958,0.0025356947803699998,0.0177108527737,0.011040024966799998,0.012561441835100001,0.00421315440431,0.0088164156979,0.819869814437,0.774701445509,4
201,DorothyDay,0.0257986771284,0.023645758024,0.6,0.4,0.0315010722964,71.3,0.6688415542589999,0.0192479058991,0.00124754945642,0.0122081625379,0.0122972732133,0.010247727677799998,0.00396542505792,0.010425949028700001,0.790225661803,0.788420745696,4
202,DorothyDay,0.0249226267443,0.018929857726099997,0.6,0.4,0.047816737257599995,72.0,0.692771086923,0.0168242051468,0.0028040341911300002,0.011306589480299998,0.0119397584912,0.009995025100629999,0.008140744425850001,0.00868346072091,0.81980374286,0.6847989937379999,4
