term,freq,idf,logidf,tfidf,logtfidf,scaled_tfidf
don't,80,1587.6,7.36997872091,127008.0,589.598297673,2.05830969938
alayhi,59,1587.6,7.36997872091,93668.4,434.828744534,1.51800340329
salyam,53,1587.6,7.36997872091,84142.8,390.608872208,1.36363017584
firawn,47,1587.6,7.36997872091,74617.2,346.388999883,1.20925694838
hes,51,1221.23076923,7.10761445644,62282.7692307,362.488337278,1.00936341027
azza,39,1587.6,7.36997872091,61916.4,287.429170115,1.00342597845
can't,37,1587.6,7.36997872091,58741.2,272.689212674,0.951968235961
ayah,58,992.25,6.89997509166,57550.5,400.198555316,0.93267158253
doesnt,35,1587.6,7.36997872091,55566.0,257.949255232,0.900510493477
didn't,31,1587.6,7.36997872091,49215.6,228.469340348,0.797595008508
doesn't,30,1587.6,7.36997872091,47628.0,221.099361627,0.771866137266
i'll,29,1587.6,7.36997872091,46040.4,213.729382906,0.746137266024
i'm,29,1587.6,7.36997872091,46040.4,213.729382906,0.746137266024
quraan,28,1587.6,7.36997872091,44452.8,206.359404185,0.720408394782
rooh,28,1587.6,7.36997872091,44452.8,206.359404185,0.720408394782
goanna,26,1587.6,7.36997872091,41277.6,191.619446744,0.668950652297
allah,597,61.0615384615,4.11188218289,36453.7384615,2454.79366319,0.590774466599
didnt,21,1587.6,7.36997872091,33339.6,154.769553139,0.540306296086
ghaflah,21,1587.6,7.36997872091,33339.6,154.769553139,0.540306296086
qaala,20,1587.6,7.36997872091,31752.0,147.399574418,0.514577424844
apo,94,305.307692308,5.72132009532,28698.923077,537.80408896,0.465098826302
subhan,17,1587.6,7.36997872091,26989.2,125.289638255,0.437390811117
ayat,30,882.0,6.78219205601,26460.0,203.46576168,0.428814520703
surah,56,466.941176471,6.14620328929,26148.7058824,344.1873842,0.42376964399
sallam,16,1587.6,7.36997872091,25401.6,117.919659535,0.411661939875
fatiha,16,1587.6,7.36997872091,25401.6,117.919659535,0.411661939875
dont,59,417.789473684,6.03497765418,24649.5789474,356.063681597,0.399474579813
sahabah,17,1443.27272727,7.2746685411,24535.6363636,123.669365199,0.397628010106
aleyhi,15,1587.6,7.36997872091,23814.0,110.549680814,0.385933068633
you'r,15,1587.6,7.36997872091,23814.0,110.549680814,0.385933068633
madyan,14,1587.6,7.36997872091,22226.4,103.179702093,0.360204197391
sallallahu,13,1587.6,7.36997872091,20638.8,95.8097233718,0.334475326149
shuayb,12,1587.6,7.36997872091,19051.2,88.4397446509,0.308746454906
fitnah,12,1587.6,7.36997872091,19051.2,88.4397446509,0.308746454906
