term,freq,idf,logidf,tfidf,logtfidf,scaled_tfidf
href,148,1587.6,7.36997872091,234964.8,1090.75685069,21.4227571116
numlnum,60,1587.6,7.36997872091,95256.0,442.198723255,8.68490153173
svg,88,992.25,6.89997509166,87318.0,607.197808066,7.96115973742
octicon,44,1587.6,7.36997872091,69854.4,324.27906372,6.36892778993
evenodd,44,1587.6,7.36997872091,69854.4,324.27906372,6.36892778993
fillrul,44,1587.6,7.36997872091,69854.4,324.27906372,6.36892778993
ariahidden,44,1587.6,7.36997872091,69854.4,324.27906372,6.36892778993
viewbox,44,1587.6,7.36997872091,69854.4,324.27906372,6.36892778993
arialabel,40,1587.6,7.36997872091,63504.0,294.799148836,5.78993435449
datagaclick,38,1587.6,7.36997872091,60328.8,280.059191395,5.50043763676
blobcod,31,1587.6,7.36997872091,49215.6,228.469340348,4.48719912473
blobnum,31,1587.6,7.36997872091,49215.6,228.469340348,4.48719912473
jslinenumb,31,1587.6,7.36997872091,49215.6,228.469340348,4.48719912473
datalinenumb,31,1587.6,7.36997872091,49215.6,228.469340348,4.48719912473
jsfilelin,31,1587.6,7.36997872091,49215.6,228.469340348,4.48719912473
lcnum,31,1587.6,7.36997872091,49215.6,228.469340348,4.48719912473
blobcodeinn,31,1587.6,7.36997872091,49215.6,228.469340348,4.48719912473
itemprop,30,1587.6,7.36997872091,47628.0,221.099361627,4.34245076586
numzmnum,26,1587.6,7.36997872091,41277.6,191.619446744,3.76345733042
btn,24,1587.6,7.36997872091,38102.4,176.879489302,3.47396061269
github,24,1587.6,7.36997872091,38102.4,176.879489302,3.47396061269
numhnumcnum,24,1587.6,7.36997872091,38102.4,176.879489302,3.47396061269
appletouchicon,20,1587.6,7.36997872091,31752.0,147.399574418,2.89496717724
dataselectedlink,20,1587.6,7.36997872091,31752.0,147.399574418,2.89496717724
jsselectednavigationitem,20,1587.6,7.36997872091,31752.0,147.399574418,2.89496717724
div,208,144.327272727,4.97208344811,30020.0727272,1034.19335721,2.73705987666
btnsm,18,1587.6,7.36997872091,28576.8,132.659616976,2.60547045952
appletouchiconnumxnumpng,18,1587.6,7.36997872091,28576.8,132.659616976,2.60547045952
nmvenutidsireligion,18,1587.6,7.36997872091,28576.8,132.659616976,2.60547045952
navitem,16,1587.6,7.36997872091,25401.6,117.919659535,2.31597374179
tooltip,16,1587.6,7.36997872091,25401.6,117.919659535,2.31597374179
datahotkey,16,1587.6,7.36997872091,25401.6,117.919659535,2.31597374179
numvnumcnum,12,1587.6,7.36997872091,19051.2,88.4397446509,1.73698030635
reponavitem,12,1587.6,7.36997872091,19051.2,88.4397446509,1.73698030635
dsireligion,12,1587.6,7.36997872091,19051.2,88.4397446509,1.73698030635
footer,22,793.8,6.67683154035,17463.6,146.890293888,1.59223194748
numvnumanum,10,1587.6,7.36997872091,15876.0,73.6997872091,1.44748358862
numahmedabadtxt,10,1587.6,7.36997872091,15876.0,73.6997872091,1.44748358862
nofollow,10,1587.6,7.36997872091,15876.0,73.6997872091,1.44748358862
itemscop,10,1587.6,7.36997872091,15876.0,73.6997872091,1.44748358862
jspathseg,10,1587.6,7.36997872091,15876.0,73.6997872091,1.44748358862
btngroupitem,10,1587.6,7.36997872091,15876.0,73.6997872091,1.44748358862
numhnumvnumhnumvnumzmnum,10,1587.6,7.36997872091,15876.0,73.6997872091,1.44748358862
itemtyp,10,1587.6,7.36997872091,15876.0,73.6997872091,1.44748358862
crossorigin,10,1587.6,7.36997872091,15876.0,73.6997872091,1.44748358862
rel,52,299.547169811,5.70227190035,15576.4528302,296.518138818,1.42017257751
meta,102,151.2,5.01860346375,15422.4,511.897553303,1.40612691466
nav,20,690.260869565,6.53706959797,13805.2173913,130.741391959,1.25868138141
nummarch,16,835.578947368,6.72812483474,13369.2631579,107.649997356,1.21893354831
datapjaxtransi,8,1587.6,7.36997872091,12700.8,58.9598297673,1.1579868709
numfnmvenuti,8,1587.6,7.36997872091,12700.8,58.9598297673,1.1579868709
datapjax,8,1587.6,7.36997872091,12700.8,58.9598297673,1.1579868709
datatabfilt,8,1587.6,7.36997872091,12700.8,58.9598297673,1.1579868709
numgreat,8,1587.6,7.36997872091,12700.8,58.9598297673,1.1579868709
returnto,8,1587.6,7.36997872091,12700.8,58.9598297673,1.1579868709
formcontrol,8,1587.6,7.36997872091,12700.8,58.9598297673,1.1579868709
numfdsireligion,8,1587.6,7.36997872091,12700.8,58.9598297673,1.1579868709
utfnum,8,1587.6,7.36997872091,12700.8,58.9598297673,1.1579868709
numev,8,1587.6,7.36997872091,12700.8,58.9598297673,1.1579868709
opensourc,8,1587.6,7.36997872091,12700.8,58.9598297673,1.1579868709
numdur,8,1587.6,7.36997872091,12700.8,58.9598297673,1.1579868709
numdandi,8,1587.6,7.36997872091,12700.8,58.9598297673,1.1579868709
branchestag,8,1587.6,7.36997872091,12700.8,58.9598297673,1.1579868709
githubcom,8,1587.6,7.36997872091,12700.8,58.9598297673,1.1579868709
numtrial,8,1587.6,7.36997872091,12700.8,58.9598297673,1.1579868709
numlnumlnum,8,1587.6,7.36997872091,12700.8,58.9598297673,1.1579868709
nummarchahmedabadtxt,8,1587.6,7.36997872091,12700.8,58.9598297673,1.1579868709
numcnum,46,236.955223881,5.46787119451,10899.9402985,251.522074947,0.993794702637
numstat,10,992.25,6.89997509166,9922.5,68.9997509166,0.904677242888
clds,6,1587.6,7.36997872091,9525.6,44.2198723255,0.868490153173
btnocticon,6,1587.6,7.36997872091,9525.6,44.2198723255,0.868490153173
octiconx,6,1587.6,7.36997872091,9525.6,44.2198723255,0.868490153173
nmvenuti,6,1587.6,7.36997872091,9525.6,44.2198723255,0.868490153173
floatright,6,1587.6,7.36997872091,9525.6,44.2198723255,0.868490153173
btnwithcount,6,1587.6,7.36997872091,9525.6,44.2198723255,0.868490153173
selectmenutab,6,1587.6,7.36997872091,9525.6,44.2198723255,0.868490153173
dnone,6,1587.6,7.36997872091,9525.6,44.2198723255,0.868490153173
jsrepopjaxcontain,6,1587.6,7.36997872091,9525.6,44.2198723255,0.868490153173
numhnumvnumhnumvnumz,6,1587.6,7.36997872091,9525.6,44.2198723255,0.868490153173
httpequiv,6,1587.6,7.36997872091,9525.6,44.2198723255,0.868490153173
tooltippedn,6,1587.6,7.36997872091,9525.6,44.2198723255,0.868490153173
advocategener,6,1587.6,7.36997872091,9525.6,44.2198723255,0.868490153173
contextcommitishfilterfield,6,1587.6,7.36997872091,9525.6,44.2198723255,0.868490153173
stylesheet,6,1587.6,7.36997872091,9525.6,44.2198723255,0.868490153173
noncooper,6,1587.6,7.36997872091,9525.6,44.2198723255,0.868490153173
gcrert,6,1587.6,7.36997872091,9525.6,44.2198723255,0.868490153173
socialcount,6,1587.6,7.36997872091,9525.6,44.2198723255,0.868490153173
gandhiji,6,1587.6,7.36997872091,9525.6,44.2198723255,0.868490153173
tooltippednw,6,1587.6,7.36997872091,9525.6,44.2198723255,0.868490153173
schemaorglistitem,6,1587.6,7.36997872091,9525.6,44.2198723255,0.868490153173
itemlistel,6,1587.6,7.36997872091,9525.6,44.2198723255,0.868490153173
numz,20,345.130434783,5.84392241741,6902.60869566,116.878448348,0.629340690706
numhnumanum,4,1587.6,7.36997872091,6350.4,29.4799148836,0.578993435449
datafilterablefor,4,1587.6,7.36997872091,6350.4,29.4799148836,0.578993435449
datafilterplacehold,4,1587.6,7.36997872091,6350.4,29.4799148836,0.578993435449
datafilterabletyp,4,1587.6,7.36997872091,6350.4,29.4799148836,0.578993435449
jsselectmenutabbucket,4,1587.6,7.36997872091,6350.4,29.4799148836,0.578993435449
jsselectmenutab,4,1587.6,7.36997872091,6350.4,29.4799148836,0.578993435449
reposourc,4,1587.6,7.36997872091,6350.4,29.4799148836,0.578993435449
numhnumvnumhnumvnumzmnumhnumvnumhnumvnumz,4,1587.6,7.36997872091,6350.4,29.4799148836,0.578993435449
numhnumcnumhnumcnum,4,1587.6,7.36997872091,6350.4,29.4799148836,0.578993435449
repoproject,4,1587.6,7.36997872091,6350.4,29.4799148836,0.578993435449
csstruncatetarget,4,1587.6,7.36997872091,6350.4,29.4799148836,0.578993435449
facebox,4,1587.6,7.36997872091,6350.4,29.4799148836,0.578993435449
numcnumz,4,1587.6,7.36997872091,6350.4,29.4799148836,0.578993435449
octiconmarkgithub,4,1587.6,7.36997872091,6350.4,29.4799148836,0.578993435449
numlnumz,4,1587.6,7.36997872091,6350.4,29.4799148836,0.578993435449
