term,freq,idf,logidf,tfidf,logtfidf,scaled_tfidf
allah,11,139.0,4.93447393313,1529.0,54.2792132644,0.848501664817
mujāhidīn,10,139.0,4.93447393313,1390.0,49.3447393313,0.771365149834
pkk,8,139.0,4.93447393313,1112.0,39.475791465,0.617092119867
ayn,8,139.0,4.93447393313,1112.0,39.475791465,0.617092119867
coin,13,83.4,4.42364830936,1084.2,57.5074280217,0.60166481687
currenc,7,139.0,4.93447393313,973.0,34.5413175319,0.539955604883
khilāfah,6,139.0,4.93447393313,834.0,29.6068435988,0.4628190899
dabiq,5,139.0,4.93447393313,695.0,24.6723696657,0.385682574917
mint,5,139.0,4.93447393313,695.0,24.6723696657,0.385682574917
kurdish,5,139.0,4.93447393313,695.0,24.6723696657,0.385682574917
ibn,5,139.0,4.93447393313,695.0,24.6723696657,0.385682574917
kurd,5,139.0,4.93447393313,695.0,24.6723696657,0.385682574917
muslim,15,43.8947368421,3.78179442319,658.421052632,56.7269163479,0.365383492026
fight,12,49.0588235294,3.8930200583,588.705882353,46.7162406996,0.326695828165
sallallāhu,4,139.0,4.93447393313,556.0,19.7378957325,0.308546059933
bay'ah,4,139.0,4.93447393313,556.0,19.7378957325,0.308546059933
marwān,4,139.0,4.93447393313,556.0,19.7378957325,0.308546059933
wilayat,4,139.0,4.93447393313,556.0,19.7378957325,0.308546059933
inde,4,139.0,4.93447393313,556.0,19.7378957325,0.308546059933
alanbār,4,139.0,4.93447393313,556.0,19.7378957325,0.308546059933
alanbar,4,139.0,4.93447393313,556.0,19.7378957325,0.308546059933
khilafah,3,139.0,4.93447393313,417.0,14.8034217994,0.23140954495
alayhi,3,139.0,4.93447393313,417.0,14.8034217994,0.23140954495
humili,3,139.0,4.93447393313,417.0,14.8034217994,0.23140954495
āmiriyyat,3,139.0,4.93447393313,417.0,14.8034217994,0.23140954495
imageri,3,139.0,4.93447393313,417.0,14.8034217994,0.23140954495
ummah,3,139.0,4.93447393313,417.0,14.8034217994,0.23140954495
murtadd,3,139.0,4.93447393313,417.0,14.8034217994,0.23140954495
sallam,3,139.0,4.93447393313,417.0,14.8034217994,0.23140954495
circul,3,139.0,4.93447393313,417.0,14.8034217994,0.23140954495
assault,3,139.0,4.93447393313,417.0,14.8034217994,0.23140954495
abdulmalik,3,139.0,4.93447393313,417.0,14.8034217994,0.23140954495
wilāyat,3,139.0,4.93447393313,417.0,14.8034217994,0.23140954495
safawī,3,139.0,4.93447393313,417.0,14.8034217994,0.23140954495
alfallūjah,3,139.0,4.93447393313,417.0,14.8034217994,0.23140954495
alislām,3,139.0,4.93447393313,417.0,14.8034217994,0.23140954495
fur,3,139.0,4.93447393313,417.0,14.8034217994,0.23140954495
umawī,3,139.0,4.93447393313,417.0,14.8034217994,0.23140954495
istishh,3,139.0,4.93447393313,417.0,14.8034217994,0.23140954495
honor,4,92.6666666667,4.52900882502,370.666666667,18.1160353001,0.205697373289
islam,13,26.9032258065,3.29224619787,349.741935485,42.7992005723,0.194085424797
page,11,29.7857142857,3.39402889218,327.642857143,37.334317814,0.181821785318
metal,3,104.25,4.64679186068,312.75,13.940375582,0.173557158713
imag,4,75.8181818182,4.32833812956,303.272727273,17.3133525182,0.168297850873
unifi,5,59.5714285714,4.08717607274,297.857142857,20.4358803637,0.165292532107
amongst,3,92.6666666667,4.52900882502,278.0,13.5870264751,0.154273029967
promis,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
kufr,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
precious,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
ther,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
regiment,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
ing,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
khulafā,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
wage,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
frustrat,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
obama,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
yemen,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
highlight,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
gather,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
libya,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
firm,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
militia,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
murtaddīn,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
tion,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
wasn't,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
announc,4,69.5,4.24132675257,278.0,16.9653070103,0.154273029967
crusad,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
alislam,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
mosul,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
airstrik,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
copper,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
defiant,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
patienc,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
silver,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
pound,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
bay'āt,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
incompet,2,139.0,4.93447393313,278.0,9.86894786626,0.154273029967
