term,freq,idf,logidf,tfidf,logtfidf,scaled_tfidf
abdu'lbaha,8,1587.6,7.36997872091,12700.8,58.9598297673,4.06295585413
don't,3,1587.6,7.36997872091,4762.8,22.1099361627,1.5236084453
sdg,3,1587.6,7.36997872091,4762.8,22.1099361627,1.5236084453
washrel,3,1587.6,7.36997872091,4762.8,22.1099361627,1.5236084453
shoghi,3,1134.0,7.03350648429,3402.0,21.1005194529,1.08829174664
you'r,2,1587.6,7.36997872091,3175.2,14.7399574418,1.01573896353
fasciiti,2,1323.0,7.18765716411,2646.0,14.3753143282,0.846449136276
baha'i,11,214.540540541,5.3684987207,2359.94594595,59.0534859277,0.754941121545
effendi,3,529.2,6.27136643224,1587.6,18.8140992967,0.507869481766
serik,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
handinhand,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
ghzbhsmnumlkunumhjjknum,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
snuggl,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
gottman,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
flesheat,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
firstpartoftheday,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
sdgs,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
…when,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
aren't,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
eternity…,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
recrudesc,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
honesty—wil,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
press…,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
i'm,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
intimately—they,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
isn't,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
outwardlook,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
lord…hath,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
num—,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
noblethink,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
nan,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
hearts…,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
faithbas,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
tokbolat,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
windowshop,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
chikungunya,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
…the,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
…happi,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
“…eat,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
“water,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
“local,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
“flesheat,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
“all,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
york—num,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
wwwbicorgperspectivesrolefaithbasedorganizationswatersanitizationandhygien,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
wishest,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
baha'u'llah,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
wellintent,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
we'll,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
along'—they,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
walkingonthebeach,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
couldn't,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
waterrel,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
corruption—th,1,1587.6,7.36997872091,1587.6,7.36997872091,0.507869481766
gizmo,1,1323.0,7.18765716411,1323.0,7.18765716411,0.423224568138
helpmat,1,1221.23076923,7.10761445644,1221.23076923,7.10761445644,0.390668832127
unnotic,1,1134.0,7.03350648429,1134.0,7.03350648429,0.362763915547
necrot,2,466.941176471,6.14620328929,933.882352942,12.2924065786,0.29874675398
unquench,1,721.636363636,6.58152136054,721.636363636,6.58152136054,0.230849764439
sidetrack,1,588.0,6.3767269479,588.0,6.3767269479,0.188099808061
wellb,3,196.0,5.27811465923,588.0,15.8343439777,0.188099808061
rend,1,567.0,6.34035930373,567.0,6.34035930373,0.181381957774
laxiti,1,529.2,6.27136643224,529.2,6.27136643224,0.169289827255
housework,1,369.209302326,5.91136369821,369.209302326,5.91136369821,0.118109181806
sanit,10,36.0,3.58351893846,360.0,35.8351893846,0.115163147793
degeneraci,1,352.8,5.86590132413,352.8,5.86590132413,0.112859884837
volit,2,162.0,5.08759633523,324.0,10.1751926705,0.103646833013
companionship,2,155.647058824,5.04759100062,311.294117648,10.0951820012,0.0995822513269
ebola,1,288.654545455,5.66523062867,288.654545455,5.66523062867,0.0923399057758
thine,1,269.084745763,5.59502637,269.084745763,5.59502637,0.0860795731807
cleanli,2,125.007874016,4.82837672744,250.015748032,9.65675345488,0.0799794459475
virus,9,26.5041736227,3.27730221579,238.537562604,29.4957199421,0.0763076016009
hygien,5,46.1511627907,3.83192215653,230.755813953,19.1596107827,0.0738182386288
afflict,6,36.0,3.58351893846,216.0,21.5011136308,0.0690978886756
feverish,1,214.540540541,5.3684987207,214.540540541,5.3684987207,0.0686310110496
wayward,1,208.894736842,5.34183047362,208.894736842,5.34183047362,0.0668249318113
virul,2,101.769230769,4.62270780665,203.538461538,9.2454156133,0.0651114720211
childcar,1,189.0,5.24174701506,189.0,5.24174701506,0.0604606525912
quench,1,182.482758621,5.20665569525,182.482758621,5.20665569525,0.0583758025019
headphon,1,172.565217391,5.15077523685,172.565217391,5.15077523685,0.0552032045397
defec,1,172.565217391,5.15077523685,172.565217391,5.15077523685,0.0552032045397
cellphon,1,168.893617021,5.12926903163,168.893617021,5.12926903163,0.0540286682729
the,168,1.0,0.0,168.0,0.0,0.0537428023033
prejudic,8,20.9722589168,3.04320056047,167.778071334,24.3456044838,0.0536718078485
getaway,1,167.115789474,5.1186869223,167.115789474,5.1186869223,0.0534599454491
marburg,1,160.363636364,5.07744396377,160.363636364,5.07744396377,0.0512999476532
intract,1,154.13592233,5.03783482567,154.13592233,5.03783482567,0.0493077166763
and,147,1.00006299213,6.29901420636e-05,147.009259843,0.00925955088335,0.0470279142172
digniti,7,20.5914396887,3.02487544034,144.140077821,21.1741280824,0.0461100696804
pervers,2,70.56,4.2564634117,141.12,8.5129268234,0.0451439539347
debas,1,140.495575221,4.94517599519,140.495575221,4.94517599519,0.0449442019261
deplor,2,66.7058823529,4.20029314023,133.411764706,8.40058628046,0.0426781077114
bacteria,4,33.075,3.49877771,132.3,13.99511084,0.0423224568138
quirk,1,128.032258065,4.8522822483,128.032258065,4.8522822483,0.0409572162716
decenc,1,126.0,4.83628190695,126.0,4.83628190695,0.0403071017274
viral,2,59.6842105263,4.08906750512,119.368421053,8.17813501024,0.0381856753207
nurtur,3,38.347826087,3.64669784008,115.043478261,10.9400935202,0.0368021363599
indispens,2,51.2129032258,3.93599151642,102.425806452,7.87198303284,0.0327657730171
slid,1,98.0,4.58496747867,98.0,4.58496747867,0.0313499680102
pandem,1,88.6927374302,4.48517800806,88.6927374302,4.48517800806,0.0283725967467
thirst,1,80.1818181818,4.38429678321,80.1818181818,4.38429678321,0.0256499738266
sar,1,76.6956521739,4.33984502064,76.6956521739,4.33984502064,0.0245347575732
spiritu,11,6.86975335353,1.92712820363,75.5672868888,21.1984102399,0.0241737961896
solidar,3,24.2012195122,3.18640302496,72.6036585366,9.55920907488,0.0232257384954
hug,1,72.4931506849,4.28349208409,72.4931506849,4.28349208409,0.0231903872952
influenza,1,71.8371040724,4.27440111239,71.8371040724,4.27440111239,0.0229805195369
intimaci,1,71.1928251121,4.26539204244,71.1928251121,4.26539204244,0.0227744162227
irrespons,1,70.875,4.26091776205,70.875,4.26091776205,0.0226727447217
pray,4,17.4653465347,2.86021871973,69.8613861388,11.4408748789,0.022348492047
spous,2,34.8923076923,3.55226639495,69.7846153846,7.1045327899,0.0223239332644
abid,2,33.4936708861,3.51135649221,66.9873417722,7.02271298442,0.0214290920576
lawless,1,66.4267782427,4.19610026197,66.4267782427,4.19610026197,0.0212497691115
razor,1,64.5365853659,4.16723227797,64.5365853659,4.16723227797,0.0206451008848
marriag,14,4.36153846154,1.47282485327,61.0615384616,20.6195479458,0.0195334416064
couch,1,60.3650190114,4.10040978173,60.3650190114,4.10040978173,0.0193106266831
precept,1,60.3650190114,4.10040978173,60.3650190114,4.10040978173,0.0193106266831
thigh,1,60.1363636364,4.09661471076,60.1363636364,4.09661471076,0.0192374803699
reassess,1,59.4606741573,4.0853151555,59.4606741573,4.0853151555,0.0190213289051
reborn,1,58.1538461538,4.06309201872,58.1538461538,4.06309201872,0.0186032777203
corrupt,9,6.3835946924,1.8537313701,57.4523522316,16.6835823309,0.0183788714752
friendship,7,8.12071611253,2.09441834148,56.8450127877,14.6609283904,0.0181845850249
shaken,1,56.7,4.03777421073,56.7,4.03777421073,0.0181381957774
heal,4,13.9753521127,2.63729521462,55.9014084508,10.5491808585,0.0178827282312
bacteri,1,55.3170731707,4.01308159814,55.3170731707,4.01308159814,0.0176958007584
grandchildren,1,50.4,3.91999117508,50.4,3.91999117508,0.016122840691
animos,1,48.5504587156,3.88260364301,48.5504587156,3.88260364301,0.0155311768124
thou,1,48.1090909091,3.87347115944,48.1090909091,3.87347115944,0.0153899842959
bliss,1,47.5329341317,3.86142282093,47.5329341317,3.86142282093,0.0152056731067
shave,1,47.5329341317,3.86142282093,47.5329341317,3.86142282093,0.0152056731067
selfish,1,45.2307692308,3.81177759044,45.2307692308,3.81177759044,0.0144692160047
picnic,1,43.7355371901,3.77816097964,43.7355371901,3.77816097964,0.0139908948145
vaniti,1,42.9081081081,3.75906080826,42.9081081081,3.75906080826,0.0137262022099
cure,3,14.1371326803,2.64880485916,42.4113980409,7.94641457748,0.0135673058352
innat,1,42.336,3.74563778793,42.336,3.74563778793,0.0135431861804
infect,3,13.4542372881,2.59929409644,40.3627118643,7.79788228932,0.0129119359771
