term,freq,idf,logidf,tfidf,logtfidf,scaled_tfidf
didnt,8,1587.6,7.36997872091,12700.8,58.9598297673,0.542630094847
bbushka,6,1587.6,7.36997872091,9525.6,44.2198723255,0.406972571136
dont,20,417.789473684,6.03497765418,8355.78947368,120.699553084,0.356993483452
doesnt,4,1587.6,7.36997872091,6350.4,29.4799148836,0.271315047424
blest,5,1221.23076923,7.10761445644,6106.15384615,35.5380722822,0.260879853292
refulg,3,1587.6,7.36997872091,4762.8,22.1099361627,0.203486285568
muzhik,3,1587.6,7.36997872091,4762.8,22.1099361627,0.203486285568
tion,3,1587.6,7.36997872091,4762.8,22.1099361627,0.203486285568
ebo,3,1587.6,7.36997872091,4762.8,22.1099361627,0.203486285568
ashant,3,1587.6,7.36997872091,4762.8,22.1099361627,0.203486285568
yoseph,3,1587.6,7.36997872091,4762.8,22.1099361627,0.203486285568
africanamerican,3,1221.23076923,7.10761445644,3663.69230769,21.3228433693,0.156527911975
euroamerican,2,1587.6,7.36997872091,3175.2,14.7399574418,0.135657523712
sermoncent,2,1587.6,7.36997872091,3175.2,14.7399574418,0.135657523712
kovach,2,1587.6,7.36997872091,3175.2,14.7399574418,0.135657523712
handf,2,1587.6,7.36997872091,3175.2,14.7399574418,0.135657523712
thoug,2,1587.6,7.36997872091,3175.2,14.7399574418,0.135657523712
gersdorff,2,1587.6,7.36997872091,3175.2,14.7399574418,0.135657523712
toevah,2,1587.6,7.36997872091,3175.2,14.7399574418,0.135657523712
allpow,2,1587.6,7.36997872091,3175.2,14.7399574418,0.135657523712
lehem,2,1587.6,7.36997872091,3175.2,14.7399574418,0.135657523712
isnt,2,1587.6,7.36997872091,3175.2,14.7399574418,0.135657523712
detat,2,1587.6,7.36997872091,3175.2,14.7399574418,0.135657523712
ical,2,1587.6,7.36997872091,3175.2,14.7399574418,0.135657523712
belletini,2,1587.6,7.36997872091,3175.2,14.7399574418,0.135657523712
ious,2,1587.6,7.36997872091,3175.2,14.7399574418,0.135657523712
niggun,2,1587.6,7.36997872091,3175.2,14.7399574418,0.135657523712
ather,2,1587.6,7.36997872091,3175.2,14.7399574418,0.135657523712
welltodo,2,1587.6,7.36997872091,3175.2,14.7399574418,0.135657523712
cattlefeed,2,1587.6,7.36997872091,3175.2,14.7399574418,0.135657523712
shemoth,2,1587.6,7.36997872091,3175.2,14.7399574418,0.135657523712
weve,2,1587.6,7.36997872091,3175.2,14.7399574418,0.135657523712
rson,2,1587.6,7.36997872091,3175.2,14.7399574418,0.135657523712
tarian,2,1587.6,7.36997872091,3175.2,14.7399574418,0.135657523712
loav,8,387.219512195,5.9589917472,3097.75609756,47.6719339776,0.132348803621
transcendentalist,9,324.0,5.78074351579,2916.0,52.0266916421,0.124583440144
redbud,2,1323.0,7.18765716411,2646.0,14.3753143282,0.113047936427
akhmatova,3,882.0,6.78219205601,2646.0,20.346576168,0.113047936427
galosh,2,1323.0,7.18765716411,2646.0,14.3753143282,0.113047936427
hes,2,1221.23076923,7.10761445644,2442.46153846,14.2152289129,0.104351941317
ballou,3,721.636363636,6.58152136054,2164.90909091,19.7445640816,0.0924937661671
unanswer,2,1058.4,6.9645136128,2116.8,13.9290272256,0.0904383491412
underfoot,2,1058.4,6.9645136128,2116.8,13.9290272256,0.0904383491412
foretast,2,1058.4,6.9645136128,2116.8,13.9290272256,0.0904383491412
unitarian,32,63.2509960159,4.14711087477,2024.03187251,132.707547993,0.0864749155135
unexamin,3,635.04,6.45368798903,1905.12,19.3610639671,0.0813945142271
arent,2,882.0,6.78219205601,1764.0,13.564384112,0.075365290951
