term,freq,idf,logidf,tfidf,logtfidf,scaled_tfidf
know,3,83.4,4.42364830936,250.2,13.2709449281,1.92461538462
photo,2,119.142857143,4.7803232533,238.285714286,9.5606465066,1.83296703297
turquois,1,119.142857143,4.7803232533,119.142857143,4.7803232533,0.916483516485
mâché,1,119.142857143,4.7803232533,119.142857143,4.7803232533,0.916483516485
artwork,1,119.142857143,4.7803232533,119.142857143,4.7803232533,0.916483516485
shirt,1,119.142857143,4.7803232533,119.142857143,4.7803232533,0.916483516485
remad,1,119.142857143,4.7803232533,119.142857143,4.7803232533,0.916483516485
pictur,1,119.142857143,4.7803232533,119.142857143,4.7803232533,0.916483516485
els,1,119.142857143,4.7803232533,119.142857143,4.7803232533,0.916483516485
bead,1,119.142857143,4.7803232533,119.142857143,4.7803232533,0.916483516485
silver,1,119.142857143,4.7803232533,119.142857143,4.7803232533,0.916483516485
blog,1,119.142857143,4.7803232533,119.142857143,4.7803232533,0.916483516485
lampshad,1,119.142857143,4.7803232533,119.142857143,4.7803232533,0.916483516485
sell,1,119.142857143,4.7803232533,119.142857143,4.7803232533,0.916483516485
necklac,1,119.142857143,4.7803232533,119.142857143,4.7803232533,0.916483516485
cheat,1,119.142857143,4.7803232533,119.142857143,4.7803232533,0.916483516485
want,1,119.142857143,4.7803232533,119.142857143,4.7803232533,0.916483516485
sterl,1,119.142857143,4.7803232533,119.142857143,4.7803232533,0.916483516485
imagin,1,119.142857143,4.7803232533,119.142857143,4.7803232533,0.916483516485
anyth,1,119.142857143,4.7803232533,119.142857143,4.7803232533,0.916483516485
tee,1,119.142857143,4.7803232533,119.142857143,4.7803232533,0.916483516485
favorit,1,119.142857143,4.7803232533,119.142857143,4.7803232533,0.916483516485
here,2,52.125,3.95364468012,104.25,7.90728936024,0.801923076923
entri,1,92.6666666667,4.52900882502,92.6666666667,4.52900882502,0.712820512821
charg,1,92.6666666667,4.52900882502,92.6666666667,4.52900882502,0.712820512821
look,1,83.4,4.42364830936,83.4,4.42364830936,0.641538461538
say,1,75.8181818182,4.32833812956,75.8181818182,4.32833812956,0.583216783217
paper,1,75.8181818182,4.32833812956,75.8181818182,4.32833812956,0.583216783217
graduat,1,69.5,4.24132675257,69.5,4.24132675257,0.534615384615
might,1,64.1538461538,4.1612840449,64.1538461538,4.1612840449,0.49349112426
futur,1,52.125,3.95364468012,52.125,3.95364468012,0.400961538462
poem,1,52.125,3.95364468012,52.125,3.95364468012,0.400961538462
real,1,49.0588235294,3.8930200583,49.0588235294,3.8930200583,0.377375565611
need,1,43.8947368421,3.78179442319,43.8947368421,3.78179442319,0.337651821862
recent,2,16.68,2.81421039693,33.36,5.62842079386,0.256615384615
advanc,1,32.0769230769,3.46813686434,32.0769230769,3.46813686434,0.24674556213
will,1,30.8888888889,3.43039653635,30.8888888889,3.43039653635,0.237606837607
believ,1,23.8285714286,3.17088534087,23.8285714286,3.17088534087,0.183296703297
write,1,20.85,3.03735394824,20.85,3.03735394824,0.160384615385
figur,1,18.1304347826,2.89759200587,18.1304347826,2.89759200587,0.139464882943
this,4,3.57939914163,1.27519494879,14.3175965665,5.10077979516,0.110135358204
book,1,13.6721311475,2.61535953819,13.6721311475,2.61535953819,0.105170239596
there,2,6.515625,1.87420313844,13.03125,3.74840627688,0.100240384615
like,1,12.8307692308,2.55184613246,12.8307692308,2.55184613246,0.0986982248523
what,1,11.7464788732,2.46355352532,11.7464788732,2.46355352532,0.0903575297938
date,1,11.7464788732,2.46355352532,11.7464788732,2.46355352532,0.0903575297938
public,1,10.6923076923,2.36952457567,10.6923076923,2.36952457567,0.08224852071
made,1,9.92857142857,2.29541660352,9.92857142857,2.29541660352,0.0763736263736
much,1,9.37078651685,2.23759703263,9.37078651685,2.23759703263,0.0720829732065
use,2,3.97142857143,1.37912587164,7.94285714286,2.75825174328,0.0610989010989
can,1,7.06779661017,1.95554877789,7.06779661017,1.95554877789,0.0543676662321
about,1,6.46511627907,1.866420998,6.46511627907,1.866420998,0.0497316636852
some,1,5.59731543624,1.72228709641,5.59731543624,1.72228709641,0.0430562725865
may,1,5.48684210526,1.70235288151,5.48684210526,1.70235288151,0.0422064777328
sinc,1,5.41558441558,1.68928079995,5.41558441558,1.68928079995,0.0416583416583
and,5,1.00120048019,0.0011997601919,5.00600240095,0.0059988009595,0.0385077107765
one,2,2.224,0.799307376388,4.448,1.59861475278,0.0342153846154
not,1,4.12871287129,1.41796570496,4.12871287129,1.41796570496,0.0317593297792
the,4,1.0,0.0,4.0,0.0,0.0307692307692
into,1,3.75675675676,1.32355602049,3.75675675676,1.32355602049,0.0288981288982
but,1,3.65789473684,1.2968877734,3.65789473684,1.2968877734,0.0281376518218
that,2,1.81304347826,0.595006912876,3.62608695652,1.19001382575,0.0278929765886
for,2,1.44290657439,0.366659533686,2.88581314878,0.733319067372,0.0221985626829
includ,1,2.80808080808,1.03250126356,2.80808080808,1.03250126356,0.0216006216006
num,2,1.09592641261,0.0916000444971,2.19185282522,0.183200088994,0.0168604063478
with,1,1.36497545008,0.311136443187,1.36497545008,0.311136443187,0.0104998111545
