term,freq,idf,logidf,tfidf,logtfidf,scaled_tfidf
civilright,52,1587.6,7.36997872091,82555.2,383.238893487,1.33422545455
afroamerican,37,1587.6,7.36997872091,58741.2,272.689212674,0.949352727273
arlem,24,1587.6,7.36997872091,38102.4,176.879489302,0.615796363636
tion,22,1587.6,7.36997872091,34927.2,162.13953186,0.56448
con­,21,1587.6,7.36997872091,33339.6,154.769553139,0.538821818182
ake,40,690.260869565,6.53706959797,27610.4347826,261.482783919,0.446229249012
ack,24,1134.0,7.03350648429,27216.0,168.804155623,0.439854545455
be­,15,1587.6,7.36997872091,23814.0,110.549680814,0.384872727273
nadl,14,1587.6,7.36997872091,22226.4,103.179702093,0.359214545455
ation,12,1587.6,7.36997872091,19051.2,88.4397446509,0.307898181818
in­,10,1587.6,7.36997872091,15876.0,73.6997872091,0.256581818182
com­,10,1587.6,7.36997872091,15876.0,73.6997872091,0.256581818182
socal,14,1134.0,7.03350648429,15876.0,98.4690907801,0.256581818182
re­,9,1587.6,7.36997872091,14288.4,66.3298084882,0.230923636364
tshomb,16,835.578947368,6.72812483474,13369.2631579,107.649997356,0.216068899521
some­,8,1587.6,7.36997872091,12700.8,58.9598297673,0.205265454545
non­,8,1587.6,7.36997872091,12700.8,58.9598297673,0.205265454545
prob­,8,1587.6,7.36997872091,12700.8,58.9598297673,0.205265454545
oaa,8,1587.6,7.36997872091,12700.8,58.9598297673,0.205265454545
ashington,8,1587.6,7.36997872091,12700.8,58.9598297673,0.205265454545
africanamerican,10,1221.23076923,7.10761445644,12212.3076923,71.0761445644,0.197370629371
dixiecrat,14,793.8,6.67683154035,11113.2,93.4756415649,0.179607272727
olit,7,1587.6,7.36997872091,11113.2,51.5898510464,0.179607272727
afro­,7,1587.6,7.36997872091,11113.2,51.5898510464,0.179607272727
roblem,6,1587.6,7.36997872091,9525.6,44.2198723255,0.153949090909
atter,6,1587.6,7.36997872091,9525.6,44.2198723255,0.153949090909
every­,6,1587.6,7.36997872091,9525.6,44.2198723255,0.153949090909
hategang,6,1587.6,7.36997872091,9525.6,44.2198723255,0.153949090909
gether,6,1587.6,7.36997872091,9525.6,44.2198723255,0.153949090909
tive,6,1587.6,7.36997872091,9525.6,44.2198723255,0.153949090909
ex­,6,1587.6,7.36997872091,9525.6,44.2198723255,0.153949090909
antiamerican,6,1587.6,7.36997872091,9525.6,44.2198723255,0.153949090909
any­,6,1587.6,7.36997872091,9525.6,44.2198723255,0.153949090909
ernment,6,1587.6,7.36997872091,9525.6,44.2198723255,0.153949090909
revolu­,5,1587.6,7.36997872091,7938.0,36.8498936046,0.128290909091
uestion,5,1587.6,7.36997872091,7938.0,36.8498936046,0.128290909091
