term,freq,idf,logidf,tfidf,logtfidf,scaled_tfidf
eldership,5,1587.6,7.36997872091,7938.0,36.8498936046,0.29449081803
exult,32,240.545454545,5.48290907188,7697.45454544,175.4530903,0.285566853847
ofth,4,1587.6,7.36997872091,6350.4,29.4799148836,0.235592654424
rahab,4,1587.6,7.36997872091,6350.4,29.4799148836,0.235592654424
lifethreaten,4,1587.6,7.36997872091,6350.4,29.4799148836,0.235592654424
allsatisfi,3,1587.6,7.36997872091,4762.8,22.1099361627,0.176694490818
inth,3,1587.6,7.36997872091,4762.8,22.1099361627,0.176694490818
unfad,3,1587.6,7.36997872091,4762.8,22.1099361627,0.176694490818
zacchaeus,3,1587.6,7.36997872091,4762.8,22.1099361627,0.176694490818
willb,3,1587.6,7.36997872091,4762.8,22.1099361627,0.176694490818
foreknew,3,1587.6,7.36997872091,4762.8,22.1099361627,0.176694490818
ofgod,3,1587.6,7.36997872091,4762.8,22.1099361627,0.176694490818
anania,5,690.260869565,6.53706959797,3451.30434783,32.6853479899,0.1280394861
reverenti,6,547.448275862,6.30526798392,3284.68965517,37.8316079035,0.12185826953
theold,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
fatherhoodof,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
didn,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
speakingth,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
securityand,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
physicalsafeti,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
theholi,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
thefath,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
partof,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
startribun,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
whatw,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
andstil,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
stretchest,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
ourfath,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
sapphira,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
thisvers,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
whowil,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
wouldb,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
pipersnot,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
thingseek,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
istruli,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
kingdomseek,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
yearold,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
isthat,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
mangi,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
areth,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
wouldn,2,1587.6,7.36997872091,3175.2,14.7399574418,0.117796327212
fatherhood,9,299.547169811,5.70227190035,2695.9245283,51.3204471031,0.10001574952
predestin,15,165.375,5.10821562244,2480.625,76.6232343366,0.0920283806344
rsv,2,1134.0,7.03350648429,2268.0,14.0670129686,0.0841402337229
ephesian,9,252.0,5.52942908751,2268.0,49.7648617876,0.0841402337229
asham,24,79.7788944724,4.37925898918,1914.69346734,105.10221574,0.0710329611329
malachi,9,203.538461538,5.31585498721,1831.84615384,47.8426948849,0.0679594195452
godli,3,588.0,6.3767269479,1764.0,19.1301808437,0.0654424040067
unlov,3,567.0,6.34035930373,1701.0,19.0210779112,0.0631051752922
the,1685,1.0,0.0,1685.0,0.0,0.0625115933964
bethlehem,22,72.4931506849,4.28349208409,1594.84931507,94.23682585,0.0591671049923
philippian,3,529.2,6.27136643224,1587.6,18.8140992967,0.058898163606
studywork,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
easyquest,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
stillmor,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
offeringanim,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
kingdombring,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
straightout,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
strengthof,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
ofchild,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
surviveand,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
ofendtim,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
godand,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
ofegypt,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
christexalt,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
kindsof,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
strongwith,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
dspent,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
christianmor,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
chestwith,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
ofrespons,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
steller,2,793.8,6.67683154035,1587.6,13.3536630807,0.058898163606
oldnatur,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
givesto,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
chiefpriest,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
soulsatisfi,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
giveyou,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
chiefshepherd,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
onceforal,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
sovereignpow,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
sother,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
oldtesta,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
speakingtruth,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
foreknow,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
ofwhat,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
jesusgav,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
characterof,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
ofthi,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
childrenkil,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
childrenshould,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
ifw,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
standardof,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
starin,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
iget,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
stateit,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
ihav,1,1587.6,7.36997872091,1587.6,7.36997872091,0.058898163606
