term,freq,idf,logidf,tfidf,logtfidf,scaled_tfidf
kugel,17,1587.6,7.36997872091,26989.2,125.289638255,1.42664129401
don't,14,1587.6,7.36997872091,22226.4,103.179702093,1.17488106565
“what,12,1587.6,7.36997872091,19051.2,88.4397446509,1.00704091342
doesn't,11,1587.6,7.36997872091,17463.6,81.06976593,0.923120837298
haggadah,10,1323.0,7.18765716411,13230.0,71.8765716411,0.69933396765
isn't,5,1587.6,7.36997872091,7938.0,36.8498936046,0.41960038059
twostat,5,1587.6,7.36997872091,7938.0,36.8498936046,0.41960038059
tishman,5,1587.6,7.36997872091,7938.0,36.8498936046,0.41960038059
“just,5,1587.6,7.36997872091,7938.0,36.8498936046,0.41960038059
can't,5,1587.6,7.36997872091,7938.0,36.8498936046,0.41960038059
nonorthodox,5,1587.6,7.36997872091,7938.0,36.8498936046,0.41960038059
jourdain,6,1134.0,7.03350648429,6804.0,42.2010389057,0.359657469077
“if,4,1587.6,7.36997872091,6350.4,29.4799148836,0.335680304472
“in,4,1587.6,7.36997872091,6350.4,29.4799148836,0.335680304472
minyanim,4,1587.6,7.36997872091,6350.4,29.4799148836,0.335680304472
“you,4,1587.6,7.36997872091,6350.4,29.4799148836,0.335680304472
wellliv,3,1587.6,7.36997872091,4762.8,22.1099361627,0.251760228354
they'v,3,1587.6,7.36997872091,4762.8,22.1099361627,0.251760228354
uja,3,1587.6,7.36997872091,4762.8,22.1099361627,0.251760228354
didn't,3,1587.6,7.36997872091,4762.8,22.1099361627,0.251760228354
parashat,3,1587.6,7.36997872091,4762.8,22.1099361627,0.251760228354
“to,3,1587.6,7.36997872091,4762.8,22.1099361627,0.251760228354
i'll,3,1587.6,7.36997872091,4762.8,22.1099361627,0.251760228354
hatra'a,3,1587.6,7.36997872091,4762.8,22.1099361627,0.251760228354
jqr,3,1587.6,7.36997872091,4762.8,22.1099361627,0.251760228354
“we,3,1587.6,7.36997872091,4762.8,22.1099361627,0.251760228354
heschel,4,933.882352941,6.83935046985,3735.52941176,27.3574018794,0.197459002631
