,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,avgSD,avgEVC
0,Shepherd_train32,10,17.4313099384,"s, get, don, love, rememb, want, christ, ill, t, god",0.0350584292779,0.0203823313674,0.8,0.2,0.610780262857,0.678172081888,0.614069090357
1,DorothyDay_test8,10,7.71812295914,"worker, get, retreat, babi, dont, tree, too, street, know, go",0.026290149993,0.0182638183503,0.7,0.3,0.715423931139,0.651077987388,0.59497849361
2,Shepherd_train27,10,14.4501550198,"s, get, sin, spirit, want, christ, god, know, bless, don",0.0333654313941,0.0263448846531,0.6,0.4,0.649487574292,0.642284060822,0.738393387037
3,Unitarian_train13,10,23.5532579422,"am, love, know, wonder, i, say, get, nt, s, hope",0.0322324086343,0.021258419817,0.8,0.2,0.68165379027,0.671768027268,0.753340573169
4,Unitarian_test6,10,22.084197998,"feel, hurt, friendship, s, i, thing, ask, nt, love, know",0.028629290689,0.0232987161282,0.7,0.3,0.646849256761,0.678983470477,0.690359459783
5,JohnPiper_train57,9,11.9880511761,"merci, god, jonah, sin, answer, vers, prayer, s, will, let",0.0292427993701,0.0244432876835,0.555555555556,0.444444444444,0.670652406331,0.678666947165,0.850100134431
6,WBC_train34,10,13.6865530014,"shall, coven, unto, thou, thi, sin, god, lord, s, thee",0.0245715484871,0.0300265747012,0.2,0.8,0.544182419366,0.737454269935,0.814818058929
7,DorothyDay_train68,10,9.69850587845,"worker, peter, fr, room, get, tri, say, want, love, maurin",0.0239050263161,0.0201809625815,0.7,0.3,0.70044128717,0.716771134536,0.689986660087
8,Shepherd_train44,10,15.7608430386,"s, get, thank, christ, want, don, thing, love, ask, ill",0.0344510379191,0.020758787005,0.9,0.1,0.653906676074,0.617259512865,0.419237191289
9,Shepherd_test15,10,14.973760128,"s, get, don, christ, want, t, ill, know, spirit, lord",0.032824921736,0.0222376826208,0.7,0.3,0.638219821285,0.662775777412,0.626224281873
10,DorothyDay_test13,10,13.4777390957,"worker, get, labor, farm, talk, street, too, love, say, go",0.0255087530902,0.0227695454187,0.5,0.5,0.682078253779,0.738207427227,0.662090201854
11,PastorAnderson_test5,10,58.0299360752,"s, re, nt, say, go, get, bibl, unto, let, know",0.0265911349678,0.0176342692818,0.8,0.2,0.765799282962,0.740934679412,0.865647359042
12,DorothyDay_test3,10,13.9992959499,"worker, get, cuba, i, go, too, bus, ask, havana, guard",0.0264541062006,0.017702131101,0.8,0.2,0.685389841333,0.751384139296,0.662297706248
13,DorothyDay_train29,10,15.0826489925,"worker, get, priest, strike, ask, peter, too, maurin, farm, go",0.0272871467173,0.0201255429026,0.9,0.1,0.741312172238,0.778797700826,0.632476365091
14,Unitarian_train25,10,21.5716509819,"trust, get, say, reveng, feel, ask, cloth, let, whi, love",0.0296578672085,0.0229056140295,0.8,0.2,0.642383588749,0.673918482521,0.570274529046
15,JohnPiper_test8,10,13.3385879993,"christ, vers, god, righteous, love, s, joy, say, jesus, nt",0.041041588556,0.0200929992026,0.8,0.2,0.702767240104,0.681750990842,0.62389923099
16,Shepherd_train58,10,15.6112918854,"s, pray, get, thing, ask, christ, want, don, prayer, said",0.0318228575044,0.0230416182357,0.8,0.2,0.646051696109,0.66030326114,0.657082209242
17,WBC_train23,10,15.8003549576,"unto, shall, ye, christ, redeem, thou, thi, god, s, lord",0.0270688806317,0.0302982086762,0.4,0.6,0.612470112462,0.783364340046,0.845445923578
18,WBC_train13,10,16.0856349468,"shall, unto, ye, lord, god, s, heaven, sermon, christ, wit",0.0315592032075,0.0296875003597,0.7,0.3,0.57793352546,0.719650074089,0.68336545123
19,DorothyDay_train58,10,9.83938598633,"worker, get, love, too, reader, i, am, go, communism, say",0.0274031983496,0.022644171515,0.8,0.2,0.735760598651,0.752504275074,0.749230991039
20,JohnPiper_test15,10,12.4073479176,"glori, vers, god, s, desir, christ, say, abid, nt, jesus",0.027160768629,0.0212081788391,0.8,0.2,0.680672591461,0.731708591633,0.800185469858
21,Shepherd_test9,10,16.7025668621,"s, sin, christ, don, want, sunday, ill, ask, t, get",0.0330491663674,0.0237460392138,0.7,0.3,0.577139248037,0.667665684383,0.604821738642
22,NaumanKhan_train5,10,28.2544100285,"allah, get, say, know, talk, quran, want, nt, na, thing",0.0218175534068,0.0144365073942,0.8,0.2,0.704487128947,0.700518844408,0.612918079996
23,Rabbinic_train16,6,6.50859594345,"mose, know, whi, rabbi, ask, israel, wertheim, deed, thank, ourselv",0.0251364762814,0.0207680273342,0.666666666667,0.333333333333,0.780854099376,0.687548530722,0.720534934141
24,Rabbinic_train15,10,10.277215004,"torah, jew, isra, jewish, judaism, whi, rabbi, am, yizkor, mose",0.0179232555284,0.015767190724,0.8,0.2,0.754184313115,0.687893056151,0.600543482185
25,JohnPiper_train41,10,12.1228580475,"god, s, say, jesus, christ, nt, glori, sin, vers, save",0.0303877126089,0.0274471665141,0.6,0.4,0.651087979975,0.700648633942,0.602929834388
26,DorothyDay_train64,10,8.47988200188,"worker, talk, get, maurin, love, morn, farm, too, joy, prayer",0.0257744543607,0.0165594765544,0.9,0.1,0.702790505131,0.711090699943,0.80774462935
27,DorothyDay_train59,10,9.03917694092,"worker, farm, larri, fr, get, talk, room, go, reader, prison",0.0262688615152,0.0226339675105,0.7,0.3,0.64823186126,0.700061920202,0.754959657546
28,Shepherd_test0,10,16.9848470688,"s, don, want, get, ask, t, ill, christ, said, walk",0.0345813675354,0.0217924575987,0.9,0.1,0.591957070156,0.680790228759,0.546018715311
29,WBC_test11,10,16.2235879898,"shall, unto, christ, god, sin, ye, thou, sodomit, s, thi",0.0246079763841,0.0301542427759,0.3,0.7,0.626041060335,0.748419181861,0.798975065116
30,JohnPiper_train26,10,13.5263309479,"vers, god, christ, say, love, s, let, fill, thing, etern",0.0299986014365,0.0195554925488,0.9,0.1,0.667224981705,0.786304698771,0.787767132103
31,Shepherd_train55,10,17.7142989635,"s, don, get, christ, t, preacher, preach, lord, ill, want",0.0290524330167,0.0230585288834,0.7,0.3,0.637078739714,0.651048960315,0.729595014809
32,MehrBaba_test1,10,9.57279896736,"baba, master, plane, s, meher, conscious, spiritu, shri, imagin, feel",0.03647040258,0.0164658529378,0.9,0.1,0.655321172646,0.767923414573,0.718669580116
33,MehrBaba_train20,10,9.13265109062,"baba, infinit, mind, nt, master, s, conscious, spiritu, happi, know",0.0345101063195,0.0193336680818,0.7,0.3,0.736439541705,0.699739283623,0.77925231196
34,DorothyDay_train27,10,11.8413360119,"car, worker, room, get, hospit, got, tri, want, peter, farm",0.0278241213205,0.0179898866288,0.9,0.1,0.800817813019,0.696950822214,0.835864174564
35,Shepherd_train37,10,14.2962911129,"s, christ, don, get, t, want, rememb, go, thing, judg",0.0311464642706,0.0214248415206,0.9,0.1,0.583341208186,0.698202501346,0.60023604659
36,DorothyDay_train36,10,11.644728899,"get, tri, talk, worker, room, thing, love, say, too, prison",0.0242235868372,0.0262477013346,0.5,0.5,0.675649005309,0.705247520922,0.819503473212
37,Unitarian_train16,10,17.7684509754,"dream, fear, say, i, am, get, love, let, hope, dont",0.0243339227083,0.0197762942751,0.7,0.3,0.606645486313,0.650948260408,0.621172148833
38,WBC_test3,10,15.9946029186,"shall, unto, s, god, ye, lord, wit, wrath, sermon, thou",0.0261317552826,0.0282446810615,0.5,0.5,0.577221135665,0.756793429609,0.763614141645
39,Unitarian_test3,10,21.472080946,"nt, evil, s, hope, know, i, want, get, say, love",0.0233434146568,0.022417764561,0.5,0.5,0.619169072869,0.712140436145,0.742189090996
