,groupId,files,timeRun,nous,vous,je,ils,il,elle,le
0,Shepherd_train32,10,4.6242749691,0.0228246417492,0.0155857586054,0.0236741025262,0.0112276554883,0.0234525040626,0.00439503619442,0.0102304624021
1,DorothyDay_test8,10,2.43626499176,0.0172871479443,0.00628034962771,0.0181288442862,0.00906442214309,0.0187763030107,0.00964713499514,0.00776950469408
2,Shepherd_train27,10,4.61878204346,0.0210468116476,0.016144489495,0.0235901216366,0.00976778474014,0.0232952451161,0.00637670475488,0.0129745669001
3,Unitarian_train13,10,5.80276894569,0.0233928162892,0.00932280942576,0.0250514756349,0.0108956760467,0.0089224433768,0.00823610157859,0.0110672614962
4,Unitarian_test6,10,5.20494794846,0.0248380470848,0.0123558224048,0.0251540527729,0.00985937746879,0.00527729499131,0.00410807394533,0.0106493916891
5,JohnPiper_train57,9,3.98804688454,0.0232000314577,0.014352561834,0.0154929023633,0.00633085604184,0.0282725807086,0.000668475482679,0.0125830679092
6,WBC_train34,10,5.78981804848,0.0108481262327,0.00646504492658,0.0145463510848,0.0158064869603,0.0233673022135,0.0011231645847,0.00967017313171
7,DorothyDay_train68,10,2.86181616783,0.0142795559866,0.00544239681,0.0147106369221,0.0144412113374,0.0105614829184,0.00555016704386,0.00996874663218
8,Shepherd_train44,10,4.56782984734,0.0200014467593,0.0173611111111,0.0203993055556,0.00849971064815,0.0253544560185,0.00278501157407,0.013744212963
9,Shepherd_test15,10,4.19432902336,0.0227858293076,0.0184782608696,0.0186795491143,0.00962157809984,0.0274959742351,0.00418679549114,0.0119565217391
10,DorothyDay_test13,10,3.77443504333,0.0176911788684,0.00338333605087,0.0185064405674,0.0105984020871,0.0138594488831,0.00750040763085,0.00888635251916
11,PastorAnderson_test5,10,18.7542140484,0.0150481053107,0.0290976346775,0.0225504497933,0.0175228369977,0.0144489597444,0.00104199228926,0.0187211281303
12,DorothyDay_test3,10,2.95398592949,0.0251481499925,0.00268910910811,0.00741994920572,0.0132463522733,0.0131965539565,0.00582640306758,0.0101588566306
13,DorothyDay_train29,10,2.39651322365,0.0155364533588,0.00318369945877,0.0148360394779,0.0120980579433,0.00916905444126,0.00331104743712,0.00942375039796
14,Unitarian_train25,10,5.58243703842,0.0168916002417,0.0101579810653,0.035596097954,0.0122010877385,0.00966878650974,0.00656096227447,0.0102443095163
15,JohnPiper_test8,10,4.33593511581,0.0240794223827,0.01440433213,0.0138628158845,0.00743682310469,0.019963898917,0.0014440433213,0.0112996389892
16,Shepherd_train58,10,4.16633820534,0.0221957986524,0.0195402298851,0.0231866825208,0.00943321442727,0.021799445105,0.00439952437574,0.010978993262
17,WBC_train23,10,4.97938513756,0.0113017601621,0.00680638217044,0.013359503609,0.0156705077878,0.0229200962391,0.0039571989363,0.00781942509814
18,WBC_train13,10,4.82360601425,0.0100936558891,0.00833967634113,0.017341231757,0.0131382996327,0.025813283913,0.000397127444816,0.00850514610981
19,Shepherd_train65,10,4.9373190403,0.0197276186661,0.0129180853194,0.016656652647,0.0132852660391,0.0203618399092,0.00477334935576,0.0097803591695
20,JohnPiper_test15,10,3.81169509888,0.0219372397015,0.019669291988,0.0107212073729,0.00997896993938,0.0188858191415,0.00119582697621,0.0138138633458
21,Shepherd_test9,10,4.29352998734,0.018602117061,0.0158779576588,0.0228051058531,0.0114803860523,0.0278253424658,0.011246886675,0.00891189290162
22,NaumanKhan_train5,10,7.5402739048,0.0194705663035,0.03421848461,0.0153071792535,0.0192220058826,0.0161771407266,0.000787107999503,0.0157214466216
23,Rabbinic_train16,6,1.98105716705,0.028728087111,0.0108116456869,0.0126650706618,0.00656421345278,0.0115839060931,0.00339794578732,0.0123561664993
24,Rabbinic_train15,10,2.97575688362,0.0267462195247,0.0120872338237,0.0137331550252,0.00684085999383,0.0115214484107,0.00298323217776,0.0130130644995
25,JohnPiper_train41,10,4.34714794159,0.019281771916,0.0142283707261,0.0144075693499,0.00756218192244,0.0218980718228,0.000286717798007,0.0112536735718
26,DorothyDay_train64,10,3.1052441597,0.0193900418981,0.00311799668713,0.0131540485238,0.0124719867485,0.0227516320764,0.00570008769366,0.0103770827243
27,DorothyDay_train59,10,2.06461000443,0.0232304900181,0.00312159709619,0.0134301270417,0.0097277676951,0.0126315789474,0.00297640653358,0.0134301270417
28,Shepherd_test0,10,5.12746310234,0.019650869551,0.0166049847706,0.0264304195461,0.0091376543412,0.0266596796908,0.00517472898176,0.01093898405
29,WBC_test11,10,4.82302618027,0.0164147993747,0.00504820218864,0.0103243877019,0.0153725898906,0.0224075039083,0.00162845231892,0.0101289734237
30,JohnPiper_train26,10,4.47626209259,0.021955473479,0.0194247802743,0.00978078725078,0.00957559590985,0.0211347081153,0.00198351629561,0.0103963612736
31,Shepherd_train55,10,4.5233039856,0.0225016545334,0.0179057283624,0.0257004191485,0.0107360835356,0.0264357673358,0.00536804176778,0.00893448047651
32,MehrBaba_test1,10,3.23171687126,0.00651746777208,0.0126994776441,0.00948866631523,0.0128911678727,0.0323477260747,0.00627785498634,0.0127474002013
33,MehrBaba_train20,10,3.6585791111,0.00901625465628,0.012656620386,0.00787334913647,0.00922790382662,0.0285726379953,0.00237047070775,0.0121486623772
34,DorothyDay_train27,10,3.08419418335,0.0241759332804,0.00183677521843,0.0171266878475,0.0130559968229,0.0189138204925,0.00312748212867,0.00878673550437
35,Shepherd_train37,10,4.77585983276,0.0234941438929,0.0159300055772,0.0193809258226,0.0101784718349,0.0251673173452,0.00725041829336,0.0119910764083
36,DorothyDay_train36,10,3.24056696892,0.0210412351723,0.00334212012804,0.0146394276031,0.0107795142158,0.015910374694,0.00418941818867,0.0109207305592
37,Unitarian_train16,10,5.60352778435,0.0192063308688,0.011148336414,0.025155961183,0.0108017560074,0.0113216266174,0.00473659889094,0.0112638632163
38,WBC_test3,10,4.70861387253,0.0119566318776,0.00574188536495,0.010605600027,0.0162461580032,0.0245550038842,0.00131725605431,0.00847772486236
39,Unitarian_test3,10,5.44860696793,0.0205840114888,0.0109801340354,0.0219602680708,0.0103518429871,0.00993298228818,0.00451771182384,0.0100526567736
40,JohnPiper_test4,10,4.45911598206,0.0220843411505,0.0179128544887,0.00844813685281,0.00844813685281,0.0199109615452,0.000385599607389,0.011077225085
41,DorothyDay_train47,10,3.00008797646,0.016412951852,0.0032230872217,0.0249417365002,0.00902464422076,0.0118014578271,0.0050577676402,0.0126940050578
42,JohnPiper_train23,10,3.86579608917,0.01596396254,0.0140277393607,0.0109060734184,0.0098786896906,0.0189275694472,0.000316118070099,0.0111036472122
43,DorothyDay_train63,10,3.39569711685,0.0153430821147,0.00233970753656,0.0148931383577,0.0131383577053,0.0189876265467,0.0120134983127,0.00805399325084
44,DorothyDay_train56,10,2.34051990509,0.0194975137399,0.00242083224287,0.0166841141063,0.00857105469772,0.0175346767862,0.00529965977493,0.011057314839
45,DorothyDay_train72,10,3.85109996796,0.0190985783471,0.00335885017966,0.01417747227,0.0108967348852,0.0141384158725,0.00456959850023,0.0106623965005
46,Shepherd_test10,10,4.4758181572,0.0203370994629,0.0194110020374,0.0216336358585,0.0086682719022,0.0298944248935,0.00488979440637,0.012446749398
47,PastorAnderson_train8,10,18.5168299675,0.0138864130629,0.0274608720453,0.0230935149203,0.017505080395,0.0151074904631,0.00227280829976,0.0164890013904
48,PastorAnderson_train15,10,17.0241410732,0.0139688237704,0.027128002029,0.0194900208752,0.0201240806134,0.0163880055407,0.000829155042238,0.0167196675576
49,DorothyDay_test23,10,2.28834986687,0.024216430221,0.00184757505774,0.0161662817552,0.0113493896404,0.0101616628176,0.00574067964368,0.0119432530518
50,Unitarian_train9,10,6.42359805107,0.0241374129901,0.0112424257599,0.0300215333767,0.00906404927638,0.00550853823426,0.00373078271321,0.011092192899
51,MehrBaba_train16,10,2.62534809113,0.0131989865064,0.011018796771,0.0102527841612,0.00895645512934,0.0185021507277,0.00324082257969,0.0161451888516
52,DorothyDay_test16,10,3.49890804291,0.0247469066367,0.00445617374751,0.0100372068876,0.0117244959765,0.0134983127109,0.00614346283638,0.0122869256728
53,Shepherd_train30,10,4.72196507454,0.023183330415,0.0171948870601,0.0207669409911,0.00798459113991,0.0183855717037,0.0027665907897,0.0122570478025
54,DorothyDay_test6,10,2.50448799133,0.0233004895582,0.00173514283944,0.0164218875875,0.0084278366487,0.012641754973,0.00848980603582,0.00954328561691
55,Unitarian_train11,10,5.72360396385,0.0217747734791,0.0110743563929,0.0379404573565,0.0086006040558,0.00934848266935,0.00302027901625,0.0125125844959
56,Unitarian_test4,10,5.62036514282,0.0240271611387,0.00902469458228,0.0213284582572,0.0138417341342,0.00641304663243,0.00313397753983,0.00957604248281
57,JohnPiper_train51,10,4.19268703461,0.0193959135327,0.0179153094463,0.0105863192182,0.00847645839503,0.0216908498667,0.00162866449511,0.0115116967723
58,JohnPiper_train28,10,4.17627906799,0.0214119937112,0.0196151830501,0.0101819270794,0.0104065284121,0.0189413790522,0.000598936887026,0.0116418357416
59,Shepherd_train57,10,4.60124397278,0.0197628458498,0.0204155636944,0.0231352213801,0.00975450556623,0.024186822352,0.00594698480618,0.0118214454074
60,WBC_train27,10,4.7436850071,0.0139204834822,0.00600957457644,0.0155162462228,0.0159576274064,0.0215937255967,0.000713000373476,0.00818252809561
