,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
1,DorothyDay_test0,10,9.24488997459,"we, worker, our, you, get, me, say, labor, talk, your",0.0260643579112,0.0260643579112,0.0,1.0,84.0,0.712426459662,0.767139962991,0.703971739497,DorothyDay,4,3.3,4.18793365582
2,DorothyDay_test1,10,5.55550408363,"we, our, love, you, my, worker, christ, tri, bread, know",0.0243642150505,0.0243642150505,0.0,1.0,54.6,0.754871788853,0.747079065671,0.658298090508,DorothyDay,4,4.6,5.71287401667
9,WBC_test1,10,9.78214287758,"shall, unto, s, ye, you, your, god, lord, say",0.0250167351352,0.0250167351352,0.0,1.0,74.6,0.540939523687,0.683932792147,0.685335152054,WBC,1,5.2,3.0882571355
10,WBC_test0,10,9.83257007599,"shall, unto, you, s, god, hath, me, ie, sermon",0.0258991385739,0.0258991385739,0.0,1.0,77.1,0.49992560042,0.722082173146,0.759573297395,WBC,1,2.1,1.35346399633
13,Bahai_test0,10,3.33441901207,"thi, thou, baha'i, abdu'lbaha, –, we, perfect, my, thee, baha'u'llah",0.0211101491969,0.0211101491969,0.0,1.0,18.9,0.576283889348,0.785206936205,0.622401267593,Bahai,6,4.4,4.98024918213
15,Bahai_test1,10,3.62610602379,"–, baha'i, abdu'lbaha, we, your, my, you, parent, faith, spank",0.0258042013642,0.0258042013642,0.0,1.0,26.3,0.59945891844,0.718050381077,0.817736067626,Bahai,6,4.4,4.22078145107
17,IntegralYoga_test1,10,3.46890592575,"you, your, we, happi, yoga, om, want, whi, don't, say",0.0266999990553,0.0266999990553,0.0,1.0,50.0,0.703612063003,0.657174791426,0.669241108806,IntegralYoga,7,6.0,6.69347642812
19,IntegralYoga_test0,10,3.93764281273,"you, your, yoga, mind, we, breath, prana, feel, arjuna, asana",0.016928431762,0.016928431762,0.0,1.0,42.4,0.592577930652,0.681513218924,0.694013448582,IntegralYoga,7,5.9,5.79246102049
23,ISIS_test1,10,10.7601628304,"–, allah, tandhīm, abū, crusad, ”, we, ﻿, ’s",0.0168086601583,0.0168086601583,0.0,1.0,77.6,0.736268966733,0.679669056328,0.785196350096,ISIS,1,5.2,3.93291303617
25,ISIS_test0,10,10.1057910919,"allah, wa, ibn, –, ﻿, sallallāhu, alayhi, sallam, camp",0.018145545824,0.018145545824,0.0,1.0,60.5,0.646609173673,0.788415947583,0.757766946297,ISIS,1,4.7,2.9712069791
27,Rabbinic_test0,10,8.597894907,"–, we, our, you, my, your, israel, jew, ”, torah",0.0322165242877,0.0322165242877,0.0,1.0,63.5,0.749645816078,0.705272461675,0.675487379802,Rabbinic,6,5.1,5.67766121653
30,SeaShepherds_test0,10,5.0214779377,"we, whale, shepherd, costa, danish, seaworld, slaughter, me, hsus, ”",0.0227657283061,0.0227657283061,0.0,1.0,20.8,0.559343536671,0.704108374419,0.718917265979,SeaShepherds,2,6.1,5.20037052099
