,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,Shepherd_train32,10,17.8956189156,"sin, s, get, god, jesus, don, christ, car, ill, want, ask, t, said, go, i, thing, rememb, prepar, know, lord, let, must, whi, say, pray, faith, look, am, heaven, disappoint",0.0297716501867,0.0272457559708,0.5,0.5,0.614044925657,0.0281901701191,0.0127851329165,0.0256750620044,0.00845355783002,0.0292730638907,0.0196318161177,0.0115974429734,0.655597749682,0.635400307853
1,DorothyDay_test8,10,13.6050059795,"get, worker, want, go, love, too, i, am, babi, thing, hospit, done, ask, priest, pray, conscript, peter, know, tamar, tri, dollar, farm, hour, say, put, paper, room, fear, talk, night",0.0241616725919,0.0224661891419,0.6,0.4,0.708858837037,0.0186239505935,0.00250892598668,0.0162597703368,0.0101322011001,0.0142815786934,0.0180932162501,0.0119173984367,0.751459125672,0.597963158512
2,Shepherd_train27,10,18.4371049404,"s, love, don, get, want, christ, ask, said, god, trust, t, preacher, thing, ill, rememb, know, i, lord, say, faith, let, forgiv, happen, talk, sin, yes, will, look, jesus, preach",0.0368731811323,0.0192237829316,1.0,0.0,0.576062079273,0.0221201580494,0.0176961264395,0.0239775759008,0.0112458208098,0.0242477457702,0.0214109621424,0.0114484482118,0.660016861236,0.585679383471
3,Unitarian_train13,10,24.2395789623,"am, want, bread, i, s, nt, let, realli, love, talk, get, thank, know, stigma, hope, say, tell, feel, bless, thing, too, someth, think, silenc, told, everyth, night, michelangelo, stigmat, away",0.0332563908496,0.0200958122331,0.9,0.1,0.682440846459,0.0198375421341,0.00864784218379,0.0294800243134,0.0102226888435,0.00870309996132,0.0237884732276,0.00859258440626,0.694400999664,0.66768879331
4,Unitarian_test6,10,28.0799720287,"nt, am, get, forgiv, s, i, love, say, want, know, ask, feel, ourselv, silenc, thing, let, tree, tell, tri, samaritan, yes, realli, els, someon, everyon, oh, congreg, whi, sudden, too",0.0290233310188,0.024741390357,0.7,0.3,0.688448334962,0.0199150610649,0.00887779830602,0.0291287760635,0.00976557813662,0.011397173501,0.0249058233558,0.0110372627588,0.696521085408,0.672417572855
5,JohnPiper_train57,9,12.1020338535,"vers, god, sin, spirit, say, s, nt, hope, gift, savior, glori, promis, listen, jesus, thing, whi, let, mind, christ, want, will, shall, pleas, dead, oath, pleasur, put, grace, drift, flesh",0.0291711278192,0.0252452015796,0.777777777778,0.222222222222,0.698126281698,0.0242343803765,0.0184338593128,0.0103721181733,0.00580052106376,0.0210883350538,0.00604630585459,0.0101263333825,0.713208974845,0.694918168319
6,WBC_test9,10,17.3794178963,"shall, unto, heaven, god, ye, lord, christ, soul, s, thou, sermon, etern, say, sunday, outlin, thing, ie, belov, wit, judg, priest, hath, let, hell, glori, sin, will, righteous, thi, fear",0.0299165258014,0.027351206008,0.6,0.4,0.580409423054,0.0132989690722,0.00580756013746,0.0109965635739,0.0180412371134,0.0254295532646,0.00697594501718,0.0104467353952,0.752005270927,0.776984258183
7,WBC_train34,10,21.5018870831,"shall, unto, ye, s, christ, god, hope, thou, sin, lord, heaven, thi, say, forget, hath, belov, matthew, thee, sodomit, jesus, wit, prophet, persecut, blood, sermon, grace, thing, wick, let, mind",0.0244954783927,0.0287664305288,0.3,0.7,0.572491899386,0.0128920257271,0.00973305253572,0.0109567989072,0.0150833855086,0.0209459844043,0.00654562012636,0.0102737776766,0.794374453049,0.693583714435
8,DorothyDay_train68,10,8.08430314064,"farm, worker, room, get, maurin, want, fr, reader, night, bomb, beauti, go, keep, ddlw, jubil, summari, peter, say, talk, hope, pictur, bread, will, too, strike, morn, mail, auditorium, door, comfort",0.0220790539292,0.0193915384999,0.6,0.4,0.660822711941,0.0229805615551,0.00233261339093,0.0126133909287,0.007343412527,0.013909287257,0.0129589632829,0.0110583153348,0.765234949709,0.611264209253
9,Shepherd_train44,10,17.2872788906,"s, ask, christ, don, love, bad, get, said, want, god, t, wrong, thing, ill, do, spirit, lord, sin, fear, go, good, ve, let, know, i, will, jesus, evil, someon, think",0.0328497929444,0.0264223141314,0.7,0.3,0.599359835872,0.0252776575797,0.0169839896149,0.020193278523,0.00804125198327,0.0242679936535,0.0202293379489,0.0118996105582,0.679646867787,0.6243904165
10,Shepherd_test15,10,17.7784659863,"christ, get, s, ill, god, don, preacher, said, want, ask, trust, know, jesus, i, sin, go, say, love, t, preach, thing, dad, scriptur, sunday, truth, lord, think, let, car, do",0.0334449563074,0.0205568546833,0.8,0.2,0.682231080765,0.0207166451242,0.0161209248887,0.0250610369094,0.0090478242137,0.0272511848341,0.0220450955048,0.0119201493609,0.6547869235,0.630503845374
11,DorothyDay_test13,10,19.1289229393,"worker, get, room, too, love, talk, labor, i, tri, am, christ, know, thing, go, say, cloth, want, poor, sin, shelter, night, street, morn, hope, desir, woman, feel, cathol, comfort, shall",0.0269296377135,0.0243337986185,0.7,0.3,0.753735000368,0.0196248871653,0.00447995720638,0.0196248871653,0.0127043562569,0.0140416569155,0.0181538564408,0.0126040587075,0.752931749366,0.723723260433
12,PastorAnderson_test5,10,57.5462257862,"s, re, say, nt, sin, get, bibl, go, unto, want, vers, repent, save, don, look, whi, know, let, god, chapter, talk, christ, thing, shall, ve, ye, tell, jesus, ll, lot",0.0233670926289,0.0228916534584,0.8,0.2,0.660709672164,0.0156455553467,0.0256154858109,0.0188592369855,0.0192163127232,0.0171114452171,0.0147904529224,0.0148750234918,0.734492980897,0.790671427127
13,DorothyDay_test3,10,10.0089969635,"worker, room, hospit, ask, talk, get, floor, fidel, love, priest, street, morn, too, go, prayer, know, night, say, unemploy, farm, paper, cloth, reader, bed, stjoseph, put, cathol, strike, hour, will",0.024001676332,0.0197880264953,0.7,0.3,0.733224182257,0.024846767284,0.00177947670204,0.011533645291,0.0104791405787,0.0175970473868,0.0099518882225,0.00916100968826,0.721154816056,0.664253979398
14,DorothyDay_train29,10,11.7888071537,"obedi, fr, love, talk, get, worker, go, am, maurin, done, tri, tell, too, say, i, meant, ask, priest, know, cathol, christ, thing, bread, will, eat, hospit, obey, said, happi, peter",0.0270249589253,0.0160698568116,1.0,0.0,0.665268419606,0.019273994156,0.0034839289728,0.0170824904473,0.00921555405709,0.0145538323219,0.0137109462801,0.0103394021128,0.769344782919,0.69004961046
15,Unitarian_train25,10,24.5190329552,"love, bread, i, feel, say, am, unitarian, s, belov, ourselv, know, want, too, bend, dont, ask, door, n, thing, look, get, let, bless, silenc, e, rememb, y, joy, forrest, forgiv",0.0287745107253,0.0213248065498,1.0,0.0,0.684200389763,0.016551880509,0.0110818241079,0.0316016211773,0.0100331604455,0.0130941246493,0.0229288892668,0.0118470651589,0.681192071376,0.713574958221
16,JohnPiper_test8,10,14.7085289955,"vers, s, nt, prayer, say, joy, sin, jesus, god, will, christ, grace, barnaba, want, thing, pray, let, am, know, happen, fellowship, piper, heaven, tell, futil, explos, feel, hope, get, hinder",0.0283544425604,0.0282900613085,0.5,0.5,0.71593619724,0.0188354826104,0.0220007815553,0.0173896053146,0.00754200859711,0.0183274716686,0.0130910511919,0.0126221180148,0.699017241838,0.733418777073
17,DorothyDay_train65,10,16.2979519367,"get, worker, feel, poverti, go, too, know, say, i, dollar, tree, felt, picket, room, pay, job, teresa, love, babi, farm, tri, want, cathol, thing, girl, told, christ, morn, night, poor",0.0287462372277,0.0232779151121,0.6,0.4,0.728541441892,0.0171493285876,0.00359974114221,0.0185649571267,0.0142776249798,0.0106374373079,0.0222051447986,0.0109205630157,0.751245338323,0.752941015751
18,WBC_train23,10,19.5492370129,"shall, unto, ye, god, s, christ, say, lord, thou, sin, sermon, wit, mock, ie, heaven, comfort, hath, thing, belov, sunday, noah, outlin, thi, righteous, evil, let, ahab, forth, jesus, sodomit",0.0231392815444,0.0304387022627,0.3,0.7,0.628416299047,0.0102308904893,0.00936543751739,0.0139090656199,0.0197817822149,0.0237690476926,0.0079745309554,0.0079745309554,0.772566054354,0.774443453352
